ID,wt_a,dcp_a
4180,0.7888046073886781,0.6012105949146177
4181,0.6761896603417998,0.4518797854086313
4186,0.4293008982217391,0.31496913003909605
4191,0.5064554931836407,0.37389753774531787
4194,0.687772461456672,0.4016666737366325
4196,0.6225510923185342,0.5232259570494865
4198,0.690282131661442,0.5449640928245
4199,0.7348474208375894,0.6315359030435574
4201,0.3120555914673562,0.16768790849673204
4203,0.3715538847117794,0.2527946343021399
4208,0.9207864016307328,0.8367018265111064
4211,0.8121820348782807,0.7142728666557714
4214,0.4166666666666667,
4216,0.5644336250462221,0.3880244429835331
4217,0.6140513198988362,0.45618484538700455
4218,0.6208624708624708,0.40240826621104875
4220,0.4795918367346938,
4226,0.46798615617564354,0.46536713493094084
4238,0.7699838617897555,0.5401167837134064
4241,0.5686233980983878,0.4621044389242899
4252,0.6067147667147668,0.5437988768172991
4254,0.631289195270238,0.5443297920068082
4256,0.6654187756661255,0.5539836567926456
4259,0.6611205379587732,0.4678969649991056
4260,0.3990935997040326,0.2062414908100748
4262,0.8173922788143666,0.6706532192289432
4266,0.548822349255208,0.423374149659864
4269,0.8141088635954574,0.5788394752074089
4280,0.764476142569704,0.552794749258968
4284,0.871297699407632,0.7927522148009893
4286,0.9191939959601063,0.8542084743528526
4287,0.810914438935312,0.6485655451626413
4289,0.4531055659203981,0.24888211382113817
4293,0.7140957604642102,0.574727566281016
4295,0.47775935902749,0.2837557672420651
4296,0.7781055900621118,0.627774186597716
4297,0.43441001977587346,0.25316768758806074
4299,0.872759747662841,0.6834760513784963
4300,0.6198313818631331,0.4610989010989011
4304,0.3032665839683384,0.16830249354485605
4306,0.8899230215179617,0.7508103531248598
4307,0.6397506851977286,0.45927841840760486
4309,0.5353944562899787,0.3455974842767294
4311,0.9307692307692308,0.867744411876134
4312,0.6665976305997523,0.47575561330305693
4315,0.6164621947812942,0.4817011759938161
4317,0.8520129629208975,0.7309831318107181
4322,0.7700210908042576,0.6674809415909942
4329,0.6624472573839661,0.6164021164021164
4331,0.9012034824172073,0.8198221847216363
4345,0.8328372045543023,0.6401855378001515
4350,0.615975117464099,0.42759711971685355
4353,0.48,0.37649769585253456
4354,0.803222585767813,0.6975549026921442
4356,0.5968738909262984,0.3987246221102549
4362,0.7260234699444426,0.5733510060105096
4363,0.7299412770429714,0.5565116213381001
4366,0.7967211260743988,0.6587677244145311
4367,0.48047961647064713,0.3716171337938271
4368,0.4886734523958203,0.3215015686870071
4374,0.734375,0.6492793538267732
4376,0.4772727272727273,
4377,0.7068322981366459,0.2647058823529412
4378,0.8098719801216082,0.6178359453479358
4380,0.6481791404471817,0.5709038049777044
4381,0.620726822407045,0.5165327461000537
4385,0.6440677966101694,0.4127391920623671
4389,0.8696958533833721,0.7090068023267049
4390,0.44228852241129046,0.36821978133225347
4395,0.5943562610229276,0.3038788788788789
4397,0.18115942028985507,0.15549936788874844
4400,0.6493741474765305,0.45554468974386464
4402,0.4828927319716362,0.4115093997691077
4408,0.8366200509545427,0.7321325246794669
4409,0.504388296632064,0.33041800643086816
4412,0.8901389530761534,0.8000721045783947
4414,0.41385882513103256,0.37996724113374164
4416,0.7505898681471201,0.7128233494940293
4417,0.6219191082874298,0.4697149643705464
4418,0.5928904428904429,0.3745134165862476
4423,0.8137840821812596,0.7119119119119119
4424,0.6975227968039921,0.539694135982856
4425,0.6790141961937182,0.5171471490009671
4427,0.4399007682458386,0.4338108936043037
4429,0.7382478632478633,0.5760368663594471
4440,0.7762427602788592,0.6694478691085763
4446,0.7790032679738561,0.686886788226334
4449,0.6,0.6142424242424243
4451,0.7022618303106107,0.53342175066313
4454,0.5135981005827758,0.3665623814941221
4457,0.6735924493675034,0.47867579908675795
4458,0.7647798742138365,0.6519204272423963
4459,0.7982006020799124,0.6341785418690848
4460,0.32969635063608504,0.30692307692307685
4463,0.8745471779567168,0.6572371232712788
4464,0.8776928925975844,0.7653246997394939
4465,0.8723937246963562,0.8149918265508045
4467,0.6868296403174031,0.582161412007163
4486,0.4864813900969248,0.3845502278187356
4490,0.6506602641056423,0.42953216374269004
4493,0.5591843229088224,0.44804808881648417
4498,0.8049224184055644,0.7855082298777161
4502,0.9809053333032147,0.9750060810178688
4505,0.6688130178696217,0.5759131166739863
4508,0.8602742852645959,0.7803645425185501
4509,0.4666260287652696,0.3364471725616126
4510,0.6715686274509804,0.6168071352589805
4511,0.5,0.24487932527580106
4512,0.8569032435612747,0.7512253233492172
4515,0.8132268135595124,0.6640098936353891
4519,0.793954802259887,0.6939903234020881
4525,0.8233614395495952,0.7801174406770582
4526,0.7987900783651957,0.7168386888290391
4528,0.6696983708754307,0.5287749636906431
4530,0.974516005016156,0.9487541289256249
4533,0.8669675637102946,0.835800380785003
4536,0.6319817400644467,0.5068493150684932
4537,0.6954403697072917,0.51818977603167
4538,0.5543168265491314,0.42594040968342645
4539,0.5383653203475605,0.45862441538981935
4543,0.6751404870216751,0.5196558780298008
4544,0.6982696753138834,0.5206553209519102
4547,0.7116354377811835,0.4281042128603104
4548,0.5734943690617127,0.4702112306775248
4549,0.8483752371916509,0.8003639288997855
4552,0.5552631578947369,0.33558558558558554
4553,0.5933711226578492,0.47222496787585255
4554,0.55386700913242,0.2988969194048496
4556,0.704066985645933,0.5353403141361257
4557,0.7909770951939628,0.6571960019721214
4558,0.7799145299145298,0.7296686451004284
4561,0.511179140632962,0.3707180060765917
4562,0.7130966952264381,0.5886363636363636
4563,0.6727910454325549,0.6008728061001349
4565,0.7889131046119235,0.5986798785873737
4566,0.5010642222663677,0.31636155606407323
4567,0.29402426876629023,0.14584093149493565
4581,0.7939294434621538,0.6906530260908001
4582,0.5526315789473684,0.4037447734522355
4583,0.5906074418071322,0.4321666666666667
4586,0.5867572156196944,0.5055818468632447
4589,0.5265941485371343,0.35102051894474
4590,0.4613397891140669,0.2763889683079092
4591,0.6968468468468468,0.5513333333333333
4595,0.6029568755413217,0.4451611821014806
4597,0.7416975537435138,0.703202180207801
4604,0.9168994375354802,0.7697918866183382
4610,0.7749146417760122,0.6477318116975749
4612,0.4663026093314445,0.288637958647496
4619,0.8028519453965963,0.6258337008047625
4620,0.49358685334598956,0.442430872889471
4624,0.5270905492330529,0.334675014907573
4625,0.7766439909297052,0.6321570834566512
4627,0.8092122474269388,0.774684606156038
4632,0.48756191524490916,0.3573106828938472
4636,0.6814885878570657,0.5699129594934595
4637,0.5643445435827041,0.6235902255639099
4640,0.6291408809610484,0.501541629326164
4643,0.8528294593717338,0.6898812496927778
4648,0.7524738172625497,0.653441514290571
4651,0.7220165773937861,0.4714094355969025
4655,0.776412429378531,0.5674011780569158
4662,0.7850214855739718,0.7335469737252582
4663,0.7964071856287425,0.7768064277919005
4667,0.7537059072666035,0.7354452851251201
4669,0.8976166498825109,0.7916433962170898
4671,0.804367227084293,0.6849756147822503
4673,0.5989450002710534,0.49355004305491157
4675,0.37932622170586644,0.2456742283178558
4676,0.7006059623636721,0.5975896685140647
4678,0.6491228070175439,0.54
4679,0.5336168223317189,0.34633532557407987
4682,0.8859920828469228,0.7617741347722505
4687,0.35854206240476577,0.1929246687634773
4696,0.6400196281141003,0.5033439030997189
4700,0.7070812951316096,0.5929865084274006
4705,0.8156897651211634,0.6989697787916864
4709,0.6650238948626046,0.5841912644936211
4711,0.6693989071038251,0.5876946366782008
4714,0.6066429370419955,0.5251692649463878
4716,0.6496351886595789,0.5367677350251298
4718,0.7764439120390176,0.6791348015256934
4719,0.8563889132642188,0.7590773576316594
4723,0.7373428474345906,0.4559515267479869
4724,0.9515453883616394,0.8826310994466826
4725,0.7265355722492266,0.5694002557164521
4727,0.9048066734071856,0.8614565404283338
4729,0.6275898520084566,0.5453339230429014
4734,0.5747537486667922,0.38305185386850416
4735,0.45695063742372066,0.36166892314759197
4736,0.6528011204481793,0.46356550785599404
4737,0.3603589695149169,0.2692230421054058
4741,0.7295256406493087,0.601131252119498
4745,0.637449118046133,0.48836066218394875
4748,0.6416666666666666,0.4985827664399093
4751,0.6375160303837427,0.4529866286075268
4753,0.5742667066826731,0.3935512257891902
4756,0.6568627450980392,0.6300097751710655
4758,0.7713602469520806,0.5607062831934606
4761,0.41186687584043025,0.2979919904184445
4769,0.838443582066031,0.6895569372532794
4770,0.9205128205128204,0.88549702226308
4772,0.4192226312077393,0.33757575757575753
4777,0.7965277777777777,0.7220849713275868
4778,0.7572815533980582,0.6000797448165869
4780,0.841955715468679,0.6574607108162691
4781,0.9015303818830667,0.8086038414562278
4783,0.6323660430189639,0.49609375
4785,0.4795708025037917,0.43593652010312867
4786,0.7095282146160963,0.5482625482625483
4789,0.8165137614678899,0.6337543437583534
4791,0.75,0.6417797888386123
4792,0.8466790042654991,0.6412534591027619
4793,0.7906657985813659,0.6245274061286146
4795,0.613948455065706,0.47574441677266954
4798,0.46785225718194245,0.32773969652934265
4800,0.6467055593685656,0.4672557172557173
4801,0.6309273063582176,0.5279048490393412
4803,0.16757931579541605,0.0692181802697347
4807,0.798914595829763,0.7290099646415943
4809,0.4846217184926862,0.3800927643784786
4811,0.8417431020082617,0.6742330944917152
4815,0.5814826709072355,0.4161854455112072
4819,0.6081174526074344,0.4325669071760231
4822,0.39730372454448015,0.22031584405268848
4824,0.4545595955667898,0.34296936440191217
4827,0.8960495118549512,0.8396319879280194
4828,0.6262709880259549,0.4460190082211865
4830,0.782689144736842,0.5160251736269346
4832,0.8245197188409441,0.7621223149245382
4836,0.7215086569487865,0.5511679644048944
4838,0.6038394567806333,0.391983335542009
4842,0.29162847168044936,0.3137703644394181
4844,0.6178223914464829,0.5078375719043294
4849,0.7546973405790678,0.6195592635334317
4851,0.7636445653002617,0.5066536014668657
4852,0.4817676267735419,0.34642265314534226
4853,0.6124346445910619,0.4661925260465407
4854,0.7638275077005491,0.6161314238888672
4855,0.2338709677419355,0.26063936063936066
4856,0.8444138728554197,0.6763142696594138
4857,0.7318062771953114,0.5219936680443387
4859,0.7101449731321496,0.5752185357693442
4861,0.7034072249589491,0.5643843769882807
4862,0.8840115878052145,0.8482669765605775
4866,0.7759609564164649,0.7030549868720866
4867,0.7864012327093037,0.5553381756198085
4868,0.6961385458236402,0.5048562166305028
4869,0.8114927044118009,0.69531843575419
4870,0.5672053054362041,0.3900259584664537
4874,0.8557356957642805,0.6311702093449529
4876,0.5321772776907373,0.46876479015312433
4879,0.7387499114166254,0.6743566992014196
4880,0.6315951231858731,0.4555179598056359
4881,0.5549906387883482,0.3593114541445064
4883,0.763004763991562,0.5913660676881761
4893,0.9170066447195686,0.8594170252824099
4896,0.7648568051152544,0.6428104100029078
4897,0.6621074397966656,0.5443039752774266
4899,0.7724244422082653,0.6490269323003136
4901,0.9320846568392418,0.8777200688688211
4903,0.6498746867167919,0.459288824383164
4904,0.7486455108359134,
4905,0.5179577942845907,0.3971517697121956
4908,0.61,0.3963416075960675
4909,0.8621153906717475,0.7242169711960773
4910,0.6775769211128271,0.483226990436875
4914,0.6538012961442383,0.5148189158723334
4917,0.5828272772523644,0.38335637404957046
4919,0.8107981220657277,0.5612585552467199
4921,0.7413545085775941,0.6250390571776383
4922,0.8043154550196804,0.638027595693612
4927,0.6229230598401034,0.4909940148453533
4929,0.7764095285801749,0.6772290033142025
4931,0.7918684171117656,0.6279256205886987
4932,0.611490822744192,0.5026806894444515
4933,0.8803160358954351,0.8013812034334016
4934,0.8272243686533761,0.7547560969592056
4936,0.5931902515002978,0.4483294720156079
4937,0.7931594966754494,0.6100602668734798
4941,0.467769172663568,0.2845545583302135
4943,0.4966666666666667,0.35628930237704465
4944,0.8252476099191428,0.666098826900235
4945,0.5967413000086783,0.4477416922356857
4947,0.8546040648068258,0.7310190636203681
4948,0.8171833929759001,0.6864166666666667
4949,0.6533034811671348,0.48872891547118846
4950,0.583898390480291,0.39016503989833057
4952,0.537900683131897,0.3806685035773204
4957,0.701118855465884,0.7124986352221858
4960,0.517074592074592,0.37411911798135944
4963,0.6453745792165959,0.4437405919143744
4966,0.8442005698382606,0.7940433250832007
4968,0.5245499181669394,0.414591335930169
4969,0.8919082125603864,0.83104379418696
4971,0.847290121644563,0.6678811881188119
4975,0.44047619047619047,0.3157981066641672
4976,0.7897975312358874,0.6659962640099626
4978,0.5773465580781656,0.4033509116737044
4979,0.7714714480153129,0.6596797128106796
4982,0.7693495395758473,0.5521004662863995
4984,0.9456435429909316,0.8738410836457192
4988,0.6194692737430167,0.4895238095238095
4996,0.7872041800419671,0.5672413793103448
4998,0.7117213161989282,0.5744677638532387
5001,0.6959631354101665,0.6026666071109523
5003,0.47791072250345146,0.34792920644804204
5005,0.7758525778732546,0.630515366642703
5009,0.6367225265871737,0.4914794007490637
5010,0.7770395791085838,0.5833130081300812
5011,0.759262185755735,0.5976472269868496
5017,0.6289086228341674,0.49755874275251755
5021,0.5370405778627576,0.3961645195320823
5023,0.6028735839093702,0.36357307857603327
5025,0.5930561698363556,0.4893467445381787
5027,0.5731593508692241,0.40564136405792967
5030,0.8559273082733494,0.6765477146786119
5034,0.7100649350649351,0.5658309388042739
5036,0.8733304773667032,0.7325970236935235
5040,0.7535024881591716,0.6632947655137618
5042,0.7307438338592436,0.5557803704005875
5043,0.786431435688681,0.6926142258310195
5046,0.6863847534579242,0.5562692971898058
5047,0.578544061302682,0.5048057242971526
5050,0.7368421052631579,0.6247266944941363
5055,0.7422718162195499,0.4486380456859854
5057,0.8356089082496476,0.7627901060371939
5059,0.17611477552509197,0.14105703629162553
5060,0.5012112403100776,0.25880353647256227
5063,0.6787037459079716,0.5263679600566559
5071,0.5913005580712006,0.48125712826623546
5072,0.6973364312893559,0.5693157083964799
5078,0.7324608312224412,0.5523015873015873
5080,0.7313979489552009,0.48406259055346273
5084,0.6021953188054883,0.5408501943586166
5086,0.6765189338214,0.5267321281086538
5087,0.4676113360323887,0.3830656724978492
5095,0.7979805431324634,0.6325104494421698
5106,0.6398943273131428,0.44393208133661444
5108,0.8322166453588397,0.6844700034678072
5110,0.7517336572438162,0.5627670144063587
5111,0.7264856355765447,0.6411597994331808
5115,0.6697858059421578,0.48612093352192365
5119,0.6417910447761194,0.4958494742667405
5121,0.5674872921812847,0.39638160245847054
5127,0.7568195035978541,0.5659613406456794
5128,0.6697191697191698,0.4025263157894737
5129,0.6907764860715069,0.597677819692745
5130,0.3708412817368397,0.2035559153879764
5133,0.7219176272418006,0.5197371287488199
5134,0.669706206969044,0.673132372214941
5135,0.4736842105263158,
5136,0.6081775530986325,0.3948957007474666
5140,0.8123726292984743,0.7377788102535991
5141,0.36535721071632143,0.24137150653840228
5142,0.41997094113235844,0.25607978519370933
5143,0.3145989974937343,0.27113164700687564
5144,0.36921052631578943,0.2590279199945389
5145,0.7015007805950395,0.5169236262541915
5147,0.7465549348230912,0.6788187395059425
5150,0.6361402095084608,0.4531511272559534
5151,0.8002195199445423,0.6162699644449461
5153,0.8847609079861929,0.8105674400535403
5156,0.669228519433251,0.4988777426595209
5157,0.6965152986886838,0.5875536480686695
5160,0.47560975609756106,0.3073010905178738
5163,0.7633770176683523,0.6372937293729373
5165,0.6071652003910069,0.43294602934693616
5172,0.6810924369747899,0.49325236167341435
5177,0.8992000455490079,0.8124148454956673
5183,0.748054718875502,0.5056600568322215
5185,0.7207792207792207,0.48980095990965555
5187,0.746010587520611,0.7137776561319873
5188,0.6491622146673142,0.6561911639542981
5195,0.6710948453186242,0.5579569008000927
5197,0.6349094567404426,0.39533011272141705
5199,0.751435260134224,0.5414557980921062
5206,0.7170845784071715,0.6349251130099159
5209,0.7332899429698856,0.6318564733820936
5211,0.6990730987992416,0.5486327034999602
5213,0.7917421882375153,0.641236494597839
5214,0.6995381341242004,0.5767490361293184
5217,0.552812968718478,0.46076813602586797
5222,0.7822822822822824,0.6244107813627966
5223,0.8189397854272559,0.671443827327393
5226,0.9098504436020266,0.7948830266212945
5227,0.7887874143574476,0.7106900655521113
5232,0.7585540441438174,0.5884122321993778
5233,0.6669030141252363,0.5948773448773449
5234,0.8285166161272356,0.6143610535300573
5236,0.5419018671298307,0.509090909090909
5237,0.9010070073297237,0.7868748351109939
5238,0.5143299851636036,0.414445159972333
5240,0.5555492678530269,0.3795402395021702
5242,0.7738111367023439,0.6374629307700174
5245,0.5546042063412326,0.4358240864037001
5247,0.8142981877339279,0.6918223481668067
5249,0.7360075158002619,0.667266573162354
5251,0.7830734929601779,0.6296791084260929
5253,0.655200880572372,0.4944779116465864
5255,0.8177741097590624,0.7146189725131773
5256,0.6575702075702076,0.5558608058608059
5258,0.6680521532692192,0.49370534704714686
5259,0.7780110604020151,0.6227467099776496
5260,0.5870915007889307,0.4152243950747416
5261,0.5802962679153945,0.3268634829143605
5262,0.7051192784963327,0.5089222489732332
5266,0.5374858001861991,0.3653475868967242
5267,0.6941485817628023,0.5103302006604014
5271,0.7540106951871658,0.5981771858031006
5274,0.4891619172194712,0.32249188719776956
5275,0.8318510512112757,0.7621892838992107
5279,0.31152239304812834,0.15220713229859573
5284,0.644928092532883,0.5384474798632745
5286,0.7380114770459082,0.556912823820273
5287,0.6910051535230176,0.46866176033653173
5290,0.7785211008273389,0.6801130447716792
5291,0.6266922666892965,0.46403659233847916
5292,0.8951214864445219,0.7810427968655818
5296,0.6681965019151783,0.44918583607972706
5300,0.8969534050179212,0.7320493878607643
5301,0.8937270170884706,0.7225014308198598
5303,0.6859417199715707,0.5297609797687497
5309,0.7918717528028438,0.5781111111111111
5312,0.75271124417831,0.5461571563599057
5313,0.41451665913479313,0.2852153060160567
5314,0.8386354731855581,0.7169064984558775
5317,0.3918120011823825,0.22643339499918513
5318,0.775010027729693,0.6613869561388057
5320,0.6369836817950025,0.4908398299078668
5323,0.8899670543277907,0.7892408370485199
5325,0.6420128751070147,0.5546558906433185
5328,0.6905986286919832,0.5248970151826948
5333,0.5060933897742745,0.37334220526071715
5336,0.4539751552795031,0.2732361826905989
5337,0.2971256763636794,0.27777651526889713
5338,0.8344976572281483,0.714894655316487
5341,0.7879610422901573,0.5511790881401104
5365,0.899489362270213,0.7082607466246514
5372,0.676138459355937,0.4844812925170068
5374,0.8064241088364812,0.6129452548849819
5375,0.5793377120963328,0.4479834474975313
5376,0.6609579100145138,0.4045045045045045
5377,0.7577922077922078,0.4886860031769306
5379,0.7095643978978009,0.6390864351563041
5381,0.8387096774193549,0.7940011037527595
5382,0.7297984069623007,0.546245543404036
5385,0.5835795694385817,0.3979268292682927
5389,0.9692224864944594,0.8484216139387992
5390,0.6723613156602848,0.4724113475177305
5393,0.7233566566709506,0.5609172077922078
5394,0.4968954248366013,0.3075483930721497
5395,0.7193653173413294,0.562962718138551
5398,0.8931268094962362,0.7044356983299649
5400,0.8912487058064735,0.8517917092395271
5401,0.8378129117259552,0.7066175486879576
5404,0.4837577736858562,0.3404396186440678
5407,0.7491134338542592,0.5555705976190418
5408,0.7265426520486282,0.6067669172932331
5414,0.7164036346245815,0.6708950172175294
5415,0.4774844301929515,0.39217100443718544
5421,0.6488347457627119,0.5123118279569893
5422,0.3370442867629068,0.17617183422069105
5425,0.6678260869565218,0.6267620828538549
5427,0.620253164556962,0.5276212832550861
5429,0.6374623015680608,0.49875302750533557
5430,0.8245417134306023,0.825316004077472
5431,0.7193053563634096,0.4675897435897436
5432,0.6544184076792772,0.4233588779641411
5435,0.8286849710982659,0.6237839026783751
5442,0.7155887230514096,0.5785653059037823
5444,0.6337254632409379,0.4780211678019536
5445,0.829295154185022,0.7184141906265011
5446,0.7408785743887277,0.543893086341086
5451,0.7221899167555499,0.5928724085599321
5452,0.8089304035567715,0.7401428339832251
5453,0.6792452830188679,0.5064011379800853
5454,0.6519860375541646,0.5918975069252077
5455,0.4805272108843537,0.5273148148148148
5456,0.6250825885871266,0.49266392470141585
5457,0.6988641858890663,0.42647654729402074
5460,0.7257735849056604,0.5958849579539235
5461,0.7531119764979163,0.708759776676918
5464,0.6805301967019,0.472826346857804
5465,0.46499999999999997,0.28485958485958485
5468,0.9294533662015652,0.8420725756365894
5472,0.805473372781065,0.6466097308488613
5473,0.7095681025437428,0.5647589239138535
5475,0.5304749430136427,0.3735107147556914
5478,0.7637595097327987,0.5684883324211023
5483,0.821490260557521,0.7743211581485053
5486,0.7821928210520167,0.6890885266290587
5492,0.7058080808080808,0.5332142857142856
5494,0.8128770310005273,0.7332076525624913
5496,0.8611728135220024,0.7483323804078521
5497,0.36724260803090447,0.22055165143381011
5501,0.8650642088816427,0.7297757821185428
5502,0.7281829515349851,0.566022331082572
5504,0.8241735637190843,0.7357915843198956
5506,0.5711347013409183,0.3717186554912296
5508,0.6539273186441672,0.5018573025338884
5511,0.754079254079254,0.650767518700381
5517,0.6681737383105341,0.5123198122695274
5520,0.6724797456732783,0.6169779219207085
5522,0.5782323106344059,0.41783986175115206
5527,0.5534654158426952,0.353997165756195
5531,0.9186351706036744,0.9120387091291509
5532,0.2489387368472186,0.12785555285050818
5535,0.7618887499684271,0.579587111711364
5536,0.22255017709563163,0.14829697245643003
5538,0.8391827806475323,0.7588761881877759
5540,0.610672514619883,0.46750862649385627
5541,0.7554310632432306,
5547,0.6176488643339473,0.4624266368452415
5548,0.8281878351957812,0.8007806219472304
5550,0.7164996188193162,0.5339529141744332
5551,0.6720879120879121,0.3912739164985635
5553,0.8184372522128454,0.7115118305209098
5554,0.7807921866521974,0.6634416848563507
5559,0.6682408059593179,0.5174560060406486
5560,0.7998044517718554,0.645689696541546
5562,0.8090360064215274,0.6761708160013244
5564,0.8358145172569191,0.7471563323623249
5565,0.5897602397602397,0.42931900248250965
5568,0.5835428012847368,0.464786895150217
5571,0.853954534145465,0.8061515093981395
5572,0.5031546391752577,0.4870512820512821
5575,0.2887009256303862,0.16328300168161436
5576,0.7517174848178138,0.5867299361423481
5577,0.7215798532320084,0.5619573207371011
5580,0.4680851063829787,0.39501689189189193
5581,0.4900191693290735,0.3249198717948718
5583,0.58238193846323,0.5699846054124129
5586,0.6845684803001876,0.5095650468938924
5587,0.7915098600030107,0.6647474903240648
5588,0.8620317151126902,0.822160953140225
5593,0.8636038164086548,0.7144263085021378
5597,0.38470149253731345,0.28747967479674796
5599,0.7579061386459345,0.5908807743914126
5600,0.7105876393110435,0.6658830845771144
5602,0.3706756831507909,0.27751831501831503
5607,0.74860853432282,0.5547484900240156
5608,0.6260539501458018,0.5811704793205558
5609,0.8962726584860347,0.7637259079585683
5610,0.7448684210526315,0.6298045911591728
5616,0.6333333333333333,0.6015894039735099
5618,0.7587154828960022,0.651272977107153
5620,0.7948194662480377,0.5335387041590933
5621,0.7822249432412438,0.757150301065308
5623,0.9218996241759425,0.846774284500069
5624,0.2643525260989995,0.2536931027509143
5625,0.8372094227946449,0.7302065027375335
5627,0.7025704585951682,0.5262794762555936
5630,0.6836825964732942,0.5514511494252874
5631,0.5255102040816327,0.41926910299003317
5632,0.6640331819079597,0.4826489300173511
5634,0.4155960799137064,0.26755657746268974
5637,0.6905283315329471,0.5562296671429865
5640,0.5904344193817879,0.48951370320855614
5641,0.7353894771402775,0.6057170542635659
5643,0.7171574732152204,0.5972836307850952
5644,0.6780559545796566,0.5149593060004118
5647,0.6099810540008106,0.435682329251189
5649,0.5823281375266981,0.323248874975543
5650,0.747266093562575,0.6301114439515665
5652,0.613455540340567,0.48565705605022225
5654,0.6825396825396826,0.5384769117040297
5655,0.5421077082839914,0.3241986787374602
5656,0.5944393328143063,0.3840253901084369
5658,0.566186951754386,0.42935613514577226
5659,0.4833333333333333,0.33683345078693916
5660,0.8005124189941585,0.6259560373381512
5663,0.9271971043942088,0.7965767330564172
5667,0.3312150493421052,0.37991526545743415
5669,0.6875525196816804,0.49447856854940075
5671,0.5491425192193968,0.5129470310391363
5673,0.820156023222061,0.7775806414688309
5679,0.6775751537728494,0.6412445056164809
5681,0.4905348276274677,0.41517865170559787
5683,0.8514688647935317,0.7605065008621446
5690,0.8779557602339556,0.7320880864244164
5696,0.6937323861820506,0.6309047175641658
5697,0.6091659798548571,0.49281779356876254
5699,0.7877975669525643,0.5554216867469879
5705,0.7592940043502083,0.5983676975945018
5707,0.3828268514144754,0.2689035367907544
5708,0.8740740740740741,0.7908772952491985
5709,0.612328867772036,0.5020426632191338
5710,0.7610902255639098,0.5887249453963621
5711,0.6279248796439276,0.41067433973156287
5713,0.8392983386355602,0.7128856672158155
5714,0.6027397260273972,
5715,0.8544554455445544,0.6726767676767677
5717,0.5251736111111112,0.33372324248450114
5718,0.6773475589394242,0.5495361760814756
5719,0.6388888888888888,0.5389557135046473
5720,0.782066405535554,0.593801652892562
5721,0.9356572365537773,0.8788965866362719
5722,0.691835061207755,0.5659745385903574
5724,0.7838425171637644,0.652505342897649
5726,0.6255634188466237,0.5311385578575138
5727,0.8168249189439556,0.6363043793153397
5728,0.7174609769125764,0.5658236658932715
5729,0.6839149761195441,0.6094639468690701
5732,0.7997630612486673,0.5781153846153846
5734,0.8419606709080394,0.70234492498441
5736,0.5285714285714286,0.46631826284232714
5738,0.542577058134998,0.3891306486752407
5739,0.6388894424626503,0.5052579348229602
5740,0.8914940597547466,0.7172885642628868
5742,0.8977849052095814,0.7887517659300283
5743,0.8596491228070176,0.8269151138716355
5744,0.6876257360686595,0.4872182366427355
5745,0.599049244718536,0.5457105638026691
5747,0.7306122448979592,0.5139771492542228
5760,0.19767441860465113,0.14885651146058176
5762,0.531841432225064,
5772,0.4752876869965478,0.3172006380532917
5802,0.8350411132194814,0.7316727252698831
5804,0.21633825944170773,
5805,0.8819953672039026,0.7982587894971073
5806,0.2872257053291536,0.3171790815942518
5807,0.8068816740373207,0.6190363853348505
5808,0.4186169913693739,0.1943315300592489
5810,0.8755980861244019,0.8032463928967813
5811,0.46991150442477875,0.3562025316455696
5814,0.6977218834688347,0.5957561707625636
5816,0.58,0.608053007135576
5817,0.694279751309885,0.5050720716481587
5819,0.7968029669758014,0.7061815336463224
5821,0.6823555305457483,0.5144971613949716
5823,0.8659484603983336,0.7545074690718061
5827,0.6609848484848484,0.6071220665817718
5828,0.7030557884871504,0.5593481095176009
5831,0.7430235220385257,0.5914701296743774
5833,0.5713602030837096,0.3399883733446918
5836,0.8201058201058201,0.7234042553191491
5837,0.3739343563512361,0.4157234251968504
5838,0.7911534701857282,0.7528441820276498
5839,0.7854676224725523,0.735601395730706
5840,0.7793520589941172,0.5551106924163919
5841,0.8801985396364764,0.8315449476501181
5843,0.6886178613431901,0.6415354330708661
5845,0.7861664208456244,0.6004761904761905
5846,0.7628865979381443,0.5450680272108843
5848,0.7168669871794873,0.5660064025610244
5852,0.7430865681896255,0.606550472040668
5854,0.6395262768319763,0.4222501622323167
5856,0.5589707427686522,0.399723524716256
5858,0.7212498420320991,0.6228789990517467
5860,0.524795501022495,0.3249244086085255
5862,0.5155233188720174,0.3916459441229515
5872,0.7210362583136667,0.41226783968719455
5873,0.7515738095898389,0.5845273915653442
5874,0.6241205997048904,0.5874686918908052
5876,0.653566560654248,0.6086049284578696
5877,0.38243668414924176,0.28071926425123594
5878,0.7440025703270026,0.5392493722743492
5881,0.8883168604002588,0.7829590228526399
5882,0.6407859949982136,0.4904623745049277
5884,0.5011656756641143,0.257051282051282
5886,0.634807467011717,0.4640603118927415
5887,0.6596441247787569,0.4156575682382134
5888,0.8172863279514146,0.6588819013356544
5889,0.7545957053651077,0.5306501068541518
5890,0.8234869387278548,0.7121659815005139
5895,0.8717447916666667,0.7725607101132508
5903,0.6697466023446416,0.5652281161183026
5904,0.6702085678963287,0.4506179260183837
5907,0.5555068667295876,0.4201497764129088
5912,0.6872895622895623,0.7471232057416268
5914,0.8096101093143756,0.7498370273794003
5915,0.7579110037717617,0.6378691580968755
5917,0.5904553049289891,0.38864245540341236
5919,0.7531043345173121,0.6487726891877168
5923,0.7866014969673506,0.7204324347722575
5925,0.7709724005134788,0.6953908995915266
5927,0.9020213263563365,0.7832462412846486
