ID,wt_a,dcp_a,m/w,log
2504,0.8405067155067155,0.6512820512820512,0.77,-0.3770696490798233
2505,0.6317047869648821,0.4577690354353429,0.72,-0.47393118833241243
2506,0.4745940712281647,0.4310855120714277,0.91,-0.13606154957602837
2512,0.5675577476075991,0.3901359237509833,0.69,-0.5353317329965557
2514,0.748366168586022,0.5853352139992065,0.78,-0.3584539709124763
2515,0.7635259571911853,0.6676420233463035,0.87,-0.20091269392599642
2519,0.6033194176585652,0.5266842440221838,0.87,-0.20091269392599642
2520,0.5656417112299466,0.3979699248120301,0.7,-0.5145731728297583
2522,0.8066090327022032,0.5958986957840461,0.74,-0.4344028241457749
2525,0.6668336320224337,0.5361601778833538,0.8,-0.3219280948873623
2533,0.8058153126826417,0.525667909288599,0.65,-0.6214883767462702
2537,0.8926804716709809,0.8010851216623298,0.9,-0.15200309344504997
2539,0.6840111226972541,0.5614926181768929,0.82,-0.2863041851566411
2540,0.531563334646876,0.4041884136999818,0.76,-0.3959286763311392
2542,0.8327865871145089,0.7195634351301496,0.86,-0.2175914350726268
2546,0.8948637569327225,0.7471839385104692,0.83,-0.2688167584278
2547,0.7063138686131387,0.6085302749459376,0.86,-0.2175914350726268
2551,0.7037567637595812,0.6015641371052238,0.85,-0.23446525363702297
2555,0.8164909859902103,0.7397460453801313,0.91,-0.13606154957602837
2559,0.5603274286212925,0.3667481861905927,0.65,-0.6214883767462702
2560,0.59603336352657,0.4882839324504239,0.82,-0.2863041851566411
2561,0.7244907951429691,0.6508563899868247,0.9,-0.15200309344504997
2562,0.687159602178546,0.44678111587982827,0.65,-0.6214883767462702
2563,0.8216751779917536,0.6290991169890252,0.77,-0.3770696490798233
2564,0.37256073277578655,0.25997589669210125,0.7,-0.5145731728297583
2565,0.7408574754353647,0.5459594050202132,0.74,-0.4344028241457749
2570,0.7103276886265162,0.6267014425198587,0.88,-0.18442457113742744
2574,0.5036822612915585,0.44607955267505395,0.89,-0.16812275880832692
2577,0.4894366197183099,0.26732127811264506,0.55,-0.862496476250065
2579,0.4585115887497208,0.35094199505102763,0.77,-0.3770696490798233
2580,0.7460745599357472,0.634375,0.85,-0.23446525363702297
2581,0.5490762860328078,0.4183662635251875,0.76,-0.3959286763311392
2582,0.857195993068177,0.7065835520559929,0.82,-0.2863041851566411
2584,0.6218405428329092,0.4429691677062911,0.71,-0.49410907027004275
2586,0.5075340346534654,0.4393438759752111,0.87,-0.20091269392599642
2587,0.7782005127365952,0.5153334725703147,0.66,-0.5994620704162712
2590,0.6478307998934068,0.4535451121289414,0.7,-0.5145731728297583
2592,0.4168806161745828,0.3525480039763512,0.85,-0.23446525363702297
2594,0.6635547163300712,0.4407766990291262,0.66,-0.5994620704162712
2596,0.7680748860697131,0.581501547987616,0.76,-0.3959286763311392
2598,0.8155208444968385,0.7755613070203817,0.95,-0.07400058144377693
2599,0.8181212944254911,0.6609448754572864,0.81,-0.3040061868900999
2602,0.8253910281857879,0.6838665572873941,0.83,-0.2688167584278
2604,0.5057797805642633,0.3469369369369369,0.69,-0.5353317329965557
2605,0.5581452113967869,0.3836395205556178,0.69,-0.5353317329965557
2607,0.8163832873244045,0.7530298842015397,0.92,-0.12029423371771177
2609,0.456706735698276,0.277073750544671,0.61,-0.7131188522118385
2611,0.5485290419914508,0.3106023862644291,0.57,-0.8109661756099832
2612,0.4992925170068028,0.28958010669420065,0.58,-0.7858751946471527
2613,0.8848929992472309,0.743791116660133,0.84,-0.2515387669959645
2615,0.7379367400886072,0.6071468531468531,0.82,-0.2863041851566411
2618,0.7237147595356551,0.5807440564545252,0.8,-0.3219280948873623
2624,0.38774980150789295,0.23262076435573756,0.6,-0.7369655941662062
2628,0.5658820635667536,0.39909829346449066,0.71,-0.49410907027004275
2630,0.5624929424538545,0.4654435247344065,0.83,-0.2688167584278
2631,0.7533282130056325,0.7055292259083727,0.94,-0.08926733809708741
2632,0.5539450253605761,0.37455332629355853,0.68,-0.5563933485243852
2633,0.5593525179856116,0.3549992079607148,0.63,-0.6665762662748083
2634,0.7516472868217055,0.7511851195610785,1.0,0.0
2635,0.5864683581219015,0.4957837301587301,0.85,-0.23446525363702297
2636,0.8887719182396326,0.8001399759663907,0.9,-0.15200309344504997
2639,0.6623699238925105,0.4903647508289791,0.74,-0.4344028241457749
2640,0.8006721002980117,0.6486805088665757,0.81,-0.3040061868900999
2643,0.8478895823410979,0.7546152363061882,0.89,-0.16812275880832692
2650,0.6103918244875692,0.6102650494159929,1.0,0.0
2651,0.8666511962775865,0.7900483335737989,0.91,-0.13606154957602837
2652,0.6469891571405453,0.4780885780885781,0.74,-0.4344028241457749
2653,0.027514648688751732,0.016666478408693,0.61,-0.7131188522118385
2654,0.8551272116750613,0.6944234254432674,0.81,-0.3040061868900999
2657,0.6288590832303489,0.4807107485845632,0.76,-0.3959286763311392
2661,0.7101246862602217,0.5142606711558796,0.72,-0.47393118833241243
2662,0.4728849581790758,0.2945823927765237,0.62,-0.6896598793878495
2667,0.5994416634578359,0.461667187807618,0.77,-0.3770696490798233
2669,0.8699129714048902,0.7598502758077227,0.87,-0.20091269392599642
2670,0.7938698206555349,0.6668216973244148,0.84,-0.2515387669959645
2673,0.5991945403325001,0.4545918308327646,0.76,-0.3959286763311392
2675,0.5920192596562168,0.4794724820861019,0.81,-0.3040061868900999
2679,0.5266847580280416,0.3796056884292178,0.72,-0.47393118833241243
2680,0.6320585330819644,0.5622510113165037,0.89,-0.16812275880832692
2681,0.3878745017358879,0.3224043715846995,0.83,-0.2688167584278
2682,0.6792349726775956,0.5146192263680794,0.76,-0.3959286763311392
2683,0.7917982694421879,0.5896355382403864,0.74,-0.4344028241457749
2684,0.8714585289240245,0.8013755116251831,0.92,-0.12029423371771177
2690,0.7362025151495406,0.5255858440937351,0.71,-0.49410907027004275
2691,0.4999938247208774,0.4770665348800915,0.95,-0.07400058144377693
2695,0.8316261203585147,0.6804993981295719,0.82,-0.2863041851566411
2696,0.5390785987636149,0.3436956196639295,0.64,-0.6438561897747246
2697,0.7849684813753581,0.5835497591766242,0.74,-0.4344028241457749
2699,0.581,0.4568947203998751,0.79,-0.3400754415976217
2700,0.5541859529212547,0.3901086977033835,0.7,-0.5145731728297583
2708,0.513525928950592,0.3427656538233963,0.67,-0.5777669993169522
2712,0.7995140612076096,0.6414163932087316,0.8,-0.3219280948873623
2715,0.8488101517172908,0.7611208959942194,0.9,-0.15200309344504997
2723,0.7546517475484034,0.7172665087104375,0.95,-0.07400058144377693
2724,0.8067325909153922,0.7891110604661205,0.98,-0.029146345659516508
2729,0.7820154245937738,0.6625176537049242,0.85,-0.23446525363702297
2732,0.8051200391964723,0.7646006626251234,0.95,-0.07400058144377693
2738,0.908875262016294,0.8560430111673372,0.94,-0.08926733809708741
2739,0.8991202346041056,0.7613371207481872,0.85,-0.23446525363702297
2740,0.7930008332341387,0.6468545020870602,0.82,-0.2863041851566411
2744,0.6270933115159346,0.4905706176939273,0.78,-0.3584539709124763
2747,0.7519061994273621,0.5905726642092125,0.79,-0.3400754415976217
2748,0.6429355555001123,0.4552826855123675,0.71,-0.49410907027004275
2749,0.8412581095507925,0.7791707573632538,0.93,-0.10469737866669322
2751,0.6195486341490982,0.4179187104164521,0.67,-0.5777669993169522
2755,0.8515408835034826,0.6736438679245282,0.79,-0.3400754415976217
2757,0.6518497810082937,0.41110612704486577,0.63,-0.6665762662748083
2761,0.6588858101581168,0.4733202872697075,0.72,-0.47393118833241243
2765,0.7691798941798942,0.6433227176220806,0.84,-0.2515387669959645
2766,0.5751599147121536,0.3809523809523809,0.66,-0.5994620704162712
2769,0.5689070083372592,0.41827381972562616,0.74,-0.4344028241457749
2771,0.7185526790546635,0.6083060556464812,0.85,-0.23446525363702297
2773,0.6559979838709677,0.4823158914728682,0.74,-0.4344028241457749
2775,0.6452964174579111,0.5856853379649732,0.91,-0.13606154957602837
2776,0.7566349556387506,0.6656270813053948,0.88,-0.18442457113742744
2779,0.866214149369331,0.7690647279046869,0.89,-0.16812275880832692
2785,0.5245901639344263,0.3580136897843213,0.68,-0.5563933485243852
2788,0.9191986744852292,0.8279378377267778,0.9,-0.15200309344504997
2789,0.6027397260273972,0.4318181818181818,0.72,-0.47393118833241243
2790,0.7092947262510283,0.6044236798005642,0.85,-0.23446525363702297
2793,0.6726752294768252,0.4816785439137134,0.72,-0.47393118833241243
2795,0.5677592954990216,0.5481762917933131,0.97,-0.043943347587597055
2796,0.6059958098447049,0.4997047738075322,0.82,-0.2863041851566411
2798,0.6663711633705064,0.638440779610195,0.96,-0.058893689053568565
2801,0.7706659495075133,0.6225474679915042,0.81,-0.3040061868900999
2803,0.8891069781410215,0.7365494424055583,0.83,-0.2688167584278
2807,0.8063650752084905,0.7260879241663856,0.9,-0.15200309344504997
2813,0.5065853658536585,0.3699956703709049,0.73,-0.4540316308947075
2814,0.7644477326809694,0.5950534263050398,0.78,-0.3584539709124763
2818,0.5768518518518521,0.485613810741688,0.84,-0.2515387669959645
2821,0.6518202764976958,0.4056513409961686,0.62,-0.6896598793878495
2822,0.8432808919329505,0.7088269566906196,0.84,-0.2515387669959645
2824,0.8876436781609196,0.6772500293048881,0.76,-0.3959286763311392
2829,0.5859203581806322,0.5549779593080271,0.95,-0.07400058144377693
2831,0.8862732095490716,0.8050578345794026,0.91,-0.13606154957602837
2832,0.3743808049535604,0.3362377252641001,0.9,-0.15200309344504997
2839,0.7241609968189384,0.5322125769735593,0.73,-0.4540316308947075
2840,0.8006329657052041,0.7214268673480375,0.9,-0.15200309344504997
2841,0.8565894332939787,0.8036067264445527,0.94,-0.08926733809708741
2842,0.7447830578512398,0.514535983115568,0.69,-0.5353317329965557
2844,0.82724329875173,0.6299731596491362,0.76,-0.3959286763311392
2850,0.4645315957708385,0.3276033132394281,0.71,-0.49410907027004275
2851,0.6685340918971964,0.4591065566675323,0.69,-0.5353317329965557
2853,0.5148482855906437,0.33532792226761404,0.65,-0.6214883767462702
2856,0.4934124659575561,0.2598480810234541,0.53,-0.9159357352115255
2858,0.3251276977912492,0.2325813515711075,0.72,-0.47393118833241243
2860,0.20588856354524465,0.17142857142857146,0.83,-0.2688167584278
2863,0.7477099302984478,0.636696292793294,0.85,-0.23446525363702297
2864,0.6538119343457585,0.5684419014084507,0.87,-0.20091269392599642
2866,0.7800570108970195,0.5621031746031746,0.72,-0.47393118833241243
2869,0.7484055699559948,0.5901148808125553,0.79,-0.3400754415976217
2872,0.6749884739511296,0.5226745909813751,0.77,-0.3770696490798233
2874,0.6603635699278341,0.4480082492130685,0.68,-0.5563933485243852
2875,0.8843401613416069,0.7744941133087568,0.88,-0.18442457113742744
2879,0.7483794403334862,0.6198379357230396,0.83,-0.2688167584278
2881,0.9019607843137256,0.8741342444103566,0.97,-0.043943347587597055
2883,0.7799418604651163,0.6735675707871507,0.86,-0.2175914350726268
2885,0.763507604128608,0.6663497782089354,0.87,-0.20091269392599642
2888,0.7332526215200432,0.6201884521512813,0.85,-0.23446525363702297
2891,0.4,0.25674688849377697,0.64,-0.6438561897747246
2896,0.8514036163828091,0.7050420910284412,0.83,-0.2688167584278
2901,0.6779303886374278,0.7362318840579709,1.09,0.12432813500220176
2902,0.8873962264150943,0.8036111958511287,0.91,-0.13606154957602837
2903,0.6809090909090909,0.5055206369159858,0.74,-0.4344028241457749
2904,0.7439618700797943,0.5516096765461279,0.74,-0.4344028241457749
2908,0.6501467498731707,0.4415974645871084,0.68,-0.5563933485243852
2916,0.6713173189335964,0.5723684451907448,0.85,-0.23446525363702297
2917,0.5454439213329326,0.3826279599941168,0.7,-0.5145731728297583
2919,0.7436527436527436,0.5983642249947936,0.8,-0.3219280948873623
2926,0.4484833895040924,0.3760574659645206,0.84,-0.2515387669959645
2927,0.5786390987069517,0.4947155471718746,0.85,-0.23446525363702297
2928,0.4312297534558224,0.32389851738606545,0.75,-0.4150374992788438
2929,0.8303821656050956,0.6574149462052923,0.79,-0.3400754415976217
2931,0.7151638503112814,0.5721487175895748,0.8,-0.3219280948873623
2933,0.6843244111326412,0.5190407762653689,0.76,-0.3959286763311392
2940,0.6839646952712279,0.4831698782711547,0.71,-0.49410907027004275
2941,0.6833480695549661,0.4990202610024689,0.73,-0.4540316308947075
2942,0.6564408911246856,0.4940274841437632,0.75,-0.4150374992788438
2943,0.7222222222222222,0.564430165371588,0.78,-0.3584539709124763
2944,0.6348001038421599,0.4358581958581959,0.69,-0.5353317329965557
2948,0.4961518314058912,0.3475517377208133,0.7,-0.5145731728297583
2952,0.6285852812085333,0.495018115942029,0.79,-0.3400754415976217
2958,0.470407196969697,0.3,0.64,-0.6438561897747246
2961,0.7941726699164213,0.6479643233874167,0.82,-0.2863041851566411
2962,0.8045112781954887,0.7411971830985915,0.92,-0.12029423371771177
2965,0.8527177887759406,0.8177157041771286,0.96,-0.058893689053568565
2967,0.6748210800260247,0.4374240299205236,0.65,-0.6214883767462702
2968,0.84975,0.6607191661021848,0.78,-0.3584539709124763
2970,0.8837488611380354,0.7806948455412619,0.88,-0.18442457113742744
2972,0.5171517671517671,0.3230414002454305,0.62,-0.6896598793878495
2974,0.6270551471893754,0.5605952167948947,0.89,-0.16812275880832692
2975,0.8409340659340659,0.6817002963976289,0.81,-0.3040061868900999
2977,0.6125294811320754,0.4711860603792422,0.77,-0.3770696490798233
2981,0.5678819782933646,0.3886692118898282,0.68,-0.5563933485243852
2983,0.807155530838696,0.576662724471694,0.71,-0.49410907027004275
2990,0.8037171725736081,0.6491880946764174,0.81,-0.3040061868900999
2992,0.3945967636268344,0.26465863453815264,0.67,-0.5777669993169522
2996,0.6020289855072464,0.42306869820903503,0.7,-0.5145731728297583
2997,0.4200075287031809,0.2542895476618659,0.61,-0.7131188522118385
2998,0.5614035087719298,0.4228246189465561,0.75,-0.4150374992788438
3001,0.7888747676479488,0.589512336777107,0.75,-0.4150374992788438
3003,0.7752084648092781,0.5786755672045212,0.75,-0.4150374992788438
3004,0.8483669315758868,0.8198231392778188,0.97,-0.043943347587597055
3008,0.6289432943955258,0.4501571103073984,0.72,-0.47393118833241243
3009,0.7917847335610884,0.644625277103807,0.81,-0.3040061868900999
3012,0.8998550724637682,0.8242581388648804,0.92,-0.12029423371771177
3014,0.6921719578495201,0.4658912944562607,0.67,-0.5777669993169522
3015,0.8602302201859179,0.7624779001767985,0.89,-0.16812275880832692
3016,0.6860845844811428,0.5547840003015374,0.81,-0.3040061868900999
3022,0.6404782698841704,0.4888376723544671,0.76,-0.3959286763311392
3025,0.5964593324078749,0.4831730821586746,0.81,-0.3040061868900999
3027,0.6752314814814815,0.5142857142857142,0.76,-0.3959286763311392
3029,0.7368094351334575,0.6880450849963045,0.93,-0.10469737866669322
3033,0.4826869806094183,0.41393724587908215,0.86,-0.2175914350726268
3036,0.9240177610333692,0.8476277049213135,0.92,-0.12029423371771177
3038,0.6375828173447557,0.4504329379524388,0.71,-0.49410907027004275
3039,0.9380974376740188,0.8058463365285096,0.86,-0.2175914350726268
3041,0.9503458167434378,0.8981210493466218,0.95,-0.07400058144377693
3057,0.552608066712049,0.4674761281566575,0.85,-0.23446525363702297
3064,0.4840558748525102,0.3375119142104367,0.7,-0.5145731728297583
3067,0.6931154454401687,0.4499628390932737,0.65,-0.6214883767462702
3071,0.7321894382044927,0.5282381359527932,0.72,-0.47393118833241243
3079,0.8450518621956359,0.7288559703733359,0.86,-0.2175914350726268
3080,0.6642013817634584,0.6161643622805655,0.93,-0.10469737866669322
3082,0.6576571792693288,0.5503769221262997,0.84,-0.2515387669959645
3084,0.8518512256973796,0.6851097917255677,0.8,-0.3219280948873623
3085,0.6407375396139441,0.5192827657378741,0.81,-0.3040061868900999
3086,0.8513986013986015,0.7632673769660071,0.9,-0.15200309344504997
3088,0.7587920682418778,0.6320650601207405,0.83,-0.2688167584278
3091,0.5937433655646267,0.4237883567536565,0.71,-0.49410907027004275
3104,0.9120147249737688,0.7940094320445583,0.87,-0.20091269392599642
3109,0.8280496670258202,0.6998589728522738,0.85,-0.23446525363702297
3112,0.6608755129958961,0.5166740039621396,0.78,-0.3584539709124763
3114,0.5826086956521739,0.5269240872077752,0.9,-0.15200309344504997
3115,0.4571755634510092,0.2494689475506003,0.55,-0.862496476250065
3116,0.759919028340081,0.6885951829161026,0.91,-0.13606154957602837
3124,0.9027236367325054,0.8107992366056882,0.9,-0.15200309344504997
3125,0.6128858182770311,0.4647941972463393,0.76,-0.3959286763311392
3130,0.6184478172429979,0.3880050505050506,0.63,-0.6665762662748083
3131,0.8100897648370742,0.7484825704421427,0.92,-0.12029423371771177
3132,0.5983428821516671,0.44709826105174943,0.75,-0.4150374992788438
3133,0.8271287672270179,0.6169124574033797,0.75,-0.4150374992788438
3134,0.6369159293904962,0.483264701438555,0.76,-0.3959286763311392
3135,0.8264226479839862,0.7734693877551021,0.94,-0.08926733809708741
3137,0.6498811944370086,0.4860481251453092,0.75,-0.4150374992788438
3138,0.7405034324942792,0.5036231884057971,0.68,-0.5563933485243852
3141,0.2706473214285714,0.22339376689656404,0.83,-0.2688167584278
3145,0.8063056256430963,0.6638254829422374,0.82,-0.2863041851566411
3148,0.7669902912621359,0.7378006872852234,0.96,-0.058893689053568565
3150,0.8348871349042934,0.625474378098539,0.75,-0.4150374992788438
3155,0.7742096378146102,0.6714602378864003,0.87,-0.20091269392599642
3157,0.5533027642233419,0.4294933254664799,0.78,-0.3584539709124763
3162,0.7736784140969163,0.6377415687760515,0.82,-0.2863041851566411
3163,0.8806072852216869,0.7366092252398455,0.84,-0.2515387669959645
3166,0.8438996138996139,0.6948269250434604,0.82,-0.2863041851566411
3170,0.5413456612547289,0.3682359182667317,0.68,-0.5563933485243852
3171,0.5192307692307693,0.3643763320815995,0.7,-0.5145731728297583
3172,0.6508958566629339,0.6001437297879986,0.92,-0.12029423371771177
3173,0.6944444444444444,0.5545080592482743,0.8,-0.3219280948873623
3174,0.7585729974955865,0.6306767278212166,0.83,-0.2688167584278
3175,0.6557500365368247,0.4691740540307221,0.72,-0.47393118833241243
3178,0.6055201931518877,0.464065173625309,0.77,-0.3770696490798233
3184,0.8091407111876804,0.6954170880555886,0.86,-0.2175914350726268
3188,0.7813829504039029,0.6365630053130054,0.81,-0.3040061868900999
3192,0.7286628610966961,0.5095693779904306,0.7,-0.5145731728297583
3193,0.3685038173658927,0.22999711932278416,0.62,-0.6896598793878495
3195,0.7935864079700861,0.6508387445887446,0.82,-0.2863041851566411
3196,0.7261570410484469,0.5604566729985083,0.77,-0.3770696490798233
3197,0.7177238788491985,0.5401839351903289,0.75,-0.4150374992788438
3202,0.8288471767307746,0.7413227151714561,0.89,-0.16812275880832692
3204,0.8376755599644965,0.7181032823716859,0.86,-0.2175914350726268
3210,0.748645778759075,0.5809271646228168,0.78,-0.3584539709124763
3211,0.727697546084302,0.6142162325844205,0.84,-0.2515387669959645
3213,0.5222581340228399,0.38744239631336397,0.74,-0.4344028241457749
3215,0.7884973577059691,0.6331810985263671,0.8,-0.3219280948873623
3216,0.8317874396135265,0.7255481850009213,0.87,-0.20091269392599642
3220,0.7561506018803268,0.6682392813584764,0.88,-0.18442457113742744
3222,0.6859170705788241,0.6049808492797382,0.88,-0.18442457113742744
3223,0.6358166016064655,0.5290880991632834,0.83,-0.2688167584278
3225,0.4123713538409053,0.29063156185431355,0.7,-0.5145731728297583
3227,0.7136755733221124,0.5934272744467561,0.83,-0.2688167584278
3230,0.5772566042834943,0.4948836486276418,0.86,-0.2175914350726268
3235,0.8882985230062237,0.8493955393820325,0.96,-0.058893689053568565
3239,0.9462423896499238,0.8537846575388239,0.9,-0.15200309344504997
3240,0.8966233766233767,0.7384679009989183,0.82,-0.2863041851566411
3241,0.8853421333349969,0.811584617744038,0.92,-0.12029423371771177
3242,0.5510706018518519,0.488185733976568,0.89,-0.16812275880832692
3244,0.4895890584703843,0.27942713670834185,0.57,-0.8109661756099832
3245,0.7224260423945958,0.49421963441865296,0.68,-0.5563933485243852
3254,0.8758131283264341,0.7801501732768579,0.89,-0.16812275880832692
3257,0.7511853448275863,0.5699404761904762,0.76,-0.3959286763311392
3259,0.7310289299794548,0.5276784544606872,0.72,-0.47393118833241243
3260,0.8230422946481529,0.6308145301182043,0.77,-0.3770696490798233
3261,0.6153846153846154,0.4775037854207225,0.78,-0.3584539709124763
3262,0.6646341463414634,0.4142857142857143,0.62,-0.6896598793878495
3265,0.6301304062294775,0.4963175122749591,0.79,-0.3400754415976217
3266,0.7624434389140271,0.6665951051953629,0.87,-0.20091269392599642
3267,0.6993403421974851,0.4041054442764863,0.58,-0.7858751946471527
3269,0.6906154274575327,0.5587150789519348,0.81,-0.3040061868900999
3271,0.7238900622436779,0.5876208825817926,0.81,-0.3040061868900999
3273,0.5829237891737892,0.4454907783682401,0.76,-0.3959286763311392
3277,0.8429125982376756,0.826386786423117,0.98,-0.029146345659516508
3280,0.6223089911355002,0.4570425361155698,0.73,-0.4540316308947075
3282,0.7398648648648649,0.5,0.68,-0.5563933485243852
3284,0.9129527794660262,0.8057558247903076,0.88,-0.18442457113742744
3285,0.6547900650502662,0.495417470034741,0.76,-0.3959286763311392
3286,0.8815027269955623,0.780639010525088,0.89,-0.16812275880832692
3290,0.6369552058111381,0.5322528108187036,0.84,-0.2515387669959645
3291,0.6541685059114437,0.5413746909995465,0.83,-0.2688167584278
3295,0.8376837784173304,0.7676678595291213,0.92,-0.12029423371771177
3296,0.7935376238103702,0.6804022947922821,0.86,-0.2175914350726268
3299,0.8102527030424943,0.7732476335474439,0.95,-0.07400058144377693
3304,0.6670232306861157,0.5279407177691962,0.79,-0.3400754415976217
3307,0.5222355769230769,0.30796876615989244,0.59,-0.7612131404128835
3308,0.3790470022986747,0.2563095514267775,0.68,-0.5563933485243852
3314,0.7978235924492738,0.663113386291651,0.83,-0.2688167584278
3315,0.6321904140604014,0.5856399103730064,0.93,-0.10469737866669322
3316,0.7945566661599269,0.6307198070736106,0.79,-0.3400754415976217
3317,0.7629527559055118,0.6450457401080127,0.85,-0.23446525363702297
3319,0.9157585139318885,0.8045615470511653,0.88,-0.18442457113742744
3321,0.5664114716247417,0.3772844138697797,0.67,-0.5777669993169522
3323,0.8310927952252379,0.6891132923999426,0.83,-0.2688167584278
3328,0.7523529411764706,0.5678471248246844,0.75,-0.4150374992788438
3329,0.6044156587704859,0.3690848016972126,0.61,-0.7131188522118385
3330,0.6433191064215927,0.4423544203196456,0.69,-0.5353317329965557
3331,0.6561899773005063,0.3438676441450367,0.52,-0.9434164716336325
3332,0.8718212176354947,0.7020648960747111,0.81,-0.3040061868900999
3335,0.676464584609104,0.5893842943553712,0.87,-0.20091269392599642
3336,0.5714285714285714,0.3324280541261673,0.58,-0.7858751946471527
3338,0.6802142440473034,0.5404304593549483,0.79,-0.3400754415976217
3339,0.464077867596974,0.25889119246529,0.56,-0.8365012677171204
3341,0.8155706727135299,0.5469343702411402,0.67,-0.5777669993169522
3343,0.8548230150248064,0.6624580344423974,0.77,-0.3770696490798233
3356,0.7687416008878434,0.5970794098035389,0.78,-0.3584539709124763
3362,0.6243790401363514,0.5223936886502816,0.84,-0.2515387669959645
3366,0.7161981476256959,0.548336077027622,0.77,-0.3770696490798233
3369,0.8623405488983378,0.8679432649043871,1.01,0.014355292977070055
3370,0.7322133129693267,0.5358412767122804,0.73,-0.4540316308947075
3372,0.8551320151861822,0.8026175338961791,0.94,-0.08926733809708741
3373,0.7235819735819736,0.5312301486778777,0.73,-0.4540316308947075
3374,0.6625692137320045,0.4771838977838621,0.72,-0.47393118833241243
3375,0.7194025436261461,0.5777276515701821,0.8,-0.3219280948873623
3376,0.4522941736486037,0.2915023990003909,0.64,-0.6438561897747246
3377,0.8976419817449086,0.8280830280830279,0.92,-0.12029423371771177
3379,0.5596744217291028,0.42787092054813197,0.76,-0.3959286763311392
3383,0.8004117647058824,0.5877969209774404,0.73,-0.4540316308947075
3384,0.4676648841354724,0.3414634146341463,0.73,-0.4540316308947075
3386,0.6182208994708995,0.4464762274906077,0.72,-0.47393118833241243
3388,0.4195964545254349,0.29463184743500953,0.7,-0.5145731728297583
3390,0.5381822037414162,0.33062689614657104,0.61,-0.7131188522118385
3403,0.5664634224284489,0.3282387190684134,0.58,-0.7858751946471527
3404,0.7513503649635036,0.4472178988326848,0.6,-0.7369655941662062
3408,0.8236093308569634,0.7121343658904289,0.86,-0.2175914350726268
3411,0.8346100759144237,0.6451047379304145,0.77,-0.3770696490798233
3412,0.7352824705765882,0.5265731305946342,0.72,-0.47393118833241243
3415,0.7821168601219752,0.7205016213354509,0.92,-0.12029423371771177
3419,0.7527272727272727,0.5488340590227382,0.73,-0.4540316308947075
3420,0.44622464370363535,0.34179674367225393,0.77,-0.3770696490798233
3423,0.5641487475060962,0.4031293847947669,0.71,-0.49410907027004275
3425,0.6151802071429868,0.5069022990223924,0.82,-0.2863041851566411
3428,0.8856793508990162,0.7683295540438397,0.87,-0.20091269392599642
3430,0.7039023379168374,0.6359358683748058,0.9,-0.15200309344504997
3431,0.8354557804963494,0.7092762615018213,0.85,-0.23446525363702297
3433,0.6549649835377505,0.4380220958480161,0.67,-0.5777669993169522
3436,0.7535488750436337,0.5209113607990012,0.69,-0.5353317329965557
3440,0.8905836272848047,0.7819493521790342,0.88,-0.18442457113742744
3441,0.8927896123750327,0.8201367311224019,0.92,-0.12029423371771177
3444,0.490495157763199,0.32096939395384105,0.65,-0.6214883767462702
3446,0.8350171307235151,0.6697746690976876,0.8,-0.3219280948873623
3449,0.800048440636097,0.6850931075856761,0.86,-0.2175914350726268
3451,0.7270061999052915,0.5288317609612021,0.73,-0.4540316308947075
3456,0.8711168916839711,0.7697084032714621,0.88,-0.18442457113742744
3458,0.8970351927450066,0.8198986726673582,0.91,-0.13606154957602837
3467,0.5535919456480818,0.3164330385044989,0.57,-0.8109661756099832
3479,0.3872499494847444,0.24965482615790136,0.64,-0.6438561897747246
3480,0.8876738224796168,0.7432330605333912,0.84,-0.2515387669959645
3483,0.389549365942029,0.3019540229885057,0.78,-0.3584539709124763
3484,0.9465036140527819,0.9266832229580574,0.98,-0.029146345659516508
3486,0.5980155265302285,0.32395438106950564,0.54,-0.888968687611256
3488,0.3046808072845725,0.17188081501220967,0.56,-0.8365012677171204
3495,0.8733937115516063,0.7169328838717381,0.82,-0.2863041851566411
3496,0.5618054016966959,0.3726920052424639,0.66,-0.5994620704162712
3505,0.7496623577078911,0.5910926170072512,0.79,-0.3400754415976217
3509,0.6334205020920503,0.5323499121236037,0.84,-0.2515387669959645
3510,0.5866899531206913,0.48017274898628,0.82,-0.2863041851566411
3512,0.6813932772387739,0.5370627980922098,0.79,-0.3400754415976217
3517,0.7211954711954711,0.5457906182044113,0.76,-0.3959286763311392
3525,0.8136622861393503,0.7294254658385093,0.9,-0.15200309344504997
3527,0.9068183349566006,0.8343089710039476,0.92,-0.12029423371771177
3534,0.7784715641706729,0.6083699983436823,0.78,-0.3584539709124763
3535,0.6967798505566004,0.5130625664448557,0.74,-0.4344028241457749
3537,0.6904813218390804,0.5649312714776633,0.82,-0.2863041851566411
3538,0.7730225988700565,0.5871014492753623,0.76,-0.3959286763311392
3540,0.7084910855648103,0.5088757656446354,0.72,-0.47393118833241243
3541,0.8452743652983694,0.7295084301663249,0.86,-0.2175914350726268
3542,0.7934494111504322,0.7366221963955675,0.93,-0.10469737866669322
3546,0.30009615384615385,0.1856394314337727,0.62,-0.6896598793878495
3552,0.8048731838414378,0.7394478909009141,0.92,-0.12029423371771177
3554,0.6316876678372236,0.5642527978933509,0.89,-0.16812275880832692
3557,0.7044044165054804,0.5077747609233756,0.72,-0.47393118833241243
3566,0.4830747989176767,0.32845117845117844,0.68,-0.5563933485243852
3567,0.6302447552447552,0.5847431638129312,0.93,-0.10469737866669322
