ID,wt1,Assigned_gene_name,wt2
2821,0.6342857142857142,YGR041W,0.6693548387096774
2822,0.8555758683729433,YGR041W,0.8309859154929577
2824,0.8994252873563219,YGR042W,0.8758620689655172
2829,0.5787671232876712,YGR046W,0.5930735930735931
2831,0.8846153846153846,YGR048W,0.8879310344827587
2832,0.37105263157894736,YGR049W,0.37770897832817335
2839,0.7168202764976959,YGR054W,0.7315017171401811
2840,0.7673130193905817,YGR055W,0.8339529120198265
2841,0.8471074380165289,YGR056W,0.8660714285714286
2842,0.7520661157024794,YGR058W,0.7375
2844,0.8290086493679308,YGR060W,0.8254779481355291
2850,0.4591836734693878,YGR070W,0.4698795180722892
2851,0.6509695290858726,YGR072W,0.6860986547085202
2853,0.5225225225225225,YGR074W,0.5071740486587648
2856,0.4717948717948718,YGR080W,0.5150300601202404
2858,0.33483483483483484,YGR082W,0.3154205607476636
2860,0.212624584717608,YGR089W,0.19915254237288127
2863,0.7559055118110236,YGR090W,0.739514348785872
2864,0.6975609756097559,YGR091W,0.610062893081761
2866,0.7751677852348994,YGR092W,0.7849462365591398
2869,0.7571884984025559,YGR093W,0.7396226415094339
2872,0.6777777777777778,YGR096W,0.6721991701244814
2874,0.6016260162601627,YGR097W,0.7191011235955056
2875,0.8860971524288107,YGR097W,0.8825831702544031
2879,0.7509025270758123,YGR099W,0.7458563535911602
2881,0.9019607843137256,YGR100W,
2883,0.7848837209302325,YGR101W,0.775
2885,0.7729779411764706,YGR103W,0.7540372670807454
2888,0.7419433002180761,YGR105W,0.7245619428220105
2891,0.4,YGR107W,
2896,0.8516295025728988,YGR108W,0.8511777301927195
2901,0.7046979865771812,YGR110W,0.6511627906976745
2902,0.888,YGR111W,0.8867924528301887
2903,0.7151515151515152,YGR112W,0.6466666666666666
2904,0.7414448669201521,YGR113W,0.7464788732394366
2905,0.4305555555555556,YGR116W,0.456140350877193
2908,0.6687240037568765,YGR118W,0.6315694959894649
2916,0.6605800214822771,YGR124W,0.6820546163849155
2917,0.5472636815920398,YGR125W,0.5436241610738255
2919,0.7575757575757576,YGR126W,0.7297297297297297
2926,0.41935483870967744,YGR131W,0.4776119402985074
2927,0.5887850467289719,YGR131W,0.5684931506849316
2928,0.4312668463611861,YGR133W,0.4311926605504587
2929,0.8407643312101911,YGR134W,0.82
2931,0.7154340836012861,YGR135W,0.7148936170212766
2933,0.6636245110821382,YGR136W,0.7050243111831442
2937,0.6,YGR140W,0.5609756097560976
2940,0.6884422110552764,YGR140W,0.6794871794871795
2941,0.6590038314176245,YGR141W,0.7076923076923077
2942,0.6847826086956522,YGR142W,0.628099173553719
2943,0.7777777777777778,YGR143W,0.6666666666666666
2944,0.616822429906542,YGR143W,0.6527777777777778
2948,0.4983277591973244,YGR145W,0.4939759036144578
2952,0.6185567010309279,YGR149W,0.6386138613861386
2958,0.546875,YGR153W,0.3939393939393939
2961,0.7942046126552336,YGR155W,0.7941407271776092
2962,0.8045112781954887,YGR156W,
2965,0.8536221060492906,YGR157W,0.8518134715025907
2967,0.6137931034482759,YGR161W-C,0.7358490566037735
2968,0.8675,YGR161W-C,0.8320000000000001
2970,0.8908614668218859,YGR162W,0.8766362554541849
2972,0.5343035343035343,YGR163W,0.5
2974,0.6534391534391535,YGR165W,0.6006711409395973
2975,0.8461538461538461,YGR166W,0.8357142857142857
2977,0.635625,YGR167W,0.5894339622641509
2981,0.5560538116591929,YGR170W,0.5797101449275363
2983,0.8013029315960912,YGR173W,0.8130081300813008
2990,0.8179905312993162,YGR181W,0.7894438138479001
2992,0.35429769392033544,YGR186W,0.4348958333333333
2996,0.6533333333333333,YGR191W,0.5507246376811594
2997,0.3939393939393939,YGR191W,0.4460756634669678
2998,0.5614035087719298,YGR191W,
3001,0.7903030303030303,YGR195W,0.7874465049928673
3003,0.7898773006134969,YGR198W,0.7605396290050591
3004,0.8298507462686567,YGR199W,0.8668831168831169
3008,0.6260355029585799,YGR203W,0.6318510858324715
3009,0.7910874897792314,YGR204W,0.7924819773429455
3012,0.8866666666666667,YGR205W,0.9130434782608696
3014,0.692429022082019,YGR206W,0.6919148936170213
3015,0.8765690376569037,YGR208W,0.8438914027149321
3016,0.6820551005212211,YGR211W,0.6901140684410646
3022,0.6340159332727371,YGR214W,0.6469406064956038
3025,0.5835436648157496,YGR215W,0.609375
3027,0.7129629629629629,YGR217W,0.6375
3029,0.7513966480446927,YGR218W,0.7222222222222222
3033,0.4653739612188366,YGR222W,0.5
3036,0.9230355220667384,YGR227W,0.925
3038,0.6489675516224189,YGR230W,0.6261980830670927
3039,0.9518072289156626,YGR232W,0.9243876464323748
3041,0.9508233199821984,YGR234W,0.9498683135046772
3057,0.5619469026548672,YGR247W,0.5432692307692307
3061,0.3165829145728643,YGR249W,0.2569832402234637
3064,0.48300536672629707,YGR251W,0.4851063829787234
3067,0.6605166051660517,YGR252W,0.7257142857142858
3071,0.7472236911686938,YGR254W,0.7171551852402916
3079,0.8525402726146221,YGR260W,0.8375634517766497
3080,0.6787057938299473,YGR260W,0.6496969696969697
3082,0.6448598130841121,YGR266W,0.6704545454545454
3084,0.8579881656804734,YGR270W,0.8457142857142858
3085,0.6410256410256411,YGR270W,0.6404494382022472
3086,0.8391608391608392,YGR271W,0.8636363636363636
3088,0.7330357142857142,YGR275W,0.7845484221980413
3091,0.5711500974658871,YGR281W,0.6163366336633663
3104,0.9151624548736462,YHL048W,0.9088669950738916
3109,0.8346228239845261,YHL039W,0.8214765100671141
3112,0.6511627906976745,YHL030W,0.6705882352941176
3114,0.5652173913043478,YHL028W,0.6
3115,0.4298642533936652,YHL027W,0.4844868735083532
3116,0.7961538461538461,YHL025W,0.7236842105263158
3124,0.8973509933774835,YHL017W,0.9080962800875274
3125,0.612148178807947,YHL015W,0.6136234577461154
3130,0.6265060240963856,YHL004W,0.6103896103896104
3131,0.7937823834196891,YHL004W,0.8263971462544589
3132,0.6567796610169492,YHL002W,0.539906103286385
3133,0.8215962441314554,YHL002W,0.8326612903225806
3134,0.6508178400894037,YHL001W,0.6230140186915888
3135,0.8066914498141264,YHR001W,0.8461538461538461
3137,0.6532562232838823,YHR001W-A,0.6465061655901351
3138,0.7652173913043478,YHR002W,0.7157894736842105
3141,0.26785714285714285,YHR006W,0.2734375
3145,0.8142766724455819,YHR010W,0.7983345788406107
3148,0.7669902912621359,YHR011W,
3150,0.8498817966903073,YHR012W,0.8198924731182796
3155,0.7845303867403315,YHR017W,0.7638888888888888
3157,0.5568376068376069,YHR020W,0.5497679216090768
3162,0.75,YHR023W,0.7973568281938326
3163,0.8813602015113349,YHR025W,0.8798543689320388
3166,0.8518918918918919,YHR026W,0.8359073359073359
3170,0.54296875,YHR032W,0.5397225725094578
3171,0.5192307692307693,YHR033W,
3172,0.631578947368421,YHR035W,0.6702127659574468
3173,0.7222222222222222,YHR036W,0.6666666666666666
3174,0.7762039660056658,YHR037W,0.7409420289855072
3175,0.6801007556675063,YHR038W,0.6313993174061433
3178,0.6102941176470589,YHR040W,0.6007462686567164
3184,0.7990267639902676,YHR042W,0.8192546583850931
3188,0.7684515195369029,YHR045W,0.7943143812709029
3192,0.7268292682926829,YHR048W,0.7304964539007093
3193,0.3654992548435171,YHR049W,0.3715083798882682
3195,0.8098802395209581,YHR050W,0.7772925764192141
3196,0.7391453578170585,YHR051W,0.7131687242798354
3197,0.7278603749191984,YHR052W,0.7075873827791986
3202,0.8175582990397805,YHR059W,0.8401360544217688
3204,0.8317757009345794,YHR060W,0.8435754189944135
3210,0.7641129032258065,YHR066W,0.7331786542923434
3211,0.6946107784431138,YHR067W,0.7607843137254902
3213,0.5487179487179488,YHR068W,0.4957983193277311
3215,0.7849779086892489,YHR070W,0.7920168067226891
3216,0.8577777777777778,YHR071W,0.8057971014492754
3220,0.7754590984974958,YHR072W,0.7368421052631579
3222,0.7004788855028298,YHR072W-A,0.6713552556548185
3223,0.636085626911315,YHR073W,0.6355475763016158
3225,0.3895348837209303,YHR074W,0.4352078239608802
3227,0.7469387755102042,YHR076W,0.6804123711340206
3230,0.5963414634146341,YHR078W,0.5581717451523546
3235,0.8910355486862442,YHR081W,0.8855614973262033
3239,0.9513888888888888,YHR083W,0.9410958904109588
3240,0.8971428571428571,YHR084W,0.8961038961038961
3241,0.8785425101214575,YHR085W,0.8921417565485362
3242,0.5651041666666666,YHR086W,0.5370370370370371
3244,0.4608294930875576,YHR087W,0.518348623853211
3245,0.7442348008385744,YHR088W,0.7006172839506173
3254,0.8674157303370786,YHR099W,0.8842105263157894
3257,0.74375,YHR102W,0.7586206896551724
3259,0.7361319340329835,YHR103W,0.725925925925926
3260,0.8162973552537527,YHR104W,0.8297872340425532
3261,0.6153846153846154,YHR105W,
3262,0.6585365853658537,YHR106W,0.6707317073170732
3265,0.6193939393939394,YHR108W,0.6408668730650154
3266,0.7941176470588235,YHR109W,0.7307692307692307
3267,0.6753246753246753,YHR110W,0.7233560090702947
3269,0.6560846560846559,YHR111W,0.7251461988304093
3271,0.7422586520947176,YHR113W,0.7055214723926381
3273,0.5783475783475783,YHR114W,0.5875
3277,0.8481781376518218,YHR117W,0.8376470588235294
3280,0.6086956521739131,YHR119W,0.6359223300970874
3282,0.7297297297297297,YHR120W,0.75
3284,0.9116558741905644,YHR121W,0.914249684741488
3285,0.651685393258427,YHR122W,0.6578947368421053
3286,0.8780812791472352,YHR123W,0.8849241748438894
3290,0.648910411622276,YHR127W,0.625
3291,0.6526032315978456,YHR128W,0.6557337802250419
3295,0.8295964125560538,YHR132W-A,0.8457711442786071
3296,0.7864321608040201,YHR134W,0.8006430868167203
3299,0.7912371134020618,YHR137W,0.8292682926829268
3302,0.5454545454545454,YHR140W,
3304,0.6533333333333333,YHR142W,0.6807131280388979
3307,0.5288461538461539,YHR143W,0.515625
3308,0.366852195423624,YHR143W,0.3912418091737254
3314,0.7967787266241487,YHR143W-A,0.7988684582743989
3315,0.6284584980237155,YHR146W,0.6359223300970874
3316,0.8111413043478259,YHR148W,0.7779720279720279
3317,0.7559055118110236,YHR150W,0.77
3319,0.9303405572755418,YHR152W,0.9011764705882352
3321,0.5641025641025641,YHR154W,0.5687203791469194
3323,0.8516129032258064,YHR155W,0.8105726872246696
3328,0.7647058823529411,YHR159W,0.74
3329,0.5796178343949044,YHR162W,0.6292134831460674
3330,0.6506479481641468,YHR162W,0.6359902646790386
3331,0.6746987951807228,YHR162W,0.6376811594202898
3332,0.8770550393137956,YHR163W,0.8665873959571938
3335,0.6572769953051644,YHR167W,0.6956521739130435
3336,0.5714285714285714,YHR168W,
3338,0.689908256880734,YHR169W,0.6705202312138728
3339,0.483104540654699,YHR170W,0.4450511945392491
3341,0.8163265306122449,YHR172W,0.8148148148148148
3343,0.855302078298695,YHR174W,0.8543439517509177
3356,0.7667860340196956,YHR179W,0.7706971677559913
3362,0.6056770233985423,YHR181W,0.6430810568741603
3366,0.7128060263653484,YHR183W,0.7195902688860435
3369,0.8592964824120602,YHR187W,0.8653846153846154
3370,0.711340206185567,YHR189W,0.7530864197530864
3372,0.8521809369951535,YHR190W,0.8580830933772109
3373,0.7350427350427351,YHR192W,0.7121212121212122
3374,0.7441860465116279,YHR194W,0.580952380952381
3375,0.744927536231884,YHR195W,0.6938775510204082
3376,0.4363270777479893,YHR196W,0.4682612695492181
3377,0.8946360153256705,YHR197W,0.9006479481641468
3379,0.551781275890638,YHR200W,0.5675675675675675
3383,0.8088235294117647,YHR204W,0.792
3384,0.4745454545454546,YHR204W,0.4607843137254902
3386,0.6412037037037037,YHR205W,0.5952380952380952
3388,0.4194560669456067,YHR206W,0.4197368421052631
3390,0.532549504950495,YHR208W,0.5438149025323374
3403,0.5580204778156996,YHR216W,0.5749063670411985
3404,0.76,YHR216W,0.7427007299270073
3408,0.8429423459244533,YJL217W,0.8042763157894737
3411,0.8238095238095238,YJL213W,0.8454106280193237
3412,0.751131221719457,YJL210W,0.7194337194337195
3415,0.7859531772575251,YJL209W,0.7782805429864253
3419,0.76,YJL203W,0.7454545454545455
3420,0.4625850340136055,YJL201W,0.4298642533936652
3423,0.5706051873198847,YJL198W,0.5576923076923077
3425,0.6700767263427111,YJL197W,0.5602836879432624
3428,0.8885135135135135,YJL194W,0.8828451882845189
3430,0.7076591154261057,YJL193W,0.7001455604075691
3431,0.8368844439613001,YJL191W,0.8340271170313986
3433,0.6705812338821663,YJL189W,0.6393487331933346
3436,0.7533664068036854,YJL186W,0.753731343283582
3440,0.8992395437262357,YJL184W,0.8819277108433735
3441,0.8906020558002937,YJL183W,0.8949771689497716
3444,0.4976569821930647,YJL179W,0.4833333333333333
3446,0.8377108332634052,YJL177W,0.832323428183625
3449,0.8003921568627451,YJL174W,0.7997047244094488
3451,0.7206521739130435,YJL172W,0.7333602258975394
3456,0.8686497326203209,YJL167W,0.8735840507476212
3458,0.9009287925696594,YJL166W,0.893141592920354
3467,0.5513810099507114,YJL159W,0.5558028813454523
3479,0.4081632653061225,YJL149W,0.3663366336633663
3480,0.8853652196516766,YJL148W,0.8899824253075571
3483,0.427536231884058,YJL146W,0.3515625
3484,0.9485627836611196,YJL145W,0.9444444444444444
3486,0.6160024714241582,YJL143W,0.5800285816362987
3488,0.2927435387673956,YJL140W,0.3166180758017493
3495,0.8727272727272727,YJL134W,0.8740601503759399
3496,0.5450081833060556,YJL133W,0.5786026200873362
3505,0.773972602739726,YJL126W,0.7253521126760564
3509,0.6418410041841004,YJL122W,0.625
3510,0.6342494714587738,YJL118W,0.5391304347826087
3512,0.6851549755301795,YJL117W,0.6776315789473685
3517,0.7445887445887446,YJL115W,0.6978021978021978
3525,0.8165137614678899,YJL112W,0.8108108108108109
3527,0.8991981672394044,YJL111W,0.9144385026737968
3534,0.7612962117754449,YJL104W,0.7956469165659008
3535,0.6553398058252428,YJL102W,0.7382198952879581
3537,0.7395833333333334,YJL100W,0.6413793103448275
3538,0.7627118644067796,YJL099W,0.7833333333333333
3540,0.726027397260274,YJL098W,0.6909547738693468
3541,0.846411804158283,YJL097W,0.8441369264384558
3542,0.8028079132099554,YJL096W,0.7840909090909091
3546,0.3076923076923077,YJL092W,0.2925
3552,0.8189300411522634,YJL085W,0.7908163265306123
3554,0.5825242718446602,YJL083W,0.6808510638297872
3557,0.7102272727272727,YJL082W,0.6985815602836879
3566,0.5049019607843137,YJL076W,0.4612476370510397
3567,0.6181818181818182,YJL073W,0.6423076923076924
3569,0.6666666666666666,YJL071W,0.7049180327868853
3573,0.6041666666666666,YJL062W-A,0.6175078864353313
3574,0.5733333333333334,YJL062W,0.5542168674698795
3576,0.824967824967825,YJL061W,0.8371710526315791
3577,0.6327116212338594,YJL060W,0.6336805555555556
3580,0.7443181818181818,YJL059W,0.7435897435897436
3587,0.8433268858800773,YJL055W,0.8587943848059455
3590,0.9212962962962964,YJL054W,0.912280701754386
3591,0.5819397993311036,YJL053W,0.5864978902953587
3595,0.4054669703872437,YJL052W,0.4198588709677419
3597,0.4772727272727273,YJL051W,0.4736842105263158
3600,0.7074235807860262,YJL050W,0.7190775681341719
3601,0.8397790055248618,YJL049W,0.7913669064748201
3603,0.81859410430839,YJL046W,0.8211920529801324
3607,0.6928104575163399,YJL042W,0.6875
3610,0.7315315315315315,YJL041W,0.7244897959183674
3614,0.7697160883280757,YJL036W,0.7236842105263158
3617,0.8353413654618473,YJL034W,0.8412872154115587
3620,0.5655577299412916,YJL033W,0.5344632768361582
3622,0.7384937238493724,YJL030W,0.7555555555555555
3625,0.4799150592815431,YJL026W,0.49
3628,0.6919831223628692,YJL025W,0.7318435754189944
3632,0.8701754385964913,YJL019W,0.8857142857142857
3634,0.53276955602537,YJL016W,0.5674300254452926
3637,0.8165137614678899,YJL014W,0.8123980424143556
3642,0.3643410852713178,YJL005W,0.3416458852867831
3647,0.6779661016949152,YJL003W,0.7272727272727273
3649,0.5,YJL001W,0.5135135135135135
3650,0.6086646036657939,YJL001W,0.6151241534988713
3651,0.5081857667891747,YJR001W,0.4885433715220949
3653,0.9016110471806674,YJR002W,0.8935439560439561
3656,0.8443708609271523,YJR005W,0.7974683544303798
3657,0.8031496062992126,YJR006W,0.7883096366508688
3658,0.6603105420866249,YJR007W,0.6394580304031725
3659,0.813953488372093,YJR008W,0.7659574468085106
3661,0.722,YJR010W,0.7372448979591837
3666,0.9053356282271944,YJR013W,0.8725701943844493
3668,0.8280519480519479,YJR014W,0.8516918646508279
3669,0.9332888592394928,YJR015W,0.9221949221949222
3671,0.7633587786259542,YJR018W,0.6326530612244898
3674,0.8630490956072352,YJR022W,0.8207885304659498
3675,0.6120689655172413,YJR026W,0.5507246376811594
3682,0.7135922330097088,YJR032W,0.6827794561933535
3685,0.7432150313152401,YJR034W,0.7366362451108214
3688,0.4606741573033708,YJR039W,0.5471698113207547
3690,0.6352941176470588,YJR040W,0.6496674057649667
3691,0.8713858424725822,YJR042W,0.8817934782608695
3696,0.8809130003307972,YJR048W,0.8566227947353683
3698,0.8691588785046729,YJR050W,0.8536585365853658
3699,0.603225806451613,YJR051W,0.5699115044247788
3700,0.4018691588785047,YJR052W,0.3578947368421053
3701,0.6734693877551021,YJR053W,0.7378640776699029
3702,0.5776173285198556,YJR054W,0.6144578313253012
3703,0.8151658767772512,YJR055W,0.8343195266272192
3705,0.7245841035120147,YJR057W,0.7207392197125256
3707,0.7321428571428571,YJR059W,0.7640750670241286
3708,0.764,YJR060W,0.7823529411764706
3712,0.3801470588235294,YJR063W,0.3898305084745763
3713,0.8592257415786827,YJR064W,0.8744479495268139
3714,0.5125,YJR066W,0.4350282485875706
3716,0.6055312954876274,YJR068W,0.6405353728489483
3723,0.7881170816950633,YJR075W,0.8088151116199198
3730,0.7252747252747253,YJR084W,0.6698564593301436
3731,0.7410714285714286,YJR086W,0.7082066869300911
3732,0.8062015503875969,YJR089W,
3733,0.5757575757575758,YJR092W,0.5670103092783505
3739,0.9383909246958728,YJR094W-A,0.9215230278157774
3741,0.5714285714285714,YJR096W,0.6234309623430963
3743,0.8521400778210116,YJR097W,0.8177966101694916
3744,0.3844660194174757,YJR099W,0.4343675417661098
3747,0.6845582163501238,YJR101W,0.6727976766698935
3748,0.3900990099009901,YJR103W,0.3941747572815534
3750,0.6421568627450981,YJR105W,0.6827586206896552
3752,0.7514062117877232,YJR105W,0.7738313194190163
3758,0.7299270072992701,YJR112W,0.6652173913043479
3759,0.8967193195625759,YJR112W-A,0.896700143472023
3764,0.7064220183486238,YJR116W,0.7371794871794872
3768,0.3028587602604019,YJR117W,0.3125716469239587
3769,0.4862330880607643,YJR121W,0.4980682549903413
3774,0.7319277108433735,YJR122W,0.6505576208178439
3777,0.4784396415392725,YJR123W,0.4717417993064679
3788,0.6654676258992805,YJR131W,0.6464646464646465
3790,0.8817204301075269,YJR132W,0.8636363636363636
3791,0.4928977272727273,YJR133W,0.5421133231240429
3793,0.6403508771929824,YJR135W-A,0.6611445783132529
3795,0.6538461538461539,YJR138W,0.6333333333333333
3798,0.7447698744769874,YJR141W,0.76
3799,0.616822429906542,YJR142W,0.6791808873720137
3801,0.6794788273615635,YJR144W,0.6524390243902439
3803,0.4190647482014389,YJR147W,0.4089481946624804
3805,0.6625607779578606,YJR148W,0.6661031276415892
3807,0.6551724137931034,YJR149W,
3817,0.5492957746478874,YJR154W,0.6567164179104478
3830,0.7873417721518987,YKL219W,0.7854889589905363
3840,0.7712121212121212,YKL216W,0.7701357466063349
3841,0.8861434108527132,YKL212W,0.8681039949270767
3842,0.7892156862745098,YKL210W,0.7146974063400576
3843,0.8047105004906772,YKL210W,0.7972465581977471
3846,0.8639455782312925,YKL208W,0.7647058823529411
3847,0.6879505664263645,YKL207W,0.7493946731234867
3849,0.7228525121555915,YKL205W,0.7145359019264448
3850,0.616580310880829,YKL204W,0.6503067484662577
3857,0.7387267904509284,YKL195W,0.7590163934426228
3860,0.6605814739688979,YKL191W,0.680628272251309
3861,0.8582317073170732,YKL190W,0.8550873586844809
3862,0.7643678160919541,YKL189W,0.7734375
3869,0.6735042735042736,YKL185W,0.7392197125256673
3872,0.8323823109843081,YKL184W,0.8310428455941795
3873,0.6461538461538462,YKL183W,0.5921787709497207
3875,0.7712158808933003,YKL182W,0.7746523388116309
3876,0.8587746625129803,YKL182W,0.8756624541377904
3877,0.7068965517241379,YKL182W,0.6557377049180327
3883,0.6278046634403871,YKL181W,0.6414799374674309
3886,0.5857818038597873,YKL180W,0.5802690957713522
3890,0.8121183654297792,YKL175W,0.78505291005291
3892,0.7481751824817519,YKL173W,0.7933333333333333
3894,0.8754901960784314,YKL172W,0.8778220451527224
3897,0.6470588235294118,YKL171W,
3898,0.583508036338225,YKL170W,0.5413060582218725
3903,0.4221635883905013,YKL163W,0.4297297297297297
3904,0.869198312236287,YKL163W,0.8756218905472637
3911,0.7027293653403486,YKL160W,0.7098628925254312
3914,0.5873015873015873,YKL157W,
3915,0.8082595870206489,YKL157W,0.8070866141732284
3919,0.5416473425470736,YKL156W,0.5394760696156635
3921,0.5989717223650386,YKL154W,0.5813177648040033
3930,0.5920826161790017,YKL146W,0.5882352941176471
3933,0.7141377524598653,YKL145W,0.7407686510926903
3935,0.9181654676258992,YKL143W,0.9314750290360048
3936,0.47871333964049195,YKL142W,0.4765625
3938,0.8044217687074829,YKL141W,0.7856420626895855
3939,0.6228373702422145,YKL140W,0.543778801843318
3940,0.456953642384106,YKL139W,0.4528301886792453
3941,0.8431372549019608,YKL137W,0.8312925170068027
3942,0.5277777777777778,YKL136W,0.5283018867924528
3956,0.7131782945736435,YKL127W,0.7181818181818181
3958,0.7860465116279071,YKL126W,0.7671394799054374
3959,0.5671641791044776,YKL126W,
3960,0.6476964769647696,YKL125W,0.61875
3961,0.6666666666666666,YKL124W,0.6463414634146342
3963,0.5677966101694916,YKL121W,0.5757575757575758
3965,0.9270942867157378,YKL120W,0.9338768115942028
3967,0.7959727568848092,YKL117W,0.8049257232212667
3974,0.7255813953488373,YKL112W,0.6824644549763034
3978,0.8463911165946947,YKL109W,0.8395331874544129
3980,0.6578947368421053,YKL108W,0.6595744680851063
3984,0.7858627858627859,YKL106W,0.7728983688833124
3989,0.6569200779727096,YKL101W,0.7331606217616581
3990,0.7146282973621103,YKL098W,0.7106109324758842
3991,0.6608195257466019,YKL096W-A,0.6051322335689971
3995,0.9596444871486908,YKL096W,0.9325692963752664
3998,0.7835051546391752,YKL095W,0.7419354838709677
3999,0.8854447439353099,YKL094W,0.8865814696485623
4009,0.4260869565217391,YKL088W,0.5106382978723404
4012,0.8455497382198953,YKL085W,0.8364648573416841
4013,0.8435294117647059,YKL084W,0.8215297450424929
4015,0.7611451048951049,YKL081W,0.7514085157476679
4019,0.7146884691288413,YKL080W,0.7164461247637051
4021,0.5391705069124424,YKL079W,0.56875
4023,0.4876237623762376,YKL078W,0.4717607973421927
4024,0.5665584415584416,YKL077W,0.5978142076502733
4025,0.6885676741130092,YKL073W,0.6751269035532995
4033,0.7764705882352941,YKL069W,0.7821939586645469
4034,0.6440489432703004,YKL068W-A,0.6120186697782963
4035,0.5626283367556468,YKL068W,0.6023809523809524
4039,0.4951342934994161,YKL067W,0.4790446146913024
4044,0.6553911205073996,YKL064W,0.6376811594202898
4045,0.6826923076923077,YKL064W,0.6741573033707865
4050,0.6396396396396397,YKL062W,0.5775862068965517
4051,0.8160919540229885,YKL062W,0.7175925925925926
4052,0.5492700729927007,YKL061W,0.533816425120773
4055,0.7284768211920529,YKL058W,0.7334273624823695
4058,0.7028571428571428,YKL051W,0.7596899224806202
4059,0.7292576419213974,YKL051W,0.7173637515842839
4065,0.37055837563451777,YKL047W,0.35897435897435903
4067,0.5892116182572614,YKL045W,0.6164383561643836
4071,0.7095808383233533,YKL043W,0.7034596375617792
4072,0.6907216494845361,YKL042W,0.6984126984126984
4079,0.5769230769230769,YKL039W,0.5862422997946611
4080,0.685,YKL038W,0.6513317191283293
4082,0.631578947368421,YKL038W,0.6219512195121951
4083,0.6868302799861735,YKL035W,0.6956335616438356
4085,0.6763754045307443,YKL034W,0.7658730158730159
4086,0.6201550387596899,YKL033W-A,0.5762411347517731
4087,0.7777777777777778,YKL033W,0.7806451612903226
4089,0.8080808080808081,YKL028W,0.8198198198198198
4090,0.8654970760233918,YKL027W,0.8712446351931329
4092,0.7411764705882353,YKL023W,0.7264150943396226
4095,0.6445916114790287,YKL019W,0.6253229974160207
4096,0.6061381074168798,YKL018W,0.7013888888888888
4098,0.7147435897435898,YKL015W,0.7478991596638656
4100,0.8122743682310469,YKL012W,0.8421052631578947
4102,0.3240439696547453,YKL009W,0.3403068340306834
4104,0.8945634266886326,YKL007W,0.9012693935119888
4106,0.3551799853616342,YKL006W,0.3060278554032973
4107,0.9287733182589032,YKL004W,0.9284660766961652
4110,0.8770491803278688,YKL002W,0.8421052631578947
4112,0.4090909090909091,YKR002W,0.4072727272727273
4113,0.6775956284153005,YKR003W,0.6170598911070779
4116,0.7612403100775194,YKR007W,0.7254509018036072
4118,0.8369565217391305,YKR008W,0.8498498498498499
4126,0.8703976435935199,YKR013W,0.8821428571428571
4131,0.5875706214689266,YKR016W,0.5757575757575758
4133,0.8426229508196721,YKR020W,0.8189655172413793
4135,0.6944444444444444,YKR021W,0.7433628318584071
4136,0.5945945945945946,YKR023W,0.5882352941176471
4138,0.8605577689243028,YKR025W,0.8703703703703703
4139,0.7264957264957265,YKR027W,0.7453416149068323
4141,0.9008620689655172,YKR028W,0.8878048780487805
4143,0.5935984481086324,YKR030W,0.5825977301387137
4144,0.5,YKR034W,
4145,0.8955592105263158,YKR035W-A,0.8831578947368421
4148,0.853874883286648,YKR039W,0.8460534898891063
4154,0.6454359136055494,YKR042W,0.6468604047742605
4156,0.6463414634146342,YKR044W,0.6584022038567493
4158,0.8844444444444445,YKR050W,0.8164251207729468
4160,0.9245901639344264,YKR051W,
4165,0.4892703862660944,YKR055W,0.4571428571428571
4167,0.958497375328084,YKR057W,0.9364854740697578
4168,0.6515151515151515,YKR058W,0.6428571428571429
4170,0.6206453563062042,YKR059W,0.6113800256840858
4171,0.7428571428571429,YKR060W,0.7246835443037974
4172,0.4761904761904762,YKR061W,0.4854651162790698
4174,0.6673114119922631,YKR062W,0.7293447293447294
4175,0.7971014492753623,YKR064W,0.7777777777777778
4177,0.4553990610328639,YKR067W,0.4953560371517028
4180,0.8253968253968254,YKR069W,0.7522123893805309
4181,0.6767036450079239,YKR070W,0.6756756756756757
4186,0.438071995118975,YKR074W,0.4205298013245033
4191,0.5232558139534884,YKR076W,0.4896551724137931
4194,0.703030303030303,YKR077W,0.6725146198830411
4196,0.5939393939393941,YKR078W,0.6511627906976745
4198,0.6896551724137931,YKR080W,0.6909090909090909
4199,0.7168539325842697,YKR082W,0.7528409090909091
4201,0.24175824175824176,YKR086W,0.38235294117647056
4203,0.35714285714285715,YKR090W,0.3859649122807017
4208,0.9171741778319124,YKR091W,0.9243986254295532
4211,0.8189033189033189,YKR093W,0.8054607508532423
4214,0.4166666666666667,YKR095W,
4216,0.5902255639097744,YKR095W,0.5386416861826698
4217,0.6091245376078915,YKR095W-A,0.618978102189781
4218,0.6333333333333333,YKR096W,0.6083916083916084
4220,0.4795918367346938,YKR096W,
4226,0.4577114427860697,YKR099W,0.4782608695652174
4238,0.7906137184115524,YLL061W,0.7493540051679587
4241,0.576271186440678,YLL058W,0.5609756097560976
4252,0.6243386243386243,YLL049W,0.5890909090909091
4254,0.6464646464646465,YLL043W,0.6161137440758294
4256,0.6594594594594595,YLL035W,0.6713780918727915
4259,0.6490384615384616,YLL033W,0.673202614379085
4260,0.3962264150943397,YLL029W,0.4019607843137255
4262,0.8148148148148148,YLL028W,0.8199697428139183
4266,0.5295031055900621,YLL027W,0.5681415929203539
4269,0.8131122833458929,YLL026W,0.815105443845022
4280,0.7627551020408163,YLL021W,0.7661971830985915
