ID,cap,uncap,dhh1_1,Assigned_gene_name
3254,426,203,0.6772655007949125,YHR099W
3257,108,96,0.5294117647058824,YHR102W
3258,0,2,0.0,YHR103W
3259,320,351,0.4769001490312966,YHR103W
3260,3957,3549,0.5271782573940847,YHR104W
3261,18,35,0.33962264150943394,YHR105W
3262,57,74,0.4351145038167939,YHR106W
3265,243,365,0.3996710526315789,YHR108W
3266,54,25,0.6835443037974683,YHR109W
3267,161,295,0.3530701754385965,YHR110W
3269,142,124,0.5338345864661654,YHR111W
3270,12,14,0.4615384615384616,YHR113W
3271,629,654,0.490257209664848,YHR113W
3273,131,321,0.28982300884955753,YHR114W
3277,311,105,0.7475961538461539,YHR117W
3280,233,359,0.3935810810810811,YHR119W
3281,18,45,0.2857142857142857,YHR119W
3282,28,35,0.4444444444444444,YHR120W
3284,1707,577,0.7473730297723292,YHR121W
3285,324,524,0.3820754716981132,YHR122W
3286,1512,382,0.7983104540654699,YHR123W
3290,295,428,0.4080221300138313,YHR127W
3291,3377,3802,0.4703997771277337,YHR128W
3295,787,362,0.6849434290687555,YHR132W-A
3296,131,97,0.5745614035087719,YHR134W
3298,50,33,0.6024096385542169,YHR137W
3299,969,346,0.7368821292775666,YHR137W
3302,18,21,0.4615384615384616,YHR140W
3304,479,598,0.4447539461467038,YHR142W
3305,124,131,0.4862745098039216,YHR142W
3307,13,40,0.2452830188679245,YHR143W
3308,1504,5774,0.2066501786205001,YHR143W
3313,0,3,0.0,YHR143W-A
3314,3917,2670,0.5946561408835586,YHR143W-A
3315,186,175,0.5152354570637119,YHR146W
3316,299,250,0.5446265938069217,YHR148W
3317,85,65,0.5666666666666667,YHR150W
3319,1184,474,0.7141133896260555,YHR152W
3321,120,269,0.3084832904884319,YHR154W
3323,200,135,0.5970149253731343,YHR155W
3326,1,4,0.2,YHR157W
3327,16,7,0.6956521739130435,YHR157W
3328,85,57,0.5985915492957746,YHR159W
3329,14,20,0.4117647058823529,YHR162W
3330,2740,5106,0.34922253377517204,YHR162W
3331,64,75,0.46043165467625896,YHR162W
3332,1814,1217,0.5984823490597163,YHR163W
3335,171,197,0.4646739130434783,YHR167W
3336,36,84,0.3,YHR168W
3338,248,289,0.4618249534450652,YHR169W
3339,425,1540,0.21628498727735368,YHR170W
3340,32,22,0.5925925925925926,YHR171W
3341,182,178,0.5055555555555555,YHR172W
3343,19193,15436,0.554246440844379,YHR174W
3349,0,43,0.0,YHR175W
3352,38,28,0.5757575757575758,YHR177W
3354,74,22,0.7708333333333334,YHR178W
3355,1,2,0.3333333333333333,YHR179W
3356,1530,1450,0.5134228187919463,YHR179W
3357,4,1,0.8,YHR180W
3358,8,8,0.5,YHR180W
3359,1,2,0.3333333333333333,YHR180W
3361,5,2,0.7142857142857143,YHR180W-A
3362,1731,1695,0.5052539404553416,YHR181W
3363,32,24,0.5714285714285714,YHR182W
3366,552,619,0.4713919726729291,YHR183W
3369,478,56,0.8951310861423221,YHR187W
3370,67,83,0.44666666666666666,YHR189W
3372,5283,1604,0.7670974299404676,YHR190W
3373,485,435,0.5271739130434783,YHR192W
3374,50,62,0.44642857142857145,YHR194W
3375,264,260,0.5038167938931297,YHR195W
3376,362,1090,0.2493112947658402,YHR196W
3377,207,54,0.7931034482758621,YHR197W
3378,2,5,0.2857142857142857,YHR200W
3379,556,1011,0.3548181238034461,YHR200W
3381,160,19,0.8938547486033519,YHR202W
3383,25,12,0.6756756756756757,YHR204W
3384,69,252,0.21495327102803735,YHR204W
3386,394,538,0.4227467811158798,YHR205W
3387,25,86,0.22522522522522526,YHR205W
3388,196,664,0.2279069767441861,YHR206W
3389,11,5,0.6875,YHR208W
3390,1442,3096,0.3177611282503305,YHR208W
3391,0,9,0.0,YHR209W
3392,10,19,0.3448275862068966,YHR209W
3393,449,456,0.4961325966850829,YHR209W
3398,4,2,0.6666666666666666,YHR211W
3403,33,107,0.2357142857142857,YHR216W
3404,197,251,0.4397321428571429,YHR216W
3407,94,53,0.6394557823129252,YJL218W
3408,1012,462,0.6865671641791045,YJL217W
3411,93,64,0.5923566878980892,YJL213W
3412,354,424,0.455012853470437,YJL210W
3415,221,100,0.6884735202492211,YJL209W
3419,137,215,0.3892045454545455,YJL203W
3420,119,264,0.31070496083550914,YJL201W
3423,358,708,0.3358348968105065,YJL198W
3425,186,244,0.4325581395348837,YJL197W
3428,341,158,0.6833667334669339,YJL194W
3430,288,152,0.6545454545454545,YJL193W
3431,9430,6712,0.5841903109899641,YJL191W
3433,3294,5828,0.3611050208287656,YJL189W
3435,7,4,0.6363636363636364,YJL186W
3436,753,1053,0.4169435215946844,YJL186W
3439,13,22,0.37142857142857133,YJL184W
3440,654,220,0.7482837528604119,YJL184W
3441,504,154,0.7659574468085106,YJL183W
3442,35,72,0.3271028037383177,YJL181W
3443,5,12,0.29411764705882354,YJL179W
3444,552,1858,0.22904564315352696,YJL179W
3446,9439,6264,0.601095332102146,YJL177W
3449,1731,1102,0.6110130603600423,YJL174W
3451,1716,2187,0.4396617986164489,YJL172W
3452,14,8,0.6363636363636364,YJL169W
3453,16,23,0.41025641025641024,YJL169W
3454,10,0,1.0,YJL167W
3455,9,1,0.9,YJL167W
3456,1864,738,0.7163720215219063,YJL167W
3458,15000,4115,0.7847240387130526,YJL166W
3462,4,3,0.5714285714285714,YJL161W
3463,0,1,0.0,YJL161W
3464,156,112,0.582089552238806,YJL161W
3467,16785,54141,0.23665510532103884,YJL159W
3476,4,15,0.21052631578947367,YJL152W
3478,43,37,0.5375,YJL150W
3479,66,314,0.1736842105263158,YJL149W
3480,2537,1262,0.6678073177151882,YJL148W
3481,2,7,0.2222222222222222,YJL146W
3482,6,9,0.4,YJL146W
3483,95,242,0.2818991097922849,YJL146W
3484,364,32,0.9191919191919192,YJL145W
3485,230,552,0.29411764705882354,YJL144W
3486,1621,4786,0.2530045262993601,YJL143W
3488,223,1432,0.13474320241691842,YJL140W
3489,0,15,0.0,YJL140W
3493,0,1,0.0,YJL135W
3494,0,5,0.0,YJL134W
3495,281,154,0.6459770114942529,YJL134W
3496,163,307,0.3468085106382979,YJL133W
3498,121,83,0.5931372549019608,YJL132W
3505,72,56,0.5625,YJL126W
3509,799,724,0.5246224556795798,YJL122W
3510,123,168,0.42268041237113396,YJL118W
3512,342,413,0.4529801324503312,YJL117W
3515,2,3,0.4,YJL115W
3516,0,9,0.0,YJL115W
3517,272,270,0.5018450184501845,YJL115W
3518,0,6,0.0,YJL115W
3522,3,0,1.0,YJL113W
3524,15,7,0.6818181818181818,YJL112W
3525,96,51,0.6530612244897959,YJL112W
3527,1627,400,0.8026640355204736,YJL111W
3529,60,37,0.6185567010309279,YJL106W
3530,2,7,0.2222222222222222,YJL106W
3531,61,21,0.7439024390243902,YJL106W
3534,2179,2036,0.5169632265717675,YJL104W
3535,155,212,0.4223433242506812,YJL102W
3536,13,5,0.7222222222222222,YJL100W
3537,147,174,0.4579439252336449,YJL100W
3538,93,65,0.5886075949367089,YJL099W
3540,173,248,0.4109263657957245,YJL098W
3541,918,501,0.6469344608879493,YJL097W
3542,1110,417,0.7269155206286837,YJL096W
3543,27,54,0.3333333333333333,YJL095W
3546,81,396,0.16981132075471694,YJL092W
3547,0,7,0.0,YJL089W
3548,6,0,1.0,YJL089W
3550,81,10,0.8901098901098901,YJL088W
3552,322,122,0.7252252252252253,YJL085W
3553,102,24,0.8095238095238095,YJL083W
3554,99,59,0.6265822784810127,YJL083W
3556,1,7,0.125,YJL082W
3557,267,382,0.41140215716486905,YJL082W
3563,36,4,0.9,YJL077W-B
3564,1,8,0.1111111111111111,YJL077W-A
3565,1,1,0.5,YJL076W
3566,172,296,0.3675213675213676,YJL076W
3567,256,152,0.6274509803921569,YJL073W
3568,4,8,0.3333333333333333,YJL071W
3569,80,66,0.547945205479452,YJL071W
3572,18,12,0.6,YJL062W-A
3573,1037,1180,0.4677492106450158,YJL062W-A
3574,70,122,0.3645833333333333,YJL062W
3576,367,289,0.5594512195121951,YJL061W
3577,462,646,0.4169675090252707,YJL060W
3580,88,54,0.6197183098591549,YJL059W
3586,1,9,0.1,YJL055W
3587,1546,394,0.7969072164948454,YJL055W
3590,382,55,0.8741418764302059,YJL054W
3591,160,248,0.392156862745098,YJL053W
3593,1,6,0.14285714285714285,YJL052W
3594,4,2,0.6666666666666666,YJL052W
3595,1099,5014,0.17978079502699165,YJL052W
3597,25,77,0.24509803921568624,YJL051W
3600,197,172,0.5338753387533876,YJL050W
3601,165,162,0.5045871559633027,YJL049W
3603,211,142,0.5977337110481586,YJL046W
3607,291,260,0.5281306715063521,YJL042W
3610,362,451,0.4452644526445265,YJL041W
3614,220,178,0.5527638190954773,YJL036W
3615,5,5,0.5,YJL034W
3616,6,14,0.3,YJL034W
3617,7518,3539,0.6799312652618251,YJL034W
3620,304,779,0.2807017543859649,YJL033W
3622,347,331,0.5117994100294986,YJL030W
3624,6,0,1.0,YJL026W
3625,1391,4206,0.24852599606932285,YJL026W
3628,85,85,0.5,YJL025W
3632,123,39,0.7592592592592593,YJL019W
3634,304,246,0.5527272727272727,YJL016W
3635,5,8,0.38461538461538464,YJL016W
3637,733,401,0.6463844797178131,YJL014W
3642,169,756,0.1827027027027027,YJL005W
3645,4,0,1.0,YJL003W
3646,14,12,0.5384615384615384,YJL003W
3647,114,111,0.5066666666666667,YJL003W
3649,18,35,0.33962264150943394,YJL001W
3650,2341,3979,0.3704113924050633,YJL001W
3651,986,2190,0.31045340050377834,YJR001W
3653,1213,631,0.6578091106290672,YJR002W
3656,271,103,0.7245989304812834,YJR005W
3657,717,301,0.7043222003929273,YJR006W
3658,1542,1657,0.4820256330103157,YJR007W
3659,366,297,0.5520361990950227,YJR008W
3660,15,11,0.5769230769230769,YJR010W
3661,60,111,0.3508771929824561,YJR010W
3665,10,6,0.625,YJR013W
3666,278,100,0.7354497354497355,YJR013W
3668,2505,1123,0.6904630650496141,YJR014W
3669,1975,490,0.8012170385395537,YJR015W
3671,20,20,0.5,YJR018W
3672,0,7,0.0,YJR020W
3674,373,246,0.6025848142164781,YJR022W
3675,6,10,0.375,YJR026W
3682,149,123,0.5477941176470589,YJR032W
3685,956,801,0.5441092771770063,YJR034W
3686,109,65,0.6264367816091954,YJR035W
3687,10,19,0.3448275862068966,YJR039W
3688,36,108,0.25,YJR039W
3690,168,204,0.4516129032258064,YJR040W
3691,785,316,0.7129881925522252,YJR042W
3694,93,29,0.7622950819672131,YJR046W
3695,5,3,0.625,YJR048W
3696,1896,607,0.7574910107870555,YJR048W
3697,0,2,0.0,YJR050W
3698,225,120,0.6521739130434783,YJR050W
3699,154,421,0.2678260869565217,YJR051W
3700,39,99,0.2826086956521739,YJR052W
3701,63,52,0.5478260869565217,YJR053W
3702,107,310,0.2565947242206235,YJR054W
3703,31,45,0.4078947368421053,YJR055W
3704,3,2,0.6,YJR057W
3705,390,224,0.6351791530944625,YJR057W
3707,430,205,0.6771653543307087,YJR059W
3708,128,113,0.5311203319502075,YJR060W
3709,1,5,0.16666666666666666,YJR061W
3710,3,3,0.5,YJR061W
3712,452,1218,0.2706586826347305,YJR063W
3713,696,289,0.7065989847715736,YJR064W
3714,93,126,0.4246575342465753,YJR066W
3716,194,317,0.3796477495107632,YJR068W
3719,7,2,0.7777777777777778,YJR074W
3722,8,5,0.6153846153846154,YJR075W
3723,1192,766,0.6087844739530133,YJR075W
3725,9,5,0.6428571428571429,YJR078W
3727,21,38,0.3559322033898305,YJR079W
3730,187,191,0.4947089947089947,YJR084W
3731,647,387,0.625725338491296,YJR086W
3732,68,49,0.5811965811965812,YJR089W
3733,42,130,0.2441860465116279,YJR092W
3736,0,14,0.0,YJR094W-A
3737,19,6,0.76,YJR094W-A
3738,17,27,0.3863636363636364,YJR094W-A
3739,14394,2238,0.8654401154401155,YJR094W-A
3741,358,431,0.4537389100126743,YJR096W
3743,255,186,0.5782312925170068,YJR097W
3744,123,406,0.2325141776937618,YJR099W
3747,514,587,0.4668483197093552,YJR101W
3748,142,261,0.3523573200992556,YJR103W
3750,41,50,0.4505494505494506,YJR105W
3751,4,4,0.5,YJR105W
3752,2799,2214,0.5583482944344704,YJR105W
3754,28,21,0.5714285714285714,YJR106W
3755,70,43,0.6194690265486725,YJR106W
3757,17,43,0.2833333333333333,YJR110W
3758,264,248,0.515625,YJR112W
3759,379,131,0.7431372549019608,YJR112W-A
3761,18,17,0.5142857142857142,YJR115W
3762,11,8,0.5789473684210527,YJR115W
3764,67,63,0.5153846153846153,YJR116W
3768,432,2782,0.134411947728687,YJR117W
3769,1091,3344,0.2459977452085682,YJR121W
3774,133,101,0.5683760683760684,YJR122W
3776,3,6,0.3333333333333333,YJR123W
3777,23647,64024,0.269724310205199,YJR123W
3782,8,21,0.27586206896551724,YJR128W
3787,5,7,0.4166666666666667,YJR131W
3788,150,136,0.5244755244755245,YJR131W
3790,94,49,0.6573426573426573,YJR132W
3791,213,251,0.4590517241379311,YJR133W
3793,99,117,0.4583333333333333,YJR135W-A
3795,40,35,0.5333333333333333,YJR138W
3798,58,80,0.42028985507246375,YJR141W
3799,283,444,0.3892709766162311,YJR142W
3801,1028,605,0.6295162278015921,YJR144W
3802,4,8,0.3333333333333333,YJR146W
3803,175,417,0.2956081081081081,YJR147W
3805,1652,1826,0.4749856239217941,YJR148W
3807,18,34,0.3461538461538461,YJR149W
3810,16,24,0.4,YJR152W
3811,228,197,0.5364705882352941,YJR152W
3813,2,2,0.5,YJR153W
3817,35,89,0.28225806451612906,YJR154W
3818,17,31,0.3541666666666667,YJR155W
3821,12,6,0.6666666666666666,YKL221W
3822,17,25,0.4047619047619048,YKL221W
3827,3,6,0.3333333333333333,YKL219W
3828,2,1,0.6666666666666666,YKL219W
3829,0,1,0.0,YKL219W
3830,325,156,0.6756756756756757,YKL219W
3835,19,37,0.3392857142857143,YKL217W
3840,825,492,0.6264236902050114,YKL216W
3841,1331,665,0.6668336673346693,YKL212W
3842,68,47,0.591304347826087,YKL210W
3843,323,200,0.6175908221797323,YKL210W
3846,149,105,0.5866141732283464,YKL208W
3847,495,401,0.5524553571428571,YKL207W
3849,216,200,0.5192307692307693,YKL205W
3850,120,269,0.3084832904884319,YKL204W
3857,894,700,0.560853199498118,YKL195W
3859,4,15,0.21052631578947367,YKL191W
3860,244,318,0.4341637010676157,YKL191W
3861,819,569,0.5900576368876079,YKL190W
3862,138,77,0.6418604651162789,YKL189W
3868,21,20,0.5121951219512195,YKL185W
3869,674,689,0.4944974321349963,YKL185W
3872,841,366,0.6967688483844242,YKL184W
3873,73,206,0.2616487455197133,YKL183W
3875,642,430,0.5988805970149254,YKL182W
3876,5061,1666,0.7523413111342352,YKL182W
3877,193,138,0.5830815709969789,YKL182W
3883,607,669,0.47570532915360497,YKL181W
3885,1,3,0.25,YKL180W
3886,14521,24664,0.3705754753094296,YKL180W
3890,1140,597,0.6563039723661486,YKL175W
3892,128,165,0.4368600682593857,YKL173W
3894,1040,573,0.6447613143211407,YKL172W
3897,115,195,0.3709677419354839,YKL171W
3898,569,925,0.3808567603748327,YKL170W
3903,61,254,0.19365079365079368,YKL163W
3904,5052,1766,0.7409797594602523,YKL163W
3911,1929,2476,0.437911464245176,YKL160W
3913,2,8,0.2,YKL157W
3914,11,8,0.5789473684210527,YKL157W
3915,364,60,0.8584905660377359,YKL157W
3918,0,3,0.0,YKL156W
3919,8241,12315,0.4009048453006421,YKL156W
3921,628,1116,0.3600917431192661,YKL154W
3922,4,6,0.4,YKL153W
3925,12,6,0.6666666666666666,YKL150W
3930,281,627,0.3094713656387665,YKL146W
3933,1479,2100,0.41324392288348705,YKL145W
3934,12,1,0.9230769230769232,YKL143W
3935,1274,496,0.7197740112994351,YKL143W
3936,1017,2481,0.29073756432247,YKL142W
3937,1,1,0.5,YKL141W
3938,1123,632,0.6398860398860399,YKL141W
3939,121,126,0.4898785425101215,YKL140W
3940,61,168,0.2663755458515284,YKL139W
3941,1067,260,0.8040693293142427,YKL137W
3942,9,20,0.3103448275862069,YKL136W
3946,6,9,0.4,YKL131W
3955,8,9,0.4705882352941176,YKL127W
3956,288,255,0.5303867403314917,YKL127W
3958,959,469,0.6715686274509803,YKL126W
3959,65,81,0.4452054794520548,YKL126W
3960,137,199,0.4077380952380952,YKL125W
3961,72,60,0.5454545454545454,YKL124W
3963,55,165,0.25,YKL121W
3965,1309,300,0.8135487880671224,YKL120W
3967,2500,1681,0.597943075819182,YKL117W
3972,7,5,0.5833333333333334,YKL112W
3973,5,5,0.5,YKL112W
3974,199,143,0.5818713450292398,YKL112W
3977,8,4,0.6666666666666666,YKL109W
3978,1417,620,0.6956308296514482,YKL109W
3980,120,164,0.4225352112676056,YKL108W
3981,7,6,0.5384615384615384,YKL107W
3984,388,275,0.5852187028657617,YKL106W
3989,379,348,0.5213204951856947,YKL101W
3990,157,159,0.4968354430379746,YKL098W
3991,8604,20191,0.2988018753255773,YKL096W-A
3994,4,1,0.8,YKL096W
3995,17464,4004,0.8134898453512204,YKL096W
3998,85,50,0.6296296296296297,YKL095W
3999,505,118,0.8105939004815409,YKL094W
4000,41,67,0.3796296296296297,YKL093W
4002,4,1,0.8,YKL090W
4003,34,24,0.5862068965517241,YKL090W
4005,11,14,0.44,YKL089W
4006,81,30,0.7297297297297297,YKL089W
4009,57,124,0.3149171270718232,YKL088W
4010,4,4,0.5,YKL086W
4011,81,79,0.50625,YKL086W
4012,1706,645,0.7256486601446193,YKL085W
4013,177,76,0.6996047430830039,YKL084W
4014,14,16,0.4666666666666667,YKL081W
4015,6764,8124,0.454325631380978,YKL081W
4019,1065,996,0.5167394468704513,YKL080W
4021,148,329,0.31027253668763105,YKL079W
4023,53,257,0.17096774193548386,YKL078W
4024,377,611,0.3815789473684211,YKL077W
4025,304,348,0.4662576687116564,YKL073W
4028,160,55,0.7441860465116279,YKL072W
4030,12,12,0.5,YKL071W
4031,1,1,0.5,YKL071W
4032,6,9,0.4,YKL071W
4033,347,216,0.6163410301953819,YKL069W
4034,1208,3279,0.26922219745932696,YKL068W-A
4035,173,236,0.4229828850855746,YKL068W
4036,19,12,0.6129032258064516,YKL068W
4038,2,8,0.2,YKL067W
4039,908,3425,0.20955458112162476,YKL067W
4040,5,37,0.11904761904761905,YKL066W
4041,1,17,0.05555555555555555,YKL066W
4042,2,2,0.5,YKL065W-A
4043,39,33,0.5416666666666666,YKL065W-A
4044,189,217,0.4655172413793103,YKL064W
4045,169,121,0.5827586206896552,YKL064W
4050,105,115,0.4772727272727273,YKL062W
4051,348,239,0.5928449744463373,YKL062W
4052,123,326,0.2739420935412027,YKL061W
4055,883,595,0.5974289580514208,YKL058W
4056,40,45,0.4705882352941176,YKL053W
4058,44,45,0.4943820224719101,YKL051W
4059,376,368,0.5053763440860215,YKL051W
4065,30,134,0.18292682926829268,YKL047W
4066,1,5,0.16666666666666666,YKL045W
4067,170,252,0.4028436018957346,YKL045W
4069,3,1,0.75,YKL044W
4070,16,3,0.8421052631578947,YKL044W
4071,102,139,0.4232365145228216,YKL043W
4072,131,165,0.4425675675675675,YKL042W
4073,58,59,0.4957264957264957,YKL042W
4074,152,44,0.7755102040816326,YKL041W
4078,11,8,0.5789473684210527,YKL039W
4079,1130,2022,0.358502538071066,YKL039W
4080,47,26,0.6438356164383562,YKL038W
4081,6,15,0.2857142857142857,YKL038W
4082,58,105,0.3558282208588957,YKL038W
4083,2701,2758,0.4947792636013922,YKL035W
4085,189,80,0.7026022304832714,YKL034W
4086,315,248,0.5595026642984015,YKL033W-A
4087,57,61,0.4830508474576271,YKL033W
4088,21,31,0.40384615384615385,YKL031W
4089,156,107,0.5931558935361216,YKL028W
4090,307,149,0.6732456140350878,YKL027W
4092,356,258,0.5798045602605864,YKL023W
4095,92,125,0.423963133640553,YKL019W
4096,246,241,0.5051334702258727,YKL018W
4098,146,142,0.5069444444444444,YKL015W
4100,318,196,0.6186770428015564,YKL012W
4102,1070,4178,0.2038871951219512,YKL009W
4104,2657,1030,0.7206400867914293,YKL007W
4105,48,14,0.7741935483870968,YKL006W
4106,5207,25813,0.16785944551902,YKL006W
4107,654,179,0.7851140456182473,YKL004W
4110,619,341,0.6447916666666667,YKL002W
4112,128,373,0.2554890219560878,YKR002W
4113,490,354,0.580568720379147,YKR003W
4116,731,773,0.4860372340425532,YKR007W
4118,340,156,0.6854838709677419,YKR008W
4126,5117,2109,0.7081372820370883,YKR013W
4131,194,424,0.313915857605178,YKR016W
4132,2,5,0.2857142857142857,YKR020W
4133,227,212,0.5170842824601367,YKR020W
4135,154,111,0.5811320754716981,YKR021W
4136,295,439,0.4019073569482289,YKR023W
4138,667,379,0.6376673040152964,YKR025W
4139,135,123,0.5232558139534884,YKR027W
4141,506,122,0.8057324840764332,YKR028W
4142,12,7,0.631578947368421,YKR030W
4143,416,802,0.3415435139573071,YKR030W
4144,211,162,0.5656836461126006,YKR034W
4145,2059,756,0.7314387211367673,YKR035W-A
4146,10,15,0.4,YKR039W
4147,15,11,0.5769230769230769,YKR039W
4148,3167,802,0.7979339884101789,YKR039W
4153,73,36,0.6697247706422018,YKR041W
4154,1806,2019,0.4721568627450981,YKR042W
4156,181,217,0.4547738693467337,YKR044W
4158,84,63,0.5714285714285714,YKR050W
4159,23,3,0.8846153846153846,YKR050W
4160,198,35,0.8497854077253219,YKR051W
4165,148,299,0.3310961968680089,YKR055W
4167,3459,635,0.8448949682462141,YKR057W
4168,70,83,0.457516339869281,YKR058W
4170,3584,3689,0.4927815206929741,YKR059W
4171,174,86,0.6692307692307692,YKR060W
4172,195,544,0.2638700947225981,YKR061W
4174,215,272,0.4414784394250513,YKR062W
4175,75,83,0.4746835443037974,YKR064W
4177,255,746,0.2547452547452547,YKR067W
4180,59,26,0.6941176470588235,YKR069W
4181,192,206,0.4824120603015075,YKR070W
4185,4,1,0.8,YKR074W
4186,435,857,0.33668730650154804,YKR074W
4188,4,1,0.8,YKR076W
4189,0,3,0.0,YKR076W
4190,2,2,0.5,YKR076W
4191,152,348,0.304,YKR076W
4194,275,555,0.3313253012048193,YKR077W
4196,103,64,0.6167664670658682,YKR078W
4198,114,142,0.4453125,YKR080W
4199,315,237,0.5706521739130435,YKR082W
4201,18,77,0.18947368421052632,YKR086W
4203,66,184,0.264,YKR090W
4206,5,10,0.3333333333333333,YKR091W
4207,67,45,0.5982142857142857,YKR091W
4208,7440,1701,0.8139153265507056,YKR091W
4210,13,3,0.8125,YKR093W
4211,1935,929,0.6756284916201117,YKR093W
4214,6,20,0.2307692307692308,YKR095W
4216,212,524,0.2880434782608696,YKR095W
4217,277,505,0.35421994884910485,YKR095W-A
4218,71,145,0.3287037037037037,YKR096W
4219,4,9,0.3076923076923077,YKR096W
4220,56,134,0.29473684210526313,YKR096W
4222,2,4,0.3333333333333333,YKR097W
4226,81,104,0.43783783783783786,YKR099W
4227,17,31,0.3541666666666667,YKR101W
4234,3,6,0.3333333333333333,YKR106W
4235,4,1,0.8,YKR106W
4238,95,78,0.5491329479768786,YLL061W
4241,61,95,0.39102564102564097,YLL058W
4246,5,7,0.4166666666666667,YLL055W
4247,10,6,0.625,YLL055W
4248,11,12,0.4782608695652174,YLL055W
4249,20,23,0.4651162790697674,YLL055W
4252,49,60,0.44954128440366975,YLL049W
4253,0,8,0.0,YLL047W
4254,178,155,0.5345345345345346,YLL043W
4256,128,129,0.4980544747081712,YLL035W
4259,94,94,0.5,YLL033W
4260,125,655,0.16025641025641027,YLL029W
4262,387,236,0.6211878009630819,YLL028W
4263,17,4,0.8095238095238095,YLL028W
4266,314,550,0.3634259259259259,YLL027W
4267,55,49,0.5288461538461539,YLL027W
4269,4984,6303,0.4415699477274741,YLL026W
4275,31,27,0.5344827586206896,YLL025W
4276,3,6,0.3333333333333333,YLL025W
4277,5,8,0.38461538461538464,YLL025W
4280,221,208,0.5151515151515151,YLL021W
4284,532,209,0.7179487179487181,YLL015W
4286,1146,252,0.8197424892703863,YLL014W
4287,229,192,0.5439429928741093,YLL012W
4289,147,690,0.17562724014336914,YLL011W
4293,1289,1138,0.5311083642356819,YLL008W
4295,109,408,0.21083172147001933,YLL006W
4296,143,126,0.5315985130111525,YLL004W
4297,53,144,0.26903553299492383,YLL003W
4299,223,75,0.7483221476510067,YLL002W
4300,147,227,0.39304812834224606,YLL001W
4303,7,3,0.7,YLR005W
4304,28,274,0.09271523178807947,YLR005W
4305,9,24,0.2727272727272727,YLR007W
4306,660,301,0.6867845993756504,YLR007W
4307,1139,1635,0.4105984138428263,YLR009W
4309,53,88,0.375886524822695,YLR011W
4310,3,5,0.375,YLR015W
4311,429,97,0.8155893536121673,YLR015W
4312,565,945,0.3741721854304636,YLR017W
4315,749,1358,0.3554817275747508,YLR019W
4316,9,26,0.2571428571428571,YLR019W
4317,507,291,0.6353383458646616,YLR021W
4320,1,1,0.5,YLR025W
4321,5,7,0.4166666666666667,YLR025W
4322,817,477,0.6313755795981453,YLR025W
4328,6,3,0.6666666666666666,YLR031W
4329,71,38,0.6513761467889908,YLR032W
4331,337,103,0.7659090909090909,YLR033W
4338,5,19,0.20833333333333331,YLR041W
4339,6,5,0.5454545454545454,YLR041W
4345,24010,22698,0.5140447032628244,YLR048W
4350,187,345,0.35150375939849626,YLR052W
4353,6,12,0.3333333333333333,YLR056W
4354,3384,2367,0.5884194053208138,YLR056W
4356,108,241,0.3094555873925501,YLR057W
4360,3,2,0.6,YLR060W
4361,3,4,0.42857142857142855,YLR060W
4362,1321,1283,0.5072964669738863,YLR060W
4363,9312,7583,0.5511689849067771,YLR061W
4364,0,52,0.0,YLR063W
4366,690,554,0.5546623794212219,YLR064W
4367,569,1308,0.3031433137986148,YLR066W
4368,477,1341,0.2623762376237624,YLR068W
4374,132,87,0.6027397260273972,YLR072W
4376,5,9,0.35714285714285715,YLR075W
4377,2,26,0.07142857142857142,YLR075W
4378,16856,14900,0.5307973296384935,YLR075W
4380,95,98,0.4922279792746114,YLR077W
4381,555,673,0.4519543973941368,YLR079W
4382,2,11,0.15384615384615385,YLR080W
4385,31,63,0.3297872340425532,YLR086W
4388,8,2,0.8,YLR088W
4389,781,522,0.5993860322333078,YLR088W
4390,126,381,0.2485207100591716,YLR090W
4392,53,40,0.5698924731182796,YLR091W
4394,4,2,0.6666666666666666,YLR092W
4395,4,12,0.25,YLR092W
4397,34,194,0.14912280701754385,YLR096W
4400,90,165,0.35294117647058826,YLR099W-A
4401,3,16,0.15789473684210525,YLR100W
4402,2261,3670,0.3812173326589108,YLR100W
4407,9,17,0.3461538461538461,YLR104W
4408,487,258,0.6536912751677852,YLR104W
4409,71,212,0.2508833922261484,YLR107W
4411,10,9,0.5263157894736842,YLR109W
4412,10594,3282,0.7634765061977515,YLR109W
4414,11,21,0.34375,YLR112W
4416,48,22,0.6857142857142857,YLR113W
4417,75,106,0.4143646408839779,YLR113W
4418,471,1077,0.30426356589147285,YLR113W
4423,138,89,0.6079295154185022,YLR115W
4424,233,285,0.4498069498069498,YLR116W
4425,237,316,0.42857142857142855,YLR119W
4427,60,126,0.3225806451612903,YLR120W-A
4428,6,21,0.2222222222222222,YLR120W-A
4429,13,8,0.6190476190476191,YLR120W-A
4439,329,153,0.6825726141078838,YLR128W
4440,767,530,0.5913646877409406,YLR129W
4444,1,1,0.5,YLR133W
4445,1,4,0.2,YLR133W
4446,125,78,0.6157635467980296,YLR133W
4447,163,14,0.9209039548022598,YLR134W
4449,61,45,0.5754716981132075,YLR135W
4451,78,92,0.4588235294117647,YLR137W
4454,88,272,0.24444444444444444,YLR138W
4455,62,40,0.6078431372549019,YLR138W
4456,6,12,0.3333333333333333,YLR140W
4457,84,90,0.4827586206896552,YLR141W
4458,78,58,0.5735294117647058,YLR142W
4459,931,805,0.5362903225806451,YLR142W
4460,11,38,0.22448979591836732,YLR143W
