ID,cap,uncap,xrn1_1,Assigned_gene_name
3404,127,60,0.6791443850267379,YHR216W
3407,46,10,0.8214285714285714,YJL218W
3408,1308,370,0.7794994040524433,YJL217W
3411,143,38,0.7900552486187845,YJL213W
3412,727,363,0.6669724770642201,YJL210W
3415,416,145,0.7415329768270945,YJL209W
3419,222,80,0.7350993377483444,YJL203W
3420,164,216,0.43157894736842106,YJL201W
3423,674,682,0.4970501474926254,YJL198W
3425,290,177,0.6209850107066381,YJL197W
3428,683,135,0.8349633251833741,YJL194W
3430,657,266,0.7118093174431203,YJL193W
3431,31146,8203,0.7915321863325625,YJL191W
3433,7924,6187,0.5615477287222734,YJL189W
3435,8,4,0.6666666666666666,YJL186W
3436,868,488,0.640117994100295,YJL186W
3439,59,52,0.5315315315315315,YJL184W
3440,491,72,0.8721136767317941,YJL184W
3441,1229,193,0.8642756680731364,YJL183W
3442,48,37,0.5647058823529412,YJL181W
3443,11,3,0.7857142857142857,YJL179W
3444,1011,1309,0.4357758620689655,YJL179W
3445,3,1,0.75,YJL177W
3446,19608,6234,0.758764801485953,YJL177W
3449,2452,663,0.7871589085072231,YJL174W
3451,2020,1253,0.6171707913229453,YJL172W
3452,55,20,0.7333333333333333,YJL169W
3453,16,1,0.9411764705882352,YJL169W
3454,11,1,0.9166666666666666,YJL167W
3455,27,12,0.6923076923076923,YJL167W
3456,2210,367,0.8575863407062476,YJL167W
3458,12094,2100,0.8520501620402987,YJL166W
3462,11,4,0.7333333333333333,YJL161W
3463,14,4,0.7777777777777778,YJL161W
3464,61,33,0.6489361702127661,YJL161W
3467,17204,21713,0.4420690186807822,YJL159W
3476,0,1,0.0,YJL152W
3478,34,15,0.6938775510204082,YJL150W
3479,54,152,0.2621359223300971,YJL149W
3480,3606,695,0.8384096721692629,YJL148W
3481,11,7,0.6111111111111112,YJL146W
3482,19,8,0.7037037037037037,YJL146W
3483,100,177,0.36101083032490977,YJL146W
3484,422,33,0.9274725274725276,YJL145W
3485,61,40,0.6039603960396039,YJL144W
3486,3888,4329,0.4731653888280394,YJL143W
3488,552,1748,0.24,YJL140W
3489,3,5,0.375,YJL140W
3493,3,3,0.5,YJL135W
3494,25,13,0.6578947368421053,YJL134W
3495,542,105,0.8377125193199382,YJL134W
3496,319,422,0.43049932523616735,YJL133W
3498,81,32,0.7168141592920354,YJL132W
3505,140,50,0.7368421052631579,YJL126W
3509,531,375,0.5860927152317881,YJL122W
3510,404,386,0.5113924050632911,YJL118W
3512,549,357,0.6059602649006622,YJL117W
3515,10,9,0.5263157894736842,YJL115W
3516,1,7,0.125,YJL115W
3517,147,83,0.6391304347826087,YJL115W
3518,1,14,0.06666666666666668,YJL115W
3522,11,3,0.7857142857142857,YJL113W
3524,23,4,0.8518518518518519,YJL112W
3525,172,57,0.7510917030567685,YJL112W
3527,2115,251,0.8939137785291631,YJL111W
3529,121,38,0.7610062893081762,YJL106W
3530,3,5,0.375,YJL106W
3533,6,2,0.75,YJL104W
3534,2124,833,0.7182955698342915,YJL104W
3535,257,135,0.6556122448979592,YJL102W
3536,81,19,0.81,YJL100W
3537,185,83,0.6902985074626866,YJL100W
3538,113,49,0.6975308641975309,YJL099W
3540,308,203,0.6027397260273972,YJL098W
3541,1010,211,0.8271908271908271,YJL097W
3542,1356,490,0.7345612134344529,YJL096W
3543,26,29,0.4727272727272727,YJL095W
3546,165,485,0.25384615384615383,YJL092W
3547,0,6,0.0,YJL089W
3548,8,2,0.8,YJL089W
3550,154,18,0.8953488372093024,YJL088W
3552,299,98,0.7531486146095718,YJL085W
3553,60,1,0.9836065573770492,YJL083W
3554,95,104,0.4773869346733669,YJL083W
3556,6,9,0.4,YJL082W
3557,272,209,0.5654885654885655,YJL082W
3563,75,13,0.8522727272727273,YJL077W-B
3564,11,10,0.5238095238095238,YJL077W-A
3565,13,5,0.7222222222222222,YJL076W
3566,304,359,0.4585218702865762,YJL076W
3567,265,175,0.6022727272727273,YJL073W
3568,16,12,0.5714285714285714,YJL071W
3569,232,209,0.5260770975056689,YJL071W
3572,17,7,0.7083333333333334,YJL062W-A
3573,1362,963,0.5858064516129032,YJL062W-A
3574,135,114,0.5421686746987951,YJL062W
3576,734,195,0.7900968783638321,YJL061W
3577,883,767,0.5351515151515152,YJL060W
3580,198,69,0.7415730337078652,YJL059W
3586,1,4,0.2,YJL055W
3587,1338,270,0.8320895522388059,YJL055W
3590,888,97,0.901522842639594,YJL054W
3591,189,177,0.5163934426229508,YJL053W
3593,6,10,0.375,YJL052W
3594,17,40,0.2982456140350877,YJL052W
3595,111,269,0.2921052631578948,YJL052W
3597,52,68,0.43333333333333335,YJL051W
3600,357,202,0.6386404293381037,YJL050W
3601,191,48,0.799163179916318,YJL049W
3603,443,178,0.7133655394524959,YJL046W
3607,322,181,0.6401590457256461,YJL042W
3610,494,224,0.6880222841225627,YJL041W
3614,303,110,0.7336561743341404,YJL036W
3615,46,46,0.5,YJL034W
3616,20,31,0.392156862745098,YJL034W
3617,14123,3474,0.8025799852247543,YJL034W
3620,434,495,0.4671689989235737,YJL033W
3622,422,215,0.6624803767660911,YJL030W
3624,13,0,1.0,YJL026W
3625,2297,3614,0.38859753002876,YJL026W
3628,302,152,0.6651982378854625,YJL025W
3632,275,60,0.8208955223880597,YJL019W
3634,241,196,0.5514874141876429,YJL016W
3635,46,24,0.6571428571428571,YJL016W
3637,1172,341,0.7746199603436881,YJL014W
3642,231,495,0.3181818181818182,YJL005W
3645,12,4,0.75,YJL003W
3646,59,16,0.7866666666666666,YJL003W
3647,185,87,0.6801470588235294,YJL003W
3649,77,71,0.5202702702702703,YJL001W
3650,2776,2497,0.5264555281623364,YJL001W
3651,999,1479,0.4031476997578693,YJR001W
3653,1750,251,0.8745627186406797,YJR002W
3656,330,102,0.7638888888888888,YJR005W
3657,922,354,0.7225705329153606,YJR006W
3658,2368,1444,0.621196222455404,YJR007W
3659,157,64,0.7104072398190046,YJR008W
3660,214,62,0.7753623188405797,YJR010W
3661,162,73,0.6893617021276596,YJR010W
3665,1,5,0.16666666666666666,YJR013W
3666,517,92,0.8489326765188834,YJR013W
3668,1814,411,0.8152808988764045,YJR014W
3669,2655,305,0.8969594594594594,YJR015W
3671,27,22,0.5510204081632653,YJR018W
3672,4,25,0.13793103448275862,YJR020W
3674,330,97,0.7728337236533958,YJR022W
3675,31,25,0.5535714285714286,YJR026W
3682,233,149,0.6099476439790575,YJR032W
3685,810,381,0.6801007556675063,YJR034W
3686,149,27,0.8465909090909091,YJR035W
3687,50,42,0.5434782608695652,YJR039W
3688,72,106,0.4044943820224719,YJR039W
3690,287,235,0.5498084291187739,YJR040W
3691,806,166,0.8292181069958847,YJR042W
3694,159,27,0.8548387096774194,YJR046W
3695,37,16,0.6981132075471698,YJR048W
3696,2270,540,0.8078291814946619,YJR048W
3697,14,13,0.5185185185185185,YJR050W
3698,272,70,0.7953216374269005,YJR050W
3699,332,366,0.4756446991404011,YJR051W
3700,43,48,0.4725274725274725,YJR052W
3701,147,79,0.6504424778761062,YJR053W
3702,242,174,0.5817307692307693,YJR054W
3703,151,43,0.7783505154639175,YJR055W
3705,451,256,0.637906647807638,YJR057W
3707,305,102,0.7493857493857494,YJR059W
3708,231,112,0.6734693877551021,YJR060W
3709,9,10,0.4736842105263158,YJR061W
3710,2,0,1.0,YJR061W
3712,986,1521,0.3932987634623055,YJR063W
3713,1446,304,0.8262857142857143,YJR064W
3714,168,179,0.484149855907781,YJR066W
3716,326,265,0.5516074450084603,YJR068W
3719,8,0,1.0,YJR074W
3722,2,3,0.4,YJR075W
3723,1490,436,0.7736240913811008,YJR075W
3725,7,4,0.6363636363636364,YJR078W
3727,21,14,0.6,YJR079W
3730,187,89,0.677536231884058,YJR084W
3731,397,231,0.6321656050955414,YJR086W
3732,128,55,0.6994535519125683,YJR089W
3733,80,73,0.5228758169934641,YJR092W
3736,1,0,1.0,YJR094W-A
3737,3,1,0.75,YJR094W-A
3738,11,4,0.7333333333333333,YJR094W-A
3739,24510,2169,0.9187001012031936,YJR094W-A
3741,241,252,0.488843813387424,YJR096W
3743,353,103,0.7741228070175439,YJR097W
3744,165,282,0.3691275167785235,YJR099W
3747,915,521,0.6371866295264624,YJR101W
3748,131,133,0.4962121212121212,YJR103W
3750,94,61,0.6064516129032258,YJR105W
3751,20,19,0.5128205128205128,YJR105W
3752,4156,1533,0.7305326067850237,YJR105W
3754,38,26,0.59375,YJR106W
3755,130,26,0.8333333333333334,YJR106W
3757,21,28,0.42857142857142855,YJR110W
3758,196,104,0.6533333333333333,YJR112W
3759,1392,221,0.8629882207067576,YJR112W-A
3761,60,8,0.8823529411764706,YJR115W
3762,10,3,0.7692307692307693,YJR115W
3764,117,64,0.6464088397790055,YJR116W
3768,967,2604,0.27079249509941195,YJR117W
3769,3703,5150,0.41827629052298654,YJR121W
3774,369,156,0.7028571428571428,YJR122W
3776,16,9,0.64,YJR123W
3777,64886,67388,0.4905423590425934,YJR123W
3782,7,3,0.7,YJR128W
3787,26,13,0.6666666666666666,YJR131W
3788,284,149,0.6558891454965358,YJR131W
3790,268,53,0.8348909657320872,YJR132W
3791,443,392,0.5305389221556887,YJR133W
3793,252,180,0.5833333333333334,YJR135W-A
3795,47,37,0.5595238095238095,YJR138W
3798,297,151,0.6629464285714286,YJR141W
3799,353,199,0.6394927536231884,YJR142W
3801,1384,883,0.6104984561093957,YJR144W
3802,10,3,0.7692307692307693,YJR146W
3803,273,413,0.3979591836734694,YJR147W
3805,1446,835,0.6339324857518632,YJR148W
3807,48,22,0.6857142857142857,YJR149W
3810,126,49,0.72,YJR152W
3811,8,1,0.8888888888888888,YJR152W
3813,2,6,0.25,YJR153W
3817,155,82,0.6540084388185654,YJR154W
3818,19,18,0.5135135135135135,YJR155W
3821,48,33,0.5925925925925926,YKL221W
3822,95,55,0.6333333333333333,YKL221W
3827,8,8,0.5,YKL219W
3828,10,0,1.0,YKL219W
3829,4,8,0.3333333333333333,YKL219W
3830,315,106,0.7482185273159145,YKL219W
3835,17,6,0.7391304347826086,YKL217W
3840,1665,533,0.7575068243858053,YKL216W
3841,1555,303,0.8369214208826695,YKL212W
3842,203,62,0.7660377358490567,YKL210W
3843,688,212,0.7644444444444445,YKL210W
3846,213,42,0.8352941176470589,YKL208W
3847,696,326,0.6810176125244618,YKL207W
3849,552,277,0.6658624849215923,YKL205W
3850,111,101,0.5235849056603774,YKL204W
3857,688,265,0.7219307450157397,YKL195W
3859,12,3,0.8,YKL191W
3860,800,591,0.5751258087706685,YKL191W
3861,850,202,0.8079847908745247,YKL190W
3862,160,45,0.7804878048780488,YKL189W
3868,45,16,0.7377049180327869,YKL185W
3869,379,220,0.6327212020033389,YKL185W
3872,1979,644,0.7544796035074343,YKL184W
3873,144,117,0.5517241379310345,YKL183W
3874,10,2,0.8333333333333334,YKL183W
3875,2244,807,0.7354965585054081,YKL182W
3876,10153,1851,0.8458013995334889,YKL182W
3877,54,41,0.5684210526315789,YKL182W
3883,2186,1157,0.6539036793299432,YKL181W
3885,24,8,0.75,YKL180W
3886,34091,29223,0.5384433142748839,YKL180W
3890,1373,480,0.7409606044252564,YKL175W
3892,189,82,0.6974169741697417,YKL173W
3894,950,235,0.8016877637130801,YKL172W
3897,91,68,0.5723270440251572,YKL171W
3898,823,837,0.4957831325301205,YKL170W
3903,368,738,0.33273056057866185,YKL163W
3904,682,123,0.8472049689440994,YKL163W
3911,2733,1525,0.6418506341005167,YKL160W
3913,6,8,0.42857142857142855,YKL157W
3914,65,55,0.5416666666666666,YKL157W
3915,320,79,0.8020050125313283,YKL157W
3918,0,19,0.0,YKL156W
3919,15337,16344,0.484107193586061,YKL156W
3921,819,764,0.5173720783322805,YKL154W
3922,18,17,0.5142857142857142,YKL153W
3925,23,11,0.6764705882352942,YKL150W
3930,530,393,0.5742145178764897,YKL146W
3933,1238,673,0.6478283621140764,YKL145W
3934,15,0,1.0,YKL143W
3935,1115,138,0.8898643256185156,YKL143W
3936,608,879,0.4088769334229993,YKL142W
3937,12,0,1.0,YKL141W
3938,884,268,0.7673611111111112,YKL141W
3939,115,114,0.5021834061135371,YKL140W
3940,54,82,0.3970588235294117,YKL139W
3941,1165,223,0.8393371757925072,YKL137W
3942,8,19,0.2962962962962963,YKL136W
3946,12,8,0.6,YKL131W
3955,42,39,0.5185185185185185,YKL127W
3956,716,360,0.6654275092936803,YKL127W
3958,1118,290,0.7940340909090909,YKL126W
3959,43,61,0.4134615384615384,YKL126W
3960,201,169,0.5432432432432432,YKL125W
3961,73,50,0.5934959349593496,YKL124W
3963,156,169,0.48,YKL121W
3965,2814,310,0.9007682458386684,YKL120W
3967,1927,658,0.7454545454545455,YKL117W
3972,14,9,0.6086956521739131,YKL112W
3973,19,11,0.6333333333333333,YKL112W
3974,182,102,0.6408450704225352,YKL112W
3977,31,5,0.8611111111111112,YKL109W
3978,1265,352,0.782312925170068,YKL109W
3980,106,79,0.572972972972973,YKL108W
3984,967,370,0.7232610321615557,YKL106W
3989,352,171,0.6730401529636711,YKL101W
3990,488,355,0.5788849347568209,YKL098W
3991,19409,15742,0.5521606782168359,YKL096W-A
3994,10,2,0.8333333333333334,YKL096W
3995,9098,608,0.9373583350504844,YKL096W
3998,125,63,0.6648936170212766,YKL095W
3999,521,81,0.8654485049833887,YKL094W
4000,15,19,0.4411764705882353,YKL093W
4002,0,5,0.0,YKL090W
4003,129,59,0.6861702127659575,YKL090W
4005,1,1,0.5,YKL089W
4006,47,11,0.8103448275862069,YKL089W
4009,42,71,0.3716814159292036,YKL088W
4010,11,3,0.7857142857142857,YKL086W
4011,16,11,0.5925925925925926,YKL086W
4012,1674,349,0.8274839347503707,YKL085W
4013,484,202,0.7055393586005831,YKL084W
4014,35,16,0.6862745098039216,YKL081W
4015,19975,9684,0.6734886543713544,YKL081W
4019,2626,1390,0.6538844621513944,YKL080W
4021,136,151,0.4738675958188153,YKL079W
4023,101,197,0.3389261744966443,YKL078W
4024,675,692,0.4937820043891734,YKL077W
4025,559,290,0.6584216725559482,YKL073W
4028,233,43,0.8442028985507246,YKL072W
4030,22,15,0.5945945945945946,YKL071W
4031,0,1,0.0,YKL071W
4033,635,234,0.7307249712313003,YKL069W
4034,903,797,0.5311764705882352,YKL068W-A
4035,267,225,0.5426829268292683,YKL068W
4036,8,10,0.4444444444444444,YKL068W
4038,7,2,0.7777777777777778,YKL067W
4039,1144,1611,0.4152450090744101,YKL067W
4040,7,19,0.2692307692307692,YKL066W
4041,0,14,0.0,YKL066W
4042,26,13,0.6666666666666666,YKL065W-A
4043,20,6,0.7692307692307693,YKL065W-A
4044,454,365,0.5543345543345544,YKL064W
4045,51,33,0.6071428571428571,YKL064W
4050,144,78,0.6486486486486487,YKL062W
4051,327,157,0.6756198347107438,YKL062W
4052,375,435,0.462962962962963,YKL061W
4055,2002,784,0.7185929648241206,YKL058W
4056,14,21,0.4,YKL053W
4058,94,37,0.7175572519083969,YKL051W
4059,655,277,0.7027896995708155,YKL051W
4065,24,113,0.17518248175182485,YKL047W
4066,13,13,0.5,YKL045W
4067,130,83,0.6103286384976526,YKL045W
4069,7,2,0.7777777777777778,YKL044W
4070,26,14,0.65,YKL044W
4071,324,231,0.5837837837837838,YKL043W
4072,128,88,0.5925925925925926,YKL042W
4073,9,9,0.5,YKL042W
4074,117,29,0.8013698630136986,YKL041W
4078,24,12,0.6666666666666666,YKL039W
4079,1573,1390,0.5308808639892001,YKL039W
4080,114,29,0.7972027972027972,YKL038W
4081,22,13,0.6285714285714286,YKL038W
4082,70,65,0.5185185185185185,YKL038W
4083,2905,1727,0.6271588946459413,YKL035W
4085,206,97,0.6798679867986799,YKL034W
4086,840,569,0.5961674946770761,YKL033W-A
4087,170,95,0.6415094339622641,YKL033W
4088,27,36,0.42857142857142855,YKL031W
4089,303,97,0.7575,YKL028W
4090,322,72,0.8172588832487309,YKL027W
4092,214,116,0.6484848484848484,YKL023W
4094,2,2,0.5,YKL019W
4095,475,362,0.5675029868578255,YKL019W
4096,361,299,0.546969696969697,YKL018W
4098,454,225,0.6686303387334315,YKL015W
4100,235,65,0.7833333333333333,YKL012W
4102,1868,3980,0.31942544459644323,YKL009W
4104,1965,348,0.8495460440985733,YKL007W
4105,146,15,0.906832298136646,YKL006W
4106,15193,38102,0.2850736466835538,YKL006W
4107,1534,163,0.9039481437831468,YKL004W
4110,825,189,0.8136094674556213,YKL002W
4112,126,231,0.35294117647058826,YKR002W
4113,641,453,0.5859232175502742,YKR003W
4116,530,285,0.6503067484662577,YKR007W
4118,345,70,0.8313253012048193,YKR008W
4126,4904,1040,0.8250336473755047,YKR013W
4131,283,274,0.5080789946140036,YKR016W
4132,22,4,0.8461538461538461,YKR020W
4133,317,104,0.7529691211401425,YKR020W
4135,186,102,0.6458333333333334,YKR021W
4136,135,114,0.5421686746987951,YKR023W
4138,545,129,0.8086053412462908,YKR025W
4139,165,101,0.6203007518796992,YKR027W
4141,932,100,0.9031007751937984,YKR028W
4142,152,53,0.7414634146341463,YKR030W
4143,693,599,0.5363777089783281,YKR030W
4144,28,26,0.5185185185185185,YKR034W
4145,1392,226,0.8603213844252163,YKR035W-A
4146,56,22,0.7179487179487181,YKR039W
4147,68,21,0.7640449438202247,YKR039W
4148,1757,347,0.8350760456273765,YKR039W
4153,68,16,0.8095238095238095,YKR041W
4154,2273,1576,0.5905429981813458,YKR042W
4156,318,254,0.5559440559440559,YKR044W
4158,322,93,0.7759036144578313,YKR050W
4159,4,2,0.6666666666666666,YKR050W
4160,378,36,0.9130434782608696,YKR051W
4165,132,180,0.4230769230769231,YKR055W
4167,8290,491,0.9440838173328778,YKR057W
4168,176,99,0.64,YKR058W
4170,7525,5818,0.5639661245596942,YKR059W
4171,271,111,0.7094240837696335,YKR060W
4172,270,346,0.4383116883116883,YKR061W
4174,471,294,0.615686274509804,YKR062W
4175,108,49,0.6878980891719745,YKR064W
4176,0,2,0.0,YKR067W
4177,219,365,0.375,YKR067W
4180,207,75,0.7340425531914894,YKR069W
4181,473,311,0.6033163265306123,YKR070W
4185,4,3,0.5714285714285714,YKR074W
4186,484,743,0.39445802770986144,YKR074W
4188,5,0,1.0,YKR076W
4189,1,6,0.14285714285714285,YKR076W
4190,4,7,0.3636363636363637,YKR076W
4191,91,142,0.3905579399141631,YKR076W
4194,223,172,0.5645569620253165,YKR077W
4196,121,93,0.5654205607476636,YKR078W
4198,437,206,0.6796267496111975,YKR080W
4199,344,123,0.7366167023554604,YKR082W
4201,35,109,0.24305555555555555,YKR086W
4203,45,96,0.3191489361702128,YKR090W
4206,9,4,0.6923076923076923,YKR091W
4207,124,65,0.6560846560846559,YKR091W
4208,859,153,0.8488142292490118,YKR091W
4210,74,7,0.9135802469135802,YKR093W
4211,2305,792,0.7442686470778173,YKR093W
4214,12,23,0.3428571428571429,YKR095W
4215,4,1,0.8,YKR095W
4216,375,375,0.5,YKR095W
4217,356,276,0.5632911392405063,YKR095W-A
4218,113,122,0.4808510638297872,YKR096W
4219,1,1,0.5,YKR096W
4220,44,59,0.4271844660194175,YKR096W
4222,12,8,0.6,YKR097W
4226,109,104,0.5117370892018779,YKR099W
4227,34,61,0.3578947368421053,YKR101W
4234,11,5,0.6875,YKR106W
4235,8,0,1.0,YKR106W
4238,446,220,0.6696696696696697,YLL061W
4241,106,85,0.5549738219895288,YLL058W
4246,74,62,0.5441176470588235,YLL055W
4247,56,42,0.5714285714285714,YLL055W
4248,27,23,0.54,YLL055W
4249,19,1,0.95,YLL055W
4252,249,158,0.6117936117936118,YLL049W
4253,7,3,0.7,YLL047W
4254,222,173,0.5620253164556962,YLL043W
4256,229,184,0.5544794188861986,YLL035W
4259,235,272,0.4635108481262327,YLL033W
4260,132,369,0.2634730538922156,YLL029W
4262,330,99,0.7692307692307693,YLL028W
4263,0,1,0.0,YLL028W
4266,415,406,0.5054811205846529,YLL027W
4267,24,9,0.7272727272727273,YLL027W
4269,2849,1109,0.7198079838302173,YLL026W
4275,83,32,0.7217391304347827,YLL025W
4276,10,29,0.2564102564102564,YLL025W
4277,7,5,0.5833333333333334,YLL025W
4280,240,106,0.6936416184971098,YLL021W
4284,531,118,0.8181818181818182,YLL015W
4286,3111,355,0.8975764570109637,YLL014W
4287,218,96,0.6942675159235668,YLL012W
4289,259,471,0.3547945205479452,YLL011W
4293,1423,798,0.6407023863124719,YLL008W
4295,428,711,0.3757682177348552,YLL006W
4296,155,68,0.695067264573991,YLL004W
4297,180,392,0.3146853146853147,YLL003W
4299,296,60,0.8314606741573034,YLL002W
4300,212,151,0.5840220385674931,YLL001W
4303,22,6,0.7857142857142857,YLR005W
4304,78,266,0.2267441860465116,YLR005W
4305,17,36,0.3207547169811321,YLR007W
4306,866,150,0.8523622047244095,YLR007W
4307,1171,951,0.5518378887841658,YLR009W
4309,94,104,0.4747474747474748,YLR011W
4310,1,3,0.25,YLR015W
4311,473,28,0.9441117764471058,YLR015W
4312,933,813,0.5343642611683849,YLR017W
4315,1149,1005,0.5334261838440112,YLR019W
4316,9,7,0.5625,YLR019W
4317,808,225,0.782187802516941,YLR021W
4320,12,15,0.4444444444444444,YLR025W
4321,27,10,0.7297297297297297,YLR025W
4322,622,229,0.7309048178613397,YLR025W
4328,19,5,0.7916666666666666,YLR031W
4329,74,31,0.7047619047619048,YLR032W
4331,424,89,0.8265107212475633,YLR033W
4338,2,7,0.2222222222222222,YLR041W
4339,19,23,0.4523809523809524,YLR041W
4345,92084,26102,0.7791447379554262,YLR048W
4350,330,336,0.4954954954954955,YLR052W
4353,15,22,0.40540540540540543,YLR056W
4354,5786,1308,0.8156188328164646,YLR056W
4356,236,193,0.5501165501165501,YLR057W
4360,4,7,0.3636363636363637,YLR060W
4361,10,7,0.5882352941176471,YLR060W
4362,1560,974,0.6156274664561957,YLR060W
4363,20669,7934,0.7226165087578226,YLR061W
4364,2,151,0.013071895424836602,YLR063W
4366,757,272,0.7356656948493683,YLR064W
4367,1039,1548,0.40162350212601466,YLR066W
4368,432,540,0.4444444444444444,YLR068W
4374,193,88,0.6868327402135231,YLR072W
4376,21,14,0.6,YLR075W
4377,150,175,0.4615384615384616,YLR075W
4378,52932,16918,0.7577952755905512,YLR075W
4380,175,163,0.5177514792899408,YLR077W
4381,374,289,0.5641025641025641,YLR079W
4382,6,20,0.2307692307692308,YLR080W
4385,46,49,0.4842105263157895,YLR086W
4388,46,0,1.0,YLR088W
4389,1004,249,0.8012769353551477,YLR088W
4390,229,350,0.3955094991364421,YLR090W
4392,191,71,0.7290076335877863,YLR091W
4394,3,2,0.6,YLR092W
4395,13,19,0.40625,YLR092W
4397,45,160,0.2195121951219512,YLR096W
4400,176,140,0.5569620253164557,YLR099W-A
4401,13,19,0.40625,YLR100W
4402,2651,2791,0.4871370819551635,YLR100W
4407,234,111,0.6782608695652174,YLR104W
4408,822,195,0.8082595870206489,YLR104W
4409,171,234,0.4222222222222222,YLR107W
4411,11,10,0.5238095238095238,YLR109W
4412,16383,2580,0.8639455782312925,YLR109W
4414,42,83,0.336,YLR112W
4416,176,46,0.7927927927927928,YLR113W
4417,340,308,0.5246913580246914,YLR113W
4418,587,589,0.4991496598639456,YLR113W
4423,181,62,0.7448559670781894,YLR115W
4424,240,134,0.6417112299465241,YLR116W
4425,308,178,0.6337448559670782,YLR119W
4427,69,98,0.4131736526946108,YLR120W-A
4428,29,18,0.6170212765957447,YLR120W-A
4429,52,18,0.7428571428571429,YLR120W-A
4439,310,54,0.8516483516483516,YLR128W
4440,1069,376,0.7397923875432526,YLR129W
4444,3,2,0.6,YLR133W
4445,3,2,0.6,YLR133W
4446,206,86,0.7054794520547946,YLR133W
4447,581,11,0.9814189189189191,YLR134W
4449,62,25,0.7126436781609196,YLR135W
4451,178,92,0.6592592592592592,YLR137W
4454,196,261,0.4288840262582057,YLR138W
4455,13,7,0.65,YLR138W
4456,32,17,0.6530612244897959,YLR140W
4457,213,181,0.5406091370558376,YLR141W
4458,86,31,0.7350427350427351,YLR142W
4459,376,137,0.732943469785575,YLR142W
4460,18,70,0.20454545454545456,YLR143W
4461,8,0,1.0,YLR145W
4463,402,121,0.7686424474187379,YLR145W
4464,835,205,0.8028846153846154,YLR146W-A
4465,260,40,0.8666666666666667,YLR148W
4467,8841,4959,0.6406521739130435,YLR150W
4480,447,143,0.7576271186440678,YLR164W
4481,17,18,0.4857142857142857,YLR164W
4482,8,6,0.5714285714285714,YLR164W
4485,22,8,0.7333333333333333,YLR167W
4486,16907,21356,0.4418628962705486,YLR167W
4487,0,1,0.0,YLR171W
4490,100,100,0.5,YLR173W
4491,26,15,0.6341463414634146,YLR174W
4492,14,10,0.5833333333333334,YLR174W
4493,826,788,0.5117719950433705,YLR175W
4497,49,48,0.5051546391752577,YLR177W
4498,291,63,0.8220338983050848,YLR177W
4501,22,22,0.5,YLR180W
4502,21453,457,0.9791419443176632,YLR180W
4505,140,95,0.5957446808510638,YLR182W
4507,20,7,0.7407407407407407,YLR185W
4508,33097,6799,0.8295819129737317,YLR185W
4509,1134,1505,0.4297082228116711,YLR186W
4510,93,49,0.6549295774647887,YLR187W
4511,51,60,0.4594594594594595,YLR187W
4512,758,200,0.7912317327766178,YLR188W
4514,39,20,0.6610169491525424,YLR190W
4515,1249,382,0.765787860208461,YLR190W
4516,21,24,0.4666666666666667,YLR190W
4519,128,35,0.7852760736196319,YLR191W
4525,873,246,0.7801608579088471,YLR196W
4526,3982,1207,0.7673925611871266,YLR197W
4528,661,422,0.6103416435826408,YLR200W
4530,1456,54,0.9642384105960264,YLR204W
4531,26,79,0.24761904761904766,YLR206W
4532,8,3,0.7272727272727273,YLR206W
4533,871,165,0.8407335907335908,YLR206W
4534,4,4,0.5,YLR206W
4536,176,138,0.5605095541401274,YLR207W
4537,710,437,0.6190061028770706,YLR208W
4538,146,184,0.4424242424242424,YLR210W
4539,981,831,0.5413907284768212,YLR214W
4542,3,2,0.6,YLR219W
4543,146,100,0.5934959349593496,YLR219W
4544,427,235,0.6450151057401813,YLR220W
4547,322,198,0.6192307692307693,YLR224W
4548,459,382,0.5457788347205708,YLR224W
4549,374,91,0.8043010752688172,YLR226W
4551,14,6,0.7,YLR230W
4552,39,29,0.5735294117647058,YLR230W
4553,52,50,0.5098039215686274,YLR234W
4554,58,60,0.4915254237288136,YLR237W
4556,55,36,0.6043956043956044,YLR238W
4557,281,98,0.7414248021108181,YLR240W
4558,248,81,0.7537993920972644,YLR241W
4560,5,1,0.8333333333333334,YLR243W
4561,225,342,0.3968253968253968,YLR243W
4562,41,17,0.7068965517241379,YLR246W
4563,482,238,0.6694444444444444,YLR246W
4564,123,20,0.8601398601398601,YLR248W
4565,596,261,0.6954492415402567,YLR248W
4566,71,112,0.3879781420765027,YLR248W
4567,20615,71066,0.2248557498282087,YLR249W
4580,15,13,0.5357142857142857,YLR250W
4581,568,169,0.7706919945725916,YLR250W
4582,209,243,0.4623893805309735,YLR251W
4583,285,281,0.5035335689045937,YLR253W
4585,14,0,1.0,YLR256W
4586,132,93,0.5866666666666667,YLR256W
4588,17,7,0.7083333333333334,YLR257W
4589,423,458,0.4801362088535755,YLR257W
4590,678,1195,0.3619861185264282,YLR257W
4591,49,58,0.4579439252336449,YLR257W
4593,92,23,0.8,YLR258W
4594,11,10,0.5238095238095238,YLR258W
4595,294,263,0.5278276481149012,YLR258W
4597,141,53,0.7268041237113402,YLR260W
4600,0,2,0.0,YLR263W
4601,28,5,0.8484848484848485,YLR263W
4603,25,34,0.42372881355932196,YLR264W
4604,44460,5755,0.8853928109130738,YLR264W
4609,21,26,0.44680851063829785,YLR267W
4610,1072,461,0.6992824527071102,YLR268W
4612,461,617,0.427643784786642,YLR270W
4614,59,22,0.7283950617283951,YLR271W
4615,15,6,0.7142857142857143,YLR271W
