ID,cap,uncap,dcp2_1,Assigned_gene_name
2836,58,35,0.6236559139784946,YGR052W
2839,2051,1595,0.5625342841470105,YGR054W
2840,1125,398,0.7386736703873933,YGR055W
2841,433,88,0.8310940499040307,YGR056W
2842,133,134,0.49812734082397,YGR058W
2844,3524,1710,0.6732900267481849,YGR060W
2850,246,485,0.33652530779753764,YGR070W
2851,172,197,0.4661246612466125,YGR072W
2853,1225,2096,0.3688647997591087,YGR074W
2856,314,758,0.29291044776119396,YGR080W
2857,5,14,0.2631578947368421,YGR082W
2858,542,1797,0.231722958529286,YGR082W
2859,108,101,0.5167464114832536,YGR088W
2860,19,186,0.09268292682926828,YGR089W
2863,335,193,0.634469696969697,YGR090W
2864,51,45,0.53125,YGR091W
2866,367,263,0.5825396825396826,YGR092W
2869,186,115,0.6179401993355482,YGR093W
2872,261,237,0.5240963855421686,YGR096W
2873,6,0,1.0,YGR097W
2874,58,53,0.5225225225225225,YGR097W
2875,744,205,0.7839831401475237,YGR097W
2879,250,159,0.6112469437652812,YGR099W
2880,35,39,0.472972972972973,YGR100W
2881,263,40,0.8679867986798679,YGR100W
2883,756,307,0.7111947318908749,YGR101W
2884,18,19,0.4864864864864865,YGR103W
2885,486,221,0.6874115983026874,YGR103W
2887,20,1,0.9523809523809524,YGR105W
2888,1422,777,0.6466575716234653,YGR105W
2891,140,368,0.2755905511811024,YGR107W
2892,27,41,0.3970588235294117,YGR107W
2893,25,11,0.6944444444444444,YGR107W
2894,20,4,0.8333333333333334,YGR107W
2896,1152,406,0.7394094993581515,YGR108W
2897,3,11,0.21428571428571427,YGR108W
2901,255,90,0.7391304347826086,YGR110W
2902,609,136,0.8174496644295302,YGR111W
2903,115,107,0.5180180180180181,YGR112W
2904,351,211,0.6245551601423488,YGR113W
2905,15,44,0.2542372881355932,YGR116W
2907,5,24,0.1724137931034483,YGR118W
2908,5294,5672,0.4827649097209557,YGR118W
2912,8,13,0.3809523809523809,YGR122W
2913,0,14,0.0,YGR122W
2915,8,21,0.27586206896551724,YGR124W
2916,1084,720,0.6008869179600886,YGR124W
2917,213,307,0.4096153846153846,YGR125W
2919,153,86,0.6401673640167364,YGR126W
2920,41,39,0.5125,YGR127W
2921,269,55,0.8302469135802469,YGR129W
2923,17,6,0.7391304347826086,YGR131W
2924,47,18,0.7230769230769231,YGR131W
2925,25,32,0.43859649122807015,YGR131W
2926,188,275,0.4060475161987041,YGR131W
2927,197,214,0.4793187347931874,YGR131W
2928,406,767,0.34612105711849955,YGR133W
2929,117,64,0.6464088397790055,YGR134W
2930,17,22,0.4358974358974359,YGR134W
2931,1161,801,0.591743119266055,YGR135W
2933,718,571,0.5570209464701319,YGR136W
2934,80,126,0.3883495145631068,YGR137W
2937,5,14,0.2631578947368421,YGR140W
2938,2,2,0.5,YGR140W
2939,7,8,0.4666666666666667,YGR140W
2940,106,100,0.5145631067961165,YGR140W
2941,167,156,0.5170278637770898,YGR141W
2942,226,214,0.5136363636363637,YGR142W
2943,159,93,0.6309523809523809,YGR143W
2944,125,134,0.4826254826254826,YGR143W
2946,3,27,0.1,YGR144W
2948,119,223,0.34795321637426896,YGR145W
2951,136,52,0.7234042553191491,YGR149W
2952,200,214,0.4830917874396135,YGR149W
2957,36,6,0.8571428571428571,YGR153W
2958,33,77,0.3,YGR153W
2961,3995,1798,0.6896254099775592,YGR155W
2962,117,39,0.75,YGR156W
2963,1,0,1.0,YGR156W
2964,100,17,0.8547008547008547,YGR157W
2965,2170,430,0.8346153846153846,YGR157W
2967,265,310,0.4608695652173913,YGR161W-C
2968,2041,928,0.6874368474233749,YGR161W-C
2969,14,2,0.875,YGR161W-A
2970,1302,310,0.8076923076923077,YGR162W
2972,278,502,0.3564102564102564,YGR163W
2973,0,4,0.0,YGR164W
2974,437,292,0.5994513031550068,YGR165W
2975,199,73,0.7316176470588235,YGR166W
2977,957,952,0.50130958617077,YGR167W
2981,168,218,0.4352331606217617,YGR170W
2983,863,534,0.6177523264137438,YGR173W
2984,57,20,0.7402597402597403,YGR174W-A
2985,23,6,0.7931034482758621,YGR174W-A
2986,37,11,0.7708333333333334,YGR176W
2989,14,21,0.4,YGR181W
2990,1087,533,0.6709876543209876,YGR181W
2992,120,330,0.26666666666666666,YGR186W
2996,62,67,0.4806201550387597,YGR191W
2997,1304,3431,0.2753959873284055,YGR191W
2998,35,38,0.4794520547945205,YGR191W
3001,893,550,0.6188496188496189,YGR195W
3002,27,7,0.7941176470588235,YGR198W
3003,513,357,0.5896551724137931,YGR198W
3004,323,68,0.8260869565217391,YGR199W
3006,13,5,0.7222222222222222,YGR203W
3007,26,29,0.4727272727272727,YGR203W
3008,946,1062,0.4711155378486056,YGR203W
3009,1284,604,0.6800847457627118,YGR204W
3012,449,85,0.8408239700374532,YGR205W
3014,670,638,0.5122324159021406,YGR206W
3015,305,82,0.7881136950904393,YGR208W
3016,688,510,0.5742904841402338,YGR211W
3017,2,3,0.4,YGR212W
3022,13104,12472,0.5123553331248045,YGR214W
3025,1681,1720,0.4942663922375772,YGR215W
3027,48,57,0.4571428571428571,YGR217W
3028,69,21,0.7666666666666667,YGR218W
3029,413,202,0.6715447154471544,YGR218W
3031,8,33,0.1951219512195122,YGR222W
3032,0,103,0.0,YGR222W
3033,303,343,0.4690402476780186,YGR222W
3035,6,31,0.16216216216216214,YGR224W
3036,1333,210,0.8639014906027219,YGR227W
3037,17,15,0.53125,YGR230W
3038,352,404,0.4656084656084656,YGR230W
3039,1106,242,0.8204747774480712,YGR232W
3040,83,45,0.6484375,YGR234W
3041,15915,1547,0.9114076279922116,YGR234W
3054,2055,1753,0.5396533613445378,YGR243W
3056,46,16,0.7419354838709677,YGR247W
3057,264,265,0.49905482041587895,YGR247W
3058,179,47,0.7920353982300885,YGR248W
3060,12,4,0.75,YGR249W
3061,0,2,0.0,YGR249W
3064,286,427,0.4011220196353436,YGR251W
3066,2,34,0.05555555555555555,YGR252W
3067,118,116,0.5042735042735043,YGR252W
3069,20,49,0.2898550724637681,YGR254W
3070,7,28,0.2,YGR254W
3071,3100,2582,0.5455825413586766,YGR254W
3076,41,16,0.7192982456140351,YGR256W
3078,66,10,0.8684210526315791,YGR260W
3079,79,24,0.7669902912621359,YGR260W
3080,212,116,0.6463414634146342,YGR260W
3082,134,105,0.5606694560669456,YGR266W
3083,2,40,0.047619047619047616,YGR269W
3084,287,118,0.7086419753086419,YGR270W
3085,338,262,0.5633333333333334,YGR270W
3086,276,89,0.7561643835616438,YGR271W
3088,818,457,0.6415686274509804,YGR275W
3089,61,66,0.4803149606299213,YGR278W
3090,18,14,0.5625,YGR281W
3091,139,178,0.4384858044164038,YGR281W
3096,117,57,0.6724137931034483,YGR288W
3098,37,20,0.6491228070175439,YGR292W
3104,755,156,0.8287596048298573,YHL048W
3106,259,43,0.8576158940397351,YHL044W
3109,482,188,0.7194029850746269,YHL039W
3110,652,96,0.8716577540106952,YHL036W
3112,165,130,0.559322033898305,YHL030W
3113,13,6,0.6842105263157895,YHL028W
3114,44,37,0.5432098765432098,YHL028W
3115,147,388,0.2747663551401869,YHL027W
3116,436,221,0.6636225266362252,YHL025W
3118,124,90,0.5794392523364486,YHL024W
3123,197,72,0.7323420074349443,YHL018W
3124,278,63,0.8152492668621701,YHL017W
3125,12737,13186,0.4913397369131659,YHL015W
3129,8,24,0.25,YHL006W-A
3130,37,51,0.4204545454545455,YHL004W
3131,713,230,0.7560975609756098,YHL004W
3132,103,119,0.463963963963964,YHL002W
3133,626,368,0.6297786720321932,YHL002W
3134,3781,3685,0.506429145459416,YHL001W
3135,187,58,0.763265306122449,YHR001W
3137,3133,3158,0.4980130344937212,YHR001W-A
3138,92,92,0.5,YHR002W
3140,48,27,0.64,YHR006W
3141,106,337,0.23927765237020315,YHR006W
3145,25694,11155,0.6972780808163044,YHR010W
3148,72,25,0.7422680412371134,YHR011W
3149,25,13,0.6578947368421053,YHR012W
3150,726,378,0.657608695652174,YHR012W
3152,0,4,0.0,YHR015W
3155,351,170,0.6737044145873321,YHR017W
3157,779,950,0.4505494505494506,YHR020W
3162,248,116,0.6813186813186813,YHR023W
3163,2305,710,0.7645107794361525,YHR025W
3166,934,336,0.7354330708661417,YHR026W
3170,385,592,0.3940634595701126,YHR032W
3171,299,468,0.3898305084745763,YHR033W
3172,80,41,0.6611570247933884,YHR035W
3173,139,100,0.5815899581589958,YHR036W
3174,685,324,0.6788899900891973,YHR037W
3175,282,299,0.4853700516351119,YHR038W
3177,12,6,0.6666666666666666,YHR040W
3178,306,335,0.4773790951638066,YHR040W
3181,22,10,0.6875,YHR042W
3182,25,24,0.5102040816326531,YHR042W
3183,27,5,0.84375,YHR042W
3184,657,260,0.7164667393675027,YHR042W
3187,9,20,0.3103448275862069,YHR045W
3188,392,193,0.67008547008547,YHR045W
3191,63,126,0.3333333333333333,YHR048W
3192,236,182,0.5645933014354066,YHR048W
3193,855,2641,0.24456521739130435,YHR049W
3195,225,111,0.6696428571428571,YHR050W
3196,4039,2807,0.5899795501022495,YHR051W
3197,963,719,0.5725326991676576,YHR052W
3198,44,7,0.8627450980392157,YHR052W-A
3199,22,25,0.4680851063829787,YHR056W-A
3202,1007,331,0.7526158445440957,YHR059W
3203,1,3,0.25,YHR059W
3204,969,359,0.7296686746987951,YHR060W
3210,273,187,0.5934782608695652,YHR066W
3211,361,200,0.6434937611408199,YHR067W
3213,114,166,0.4071428571428571,YHR068W
3215,387,208,0.6504201680672269,YHR070W
3216,637,234,0.7313432835820896,YHR071W
3217,8,6,0.5714285714285714,YHR071W
3220,859,395,0.6850079744816587,YHR072W
3222,2669,1740,0.6053526876842822,YHR072W-A
3223,428,351,0.5494223363286265,YHR073W
3224,20,10,0.6666666666666666,YHR074W
3225,399,956,0.2944649446494465,YHR074W
3226,21,1,0.9545454545454546,YHR076W
3227,198,142,0.5823529411764706,YHR076W
3229,45,45,0.5,YHR078W
3230,503,490,0.5065458207452165,YHR078W
3232,15,3,0.8333333333333334,YHR081W
3233,28,26,0.5185185185185185,YHR081W
3234,37,37,0.5,YHR081W
3235,882,136,0.8664047151277013,YHR081W
3236,99,12,0.8918918918918919,YHR083W
3237,18,9,0.6666666666666666,YHR083W
3238,6,21,0.2222222222222222,YHR083W
3239,617,81,0.8839541547277937,YHR083W
3240,389,118,0.7672583826429981,YHR084W
3241,481,86,0.8483245149911817,YHR085W
3242,742,709,0.5113714679531358,YHR086W
3243,43,34,0.5584415584415584,YHR087W
3244,733,1647,0.3079831932773109,YHR087W
3245,418,368,0.5318066157760815,YHR088W
3253,4,12,0.25,YHR099W
3254,430,100,0.8113207547169812,YHR099W
3257,116,76,0.6041666666666666,YHR102W
3258,3,9,0.25,YHR103W
3259,283,234,0.5473887814313346,YHR103W
3260,3971,1967,0.6687436847423375,YHR104W
3261,70,68,0.5072463768115942,YHR105W
3262,57,76,0.42857142857142855,YHR106W
3265,327,284,0.5351882160392799,YHR108W
3266,94,43,0.6861313868613139,YHR109W
3267,401,482,0.4541336353340884,YHR110W
3269,134,92,0.5929203539823009,YHR111W
3270,122,32,0.7922077922077922,YHR113W
3271,604,381,0.6131979695431472,YHR113W
3273,234,270,0.4642857142857143,YHR114W
3277,335,70,0.8271604938271605,YHR117W
3280,429,411,0.5107142857142857,YHR119W
3281,13,27,0.325,YHR119W
3282,23,16,0.5897435897435898,YHR120W
3284,1751,374,0.8240000000000001,YHR121W
3285,500,464,0.5186721991701245,YHR122W
3286,1354,372,0.7844727694090382,YHR123W
3290,274,229,0.5447316103379721,YHR127W
3291,5129,4004,0.5615898390452206,YHR128W
3295,709,199,0.7808370044052864,YHR132W-A
3296,527,240,0.6870925684485006,YHR134W
3298,2,2,0.5,YHR137W
3299,1459,390,0.7890751757706869,YHR137W
3302,4,10,0.2857142857142857,YHR140W
3304,813,664,0.5504400812457685,YHR142W
3305,178,225,0.44168734491315137,YHR142W
3307,105,188,0.3583617747440273,YHR143W
3308,1546,3924,0.2826325411334552,YHR143W
3313,8,24,0.25,YHR143W-A
3314,7820,3667,0.6807695655958911,YHR143W-A
3315,175,95,0.6481481481481481,YHR146W
3316,571,305,0.6518264840182648,YHR148W
3317,150,65,0.6976744186046512,YHR150W
3319,533,100,0.8420221169036335,YHR152W
3321,145,206,0.4131054131054131,YHR154W
3323,307,111,0.7344497607655502,YHR155W
3326,75,88,0.4601226993865031,YHR157W
3327,34,6,0.85,YHR157W
3328,114,70,0.6195652173913043,YHR159W
3329,99,140,0.41422594142259417,YHR162W
3330,7851,8728,0.4735508776162615,YHR162W
3331,33,70,0.32038834951456313,YHR162W
3332,3602,1279,0.7379635320631018,YHR163W
3335,173,116,0.5986159169550173,YHR167W
3336,35,64,0.35353535353535354,YHR168W
3338,289,216,0.5722772277227722,YHR169W
3339,598,1464,0.29000969932104753,YHR170W
3340,28,14,0.6666666666666666,YHR171W
3341,128,111,0.5355648535564853,YHR172W
3343,22858,9938,0.6969752408830345,YHR174W
3349,0,56,0.0,YHR175W
3352,134,67,0.6666666666666666,YHR177W
3354,88,33,0.7272727272727273,YHR178W
3355,8,9,0.4705882352941176,YHR179W
3356,1115,677,0.6222098214285714,YHR179W
3357,31,4,0.8857142857142857,YHR180W
3358,89,12,0.8811881188118812,YHR180W
3359,2,2,0.5,YHR180W
3361,39,19,0.6724137931034483,YHR180W-A
3362,1551,1303,0.543447792571829,YHR181W
3363,34,11,0.7555555555555555,YHR182W
3366,1033,723,0.5882687927107062,YHR183W
3369,443,65,0.8720472440944882,YHR187W
3370,349,279,0.5557324840764332,YHR189W
3372,6442,1402,0.8212646608873024,YHR190W
3373,408,322,0.5589041095890411,YHR192W
3374,155,162,0.4889589905362776,YHR194W
3375,466,319,0.5936305732484076,YHR195W
3376,431,940,0.3143690736688549,YHR196W
3377,324,66,0.8307692307692308,YHR197W
3378,15,7,0.6818181818181818,YHR200W
3379,520,614,0.4585537918871252,YHR200W
3381,99,9,0.9166666666666666,YHR202W
3383,330,207,0.6145251396648045,YHR204W
3384,258,480,0.34959349593495936,YHR204W
3386,669,825,0.44779116465863456,YHR205W
3387,5,20,0.2,YHR205W
3388,288,666,0.3018867924528302,YHR206W
3389,120,71,0.6282722513089005,YHR208W
3390,3226,5834,0.35607064017660045,YHR208W
3391,6,12,0.3333333333333333,YHR209W
3392,84,97,0.4640883977900552,YHR209W
3393,290,167,0.6345733041575492,YHR209W
3403,105,210,0.3333333333333333,YHR216W
3404,249,265,0.4844357976653697,YHR216W
3407,57,17,0.7702702702702703,YJL218W
3408,1028,363,0.7390366642703091,YJL217W
3411,165,80,0.6734693877551021,YJL213W
3412,880,675,0.5659163987138264,YJL210W
3415,318,120,0.726027397260274,YJL209W
3419,183,142,0.5630769230769229,YJL203W
3420,177,293,0.3765957446808511,YJL201W
3423,416,586,0.4151696606786427,YJL198W
3425,185,147,0.5572289156626506,YJL197W
3428,390,100,0.7959183673469388,YJL194W
3430,654,340,0.6579476861167002,YJL193W
3431,5493,1900,0.7430001352630867,YJL191W
3433,9745,10790,0.4745556367177989,YJL189W
3435,28,21,0.5714285714285714,YJL186W
3436,885,708,0.5555555555555556,YJL186W
3439,57,95,0.375,YJL184W
3440,691,158,0.8138987043580683,YJL184W
3441,860,174,0.8317214700193424,YJL183W
3442,26,33,0.4406779661016949,YJL181W
3443,32,24,0.5714285714285714,YJL179W
3444,946,1818,0.3422575976845152,YJL179W
3445,5,8,0.38461538461538464,YJL177W
3446,10695,4744,0.692726212837619,YJL177W
3449,2252,950,0.7033104309806371,YJL174W
3451,1195,955,0.5558139534883721,YJL172W
3452,67,24,0.7362637362637363,YJL169W
3453,9,6,0.6,YJL169W
3454,16,3,0.8421052631578947,YJL167W
3455,18,15,0.5454545454545454,YJL167W
3456,2043,562,0.7842610364683301,YJL167W
3458,11507,2313,0.8326338639652677,YJL166W
3462,18,15,0.5454545454545454,YJL161W
3463,10,12,0.4545454545454545,YJL161W
3464,239,127,0.6530054644808743,YJL161W
3467,22431,40631,0.35569756747328024,YJL159W
3476,0,3,0.0,YJL152W
3478,52,44,0.5416666666666666,YJL150W
3479,72,207,0.25806451612903225,YJL149W
3480,2371,724,0.7660743134087238,YJL148W
3481,10,7,0.5882352941176471,YJL146W
3482,22,14,0.6111111111111112,YJL146W
3483,76,224,0.2533333333333333,YJL146W
3484,452,28,0.9416666666666668,YJL145W
3485,164,172,0.4880952380952381,YJL144W
3486,3739,6785,0.35528316229570506,YJL143W
3488,396,1702,0.18875119161105816,YJL140W
3489,7,8,0.4666666666666667,YJL140W
3493,7,24,0.2258064516129032,YJL135W
3494,13,20,0.3939393939393939,YJL134W
3495,521,200,0.7226074895977809,YJL134W
3496,308,455,0.4036697247706422,YJL133W
3498,207,117,0.6388888888888888,YJL132W
3505,240,130,0.6486486486486487,YJL126W
3509,735,578,0.5597867479055598,YJL122W
3510,343,363,0.4858356940509915,YJL118W
3512,359,270,0.5707472178060413,YJL117W
3515,10,16,0.38461538461538464,YJL115W
3516,1,17,0.05555555555555555,YJL115W
3517,188,160,0.5402298850574713,YJL115W
3518,4,22,0.15384615384615385,YJL115W
3522,24,9,0.7272727272727273,YJL113W
3524,48,24,0.6666666666666666,YJL112W
3525,137,47,0.7445652173913043,YJL112W
3527,1254,238,0.8404825737265416,YJL111W
3529,388,168,0.6978417266187049,YJL106W
3530,6,12,0.3333333333333333,YJL106W
3531,33,12,0.7333333333333333,YJL106W
3533,19,23,0.4523809523809524,YJL104W
3534,2253,1261,0.64114968696642,YJL104W
3535,129,104,0.5536480686695279,YJL102W
3536,78,27,0.7428571428571429,YJL100W
3537,182,118,0.6066666666666667,YJL100W
3538,87,63,0.58,YJL099W
3540,278,220,0.5582329317269076,YJL098W
3541,1263,409,0.7553827751196173,YJL097W
3542,1316,449,0.7456090651558074,YJL096W
3543,22,30,0.4230769230769231,YJL095W
3546,131,510,0.20436817472698907,YJL092W
3547,0,10,0.0,YJL089W
3548,1,2,0.3333333333333333,YJL089W
3550,475,72,0.8683729433272395,YJL088W
3552,328,109,0.7505720823798627,YJL085W
3553,183,34,0.8433179723502304,YJL083W
3554,99,56,0.6387096774193548,YJL083W
3556,11,19,0.36666666666666653,YJL082W
3557,221,176,0.5566750629722922,YJL082W
3563,79,18,0.8144329896907216,YJL077W-B
3564,11,18,0.3793103448275862,YJL077W-A
3565,10,15,0.4,YJL076W
3566,218,442,0.3303030303030303,YJL076W
3567,260,170,0.6046511627906976,YJL073W
3568,33,34,0.4925373134328358,YJL071W
3569,198,193,0.5063938618925832,YJL071W
3572,38,23,0.6229508196721312,YJL062W-A
3573,1527,1430,0.5164017585390599,YJL062W-A
3574,128,116,0.5245901639344263,YJL062W
3576,539,244,0.6883780332056194,YJL061W
3577,792,574,0.5797950219619327,YJL060W
3580,218,88,0.7124183006535948,YJL059W
3586,13,13,0.5,YJL055W
3587,1297,262,0.8319435535599743,YJL055W
3590,460,45,0.9108910891089108,YJL054W
3591,150,187,0.4451038575667656,YJL053W
3593,32,22,0.5925925925925926,YJL052W
3594,28,54,0.3414634146341464,YJL052W
3595,601,1560,0.2781119851920407,YJL052W
3597,15,83,0.15306122448979592,YJL051W
3600,290,203,0.5882352941176471,YJL050W
3601,263,119,0.6884816753926701,YJL049W
3603,473,217,0.6855072463768116,YJL046W
3607,235,125,0.6527777777777778,YJL042W
3610,406,323,0.5569272976680384,YJL041W
3614,237,114,0.6752136752136753,YJL036W
3615,56,45,0.5544554455445545,YJL034W
3616,26,41,0.3880597014925373,YJL034W
3617,5045,2084,0.7076728853976715,YJL034W
3620,352,497,0.4146054181389871,YJL033W
3622,309,143,0.6836283185840708,YJL030W
3624,15,3,0.8333333333333334,YJL026W
3625,1009,1999,0.33543882978723405,YJL026W
3628,253,223,0.5315126050420168,YJL025W
3632,248,65,0.792332268370607,YJL019W
3634,178,113,0.6116838487972509,YJL016W
3635,72,33,0.6857142857142857,YJL016W
3637,701,264,0.7264248704663212,YJL014W
3642,223,720,0.2364793213149523,YJL005W
3645,42,17,0.7118644067796609,YJL003W
3646,45,40,0.5294117647058824,YJL003W
3647,149,120,0.5539033457249071,YJL003W
3649,42,31,0.5753424657534246,YJL001W
3650,2291,2335,0.495244271508863,YJL001W
3651,1367,2427,0.36030574591460207,YJR001W
3653,1507,401,0.7898322851153041,YJR002W
3656,382,110,0.7764227642276422,YJR005W
3657,1040,363,0.7412687099073414,YJR006W
3658,1804,1483,0.5488287191968361,YJR007W
3659,298,166,0.6422413793103449,YJR008W
3660,208,149,0.5826330532212886,YJR010W
3661,209,145,0.5903954802259888,YJR010W
3665,9,12,0.42857142857142855,YJR013W
3666,523,118,0.8159126365054602,YJR013W
3668,1573,470,0.7699461576113559,YJR014W
3669,2046,320,0.8647506339814032,YJR015W
3671,51,36,0.5862068965517241,YJR018W
3672,36,75,0.32432432432432434,YJR020W
3674,547,209,0.7235449735449735,YJR022W
3675,90,66,0.5769230769230769,YJR026W
3682,175,124,0.5852842809364549,YJR032W
3685,1099,563,0.6612515042117929,YJR034W
3686,150,31,0.8287292817679558,YJR035W
3687,101,67,0.6011904761904762,YJR039W
3688,73,82,0.4709677419354839,YJR039W
3690,233,233,0.5,YJR040W
3691,898,255,0.7788378143972247,YJR042W
3694,193,71,0.7310606060606061,YJR046W
3695,45,6,0.8823529411764706,YJR048W
3696,1804,384,0.8244972577696527,YJR048W
3697,4,8,0.3333333333333333,YJR050W
3698,253,86,0.7463126843657817,YJR050W
3699,232,345,0.4020797227036395,YJR051W
3700,40,52,0.43478260869565216,YJR052W
3701,90,39,0.6976744186046512,YJR053W
3702,125,113,0.5252100840336135,YJR054W
3703,145,73,0.6651376146788991,YJR055W
3705,548,318,0.6327944572748267,YJR057W
3707,464,159,0.7447833065810594,YJR059W
3708,153,82,0.6510638297872341,YJR060W
3709,6,10,0.375,YJR061W
3710,1,1,0.5,YJR061W
3712,1039,1952,0.34737545971247075,YJR063W
3713,753,215,0.7778925619834711,YJR064W
3714,137,120,0.5330739299610895,YJR066W
3716,267,305,0.4667832167832168,YJR068W
3719,5,2,0.7142857142857143,YJR074W
3722,4,5,0.4444444444444444,YJR075W
3723,1056,449,0.7016611295681063,YJR075W
3725,3,3,0.5,YJR078W
3727,20,15,0.5714285714285714,YJR079W
3730,211,169,0.5552631578947368,YJR084W
3731,576,308,0.6515837104072398,YJR086W
3732,94,43,0.6861313868613139,YJR089W
3733,104,88,0.5416666666666666,YJR092W
3736,10,16,0.38461538461538464,YJR094W-A
3737,10,3,0.7692307692307693,YJR094W-A
3738,28,42,0.4,YJR094W-A
3739,14967,1500,0.9089087265439972,YJR094W-A
3741,248,251,0.4969939879759519,YJR096W
3743,455,169,0.7291666666666666,YJR097W
3744,127,323,0.2822222222222222,YJR099W
3747,778,579,0.5733235077376566,YJR101W
3748,112,135,0.4534412955465587,YJR103W
3750,120,71,0.6282722513089005,YJR105W
3751,63,54,0.5384615384615384,YJR105W
3752,4599,2197,0.6767216009417304,YJR105W
3754,42,47,0.4719101123595506,YJR106W
3755,124,53,0.7005649717514124,YJR106W
3757,16,35,0.3137254901960784,YJR110W
3758,220,165,0.5714285714285714,YJR112W
3759,2005,583,0.7747295208655333,YJR112W-A
3761,157,56,0.7370892018779343,YJR115W
3762,22,9,0.7096774193548387,YJR115W
3764,100,120,0.4545454545454545,YJR116W
3768,678,2652,0.2036036036036036,YJR117W
3769,1782,3367,0.34608661876092445,YJR121W
3774,257,142,0.6441102756892231,YJR122W
3776,13,8,0.6190476190476191,YJR123W
3777,29204,50925,0.36446230453393896,YJR123W
3782,14,9,0.6086956521739131,YJR128W
3787,34,34,0.5,YJR131W
3788,261,166,0.6112412177985949,YJR131W
3790,120,56,0.6818181818181818,YJR132W
3791,248,354,0.4119601328903654,YJR133W
3793,206,193,0.5162907268170426,YJR135W-A
3795,28,29,0.4912280701754386,YJR138W
3798,130,119,0.5220883534136547,YJR141W
3799,270,318,0.4591836734693878,YJR142W
3801,841,499,0.6276119402985074,YJR144W
3802,104,53,0.6624203821656051,YJR146W
3803,346,647,0.34843907351460224,YJR147W
3805,1449,1275,0.5319383259911894,YJR148W
3807,11,11,0.5,YJR149W
3810,170,80,0.68,YJR152W
3811,5,3,0.625,YJR152W
3813,34,29,0.5396825396825397,YJR153W
3817,198,121,0.6206896551724138,YJR154W
3818,92,65,0.5859872611464968,YJR155W
3821,101,36,0.7372262773722628,YKL221W
3822,180,166,0.5202312138728323,YKL221W
3827,7,17,0.2916666666666667,YKL219W
3828,18,3,0.8571428571428571,YKL219W
3829,6,32,0.15789473684210525,YKL219W
3830,518,208,0.7134986225895317,YKL219W
3835,16,21,0.4324324324324325,YKL217W
3840,1090,589,0.6491959499702203,YKL216W
3841,1273,361,0.7790697674418605,YKL212W
3842,131,63,0.6752577319587629,YKL210W
3843,301,106,0.7395577395577395,YKL210W
3846,261,84,0.7565217391304347,YKL208W
3847,856,559,0.6049469964664311,YKL207W
3849,245,187,0.5671296296296297,YKL205W
3850,110,114,0.4910714285714286,YKL204W
3857,567,337,0.6272123893805309,YKL195W
3859,33,28,0.5409836065573771,YKL191W
3860,437,418,0.5111111111111111,YKL191W
3861,1177,408,0.7425867507886436,YKL190W
3862,207,69,0.75,YKL189W
3868,144,69,0.676056338028169,YKL185W
3869,402,347,0.5367156208277704,YKL185W
3872,1847,701,0.7248822605965463,YKL184W
3873,95,144,0.397489539748954,YKL183W
3874,21,5,0.8076923076923077,YKL183W
3875,2027,1043,0.6602605863192182,YKL182W
3876,5960,1560,0.7925531914893617,YKL182W
3877,65,48,0.5752212389380531,YKL182W
3883,1514,1006,0.6007936507936508,YKL181W
3885,8,3,0.7272727272727273,YKL180W
3886,15867,16257,0.4939297721329847,YKL180W
3890,1500,719,0.6759801712483101,YKL175W
3892,155,119,0.5656934306569343,YKL173W
3894,680,219,0.7563959955506118,YKL172W
3897,106,118,0.4732142857142857,YKL171W
3898,850,1050,0.4473684210526316,YKL170W
3903,2109,4730,0.30837841789735343,YKL163W
3904,1805,589,0.7539682539682541,YKL163W
3911,1300,1068,0.5489864864864865,YKL160W
3913,36,39,0.48,YKL157W
3914,59,80,0.4244604316546763,YKL157W
3915,259,45,0.8519736842105263,YKL157W
3918,0,21,0.0,YKL156W
3919,19176,21892,0.4669328917892277,YKL156W
3921,727,878,0.4529595015576324,YKL154W
3922,22,33,0.4,YKL153W
3925,39,36,0.52,YKL150W
3930,374,441,0.4588957055214724,YKL146W
3933,1266,1116,0.5314861460957179,YKL145W
3934,38,6,0.8636363636363636,YKL143W
3935,1256,221,0.8503723764387271,YKL143W
3936,810,1758,0.3154205607476636,YKL142W
3937,12,2,0.8571428571428571,YKL141W
3938,1211,551,0.6872871736662883,YKL141W
3939,115,96,0.5450236966824644,YKL140W
3940,60,131,0.31413612565445026,YKL139W
3941,1240,309,0.8005164622336992,YKL137W
3942,30,39,0.43478260869565216,YKL136W
3946,14,10,0.5833333333333334,YKL131W
3955,62,64,0.492063492063492,YKL127W
3956,219,133,0.6221590909090909,YKL127W
3958,610,230,0.7261904761904762,YKL126W
3959,31,30,0.5081967213114754,YKL126W
3960,178,166,0.5174418604651163,YKL125W
3961,132,70,0.6534653465346535,YKL124W
3963,81,156,0.34177215189873417,YKL121W
3965,3410,517,0.8683473389355743,YKL120W
3967,1635,617,0.7260213143872114,YKL117W
3972,27,11,0.7105263157894737,YKL112W
3973,30,21,0.5882352941176471,YKL112W
3974,139,92,0.6017316017316018,YKL112W
3977,99,21,0.825,YKL109W
3978,1567,539,0.7440645773979108,YKL109W
3980,110,83,0.5699481865284974,YKL108W
3981,3,1,0.75,YKL107W
3984,446,219,0.6706766917293233,YKL106W
3989,315,218,0.5909943714821764,YKL101W
3990,521,518,0.5014436958614052,YKL098W
3991,17680,24894,0.4152769295814347,YKL096W-A
