ID,wt_a,pat_a,m/w,log
7209,0.5044825154605108,0.3476789137992989,0.69,-0.5353317329965557
7211,0.8658199395770393,0.6643404431316389,0.77,-0.3770696490798233
7217,0.5360515731595561,0.3342445873586358,0.62,-0.6896598793878495
7220,0.6128260830728003,0.4044073314080153,0.66,-0.5994620704162712
7222,0.8188766687417859,0.7100943949224829,0.87,-0.20091269392599642
7224,0.8245257452574526,0.7229200442151806,0.88,-0.18442457113742744
7228,0.6866919834357765,0.5221164973640221,0.76,-0.3959286763311392
7230,0.7225583405358686,0.590894124533548,0.82,-0.2863041851566411
7236,0.6553077816492451,0.4221014492753623,0.64,-0.6438561897747246
7238,0.9410798329984104,0.8826704351356944,0.94,-0.08926733809708741
7240,0.33331636342041204,0.23173592605913465,0.7,-0.5145731728297583
7242,0.7814849740675485,0.6175297033845124,0.79,-0.3400754415976217
7244,0.8935862984927107,0.7569687480257008,0.85,-0.23446525363702297
7246,0.8744712022708543,0.7551820683088989,0.86,-0.2175914350726268
7252,0.5744506774668454,0.5827523565176472,1.01,0.014355292977070055
7257,0.8410246883222798,0.7439270550438856,0.88,-0.18442457113742744
7258,0.7620323917548262,0.6149243162682939,0.81,-0.3040061868900999
7259,0.7905322837771617,0.6916001228501228,0.87,-0.20091269392599642
7260,0.33476663436692505,0.2022656956542434,0.6,-0.7369655941662062
7265,0.6468092953454478,0.4857758028423367,0.75,-0.4150374992788438
7266,0.6590522037439572,0.4859510373917009,0.74,-0.4344028241457749
7271,0.8822461587708066,0.80229463485249,0.91,-0.13606154957602837
7273,0.5028846153846154,0.4325987946031094,0.86,-0.2175914350726268
7276,0.5978438578071097,0.3939287655304036,0.66,-0.5994620704162712
7277,0.833894146512443,0.5875248165349027,0.7,-0.5145731728297583
7280,0.7311507936507937,0.6012654162384379,0.82,-0.2863041851566411
7285,0.8041957480946651,0.6105136215857881,0.76,-0.3959286763311392
7287,0.7796314593419622,0.6119947304157829,0.78,-0.3584539709124763
7290,0.7141625085517609,0.6144082787106042,0.86,-0.2175914350726268
7291,0.6393994033570154,0.34615785146615513,0.54,-0.888968687611256
7293,0.4194227672488542,0.16616332693955846,0.4,-1.3219280948873622
7296,0.5860216408757162,0.5681276195982078,0.97,-0.043943347587597055
7297,0.8258997210058743,0.6203873970125948,0.75,-0.4150374992788438
7298,0.9173212413897132,0.8668049935876583,0.94,-0.08926733809708741
7301,0.5406725840494497,0.3343375299760192,0.62,-0.6896598793878495
7302,0.5759774568510039,0.3179955703211518,0.55,-0.862496476250065
7303,0.7927506370128032,0.6640041888804264,0.84,-0.2515387669959645
7304,0.8203423730807694,0.787468671679198,0.96,-0.058893689053568565
7305,0.5825722664432342,0.3517342861079943,0.6,-0.7369655941662062
7307,0.7549731880297526,0.6495581978837133,0.86,-0.2175914350726268
7313,0.8479177277515488,0.7340550263032937,0.87,-0.20091269392599642
7314,0.7560900400863397,0.6263762775803834,0.83,-0.2688167584278
7320,0.6932283750226742,0.5840620241657783,0.84,-0.2515387669959645
7323,0.9796081976473912,0.9471465801510476,0.97,-0.043943347587597055
7326,0.628222259642109,0.3335169158143194,0.53,-0.9159357352115255
7334,0.6116613363595722,0.4285869751990377,0.7,-0.5145731728297583
7339,0.8085648932565233,0.5430347227977128,0.67,-0.5777669993169522
7340,0.7439300985313255,0.5227192424563635,0.7,-0.5145731728297583
7342,0.6607438874037183,0.5877058016435005,0.89,-0.16812275880832692
7346,0.38955458137113175,0.192706610508047,0.49,-1.0291463456595165
7349,0.8239147703510499,0.6347737600029619,0.77,-0.3770696490798233
7354,0.6381225695421224,0.469042430526574,0.74,-0.4344028241457749
7355,0.8677711306285947,0.7603514933393158,0.88,-0.18442457113742744
7358,0.7925085162133778,0.712198877073312,0.9,-0.15200309344504997
7359,0.816652065130743,0.6306107515590732,0.77,-0.3770696490798233
7360,0.7738843728152123,0.6333062977982704,0.82,-0.2863041851566411
7361,0.9419665084106832,0.8070488721804512,0.86,-0.2175914350726268
7364,0.5311246200607903,0.251557402925392,0.47,-1.0892673380970874
7367,0.7410369352201848,0.562401540346578,0.76,-0.3959286763311392
7374,0.5176685082872928,0.2945544927317918,0.57,-0.8109661756099832
7375,0.8095238095238095,0.7357754762818054,0.91,-0.13606154957602837
7376,0.8360872891784479,0.7735293157702601,0.93,-0.10469737866669322
7379,0.6366088364469042,0.3843608752359633,0.6,-0.7369655941662062
7381,0.7246954911318471,0.5697377501725328,0.79,-0.3400754415976217
7383,0.5302194124662303,0.3510419319242849,0.66,-0.5994620704162712
7389,0.7660041407867494,0.6590578813308954,0.86,-0.2175914350726268
7392,0.7520777698825718,0.5258943699577254,0.7,-0.5145731728297583
7394,0.5330721253798176,0.29601300785946544,0.56,-0.8365012677171204
7395,0.8245614035087719,0.7468354430379747,0.91,-0.13606154957602837
7396,0.7275,0.5183012389908941,0.71,-0.49410907027004275
7399,0.6702536535756503,0.6066443721468935,0.91,-0.13606154957602837
7401,0.7399137560332598,0.5587132210732613,0.76,-0.3959286763311392
7404,0.7113575268817205,0.5215772806899339,0.73,-0.4540316308947075
7405,0.6270615170548093,0.4360320658521173,0.7,-0.5145731728297583
7406,0.5726230291447683,0.3637436614792796,0.64,-0.6438561897747246
7407,0.4405402711323764,0.2327697262479871,0.53,-0.9159357352115255
7408,0.7448979591836735,0.4008651129943503,0.54,-0.888968687611256
7409,0.936654135338346,0.7016064824327101,0.75,-0.4150374992788438
7410,0.6531029357116314,0.3656872816930347,0.56,-0.8365012677171204
7411,0.7708402338278846,0.5391882220860487,0.7,-0.5145731728297583
7416,0.654807358556057,0.3601851851851852,0.55,-0.862496476250065
7417,0.7426868630160257,0.4486562438112364,0.6,-0.7369655941662062
7419,0.6060606060606061,0.3947062728177896,0.65,-0.6214883767462702
7420,0.7705739941896294,0.5926430517711172,0.77,-0.3770696490798233
7423,0.7316308982543758,0.5451415094339622,0.75,-0.4150374992788438
7427,0.6087698300877011,0.3924568793805536,0.64,-0.6438561897747246
7428,0.6134664878863112,0.4741487653929832,0.77,-0.3770696490798233
7430,0.9464119034284648,0.8765920716112532,0.93,-0.10469737866669322
7431,0.8911495948849371,0.8507187019426922,0.95,-0.07400058144377693
7438,0.8832712532865907,0.6471622875179202,0.73,-0.4540316308947075
7440,0.7005218898712955,0.5124655756789338,0.73,-0.4540316308947075
7442,0.6571709899934628,0.5088853850693825,0.77,-0.3770696490798233
7443,0.8123927958833619,0.6627238134568303,0.82,-0.2863041851566411
7448,0.7135043986622868,0.4668930031941229,0.65,-0.6214883767462702
7454,0.8960935291280705,0.7689628088956117,0.86,-0.2175914350726268
7457,0.5224111967401895,0.33059889065080506,0.63,-0.6665762662748083
7460,0.7669431189469451,0.5786022806764304,0.75,-0.4150374992788438
7464,0.6146344789961811,0.4158778196150192,0.68,-0.5563933485243852
7470,0.7276774680613486,0.6339212604827175,0.87,-0.20091269392599642
7475,0.7810182972413202,0.5430905062478723,0.7,-0.5145731728297583
7476,0.7999190646913392,0.6328056774681492,0.79,-0.3400754415976217
7479,0.3947253705318221,0.2053134600068267,0.52,-0.9434164716336325
7485,0.7464145658263306,0.6204021094264996,0.83,-0.2688167584278
7486,0.6579185520361992,0.473520830902089,0.72,-0.47393118833241243
7488,0.888753866548829,0.7749995480103415,0.87,-0.20091269392599642
7493,0.5877305877305877,0.424264705882353,0.72,-0.47393118833241243
7496,0.6660122083990849,0.3928142814281428,0.59,-0.7612131404128835
7497,0.5157701632801939,0.2892773892773893,0.56,-0.8365012677171204
7499,0.5964581594728218,0.35468704639621795,0.59,-0.7612131404128835
7501,0.8461720949731748,0.6919253760235842,0.82,-0.2863041851566411
7502,0.3333333333333333,0.19801980198019808,0.59,-0.7612131404128835
7504,0.8214285714285714,0.7259373216545495,0.88,-0.18442457113742744
7505,0.8550618463661942,0.8122850047521231,0.95,-0.07400058144377693
7506,0.6150003750093753,0.4474934795535015,0.73,-0.4540316308947075
7511,0.5866383881230117,0.3082415505884893,0.53,-0.9159357352115255
7512,0.7430356722041918,0.6690792920411892,0.9,-0.15200309344504997
7513,0.5171099290780141,0.33091533924673755,0.64,-0.6438561897747246
7515,0.5699492408999451,0.4394459706959707,0.77,-0.3770696490798233
7518,0.7449876237623763,0.6530172413793103,0.88,-0.18442457113742744
7525,0.6187984902495283,0.5411802502012757,0.87,-0.20091269392599642
7527,0.760999148453023,0.6514510779436152,0.86,-0.2175914350726268
7529,0.6699762295771343,0.4703073492340508,0.7,-0.5145731728297583
7530,0.5594017094017094,0.417337159490334,0.75,-0.4150374992788438
7531,0.5148546326599529,0.33336564781021905,0.65,-0.6214883767462702
7534,0.7674719364576922,0.5299212729205421,0.69,-0.5353317329965557
7535,0.9073816746583162,0.818934532575917,0.9,-0.15200309344504997
7536,0.5947576902094487,0.3716117510984448,0.62,-0.6896598793878495
7537,0.6799410029498525,0.5203313253012047,0.77,-0.3770696490798233
7540,0.7101926163723916,0.5744936659368158,0.81,-0.3040061868900999
7541,0.6531976454155443,0.4698557174908341,0.72,-0.47393118833241243
7542,0.4547338536566064,0.3998757732252996,0.88,-0.18442457113742744
7543,0.6095368713973365,0.4143430743043969,0.68,-0.5563933485243852
7545,0.8083607098473486,0.6225380361353776,0.77,-0.3770696490798233
7547,0.6031274813759642,0.4045766968500022,0.67,-0.5777669993169522
7548,0.9458333333333332,0.8368542726560658,0.88,-0.18442457113742744
7550,0.6167209592945703,0.4670422535211268,0.76,-0.3959286763311392
7554,0.5907399837028542,0.4851679134687004,0.82,-0.2863041851566411
7555,0.7511611590764217,0.6092605328469336,0.81,-0.3040061868900999
7560,0.7759297520661157,0.6995410700937266,0.9,-0.15200309344504997
7562,0.8541209795321638,0.782379831092636,0.92,-0.12029423371771177
7564,0.7991530130519301,0.6122462298876581,0.77,-0.3770696490798233
7580,0.4750533715842984,0.3706508458003207,0.78,-0.3584539709124763
7582,0.6387564371543011,0.4350414078674949,0.68,-0.5563933485243852
7583,0.7765600588181234,0.6231567350612137,0.8,-0.3219280948873623
7584,0.682465410250261,0.5339207125175703,0.78,-0.3584539709124763
7585,0.5891560069422125,0.5376144760827888,0.91,-0.13606154957602837
7592,0.5429915824497802,0.31351351351351353,0.58,-0.7858751946471527
7595,0.8585653753921577,0.8014246341420592,0.93,-0.10469737866669322
7599,0.868834804513029,0.7590547133275221,0.87,-0.20091269392599642
7604,0.776109857035365,0.6947578730811838,0.9,-0.15200309344504997
7605,0.7262749795344123,0.5668290043290043,0.78,-0.3584539709124763
7608,0.7437111221342274,0.4918350376311366,0.66,-0.5994620704162712
7613,0.6911363562988593,0.6138340541495522,0.89,-0.16812275880832692
7616,0.7114943650290286,0.4916327858955372,0.69,-0.5353317329965557
7621,0.8700387024494576,0.6470055696304339,0.74,-0.4344028241457749
7622,0.8762690638977397,0.716776363721775,0.82,-0.2863041851566411
7624,0.7265744232555553,0.5649078388594105,0.78,-0.3584539709124763
7626,0.7109962386865152,0.5871306886709786,0.83,-0.2688167584278
7629,0.7695174911943643,0.6560946242227468,0.85,-0.23446525363702297
7631,0.8008208906987266,0.7231779895281147,0.9,-0.15200309344504997
7638,0.7295416541611286,0.5609318425397561,0.77,-0.3770696490798233
7642,0.8332931363682042,0.7282202030999465,0.87,-0.20091269392599642
7643,0.6566801619433198,0.5311535606859643,0.81,-0.3040061868900999
7646,0.6941588377656421,0.6620078712981774,0.95,-0.07400058144377693
7647,0.6135303454866454,0.4073683138034596,0.66,-0.5994620704162712
7648,0.6853552025307751,0.5920634920634921,0.86,-0.2175914350726268
7651,0.7320750849638604,0.5309668256986784,0.73,-0.4540316308947075
7652,0.8649775250367491,0.7429162968711467,0.86,-0.2175914350726268
7656,0.7654090768293049,0.6104955114277534,0.8,-0.3219280948873623
7666,0.8214817311202853,0.6853102992957747,0.83,-0.2688167584278
7670,0.7779009810989562,0.6598654678860247,0.85,-0.23446525363702297
7671,0.5724010875743941,0.4628571946620249,0.81,-0.3040061868900999
7672,0.5850548120060819,0.35619088093686513,0.61,-0.7131188522118385
7676,0.6893158388003748,0.5729166666666667,0.83,-0.2688167584278
7685,0.7863620418869037,0.4951428703177117,0.63,-0.6665762662748083
7693,0.6861062335381913,0.4818906008796202,0.7,-0.5145731728297583
7697,0.7919080573405833,0.6689954100131142,0.84,-0.2515387669959645
7698,0.4951568757221219,0.385036373868641,0.78,-0.3584539709124763
7701,0.7627119372870704,0.4728736126473802,0.62,-0.6896598793878495
7702,0.5216494845360824,0.3176470588235294,0.61,-0.7131188522118385
7711,0.7821797461201168,0.6497317162912211,0.83,-0.2688167584278
7712,0.6948947726857466,0.565264732773668,0.81,-0.3040061868900999
7716,0.7444953986484134,0.4973805043584548,0.67,-0.5777669993169522
7717,0.849624060150376,0.7169064748201439,0.84,-0.2515387669959645
7720,0.7373431756521185,0.6391038258333399,0.87,-0.20091269392599642
7723,0.7116165878358487,0.5556181723599791,0.78,-0.3584539709124763
7725,0.5536979804976823,0.2429308050565536,0.44,-1.1844245711374275
7729,0.7253462347749162,0.5127062319180545,0.71,-0.49410907027004275
7730,0.7406628119347418,0.5529618719416849,0.75,-0.4150374992788438
7731,0.8031542356879238,0.7349707283986118,0.92,-0.12029423371771177
7732,0.5599815413013383,0.4283161607723011,0.76,-0.3959286763311392
7736,0.3579625571708208,0.19614892232517364,0.55,-0.862496476250065
7737,0.0319941227433958,0.01153245579721105,0.36,-1.4739311883324124
7740,0.8484168251610111,0.6375246502663088,0.75,-0.4150374992788438
7744,0.5422522499290854,0.4708869156970811,0.87,-0.20091269392599642
7747,0.6620502118510087,0.4610238769728855,0.7,-0.5145731728297583
7748,0.6865228522464994,0.4935228455604406,0.72,-0.47393118833241243
7749,0.6303350241830836,0.416536463518884,0.66,-0.5994620704162712
7751,0.6119598158347175,0.3945307172959753,0.64,-0.6438561897747246
7753,0.8808261261900658,0.6986603577973456,0.79,-0.3400754415976217
7756,0.7807656719870458,0.6141423314056302,0.79,-0.3400754415976217
7757,0.8625157783783081,0.6401472223410172,0.74,-0.4344028241457749
7759,0.5635885080760874,0.4621058132703175,0.82,-0.2863041851566411
7769,0.8322907797392671,0.6484283360790775,0.78,-0.3584539709124763
7772,0.7403684990650204,0.6696183605034332,0.9,-0.15200309344504997
7773,0.8085106382978723,0.7197296519988496,0.89,-0.16812275880832692
7775,0.779977859407236,0.5456537768310666,0.7,-0.5145731728297583
7778,0.7056004451737825,0.4947639943074004,0.7,-0.5145731728297583
7780,0.8267811296534018,0.7460707404349023,0.9,-0.15200309344504997
7782,0.7821075648828698,0.6044347421899162,0.77,-0.3770696490798233
7788,0.6662759324568761,0.4416690175573851,0.66,-0.5994620704162712
7789,0.7717391304347826,0.505982905982906,0.66,-0.5994620704162712
7790,0.6083175670758963,0.4340411990990867,0.71,-0.49410907027004275
7793,0.4052725543271817,0.24846020506866434,0.61,-0.7131188522118385
7794,0.6838518518518519,0.429782711384034,0.63,-0.6665762662748083
7796,0.5035872428675523,0.3844874707761204,0.76,-0.3959286763311392
7807,0.7008245777364009,0.7874714257654969,1.12,0.16349873228287956
7830,0.7133163698049194,0.5423728813559322,0.76,-0.3959286763311392
7831,0.3292875901765374,0.24766184118028686,0.75,-0.4150374992788438
7833,0.6976495726495726,0.4294467337701817,0.62,-0.6896598793878495
7835,0.7819828722002635,0.505247966413015,0.65,-0.6214883767462702
7837,0.7539259086672879,0.39377086227271785,0.52,-0.9434164716336325
7838,0.8239594496703957,0.6645219858511657,0.81,-0.3040061868900999
7849,0.8139674324665489,0.6502294893861158,0.8,-0.3219280948873623
7850,0.7754398240703719,0.5318765036086608,0.69,-0.5353317329965557
7851,0.4693827160493827,0.2777777777777778,0.59,-0.7612131404128835
7853,0.7322455322455322,0.4957912457912458,0.68,-0.5563933485243852
7854,0.831056046258942,0.7303321144556987,0.88,-0.18442457113742744
7856,0.71,0.5459998017249925,0.77,-0.3770696490798233
7859,0.6093912351265292,0.3914611213154903,0.64,-0.6438561897747246
7860,0.6684981684981686,0.5666666666666667,0.85,-0.23446525363702297
7862,0.5894856358259399,0.4432027313985927,0.75,-0.4150374992788438
7865,0.6998629298928994,0.5551180005710267,0.79,-0.3400754415976217
7866,0.4311215290299315,0.3726076555023924,0.86,-0.2175914350726268
7867,0.7378006872852234,0.38017346317711503,0.52,-0.9434164716336325
7869,0.8566896501963897,0.7601010101010102,0.89,-0.16812275880832692
7870,0.6860087586831773,0.5430158197237802,0.79,-0.3400754415976217
7871,0.7688571428571429,0.6707317073170731,0.87,-0.20091269392599642
7872,0.979905408464908,0.9650174780995164,0.98,-0.029146345659516508
7882,0.7079223842195541,0.4781385281385282,0.68,-0.5563933485243852
7883,0.5355292792792792,0.5507381639232989,1.03,0.04264433740849372
7885,0.8035714285714286,0.6737026755744961,0.84,-0.2515387669959645
7887,0.6670258620689655,0.4657452830188679,0.7,-0.5145731728297583
7888,0.7813273572104116,0.6586212802634341,0.84,-0.2515387669959645
7889,0.5344827586206896,0.3781019746536988,0.71,-0.49410907027004275
7890,0.6127173017971804,0.4713206622488334,0.77,-0.3770696490798233
7892,0.5770008392462043,0.4829094957877202,0.84,-0.2515387669959645
7895,0.7676092951760929,0.5432222598546231,0.71,-0.49410907027004275
7897,0.7275545408422122,0.5536124576438746,0.76,-0.3959286763311392
7901,0.8360950105996037,0.6000117082308862,0.72,-0.47393118833241243
7902,0.3449395416911308,0.21464407083223053,0.62,-0.6896598793878495
7904,0.4960253014948894,0.3583043627545656,0.72,-0.47393118833241243
7906,0.6171655287856856,0.4729355821169981,0.77,-0.3770696490798233
7907,0.7244307862542363,0.4854252008900141,0.67,-0.5777669993169522
7908,0.7639724578938094,0.5434431547833609,0.71,-0.49410907027004275
7910,0.4413408944658944,0.28077395341698325,0.64,-0.6438561897747246
7913,0.68860803878481,0.38255095163367137,0.56,-0.8365012677171204
7915,0.5429869810857283,0.2778635661731311,0.51,-0.9714308478032291
7919,0.5143088372746107,0.2618565117172493,0.51,-0.9714308478032291
7922,0.5754010899398861,0.3782609430870313,0.66,-0.5994620704162712
7923,0.7854042614685234,0.6257036677581552,0.8,-0.3219280948873623
7935,0.6097630811843435,0.4847000303678008,0.79,-0.3400754415976217
7936,0.5919465547197325,0.4439418988523812,0.75,-0.4150374992788438
7940,0.4879177452295854,0.3405629142253847,0.7,-0.5145731728297583
7944,0.6923296613627091,0.5825331173714352,0.84,-0.2515387669959645
7948,0.8983716196568771,0.7624848973016513,0.85,-0.23446525363702297
7950,0.5652867881783544,0.4527344922022126,0.8,-0.3219280948873623
7951,0.9034458743467126,0.8800581046563751,0.97,-0.043943347587597055
7952,0.6318970727916415,0.417880657902961,0.66,-0.5994620704162712
7956,0.5508399646330681,0.2648666625096132,0.48,-1.0588936890535685
7958,0.4766233766233766,0.3636363636363637,0.76,-0.3959286763311392
7959,0.5212086119031631,0.412957181088314,0.79,-0.3400754415976217
7960,0.705069260241674,0.5825149908751195,0.83,-0.2688167584278
7961,0.8746526118964547,0.8407954474763512,0.96,-0.058893689053568565
7962,0.6752870066123078,0.4228650380692007,0.63,-0.6665762662748083
7963,0.6981935069109612,0.41968216181933904,0.6,-0.7369655941662062
7966,0.6188575704664505,0.3483807378203323,0.56,-0.8365012677171204
7968,0.6620402751063706,0.5478101035654993,0.83,-0.2688167584278
7970,0.759655315614618,0.5440604530567685,0.72,-0.47393118833241243
7971,0.34945721583652617,0.22641509433962265,0.65,-0.6214883767462702
7972,0.325089058524173,0.2293401171754548,0.71,-0.49410907027004275
7975,0.7028501147672132,0.4457221891011263,0.63,-0.6665762662748083
7979,0.4635978102039515,0.2224481681980849,0.48,-1.0588936890535685
7981,0.7268978125633392,0.5598065790452199,0.77,-0.3770696490798233
7983,0.6934498557610724,0.6216564536523685,0.9,-0.15200309344504997
7984,0.6107692307692307,0.3612535612535612,0.59,-0.7612131404128835
7987,0.8013168587470451,0.6401427595210243,0.8,-0.3219280948873623
7989,0.6019046034848422,0.43381642512077295,0.72,-0.47393118833241243
7990,0.8171064040629258,0.7115239358987444,0.87,-0.20091269392599642
7991,0.4175998052580331,0.2833333333333333,0.68,-0.5563933485243852
7994,0.8184872571753739,0.6702302302302303,0.82,-0.2863041851566411
7995,0.8960627546066202,0.8364518349733683,0.93,-0.10469737866669322
7997,0.4059178743961353,0.3045767306088407,0.75,-0.4150374992788438
7998,0.6892907630245146,0.5210954691643628,0.76,-0.3959286763311392
7999,0.6260538693005242,0.4382645270341105,0.7,-0.5145731728297583
8001,0.7153582153582153,0.5982399208814303,0.84,-0.2515387669959645
8002,0.7167683766174177,0.6542932508641077,0.91,-0.13606154957602837
8004,0.8427202623916393,0.6399088564685791,0.76,-0.3959286763311392
8006,0.7253086419753086,0.5633333333333334,0.78,-0.3584539709124763
8011,0.6807614054402484,0.3611399695734861,0.53,-0.9159357352115255
8014,0.3974923310970896,0.22754220731099345,0.57,-0.8109661756099832
8017,0.9399815038324686,0.7401113229461136,0.79,-0.3400754415976217
8018,0.5870389180810793,0.4087500319929265,0.7,-0.5145731728297583
8021,0.7050547159979156,0.2561655405405405,0.36,-1.4739311883324124
8024,0.3587987606893201,0.19997625582537165,0.56,-0.8365012677171204
8030,0.5411145102360378,0.2688213147151739,0.5,-1.0
8031,0.5201465201465202,0.4895544928265795,0.94,-0.08926733809708741
8032,0.23564701375486985,0.1068317909635275,0.45,-1.15200309344505
8034,0.6241438356164384,0.4137931034482759,0.66,-0.5994620704162712
8035,0.8473501057498402,0.5688885165326184,0.67,-0.5777669993169522
8037,0.7095700416088766,0.5795063145809414,0.82,-0.2863041851566411
8040,0.2532669350851169,0.1631812671305081,0.64,-0.6438561897747246
8042,0.7655723905723906,0.7213902086345796,0.94,-0.08926733809708741
8044,0.7076300984528833,0.4959016393442623,0.7,-0.5145731728297583
8046,0.6184952978056426,0.5312556458897922,0.86,-0.2175914350726268
8048,0.38781979977753056,0.23378844637223975,0.6,-0.7369655941662062
8050,0.6883942766295708,0.4001543899565271,0.58,-0.7858751946471527
8058,0.5937347667049941,0.5938636363636364,1.0,0.0
8060,0.7304083304083304,0.4632285781942425,0.63,-0.6665762662748083
8062,0.8108425272764552,0.5559684684684685,0.69,-0.5353317329965557
8063,0.8474132154268927,0.6290232846266394,0.74,-0.4344028241457749
8066,0.5922200705190273,0.3681598484262625,0.62,-0.6896598793878495
8067,0.4965587044534413,0.36946665714693705,0.74,-0.4344028241457749
8071,0.8495457552931596,0.7930311067021631,0.93,-0.10469737866669322
8074,0.7857473596013494,0.6477685768505465,0.82,-0.2863041851566411
8076,0.7046842105263158,0.3680362241256245,0.52,-0.9434164716336325
8077,0.5368946187376946,0.4738150859867189,0.88,-0.18442457113742744
8080,0.5202236637970371,0.38539194139194144,0.74,-0.4344028241457749
8081,0.7031633854955409,0.5614679185739505,0.8,-0.3219280948873623
8088,0.881515444015444,0.7767246060462691,0.88,-0.18442457113742744
8091,0.7848076923076923,0.5180917920396115,0.66,-0.5994620704162712
8094,0.8212290502793296,0.62208170187818,0.76,-0.3959286763311392
8098,0.6807323452484743,0.4730279208457577,0.69,-0.5353317329965557
8099,0.8545348933698448,0.6519905278083681,0.76,-0.3959286763311392
8100,0.8066471831861709,0.6607050819503144,0.82,-0.2863041851566411
8102,0.7017721518987341,0.5787391012743125,0.82,-0.2863041851566411
8103,0.7766501790892035,0.6332134292565947,0.82,-0.2863041851566411
8105,0.6713223838072456,0.4311365736462761,0.64,-0.6438561897747246
8107,0.7959183673469388,0.6485185185185185,0.81,-0.3040061868900999
8109,0.8276855301152048,0.532200545522169,0.64,-0.6438561897747246
8113,0.3333333333333333,0.17387122531939606,0.52,-0.9434164716336325
8114,0.6274139206179636,0.4268675123326287,0.68,-0.5563933485243852
8117,0.6015610043443045,0.4325552713319935,0.72,-0.47393118833241243
8125,0.43974210322898,0.2420614431392797,0.55,-0.862496476250065
8128,0.5896031921968521,0.5649170885192657,0.96,-0.058893689053568565
8132,0.8252520286311611,0.6144884593704572,0.74,-0.4344028241457749
8134,0.5826207575292934,0.37227280208595015,0.64,-0.6438561897747246
8139,0.8094358810822329,0.5068362697233504,0.63,-0.6665762662748083
8140,0.8737011494252873,0.7432072981303973,0.85,-0.23446525363702297
8141,0.6382422315659932,0.5201925088930739,0.82,-0.2863041851566411
8142,0.5368331133027879,0.3924017643465249,0.73,-0.4540316308947075
8143,0.5972192337114569,0.4493257107791421,0.75,-0.4150374992788438
8145,0.6787313098755483,0.4845321258990644,0.71,-0.49410907027004275
8150,0.7542595402030575,0.5719307899241869,0.76,-0.3959286763311392
8152,0.654040404040404,0.3836277586555983,0.59,-0.7612131404128835
8153,0.6929572131768269,0.3408281480268545,0.49,-1.0291463456595165
8158,0.678288506637044,0.6106630645228781,0.9,-0.15200309344504997
8160,0.7806718421243561,0.6637381454162277,0.85,-0.23446525363702297
8170,0.5165004748338081,0.43562263050452027,0.84,-0.2515387669959645
8172,0.7037760416666666,0.6436267141759948,0.91,-0.13606154957602837
8174,0.5583183680987245,0.3971867007672634,0.71,-0.49410907027004275
8175,0.5721118860955886,0.3866862378278061,0.68,-0.5563933485243852
8176,0.5886437908496732,0.41519238015124027,0.71,-0.49410907027004275
8180,0.5716250754997162,0.5096078004582711,0.89,-0.16812275880832692
8181,0.6775481893029804,0.447919749889004,0.66,-0.5994620704162712
8187,0.5194671857916211,0.3289376897746226,0.63,-0.6665762662748083
8188,0.3769084258721721,0.24459696858275115,0.65,-0.6214883767462702
8191,0.6033932866255359,0.43112244897959184,0.71,-0.49410907027004275
8194,0.7313564253905704,0.5153828714577571,0.7,-0.5145731728297583
8198,0.8816275956456601,0.8706499049545877,0.99,-0.01449956969511509
8199,0.7586206896551724,0.6910773298083278,0.91,-0.13606154957602837
8200,0.7375015036689523,0.5157568372179118,0.7,-0.5145731728297583
8203,0.8357063279857397,0.6602593129961463,0.79,-0.3400754415976217
8204,0.4112676056338028,0.2300884955752213,0.56,-0.8365012677171204
8207,0.4750312109862672,0.30507745266781416,0.64,-0.6438561897747246
8208,0.8777999004479841,0.8591195225637671,0.98,-0.029146345659516508
8210,0.7466190900981267,0.4515445234630275,0.6,-0.7369655941662062
8211,0.8363579474342928,0.5726240428608682,0.68,-0.5563933485243852
8214,0.6368715892058312,0.5473047891614156,0.86,-0.2175914350726268
8215,0.8474025974025974,0.5851035680324141,0.69,-0.5353317329965557
8222,0.8208961259014185,0.6848650742392084,0.83,-0.2688167584278
8223,0.7825736648250461,0.5684134753815145,0.73,-0.4540316308947075
8225,0.7654320987654322,0.6987212349054455,0.91,-0.13606154957602837
8226,0.7055877483443709,0.4207852706299912,0.6,-0.7369655941662062
8227,0.8938242826133771,0.713847653771076,0.8,-0.3219280948873623
8230,0.8255512767504075,0.7658762692748097,0.93,-0.10469737866669322
8231,0.6750666403104042,0.5679705777642152,0.84,-0.2515387669959645
8233,0.7525475728807299,0.49654764427491704,0.66,-0.5994620704162712
8234,0.6869565217391305,0.5021853780737029,0.73,-0.4540316308947075
8235,0.8598391537458339,0.7140781108083559,0.83,-0.2688167584278
8236,0.5538446364461278,0.4252831971068081,0.77,-0.3770696490798233
8237,0.6747482647375109,0.42459209628388855,0.63,-0.6665762662748083
8240,0.5629947916666667,0.4067321785476349,0.72,-0.47393118833241243
8241,0.5466793281500386,0.4205657978385251,0.77,-0.3770696490798233
8244,0.7516018183026959,0.6705444434080017,0.89,-0.16812275880832692
8245,0.5908177890826873,0.3816866943693361,0.65,-0.6214883767462702
8247,0.5685780989600765,0.3440465512796376,0.61,-0.7131188522118385
8252,0.733896376684754,0.5623248882265275,0.77,-0.3770696490798233
8254,0.4284770124161828,0.3490791839123709,0.81,-0.3040061868900999
8256,0.8383689511176615,0.6280399085429225,0.75,-0.4150374992788438
8259,0.7530966070414538,0.6369493087557603,0.85,-0.23446525363702297
8260,0.505982905982906,0.4035087719298245,0.8,-0.3219280948873623
