ID,wt_a,dhh_a
3960,0.6332232384823848,0.35721956308296515
3961,0.6565040650406504,0.47657342657342655
3963,0.5717770929635337,0.20711678832116787
3965,0.9304855491549703,0.7559547219024136
3967,0.8004492400530379,0.5637399187000713
3974,0.7040229251625703,0.5052213868003341
3978,0.8429621520245538,0.6431838358783557
3980,0.6587346024636058,0.37853379268416254
3984,0.7793805773730491,0.5110263986170513
3989,0.6950403498671838,0.4803807444872573
3990,0.7126196149189973,0.4392779365727507
3991,0.6329758796577996,0.23854982367009736
3995,0.9461068917619786,0.762311539566269
3998,0.7627203192550716,0.5587907184292726
3999,0.8860131067919361,0.7456759589871261
4009,0.46836262719703975,0.2958766426319568
4012,0.8410072977807896,0.6499767749428753
4013,0.8325295784035993,0.6480479855765897
4015,0.7562768103213864,0.3829894589418688
4019,0.7155672969462732,0.4539715752870775
4021,0.5539602534562211,0.2715986151038856
4023,0.47969227985921514,0.1475406085563944
4024,0.5821863246043575,0.32469876094122996
4025,0.6818472888331544,0.39462754236616415
4033,0.7793322734499205,0.5352398663281159
4034,0.6280338065242983,0.22313474348168194
4035,0.5825046445682995,0.40052947386269777
4039,0.48708945409535925,0.17324117662388464
4044,0.6465361399638447,0.41683396315540855
4045,0.6784248055315472,0.5181834340561678
4050,0.6086129232680957,0.41041550474065813
4051,0.7668422733077905,0.5488734676153255
4052,0.5415432490567369,0.25969078143063457
4055,0.7309520918372112,0.5582564637585348
4058,0.7312735326688815,0.38836748182419034
4059,0.7233106967528407,0.45648965039570344
4065,0.3647663673044384,0.18292682926829268
4067,0.6028249872108224,0.3592043169393385
4071,0.7065202379425662,0.37763767473713894
4072,0.6945671739486172,0.3661817429674572
4079,0.5815826883588691,0.2971909352743007
4080,0.6681658595641646,0.6235051098064797
4082,0.626765083440308,0.3272917037904437
4083,0.6912319208150046,0.4153218747913503
4085,0.7211242102018801,0.6525629448946326
4086,0.5981980867557315,0.501973554371423
4087,0.7792114695340502,0.3901740723774622
4089,0.8139503139503139,0.5108636610537751
4090,0.8683708556082623,0.6061182198615807
4092,0.733795782463929,0.5613509439840203
4095,0.6349573044475247,0.38321444353260525
4096,0.6537634981528844,0.43532091786711913
4098,0.7313213747037277,0.48561507936507936
4100,0.8271898156944708,0.5960683792206835
4102,0.3321754018427143,0.1741295089625733
4104,0.8979164101003108,0.6613208132186554
4106,0.3306039203824658,0.1443068475698639
4107,0.9286196974775343,0.7124593427114435
4110,0.8595772217428818,0.5927578242835596
4112,0.4081818181818182,0.19782026855380147
4113,0.6473277597611893,0.5232315931368063
4116,0.7433456059405632,0.41849430412487065
4118,0.8434031857944901,0.646273944313893
4126,0.8762702503681885,0.6597933071615134
4131,0.5816640986132512,0.2683673247757433
4133,0.8307942340305257,0.47179078006854386
4135,0.7189036381514258,0.5475381492896338
4136,0.5914149443561209,0.3641612256439257
4138,0.8654640696473366,0.6157685179080313
4139,0.7359186707012794,0.48673613208496935
4141,0.8943334735071489,0.767358995661405
4143,0.5880980891236731,0.3116833745439676
4144,0.5,0.5032921044821915
4145,0.889358552631579,0.6599159388978033
4148,0.8499641865878771,0.7475135848054698
4154,0.646148159189905,0.40546014185014995
4156,0.6523718336356917,0.4362174835993812
4158,0.8504347826086956,0.5497142857142857
4160,0.9245901639344264,0.8096663664141013
4165,0.47320662170447575,0.32517251157954435
4167,0.9474914246989209,0.7870239778854182
4168,0.6471861471861472,0.39125816993464047
4170,0.616012690995145,0.444938289849794
4171,0.7337703435804701,0.6106010476978219
4172,0.480827796234773,0.22834223299004158
4174,0.6983280706684962,0.3953081852297671
4175,0.78743961352657,0.4280932172386039
4177,0.47537754909228336,0.2210971587499705
4180,0.7888046073886781,0.5915032679738562
4181,0.6761896603417998,0.41361982325420205
4186,0.4293008982217391,0.31136424821644904
4191,0.5064554931836407,0.2797310924369748
4194,0.687772461456672,0.25086226111847587
4196,0.6225510923185342,0.5560684187181193
4198,0.690282131661442,0.3938891267123288
4199,0.7348474208375894,0.47550041342244886
4201,0.3120555914673562,
4203,0.3715538847117794,0.22374311926605506
4208,0.9207864016307328,0.7917070882422448
4211,0.8121820348782807,0.6444941838768552
4214,0.4166666666666667,
4216,0.5644336250462221,0.2295639078051336
4217,0.6140513198988362,0.3114383326335076
4218,0.6208624708624708,0.2802688068691529
4220,0.4795918367346938,0.2964068825910931
4226,0.46798615617564354,0.3640802092414996
4238,0.7699838617897555,0.5570340064559718
4241,0.5686233980983878,0.3418010301198074
4252,0.6067147667147668,0.4474979149291076
4254,0.631289195270238,0.47402402402402405
4256,0.6654187756661255,0.4599277112877349
4259,0.6611205379587732,0.43385650224215244
4260,0.3990935997040326,0.14354283927454659
4262,0.8173922788143666,0.5568726555559659
4266,0.548822349255208,0.32750646200694
4269,0.8141088635954574,0.37034207604659064
4280,0.764476142569704,0.4679776488287126
4284,0.871297699407632,0.6721611721611722
4286,0.9191939959601063,0.7763737076893804
4287,0.810914438935312,0.48020948270707753
4289,0.4531055659203981,0.1318259025691257
4293,0.7140957604642102,0.5009393265470019
4295,0.47775935902749,0.1725114489703038
4296,0.7781055900621118,0.47703956658309554
4297,0.43441001977587346,0.220539271873806
4299,0.872759747662841,0.708012005502522
4300,0.6198313818631331,0.326270899614161
4304,0.3032665839683384,0.09597593650472674
4306,0.8899230215179617,0.6111729337923668
4307,0.6397506851977286,0.3658060707017722
4309,0.5353944562899787,0.3339286638712015
4311,0.9307692307692308,0.7830755756824882
4312,0.6665976305997523,0.3341285034295175
4315,0.6164621947812942,0.31435959405745606
4317,0.8520129629208975,0.5674396045209442
4322,0.7700210908042576,0.5774929302653009
4329,0.6624472573839661,0.560170832015185
4331,0.9012034824172073,0.7422038752132586
4345,0.8328372045543023,0.4354557290223696
4350,0.615975117464099,0.29154135338345866
4353,0.48,
4354,0.803222585767813,0.5224664076412499
4356,0.5968738909262984,0.2828457075284746
4362,0.7260234699444426,0.45719280921197003
4363,0.7299412770429714,0.487914410141949
4366,0.7967211260743988,0.4814026892140866
4367,0.48047961647064713,0.2725969651407091
4368,0.4886734523958203,0.22675921438297675
4374,0.734375,0.5099412915851272
4376,0.4772727272727273,
4377,0.7068322981366459,
4378,0.8098719801216082,0.455985271498603
4380,0.6481791404471817,0.45444732297063906
4381,0.620726822407045,0.3904508829075947
4385,0.6440677966101694,0.3297872340425532
4389,0.8696958533833721,0.4956428164589243
4390,0.44228852241129046,0.2583633745677741
4395,0.5943562610229276,
4397,0.18115942028985507,0.13678362573099415
4400,0.6493741474765305,0.3049752611324904
4402,0.4828927319716362,0.33917578548480987
4408,0.8366200509545427,0.5967201145713403
4409,0.504388296632064,0.203219473890852
4412,0.8901389530761534,0.7401463506374081
4414,0.41385882513103256,
4416,0.7505898681471201,0.6693877551020408
4417,0.6219191082874298,0.41685973979682767
4418,0.5928904428904429,0.26327954020167305
4423,0.8137840821812596,0.5104864968396858
4424,0.6975227968039921,0.4006503993322974
4425,0.6790141961937182,0.36806578301423665
4427,0.4399007682458386,0.23151504168176876
4429,0.7382478632478633,
4440,0.7762427602788592,0.5612802641477667
4446,0.7790032679738561,0.5847179315911052
4449,0.6,0.535987597308352
4451,0.7022618303106107,0.4187321530553969
4454,0.5135981005827758,0.22461583924349882
4457,0.6735924493675034,0.42155949052500774
4458,0.7647798742138365,0.4632352941176471
4459,0.7982006020799124,0.4674403844696491
4460,0.32969635063608504,
4463,0.8745471779567168,0.5382176118988046
4464,0.8776928925975844,0.5832327701796729
4465,0.8723937246963562,0.7276963574274331
4467,0.6868296403174031,0.5060389343074754
4486,0.4864813900969248,0.28783314457606024
4490,0.6506602641056423,0.34322381392751833
4493,0.5591843229088224,0.30438736988410847
4498,0.8049224184055644,0.688270511847542
4502,0.9809053333032147,0.9427665545711695
4505,0.6688130178696217,0.4835080017848744
4508,0.8602742852645959,0.7984189030443899
4509,0.4666260287652696,0.2796936042235513
4510,0.6715686274509804,0.42821600226180373
4511,0.5,0.221972471972472
4512,0.8569032435612747,0.6308683660348838
4515,0.8132268135595124,0.5246448357669686
4519,0.793954802259887,0.6094180587214643
4525,0.8233614395495952,0.7797070971164413
4526,0.7987900783651957,0.6085341126356216
4528,0.6696983708754307,0.5018840911542086
4530,0.974516005016156,0.9050774852923611
4533,0.8669675637102946,0.7381220858950609
4536,0.6319817400644467,0.4429832785040994
4537,0.6954403697072917,0.3865082095492506
4538,0.5543168265491314,0.25606368563685633
4539,0.5383653203475605,0.347672604983813
4543,0.6751404870216751,0.3890376501135995
4544,0.6982696753138834,0.40463489535941766
4547,0.7116354377811835,0.33231780167264036
4548,0.5734943690617127,0.34295509504423155
4549,0.8483752371916509,0.8149122807017544
4552,0.5552631578947369,0.4375
4553,0.5933711226578492,0.3170250109697235
4554,0.55386700913242,0.24424430394846713
4556,0.704066985645933,0.4216058163426585
4557,0.7909770951939628,0.5681080298612404
4558,0.7799145299145298,0.5988491806053085
4561,0.511179140632962,0.2574061882817643
4562,0.7130966952264381,0.5555555555555556
4563,0.6727910454325549,0.4297676543532176
4565,0.7889131046119235,0.49854130229972426
4566,0.5010642222663677,0.22296628100661775
4567,0.29402426876629023,0.08538934617825075
4581,0.7939294434621538,0.5581113801452784
4582,0.5526315789473684,0.2105793275909975
4583,0.5906074418071322,0.36863600913979233
4586,0.5867572156196944,0.34124276576302165
4589,0.5265941485371343,0.2779621435594887
4590,0.4613397891140669,0.19704399375787363
4591,0.6968468468468468,0.5052523857667743
4595,0.6029568755413217,0.3658488580059389
4597,0.7416975537435138,0.5702344819662399
4604,0.9168994375354802,0.5558544231235751
4610,0.7749146417760122,0.4989549775900456
4612,0.4663026093314445,0.18591520155508723
4619,0.8028519453965963,0.4677780423910455
4620,0.49358685334598956,0.3383113324069785
4624,0.5270905492330529,
4625,0.7766439909297052,0.6754698503979664
4627,0.8092122474269388,0.6091504049636245
4632,0.48756191524490916,0.29439399463096144
4636,0.6814885878570657,0.4465086927712745
4637,0.5643445435827041,0.4848484848484849
4640,0.6291408809610484,0.4577153265677856
4643,0.8528294593717338,0.5408648612086959
4648,0.7524738172625497,0.4580347124824684
4651,0.7220165773937861,0.3132005677576385
4655,0.776412429378531,0.3127508139622927
4662,0.7850214855739718,0.6752783163535094
4663,0.7964071856287425,0.6881720430107527
4667,0.7537059072666035,0.540518837108014
4669,0.8976166498825109,0.6274056353003721
4671,0.804367227084293,0.5993269037572835
4673,0.5989450002710534,0.32423429898275097
4675,0.37932622170586644,0.13505264457961527
4676,0.7006059623636721,0.49614155913528346
4678,0.6491228070175439,
4679,0.5336168223317189,0.25960725345832264
4682,0.8859920828469228,0.5939038672087757
4687,0.35854206240476577,0.11367085536279639
4696,0.6400196281141003,0.35860271392589393
4700,0.7070812951316096,0.5176758158288501
4705,0.8156897651211634,0.5876425622467004
4709,0.6650238948626046,0.4278394995146155
4711,0.6693989071038251,0.46901968998743193
4714,0.6066429370419955,0.37531541109262667
4716,0.6496351886595789,0.3629671316864804
4718,0.7764439120390176,0.6159763313609468
4719,0.8563889132642188,0.7322009005441938
4723,0.7373428474345906,0.36719267269918343
4724,0.9515453883616394,0.7829695355114552
4725,0.7265355722492266,0.5521965579710145
4727,0.9048066734071856,0.769933275709449
4729,0.6275898520084566,0.5433923192771084
4734,0.5747537486667922,0.21035364990816308
4735,0.45695063742372066,0.26000695097117793
4736,0.6528011204481793,0.4683760683760684
4737,0.3603589695149169,0.15431566045051467
4741,0.7295256406493087,0.4981053175012906
4745,0.637449118046133,0.5197255574614065
4748,0.6416666666666666,0.35018796992481205
4751,0.6375160303837427,0.4173441734417344
4753,0.5742667066826731,0.29086517424873315
4756,0.6568627450980392,0.6528768956289028
4758,0.7713602469520806,0.38603768336276023
4761,0.41186687584043025,
4769,0.838443582066031,0.6279787566385504
4770,0.9205128205128204,0.8322097634709882
4772,0.4192226312077393,0.27817071069078425
4777,0.7965277777777777,0.6016846466541588
4778,0.7572815533980582,
4780,0.841955715468679,0.52896253310957
4781,0.9015303818830667,0.694786598469536
4783,0.6323660430189639,0.3567184405295528
4785,0.4795708025037917,0.31168768003303376
4786,0.7095282146160963,0.46904388714733547
4789,0.8165137614678899,0.4648658192090396
4791,0.75,0.6358067831449126
4792,0.8466790042654991,0.505785151764135
4793,0.7906657985813659,0.49907462686567167
4795,0.613948455065706,0.3868637584291016
4798,0.46785225718194245,0.2739883599667598
4800,0.6467055593685656,0.26506024096385544
4801,0.6309273063582176,0.3873547452014663
4803,0.16757931579541605,0.046680512278164804
4807,0.798914595829763,0.5769011712849466
4809,0.4846217184926862,0.2616074857632645
4811,0.8417431020082617,0.59760813235001
4815,0.5814826709072355,0.29744374742889645
4819,0.6081174526074344,0.311595054105715
4822,0.39730372454448015,0.15770119081073486
4824,0.4545595955667898,0.22359735973597356
4827,0.8960495118549512,0.7638625005162942
4828,0.6262709880259549,0.2904028245867437
4830,0.782689144736842,0.5777689716663365
4832,0.8245197188409441,0.611782212885154
4836,0.7215086569487865,0.3892613141363657
4838,0.6038394567806333,0.25535585362368063
4842,0.29162847168044936,0.12122674622674623
4844,0.6178223914464829,0.43715320622537124
4849,0.7546973405790678,0.49269791076513764
4851,0.7636445653002617,0.46042563134017406
4852,0.4817676267735419,0.3003266539905417
4853,0.6124346445910619,0.35483722752356583
4854,0.7638275077005491,0.5032941333054465
4855,0.2338709677419355,0.24089755305107116
4856,0.8444138728554197,0.5085089438863024
4857,0.7318062771953114,0.3998666482376553
4859,0.7101449731321496,0.48209465093493986
4861,0.7034072249589491,0.4328573258196721
4862,0.8840115878052145,0.7235015387870212
4866,0.7759609564164649,0.6220294640457023
4867,0.7864012327093037,0.38762922932330823
4868,0.6961385458236402,0.3714621543440264
4869,0.8114927044118009,0.46507737397976845
4870,0.5672053054362041,0.2862079414230804
4874,0.8557356957642805,0.5104543472126016
4876,0.5321772776907373,0.34982854722049095
4879,0.7387499114166254,0.5764441497200118
4880,0.6315951231858731,0.3431223287882178
4881,0.5549906387883482,0.22835027520206275
4883,0.763004763991562,0.4203995390227312
4893,0.9170066447195686,0.7945408873613802
4896,0.7648568051152544,0.4987168691607522
4897,0.6621074397966656,0.5137097131710777
4899,0.7724244422082653,0.5021157570106864
4901,0.9320846568392418,0.837158402129706
4903,0.6498746867167919,0.3511894647408666
4904,0.7486455108359134,0.5398159263705482
4905,0.5179577942845907,0.3212945472930546
4908,0.61,0.3764216855266005
4909,0.8621153906717475,0.6832252358490566
4910,0.6775769211128271,0.35232480791881016
4914,0.6538012961442383,0.37011831888583047
4917,0.5828272772523644,0.32135539795114265
4919,0.8107981220657277,0.6258900756564307
4921,0.7413545085775941,0.4788513693036931
4922,0.8043154550196804,0.4717944297590315
4927,0.6229230598401034,0.3314710903772333
4929,0.7764095285801749,0.5639387423152207
4931,0.7918684171117656,0.4287470711064003
4932,0.611490822744192,0.3416645054652462
4933,0.8803160358954351,0.7738116469613201
4934,0.8272243686533761,0.7357824235515846
4936,0.5931902515002978,0.35195935347925955
4937,0.7931594966754494,0.4280874693296213
4941,0.467769172663568,0.2108834825479953
4943,0.4966666666666667,0.285236869439552
4944,0.8252476099191428,0.4847546355498721
4945,0.5967413000086783,0.40501370936153547
4947,0.8546040648068258,0.6539573654665118
4948,0.8171833929759001,0.5672514619883041
4949,0.6533034811671348,0.40113784059787405
4950,0.583898390480291,0.273544630262064
4952,0.537900683131897,0.2794193142692205
4957,0.701118855465884,0.5988144094847241
4960,0.517074592074592,0.3763440860215054
4963,0.6453745792165959,0.2886350702641474
4966,0.8442005698382606,0.7243971240267579
4968,0.5245499181669394,0.3166856405585914
4969,0.8919082125603864,0.7167235042349733
4971,0.847290121644563,0.6213927353000201
4975,0.44047619047619047,
4976,0.7897975312358874,0.5929921130463358
4978,0.5773465580781656,0.30134622165985603
4979,0.7714714480153129,0.538325454991925
4982,0.7693495395758473,0.3931473862609677
4984,0.9456435429909316,0.7989367105471319
4988,0.6194692737430167,0.337055417700579
4996,0.7872041800419671,0.43260985487195003
4998,0.7117213161989282,0.5001899989349731
5001,0.6959631354101665,0.5122579364152399
5003,0.47791072250345146,0.2824066558101936
5005,0.7758525778732546,0.5246287708492968
5009,0.6367225265871737,0.3637808200041908
5010,0.7770395791085838,0.5218313266729286
5011,0.759262185755735,0.48601576404780067
5017,0.6289086228341674,0.3072210512323877
5021,0.5370405778627576,0.27886354152176934
5023,0.6028735839093702,0.28049955197132614
5025,0.5930561698363556,0.3750897343862168
5027,0.5731593508692241,0.28271090494535733
5030,0.8559273082733494,0.5292138565059674
5034,0.7100649350649351,0.4466790352504638
5036,0.8733304773667032,0.5847280334728033
5040,0.7535024881591716,0.6680811291922949
5042,0.7307438338592436,0.39443103602395635
5043,0.786431435688681,0.6157673901667439
5046,0.6863847534579242,0.46848739495798325
5047,0.578544061302682,0.4042282221090168
5050,0.7368421052631579,0.7109738632295024
5055,0.7422718162195499,0.22981270793116199
5057,0.8356089082496476,0.6468953096860074
5059,0.17611477552509197,
5060,0.5012112403100776,0.29136597938144326
5063,0.6787037459079716,0.3766685237415978
5071,0.5913005580712006,0.28224381625441697
5072,0.6973364312893559,0.43226331371382487
5078,0.7324608312224412,0.4932543016047738
5080,0.7313979489552009,0.4436615743527995
5084,0.6021953188054883,0.4335247606699161
5086,0.6765189338214,0.39941192483553073
5087,0.4676113360323887,0.21153846153846154
5095,0.7979805431324634,0.4555815143626371
5106,0.6398943273131428,0.3799581355776219
5108,0.8322166453588397,0.5092016235870174
5110,0.7517336572438162,0.37345646062417703
5111,0.7264856355765447,0.5692809784123829
5115,0.6697858059421578,0.3506787330316742
5119,0.6417910447761194,
5121,0.5674872921812847,0.2615910728948143
5127,0.7568195035978541,0.39397936368803455
5128,0.6697191697191698,0.3492181682799702
5129,0.6907764860715069,0.4432766921551968
5130,0.3708412817368397,0.12329436266222044
5133,0.7219176272418006,0.41405638132131883
5134,0.669706206969044,0.44722069345074295
5135,0.4736842105263158,
5136,0.6081775530986325,0.2492106672218018
5140,0.8123726292984743,0.637599744052996
5141,0.36535721071632143,0.18736254871825353
5142,0.41997094113235844,0.24742268041237114
5143,0.3145989974937343,0.22095092804474956
5144,0.36921052631578943,0.20201918898137936
5145,0.7015007805950395,0.4491661937305253
5147,0.7465549348230912,0.537613163285535
5150,0.6361402095084608,0.3111106653906326
5151,0.8002195199445423,0.46579283887468037
5153,0.8847609079861929,0.715787758182941
5156,0.669228519433251,0.47858391608391604
5157,0.6965152986886838,0.5279584952260474
5160,0.47560975609756106,0.2413793103448276
5163,0.7633770176683523,0.5054834239636177
5165,0.6071652003910069,0.2892775229357798
5172,0.6810924369747899,0.44083969465648853
5177,0.8992000455490079,0.6596151772130525
5183,0.748054718875502,0.37282206063931955
5185,0.7207792207792207,0.35020676414119045
5187,0.746010587520611,0.6077151501568803
5188,0.6491622146673142,0.4601991758241758
5195,0.6710948453186242,0.4298317688817115
5197,0.6349094567404426,0.24174669867947185
5199,0.751435260134224,0.4176754923680852
5206,0.7170845784071715,0.5763782785841609
5209,0.7332899429698856,0.5232376774225462
5211,0.6990730987992416,0.4615098351940457
5213,0.7917421882375153,0.5085058995646692
5214,0.6995381341242004,0.43817181035083796
5217,0.552812968718478,0.3532443452557069
5222,0.7822822822822824,0.5631425740121392
5223,0.8189397854272559,0.5536110001731809
5226,0.9098504436020266,0.6710974644522589
5227,0.7887874143574476,0.6189381437760362
5232,0.7585540441438174,0.44967643918946654
5233,0.6669030141252363,0.4692031095692689
5234,0.8285166161272356,0.39752782720960256
5236,0.5419018671298307,0.3852045040569631
5237,0.9010070073297237,0.6467389243045324
5238,0.5143299851636036,0.33360066833751045
5240,0.5555492678530269,0.26614840816334373
5242,0.7738111367023439,0.4256695342410415
5245,0.5546042063412326,0.41704434100930915
5247,0.8142981877339279,0.572347229171879
5249,0.7360075158002619,0.49535305120411505
5251,0.7830734929601779,0.455434617299487
5253,0.655200880572372,0.31497035573122534
5255,0.8177741097590624,0.6212291941845844
5256,0.6575702075702076,0.4
5258,0.6680521532692192,0.3735644161124563
5259,0.7780110604020151,0.4520304145600548
5260,0.5870915007889307,0.33987975700514667
5261,0.5802962679153945,0.18384524261458676
5262,0.7051192784963327,0.4098348370852193
5266,0.5374858001861991,0.27667673502552415
5267,0.6941485817628023,0.39029822500224254
5271,0.7540106951871658,0.5748254197244349
5274,0.4891619172194712,0.2122164766717593
5275,0.8318510512112757,0.6543602088032291
5279,0.31152239304812834,0.08316523496269627
5284,0.644928092532883,0.4918309973924381
5286,0.7380114770459082,0.3438680102104227
5287,0.6910051535230176,0.40975427128381936
5290,0.7785211008273389,0.6136771785443003
5291,0.6266922666892965,0.36161616161616167
5292,0.8951214864445219,0.6396266125613228
5296,0.6681965019151783,0.27440418616889206
5300,0.8969534050179212,0.5351268796992481
5301,0.8937270170884706,0.6303140096618358
5303,0.6859417199715707,0.5348310503871083
5309,0.7918717528028438,0.40494536763032096
5312,0.75271124417831,0.41463117409628886
5313,0.41451665913479313,0.19588602811508038
5314,0.8386354731855581,0.5397095433885014
5317,0.3918120011823825,0.15907615260542562
5318,0.775010027729693,0.5652235948493398
5320,0.6369836817950025,0.3677735610373182
5323,0.8899670543277907,0.6732662108796843
5325,0.6420128751070147,0.4727079581521483
5328,0.6905986286919832,0.37544867081271727
5333,0.5060933897742745,0.3224370393680144
5336,0.4539751552795031,0.17359514687100894
5337,0.2971256763636794,0.18790741107710085
5338,0.8344976572281483,0.6017210802891801
5341,0.7879610422901573,0.3636899797450256
5365,0.899489362270213,0.5228308725349442
5372,0.676138459355937,0.4085058167272194
5374,0.8064241088364812,0.4262966348028433
5375,0.5793377120963328,0.30310562638905136
5376,0.6609579100145138,0.36359714003944776
5377,0.7577922077922078,0.4393753827311696
5379,0.7095643978978009,0.5110315878363064
5381,0.8387096774193549,0.6103423222492566
5382,0.7297984069623007,0.3737993240708233
5385,0.5835795694385817,0.2584903371876769
5389,0.9692224864944594,0.6898192624521977
5390,0.6723613156602848,0.3604380167927721
5393,0.7233566566709506,0.6158466819221968
5394,0.4968954248366013,0.2266852132861238
5395,0.7193653173413294,0.39853893724904016
5398,0.8931268094962362,0.46060782317871174
5400,0.8912487058064735,0.7337634745269939
5401,0.8378129117259552,0.6310515306806578
5404,0.4837577736858562,0.23212552879219545
5407,0.7491134338542592,0.4272928247208415
5408,0.7265426520486282,0.4967984934086629
5414,0.7164036346245815,0.5592811158798283
5415,0.4774844301929515,0.31258268313018955
5421,0.6488347457627119,0.3964785214785215
5422,0.3370442867629068,
5425,0.6678260869565218,0.43977919036467045
5427,0.620253164556962,0.4714285714285714
5429,0.6374623015680608,0.43612078977932633
5430,0.8245417134306023,0.7671358590662805
5431,0.7193053563634096,0.3311728298420849
5432,0.6544184076792772,0.28329793838010914
5435,0.8286849710982659,0.44708257621643455
5442,0.7155887230514096,0.5478135084010237
5444,0.6337254632409379,0.3243110773512106
5445,0.829295154185022,0.5519790301441678
5446,0.7408785743887277,0.37457731619238
5451,0.7221899167555499,0.5268516558232703
5452,0.8089304035567715,0.6222633073015023
5453,0.6792452830188679,0.37731712178592786
5454,0.6519860375541646,0.5151807818918845
5455,0.4805272108843537,0.29036458333333337
5456,0.6250825885871266,0.5181528178641956
5457,0.6988641858890663,0.274805129359795
5460,0.7257735849056604,0.46028389623103283
5461,0.7531119764979163,0.5861592559245536
5464,0.6805301967019,0.31285466753303015
5465,0.46499999999999997,0.2434782608695653
5468,0.9294533662015652,0.6611418035090741
5472,0.805473372781065,0.689093184782992
5473,0.7095681025437428,0.46632614957857677
5475,0.5304749430136427,0.27406375735066546
5478,0.7637595097327987,0.3980965309071631
5483,0.821490260557521,0.7471242003945704
5486,0.7821928210520167,0.6195980465110462
5492,0.7058080808080808,0.4654417893859405
5494,0.8128770310005273,0.6150884840249147
5496,0.8611728135220024,0.5901705251506323
5497,0.36724260803090447,0.18927920318305452
5501,0.8650642088816427,0.5468375994099467
5502,0.7281829515349851,0.3724696356275303
5504,0.8241735637190843,0.7006926243783225
5506,0.5711347013409183,0.3129203372170124
5508,0.6539273186441672,0.34277988178643415
5511,0.754079254079254,0.5917874396135265
5517,0.6681737383105341,0.3539959267801934
5520,0.6724797456732783,0.5327408616605851
5522,0.5782323106344059,0.36943393118782836
5527,0.5534654158426952,0.20103366234906636
5531,0.9186351706036744,0.8485159524420494
5532,0.2489387368472186,0.10202737239664064
5535,0.7618887499684271,0.41776962449608185
5536,0.22255017709563163,0.07590759075907591
5538,0.8391827806475323,0.6038550172576762
5540,0.610672514619883,0.4785524160524161
5541,0.7554310632432306,0.5432855417946717
5547,0.6176488643339473,
5548,0.8281878351957812,0.6707694977203841
5550,0.7164996188193162,0.4123032472442474
5551,0.6720879120879121,0.40171829249499147
5553,0.8184372522128454,0.5897283484187159
5554,0.7807921866521974,0.5796997830015493
5559,0.6682408059593179,0.35556845923789193
5560,0.7998044517718554,0.5537781092516878
5562,0.8090360064215274,0.5226282101625697
5564,0.8358145172569191,0.574899384469697
5565,0.5897602397602397,0.33275565964090553
5568,0.5835428012847368,0.3095371721480151
5571,0.853954534145465,0.6833558653710745
5572,0.5031546391752577,0.465375899760064
5575,0.2887009256303862,0.09546413502109705
5576,0.7517174848178138,0.4576518140026179
5577,0.7215798532320084,0.4351984972024203
5580,0.4680851063829787,
5581,0.4900191693290735,0.1866254067740905
5583,0.58238193846323,0.40895520389857287
5586,0.6845684803001876,0.40834244316039264
5587,0.7915098600030107,0.526979320922361
5588,0.8620317151126902,0.7471062263625605
5593,0.8636038164086548,0.5066244239631337
5597,0.38470149253731345,0.2156840165822202
5599,0.7579061386459345,0.45069709733241914
5600,0.7105876393110435,0.57193228468073
5602,0.3706756831507909,0.18869277440706012
5607,0.74860853432282,0.426512153759186
5608,0.6260539501458018,0.5212182702512107
5609,0.8962726584860347,0.6305858517003711
5610,0.7448684210526315,0.5214882331897155
5616,0.6333333333333333,0.36098901098901104
5618,0.7587154828960022,0.6160570138243749
5620,0.7948194662480377,0.39344868382135467
5621,0.7822249432412438,0.7321639247558497
5623,0.9218996241759425,0.7794420942375069
5624,0.2643525260989995,0.14282797977448344
5625,0.8372094227946449,0.6702486011734285
5627,0.7025704585951682,0.36807501900576123
5630,0.6836825964732942,0.4295481134834747
5631,0.5255102040816327,0.3181818181818182
5632,0.6640331819079597,0.251604621309371
5634,0.4155960799137064,0.21400199942752096
5637,0.6905283315329471,0.41208233092755947
5640,0.5904344193817879,0.37935393258426964
5641,0.7353894771402775,0.5360397430750703
5643,0.7171574732152204,0.4969090335105566
5644,0.6780559545796566,0.30164597381851077
5647,0.6099810540008106,0.2893018175056942
5649,0.5823281375266981,0.25398347493744666
5650,0.747266093562575,0.4925842745987381
5652,0.613455540340567,0.46557431679821226
5654,0.6825396825396826,0.49025273050546103
5655,0.5421077082839914,0.29519564436998924
5656,0.5944393328143063,0.4504357298474945
5658,0.566186951754386,0.38035353535353533
5659,0.4833333333333333,0.27756771168775407
5660,0.8005124189941585,0.4408055505616481
5663,0.9271971043942088,0.7052922292512511
5667,0.3312150493421052,0.2705518438528147
5669,0.6875525196816804,0.289246481000448
5671,0.5491425192193968,0.3045241966575591
5673,0.820156023222061,0.5922475106685633
5679,0.6775751537728494,0.4102643964562569
5681,0.4905348276274677,0.33221773888863704
5683,0.8514688647935317,0.7093287470501257
5690,0.8779557602339556,0.5935683562761948
5696,0.6937323861820506,0.5368986480782617
5697,0.6091659798548571,0.35975720025706687
5699,0.7877975669525643,0.38950420751670833
5705,0.7592940043502083,0.5350293542074364
5707,0.3828268514144754,0.11504395986305523
5708,0.8740740740740741,0.6592857142857143
5709,0.612328867772036,0.3988654646052425
5710,0.7610902255639098,0.46882006610469706
5711,0.6279248796439276,0.25351543806588694
5713,0.8392983386355602,0.6198504983388704
5714,0.6027397260273972,
5715,0.8544554455445544,0.502504580134969
5717,0.5251736111111112,
