ID,wt_a,dhh_a,m/w,log
7672,0.5850548120060819,0.2621494670494008,0.45,-1.15200309344505
7676,0.6893158388003748,0.5035750766087845,0.73,-0.4540316308947075
7685,0.7863620418869037,0.3789483608636921,0.48,-1.0588936890535685
7693,0.6861062335381913,0.3860380103987365,0.56,-0.8365012677171204
7697,0.7919080573405833,0.5731778996865204,0.72,-0.47393118833241243
7698,0.4951568757221219,0.2138157894736842,0.43,-1.217591435072627
7701,0.7627119372870704,0.3118768108955656,0.41,-1.286304185156641
7711,0.7821797461201168,0.5455175754037234,0.7,-0.5145731728297583
7712,0.6948947726857466,0.4874539877300613,0.7,-0.5145731728297583
7716,0.7444953986484134,0.3541254062563477,0.48,-1.0588936890535685
7717,0.849624060150376,0.5288646386972746,0.62,-0.6896598793878495
7720,0.7373431756521185,0.5407562964287612,0.73,-0.4540316308947075
7723,0.7116165878358487,0.4535947712418301,0.64,-0.6438561897747246
7725,0.5536979804976823,0.2106458352257244,0.38,-1.3959286763311392
7729,0.7253462347749162,0.4027914577363897,0.56,-0.8365012677171204
7730,0.7406628119347418,0.5175148325823229,0.7,-0.5145731728297583
7731,0.8031542356879238,0.668996040595276,0.83,-0.2688167584278
7732,0.5599815413013383,0.4302832244008714,0.77,-0.3770696490798233
7736,0.3579625571708208,0.14543156089135784,0.41,-1.286304185156641
7737,0.0319941227433958,0.012351124834583149,0.39,-1.3584539709124763
7740,0.8484168251610111,0.5111162935323383,0.6,-0.7369655941662062
7744,0.5422522499290854,0.5237937636566808,0.97,-0.043943347587597055
7747,0.6620502118510087,0.3522252570694088,0.53,-0.9159357352115255
7748,0.6865228522464994,0.3458086459879779,0.5,-1.0
7749,0.6303350241830836,0.30386705539930337,0.48,-1.0588936890535685
7751,0.6119598158347175,0.29718547190214817,0.49,-1.0291463456595165
7753,0.8808261261900658,0.5656622023809523,0.64,-0.6438561897747246
7756,0.7807656719870458,0.6085093241735022,0.78,-0.3584539709124763
7757,0.8625157783783081,0.5753246753246752,0.67,-0.5777669993169522
7759,0.5635885080760874,0.3977376980817348,0.71,-0.49410907027004275
7769,0.8322907797392671,0.5579249245656711,0.67,-0.5777669993169522
7772,0.7403684990650204,0.5509811906640536,0.74,-0.4344028241457749
7773,0.8085106382978723,0.7198962813053378,0.89,-0.16812275880832692
7775,0.779977859407236,0.4956636500754148,0.64,-0.6438561897747246
7778,0.7056004451737825,0.4275597930163386,0.61,-0.7131188522118385
7780,0.8267811296534018,0.629399379432624,0.76,-0.3959286763311392
7782,0.7821075648828698,0.5268729429400072,0.67,-0.5777669993169522
7788,0.6662759324568761,0.3263711562603453,0.49,-1.0291463456595165
7790,0.6083175670758963,0.3665328007204048,0.6,-0.7369655941662062
7793,0.4052725543271817,0.17998555588021775,0.44,-1.1844245711374275
7794,0.6838518518518519,0.31535536794203944,0.46,-1.1202942337177118
7796,0.5035872428675523,0.3323155533399801,0.66,-0.5994620704162712
7807,0.7008245777364009,0.7183166409861326,1.02,0.02856915219677092
7830,0.7133163698049194,0.4611912393162393,0.65,-0.6214883767462702
7831,0.3292875901765374,0.27956156167848495,0.85,-0.23446525363702297
7833,0.6976495726495726,0.3711411673453558,0.53,-0.9159357352115255
7835,0.7819828722002635,0.4813124022615181,0.62,-0.6896598793878495
7837,0.7539259086672879,0.248658653475382,0.33,-1.5994620704162712
7838,0.8239594496703957,0.6940305457254611,0.84,-0.2515387669959645
7849,0.8139674324665489,0.6814192181174089,0.84,-0.2515387669959645
7850,0.7754398240703719,0.4685408299866132,0.6,-0.7369655941662062
7851,0.4693827160493827,0.1794871794871795,0.38,-1.3959286763311392
7853,0.7322455322455322,0.5483011083245692,0.75,-0.4150374992788438
7854,0.831056046258942,0.5913539336480484,0.71,-0.49410907027004275
7856,0.71,0.5255495495495496,0.74,-0.4344028241457749
7859,0.6093912351265292,0.2880765124367065,0.47,-1.0892673380970874
7860,0.6684981684981686,0.429288924134285,0.64,-0.6438561897747246
7862,0.5894856358259399,0.3541332263242376,0.6,-0.7369655941662062
7865,0.6998629298928994,0.4580974372953384,0.65,-0.6214883767462702
7866,0.4311215290299315,0.2340425531914893,0.54,-0.888968687611256
7867,0.7378006872852234,0.4080357142857143,0.55,-0.862496476250065
7869,0.8566896501963897,0.7082614547591515,0.83,-0.2688167584278
7870,0.6860087586831773,0.4037901099002582,0.59,-0.7612131404128835
7871,0.7688571428571429,0.5513698630136986,0.72,-0.47393118833241243
7872,0.979905408464908,0.9176126392940772,0.94,-0.08926733809708741
7882,0.7079223842195541,0.362891829393628,0.51,-0.9714308478032291
7883,0.5355292792792792,0.4093889716840536,0.76,-0.3959286763311392
7885,0.8035714285714286,0.5590409402150369,0.7,-0.5145731728297583
7887,0.6670258620689655,0.3719281577994933,0.56,-0.8365012677171204
7888,0.7813273572104116,0.5368303571428572,0.69,-0.5353317329965557
7889,0.5344827586206896,0.3240510219763332,0.61,-0.7131188522118385
7890,0.6127173017971804,0.35225733929365016,0.57,-0.8109661756099832
7892,0.5770008392462043,0.5201550387596899,0.9,-0.15200309344504997
7895,0.7676092951760929,0.3884557781284266,0.51,-0.9714308478032291
7897,0.7275545408422122,0.4485561162177798,0.62,-0.6896598793878495
7901,0.8360950105996037,0.5422360248447204,0.65,-0.6214883767462702
7902,0.3449395416911308,0.15000634420973244,0.43,-1.217591435072627
7904,0.4960253014948894,0.296626094889541,0.6,-0.7369655941662062
7906,0.6171655287856856,0.3907926829268293,0.63,-0.6665762662748083
7907,0.7244307862542363,0.4338875175255824,0.6,-0.7369655941662062
7908,0.7639724578938094,0.4327836660492557,0.57,-0.8109661756099832
7910,0.4413408944658944,0.1808759672998084,0.41,-1.286304185156641
7913,0.68860803878481,0.32948380427291524,0.48,-1.0588936890535685
7915,0.5429869810857283,0.203973819541842,0.38,-1.3959286763311392
7919,0.5143088372746107,0.20169550956600504,0.39,-1.3584539709124763
7922,0.5754010899398861,0.3194450996869005,0.56,-0.8365012677171204
7923,0.7854042614685234,0.5125212111638676,0.65,-0.6214883767462702
7935,0.6097630811843435,0.3772232607300707,0.62,-0.6896598793878495
7936,0.5919465547197325,0.3408139104571715,0.58,-0.7858751946471527
7940,0.4879177452295854,0.2213534871614757,0.45,-1.15200309344505
7944,0.6923296613627091,0.4726788638326952,0.68,-0.5563933485243852
7948,0.8983716196568771,0.6713744445703209,0.75,-0.4150374992788438
7950,0.5652867881783544,0.3433418726140245,0.61,-0.7131188522118385
7951,0.9034458743467126,0.8695199091647436,0.96,-0.058893689053568565
7952,0.6318970727916415,0.3012950868822755,0.48,-1.0588936890535685
7956,0.5508399646330681,0.1891323839355372,0.34,-1.5563933485243853
7958,0.4766233766233766,0.3125,0.66,-0.5994620704162712
7959,0.5212086119031631,0.3228825751455982,0.62,-0.6896598793878495
7960,0.705069260241674,0.5029189560439561,0.71,-0.49410907027004275
7961,0.8746526118964547,0.8232111534417506,0.94,-0.08926733809708741
7962,0.6752870066123078,0.2570089463787111,0.38,-1.3959286763311392
7963,0.6981935069109612,0.309165968440162,0.44,-1.1844245711374275
7966,0.6188575704664505,0.2992603291316527,0.48,-1.0588936890535685
7968,0.6620402751063706,0.4997783251231527,0.75,-0.4150374992788438
7970,0.759655315614618,0.42523616734143055,0.56,-0.8365012677171204
7971,0.34945721583652617,0.17266393442622952,0.49,-1.0291463456595165
7972,0.325089058524173,0.15422885572139305,0.47,-1.0892673380970874
7975,0.7028501147672132,0.3289009714812283,0.47,-1.0892673380970874
7979,0.4635978102039515,0.16451091267516169,0.35,-1.5145731728297585
7981,0.7268978125633392,0.4650159356073905,0.64,-0.6438561897747246
7983,0.6934498557610724,0.5401722417686289,0.78,-0.3584539709124763
7984,0.6107692307692307,0.3392857142857143,0.56,-0.8365012677171204
7987,0.8013168587470451,0.4971510410928721,0.62,-0.6896598793878495
7989,0.6019046034848422,0.3650758334260392,0.61,-0.7131188522118385
7990,0.8171064040629258,0.6326314016172507,0.77,-0.3770696490798233
7991,0.4175998052580331,0.3333333333333333,0.8,-0.3219280948873623
7994,0.8184872571753739,0.5503870347601769,0.67,-0.5777669993169522
7995,0.8960627546066202,0.7675198006067026,0.86,-0.2175914350726268
7998,0.6892907630245146,0.4971595655806183,0.72,-0.47393118833241243
7999,0.6260538693005242,0.3734845345109304,0.6,-0.7369655941662062
8001,0.7153582153582153,0.5039346115386287,0.7,-0.5145731728297583
8002,0.7167683766174177,0.5887923056583818,0.82,-0.2863041851566411
8004,0.8427202623916393,0.5609201483412964,0.67,-0.5777669993169522
8006,0.7253086419753086,0.4447619047619048,0.61,-0.7131188522118385
8011,0.6807614054402484,0.2490450548264709,0.37,-1.434402824145775
8014,0.3974923310970896,0.12963317071153924,0.33,-1.5994620704162712
8017,0.9399815038324686,0.4674577819525589,0.5,-1.0
8018,0.5870389180810793,0.3023478889578252,0.52,-0.9434164716336325
8021,0.7050547159979156,0.4642857142857143,0.66,-0.5994620704162712
8024,0.3587987606893201,0.168312070223539,0.47,-1.0892673380970874
8030,0.5411145102360378,0.21769337389934035,0.4,-1.3219280948873622
8031,0.5201465201465202,0.39739657839033377,0.76,-0.3959286763311392
8032,0.23564701375486985,0.07352815105338734,0.31,-1.6896598793878495
8034,0.6241438356164384,0.318170250668024,0.51,-0.9714308478032291
8035,0.8473501057498402,0.4397176792463737,0.52,-0.9434164716336325
8037,0.7095700416088766,0.3913199426111909,0.55,-0.862496476250065
8040,0.2532669350851169,0.11885957381865353,0.47,-1.0892673380970874
8042,0.7655723905723906,0.6746084797555385,0.88,-0.18442457113742744
8044,0.7076300984528833,0.490770725388601,0.69,-0.5353317329965557
8046,0.6184952978056426,0.5452950208379029,0.88,-0.18442457113742744
8048,0.38781979977753056,0.17696886446886448,0.46,-1.1202942337177118
8050,0.6883942766295708,0.3591578947368421,0.52,-0.9434164716336325
8058,0.5937347667049941,0.6745463105632596,1.14,0.18903382439001684
8060,0.7304083304083304,0.3737724842002917,0.51,-0.9714308478032291
8062,0.8108425272764552,0.3760822220004249,0.46,-1.1202942337177118
8063,0.8474132154268927,0.470069639853752,0.55,-0.862496476250065
8066,0.5922200705190273,0.3047046947985116,0.51,-0.9714308478032291
8067,0.4965587044534413,0.1902663533098316,0.38,-1.3959286763311392
8071,0.8495457552931596,0.7631896365925686,0.9,-0.15200309344504997
8074,0.7857473596013494,0.5090613611740372,0.65,-0.6214883767462702
8076,0.7046842105263158,0.29288420560400025,0.42,-1.2515387669959646
8077,0.5368946187376946,0.38464460915790605,0.72,-0.47393118833241243
8080,0.5202236637970371,0.4671833027541536,0.9,-0.15200309344504997
8081,0.7031633854955409,0.4608667064820565,0.66,-0.5994620704162712
8088,0.881515444015444,0.6456814455645865,0.73,-0.4540316308947075
8091,0.7848076923076923,0.412116740449254,0.53,-0.9159357352115255
8094,0.8212290502793296,0.5152839483785173,0.63,-0.6665762662748083
8098,0.6807323452484743,0.490111470693995,0.72,-0.47393118833241243
8099,0.8545348933698448,0.5821515358010723,0.68,-0.5563933485243852
8102,0.7017721518987341,0.5741328340559717,0.82,-0.2863041851566411
8103,0.7766501790892035,0.5887076847047196,0.76,-0.3959286763311392
8105,0.6713223838072456,0.39943360095976377,0.59,-0.7612131404128835
8107,0.7959183673469388,0.4994068368892701,0.63,-0.6665762662748083
8109,0.8276855301152048,0.3715789524673012,0.45,-1.15200309344505
8114,0.6274139206179636,0.37249294309909375,0.59,-0.7612131404128835
8117,0.6015610043443045,0.4074674980756601,0.68,-0.5563933485243852
8128,0.5896031921968521,0.4983960439611345,0.85,-0.23446525363702297
8132,0.8252520286311611,0.4968045977011494,0.6,-0.7369655941662062
8134,0.5826207575292934,0.2509131903841083,0.43,-1.217591435072627
8139,0.8094358810822329,0.3905634888342636,0.48,-1.0588936890535685
8140,0.8737011494252873,0.5632891689761208,0.64,-0.6438561897747246
8141,0.6382422315659932,0.4229949874686717,0.66,-0.5994620704162712
8142,0.5368331133027879,0.4109685725166824,0.77,-0.3770696490798233
8143,0.5972192337114569,0.304053457882159,0.51,-0.9714308478032291
8145,0.6787313098755483,0.4929126126189398,0.73,-0.4540316308947075
8150,0.7542595402030575,0.503015873015873,0.67,-0.5777669993169522
8152,0.654040404040404,0.2416106493592503,0.37,-1.434402824145775
8153,0.6929572131768269,0.312015503875969,0.45,-1.15200309344505
8158,0.678288506637044,0.4684724286470011,0.69,-0.5353317329965557
8160,0.7806718421243561,0.5708761829673863,0.73,-0.4540316308947075
8170,0.5165004748338081,0.3692503317116321,0.71,-0.49410907027004275
8172,0.7037760416666666,0.5636818039817102,0.8,-0.3219280948873623
8174,0.5583183680987245,0.3857016769638129,0.69,-0.5353317329965557
8175,0.5721118860955886,0.339032590482933,0.59,-0.7612131404128835
8176,0.5886437908496732,0.3453524193648162,0.59,-0.7612131404128835
8180,0.5716250754997162,0.4611355406839962,0.81,-0.3040061868900999
8181,0.6775481893029804,0.3464690380712945,0.51,-0.9714308478032291
8187,0.5194671857916211,0.1871679044483577,0.36,-1.4739311883324124
8188,0.3769084258721721,0.17005812576761692,0.45,-1.15200309344505
8191,0.6033932866255359,0.31451027307573265,0.52,-0.9434164716336325
8194,0.7313564253905704,0.4049912171113401,0.55,-0.862496476250065
8198,0.8816275956456601,0.8130669810186595,0.92,-0.12029423371771177
8199,0.7586206896551724,0.6540299458426251,0.86,-0.2175914350726268
8200,0.7375015036689523,0.4251327955931537,0.58,-0.7858751946471527
8203,0.8357063279857397,0.5877688172043011,0.7,-0.5145731728297583
8208,0.8777999004479841,0.7658010794530602,0.87,-0.20091269392599642
8210,0.7466190900981267,0.3881767392364652,0.52,-0.9434164716336325
8211,0.8363579474342928,0.5193117977528089,0.62,-0.6896598793878495
8214,0.6368715892058312,0.4491060573553601,0.71,-0.49410907027004275
8215,0.8474025974025974,0.5331887948241448,0.63,-0.6665762662748083
8222,0.8208961259014185,0.5835592392696898,0.71,-0.49410907027004275
8223,0.7825736648250461,0.4786286157024793,0.61,-0.7131188522118385
8225,0.7654320987654322,0.4963322884012539,0.65,-0.6214883767462702
8226,0.7055877483443709,0.2883513352805494,0.41,-1.286304185156641
8227,0.8938242826133771,0.5828706256253425,0.65,-0.6214883767462702
8230,0.8255512767504075,0.7160679270506066,0.87,-0.20091269392599642
8231,0.6750666403104042,0.4983060502041388,0.74,-0.4344028241457749
8233,0.7525475728807299,0.4552730662108195,0.6,-0.7369655941662062
8234,0.6869565217391305,0.3544043728379489,0.52,-0.9434164716336325
8235,0.8598391537458339,0.5952893781660085,0.69,-0.5353317329965557
8236,0.5538446364461278,0.40420676042437703,0.73,-0.4540316308947075
8237,0.6747482647375109,0.3930423545814701,0.58,-0.7858751946471527
8240,0.5629947916666667,0.3594935023374577,0.64,-0.6438561897747246
8241,0.5466793281500386,0.3650717703349282,0.67,-0.5777669993169522
8244,0.7516018183026959,0.667368362791041,0.89,-0.16812275880832692
8245,0.5908177890826873,0.3360197068304848,0.57,-0.8109661756099832
8247,0.5685780989600765,0.2768688448601154,0.49,-1.0291463456595165
8252,0.733896376684754,0.4543987630748797,0.62,-0.6896598793878495
8254,0.4284770124161828,0.2730786829513716,0.64,-0.6438561897747246
8256,0.8383689511176615,0.4931838494553954,0.59,-0.7612131404128835
8259,0.7530966070414538,0.5881434616008101,0.78,-0.3584539709124763
8261,0.8068342947375206,0.5785431480284422,0.72,-0.47393118833241243
8264,0.8290975903952424,0.5656750998668443,0.68,-0.5563933485243852
8267,0.6197255574614065,0.3296004003231524,0.53,-0.9159357352115255
8271,0.6757908177274974,0.5070223096105719,0.75,-0.4150374992788438
8272,0.3596698113207547,0.2319182389937107,0.64,-0.6438561897747246
8273,0.8512821433272307,0.6140519073456254,0.72,-0.47393118833241243
8274,0.5010964912280702,0.33827375762859635,0.68,-0.5563933485243852
8276,0.7348970748006478,0.5625891397165698,0.77,-0.3770696490798233
8278,0.7913643833420176,0.5200024975142665,0.66,-0.5994620704162712
8279,0.8033658499498508,0.37403166674923777,0.47,-1.0892673380970874
8280,0.5439949028352978,0.37736572890025577,0.69,-0.5353317329965557
8281,0.5673115544249565,0.3977178761679221,0.7,-0.5145731728297583
8282,0.8303620594713657,0.4875406485180712,0.59,-0.7612131404128835
8285,0.6874289503599849,0.4182754182754183,0.61,-0.7131188522118385
8289,0.7247596153846154,0.4376253132832081,0.6,-0.7369655941662062
8291,0.6237465979086091,0.2689071038251366,0.43,-1.217591435072627
8299,0.8183881690352076,0.5767476267410689,0.7,-0.5145731728297583
8302,0.5757745266781411,0.3325175214150629,0.58,-0.7858751946471527
8303,0.7279749496519803,0.4112698516011455,0.56,-0.8365012677171204
8304,0.6833385044989139,0.4265701112486338,0.62,-0.6896598793878495
8307,0.7246058795342514,0.5188097681680011,0.72,-0.47393118833241243
8308,0.5000765345170672,0.31548347613219097,0.63,-0.6665762662748083
8309,0.8417571466968239,0.6533110609197565,0.78,-0.3584539709124763
8312,0.9083764905850796,0.7058519893940287,0.78,-0.3584539709124763
8314,0.6897561944485824,0.5642751200938614,0.82,-0.2863041851566411
8315,0.7649834827748938,0.527349695585997,0.69,-0.5353317329965557
8316,0.6474622249264781,0.2327325322652425,0.36,-1.4739311883324124
8319,0.9025376199351144,0.7165004377783699,0.79,-0.3400754415976217
8321,0.7023332407444149,0.3255985606864419,0.46,-1.1202942337177118
8322,0.5742600422832981,0.4651162790697674,0.81,-0.3040061868900999
8327,0.7367329069590376,0.3839658292527145,0.52,-0.9434164716336325
8330,0.667271858443467,0.3385226718673817,0.51,-0.9714308478032291
8331,0.6613758189398451,0.29412912350853354,0.44,-1.1844245711374275
8332,0.5527497194163861,0.3374358974358974,0.61,-0.7131188522118385
8334,0.6462393042703924,0.3741050696594428,0.58,-0.7858751946471527
8336,0.43916130253691776,0.2300903119868637,0.52,-0.9434164716336325
8342,0.7363097984925396,0.4726197430339547,0.64,-0.6438561897747246
8344,0.8384089029250319,0.7940582204594777,0.95,-0.07400058144377693
8345,0.8295400795748589,0.5968078575813383,0.72,-0.47393118833241243
8350,0.6212882774407154,0.31008442192165986,0.5,-1.0
8355,0.8527393597046822,0.6532522009885038,0.77,-0.3770696490798233
8356,0.20331481404701685,0.11267605633802814,0.55,-0.862496476250065
8358,0.7128099173553719,0.4529107984255124,0.64,-0.6438561897747246
8360,0.8315085813815417,0.577846036698295,0.69,-0.5353317329965557
8365,0.850941145281018,0.5793047123117387,0.68,-0.5563933485243852
8366,0.7236278495716568,0.6583281175531579,0.91,-0.13606154957602837
8368,0.450136612021858,0.247140573115238,0.55,-0.862496476250065
8370,0.6424743515906406,0.3686688251274609,0.57,-0.8109661756099832
8371,0.7225411490816624,0.3648967861629647,0.51,-0.9714308478032291
8373,0.6659722222222222,0.3876312820067702,0.58,-0.7858751946471527
8375,0.6403987695801703,0.3635051598946415,0.57,-0.8109661756099832
8376,0.5784256559766764,0.38312238306017465,0.66,-0.5994620704162712
8378,0.3650619564380821,0.15492957746478872,0.42,-1.2515387669959646
8379,0.6998108133462584,0.5513771503926153,0.79,-0.3400754415976217
8381,0.6266512457499582,0.3196703162882352,0.51,-0.9714308478032291
8382,0.7299319727891156,0.4962962962962962,0.68,-0.5563933485243852
8383,0.7038633988006822,0.4606771924921987,0.65,-0.6214883767462702
8384,0.6740749097472925,0.3428914266799073,0.51,-0.9714308478032291
8386,0.7078262339418526,0.38232361617436783,0.54,-0.888968687611256
8387,0.5667839657282742,0.3893805309734513,0.69,-0.5353317329965557
8390,0.7046195652173913,0.4009039438975744,0.57,-0.8109661756099832
8392,0.8208443819686273,0.5058370591157476,0.62,-0.6896598793878495
8398,0.6864715067218887,0.2781998704263978,0.41,-1.286304185156641
8399,0.7944613821138211,0.5804414883362252,0.73,-0.4540316308947075
8400,0.5611559139784946,0.2068984983628768,0.37,-1.434402824145775
8401,0.6794821451498506,0.4153496703176448,0.61,-0.7131188522118385
8403,0.4615384615384616,0.2231732243229433,0.48,-1.0588936890535685
8404,0.6138121570167573,0.34408045212344696,0.56,-0.8365012677171204
8405,0.6148452311095062,0.3396630556076751,0.55,-0.862496476250065
8407,0.7578813857179969,0.54207377761579,0.72,-0.47393118833241243
8409,0.7059345543491229,0.4266255068565723,0.6,-0.7369655941662062
8412,0.7241285671966031,0.3188320038765469,0.44,-1.1844245711374275
8416,0.6377468957086792,0.3478294041351949,0.55,-0.862496476250065
8418,0.6490595213008323,0.334419972712195,0.52,-0.9434164716336325
8419,0.741370957088705,0.5400582732658438,0.73,-0.4540316308947075
8420,0.4063386944181646,0.15467985129768175,0.38,-1.3959286763311392
8426,0.6177661167385553,0.2984549008038941,0.48,-1.0588936890535685
8429,0.7731266917566131,0.4533470108735321,0.59,-0.7612131404128835
8431,0.8220878106664908,0.5979094571752509,0.73,-0.4540316308947075
8433,0.610123918634557,0.441166783112087,0.72,-0.47393118833241243
8436,0.8510925151092514,0.5660972293047765,0.67,-0.5777669993169522
8440,0.5812236286919832,0.2971469210174029,0.51,-0.9714308478032291
8442,0.768520752895753,0.5729866538690068,0.75,-0.4150374992788438
8443,0.5638200013200013,0.3031604259704569,0.54,-0.888968687611256
8444,0.7452488687782806,0.4921274961597543,0.66,-0.5994620704162712
8446,0.6420333781897299,0.33716247441737635,0.53,-0.9159357352115255
8447,0.6609490848007414,0.3414425791115733,0.52,-0.9434164716336325
8450,0.652229845626072,0.2909819311585316,0.45,-1.15200309344505
8451,0.7421901600272387,0.6510292717753451,0.88,-0.18442457113742744
8453,0.5226614723719262,0.3096225478388473,0.59,-0.7612131404128835
8456,0.9465263993648272,0.8250976689347842,0.87,-0.20091269392599642
8457,0.6487290987404142,0.3624464228639489,0.56,-0.8365012677171204
8460,0.6408807062876829,0.5205289403729361,0.81,-0.3040061868900999
8464,0.8789574366331898,0.8367039845913085,0.95,-0.07400058144377693
8468,0.2546366047745358,0.11674633949515467,0.46,-1.1202942337177118
8472,0.8518573614416864,0.5146886016451234,0.6,-0.7369655941662062
8475,0.4083180708180708,0.22282942282942286,0.55,-0.862496476250065
8476,0.9064336137670016,0.7103334940695051,0.78,-0.3584539709124763
8480,0.6417958603754543,0.31290559791528616,0.49,-1.0291463456595165
8486,0.6096046144382523,0.2624511015492079,0.43,-1.217591435072627
8489,0.7113417555065045,0.6029608552955925,0.85,-0.23446525363702297
8490,0.7918889930230136,0.61276452384839,0.77,-0.3770696490798233
8493,0.5186562063369189,0.1901846466497729,0.37,-1.434402824145775
8494,0.20928896619851395,0.057752124952178185,0.28,-1.8365012677171204
8495,0.6494096045402753,0.4080056179775281,0.63,-0.6665762662748083
8503,0.5240567670474212,0.3469674241856047,0.66,-0.5994620704162712
8504,0.6419262951753606,0.3037871169998817,0.47,-1.0892673380970874
8505,0.5991353632598767,0.3325746037590588,0.56,-0.8365012677171204
8508,0.6926359869265788,0.4666227492314449,0.67,-0.5777669993169522
8509,0.7493642320578868,0.5645752044747512,0.75,-0.4150374992788438
8511,0.7937991013047796,0.5249638680856654,0.66,-0.5994620704162712
8512,0.7726502732240437,0.4527972027972028,0.59,-0.7612131404128835
8523,0.9370115890374568,0.6322703976347523,0.67,-0.5777669993169522
8524,0.671520737327189,0.4406005517116629,0.66,-0.5994620704162712
8527,0.8157498449428376,0.6575225722962257,0.81,-0.3040061868900999
8528,0.6331705221609564,0.3730335702033816,0.59,-0.7612131404128835
8530,0.8093712473301615,0.5671301968471779,0.7,-0.5145731728297583
8534,0.6153942461095439,0.2635615146323313,0.43,-1.217591435072627
8536,0.7772484191285446,0.6010235908607073,0.77,-0.3770696490798233
8537,0.6607142857142857,0.3686073957513769,0.56,-0.8365012677171204
8538,0.714186176142698,0.4413995034542314,0.62,-0.6896598793878495
8539,0.643574727699558,0.4179109025534768,0.65,-0.6214883767462702
8541,0.5376535539661373,0.36557011795543903,0.68,-0.5563933485243852
8542,0.6733805994199162,0.4519741104785012,0.67,-0.5777669993169522
8545,0.7747777777777778,0.5886439671918844,0.76,-0.3959286763311392
8547,0.7208491176198836,0.5532560706401766,0.77,-0.3770696490798233
8549,0.7171416561687256,0.466190887267481,0.65,-0.6214883767462702
8553,0.6455012077294686,0.3604107585962425,0.56,-0.8365012677171204
8557,0.7346808834245075,0.5272622708820273,0.72,-0.47393118833241243
8559,0.6455329500221141,0.3998168588823442,0.62,-0.6896598793878495
8560,0.7585034013605442,0.4873012750792586,0.64,-0.6438561897747246
8561,0.5022932261627193,0.20441590512664945,0.41,-1.286304185156641
8562,0.7049291261364492,0.429985555487045,0.61,-0.7131188522118385
8563,0.7552646328769317,0.4456806722689076,0.59,-0.7612131404128835
8566,0.7850595887918486,0.4085729073542559,0.52,-0.9434164716336325
8568,0.5,0.2380952380952381,0.48,-1.0588936890535685
8569,0.6657588577472237,0.3725002698605642,0.56,-0.8365012677171204
8573,0.8156752578918092,0.3200523919269848,0.39,-1.3584539709124763
8575,0.4215442092154421,0.1621995964043295,0.38,-1.3959286763311392
8577,0.5404247310260841,0.4746290266868504,0.88,-0.18442457113742744
8581,0.5574880954017774,0.29879685515300536,0.54,-0.888968687611256
8582,0.5121657956525032,0.3190464189708141,0.62,-0.6896598793878495
8585,0.6147071034167808,0.3619357088749053,0.59,-0.7612131404128835
8588,0.7762737023856106,0.4675367621367462,0.6,-0.7369655941662062
8591,0.5539446866428537,0.30180960796335704,0.54,-0.888968687611256
8596,0.6998648648648649,0.44786363010871055,0.64,-0.6438561897747246
8599,0.5866458293567475,0.256233024127885,0.44,-1.1844245711374275
8604,0.8430986319423617,0.5458224472057895,0.65,-0.6214883767462702
8605,0.6391352013282827,0.27941320624965954,0.44,-1.1844245711374275
8612,0.6304308444074432,0.4012776031354907,0.64,-0.6438561897747246
8613,0.7873931623931625,0.4553645208583234,0.58,-0.7858751946471527
8615,0.7821861129918002,0.4413648824123503,0.56,-0.8365012677171204
8618,0.5510200168724595,0.29720471044613544,0.54,-0.888968687611256
8619,0.6501603966170895,0.4473684210526315,0.69,-0.5353317329965557
8629,0.6936936936936937,0.4869627764790506,0.7,-0.5145731728297583
8631,0.5682644909060004,0.2996834107218236,0.53,-0.9159357352115255
8644,0.8960355055459196,0.7203224689795942,0.8,-0.3219280948873623
8647,0.7513042865200226,0.3401144748638025,0.45,-1.15200309344505
8649,0.3789859693877551,0.2161557177615572,0.57,-0.8109661756099832
8650,0.5702665755297334,0.3442721661899744,0.6,-0.7369655941662062
8653,0.7880385487528345,0.6851787331893248,0.87,-0.20091269392599642
8656,0.5623931623931624,0.3483575961179545,0.62,-0.6896598793878495
8658,0.5650112302582853,0.3019056055140196,0.53,-0.9159357352115255
8659,0.7478512648582749,0.5235966219572777,0.7,-0.5145731728297583
8664,0.6454438565549676,0.3700027570995312,0.57,-0.8109661756099832
8666,0.4724291873009737,0.15530830459583145,0.33,-1.5994620704162712
8669,0.7543298361759425,0.7514285405778949,1.0,0.0
8673,0.9125368248772504,0.8502331002331003,0.93,-0.10469737866669322
8679,0.7766217616718191,0.5648000950250474,0.73,-0.4540316308947075
8681,0.6623376623376623,0.5122191564840362,0.77,-0.3770696490798233
8683,0.6546508918236447,0.388603433341208,0.59,-0.7612131404128835
8684,0.710336593653855,0.4511271249076128,0.64,-0.6438561897747246
8685,0.713773680638907,0.4482751126627351,0.63,-0.6665762662748083
8694,0.7868731563421829,0.5607354239940503,0.71,-0.49410907027004275
8697,0.26198451782782955,0.18806948125022693,0.72,-0.47393118833241243
8698,0.7224015585596585,0.485395532859476,0.67,-0.5777669993169522
8706,0.6453536334598535,0.319464904485024,0.5,-1.0
8712,0.7040372670807453,0.32591352131884005,0.46,-1.1202942337177118
8714,0.4621065800447741,0.2192278550764568,0.47,-1.0892673380970874
8718,0.6475134627671365,0.44871235902802004,0.69,-0.5353317329965557
8723,0.6348792255085531,0.25826181675431337,0.41,-1.286304185156641
8724,0.8195618153364632,0.4863081901916854,0.59,-0.7612131404128835
