ID,wt1,Assigned_gene_name,wt2,pat1_1,pat1_2
3791,0.4928977272727273,YJR133W,0.5421133231240429,0.4553314121037464,0.4682230869001297
3793,0.6403508771929824,YJR135W-A,0.6611445783132529,0.4941176470588236,0.52
3795,0.6538461538461539,YJR138W,0.6333333333333333,,
3798,0.7447698744769874,YJR141W,0.76,0.4834437086092716,0.5101214574898786
3799,0.616822429906542,YJR142W,0.6791808873720137,0.4082934609250399,0.4593796159527326
3801,0.6794788273615635,YJR144W,0.6524390243902439,0.6443298969072165,0.6677050882658361
3803,0.4190647482014389,YJR147W,0.4089481946624804,0.3041144901610018,0.3665987780040733
3805,0.6625607779578606,YJR148W,0.6661031276415892,0.4932950191570881,0.5284388866478419
3807,0.6551724137931034,YJR149W,,,0.5362318840579711
3817,0.5492957746478874,YJR154W,0.6567164179104478,0.3308823529411765,0.3344947735191638
3830,0.7873417721518987,YKL219W,0.7854889589905363,0.6826666666666666,0.7182389937106918
3840,0.7712121212121212,YKL216W,0.7701357466063349,0.653953488372093,0.655980271270037
3841,0.8861434108527132,YKL212W,0.8681039949270767,0.7071428571428572,0.7597099948213359
3842,0.7892156862745098,YKL210W,0.7146974063400576,0.6208333333333333,0.6544117647058824
3843,0.8047105004906772,YKL210W,0.7972465581977471,0.6163793103448276,0.6746765249537893
3846,0.8639455782312925,YKL208W,0.7647058823529411,0.5771604938271605,0.6646153846153846
3847,0.6879505664263645,YKL207W,0.7493946731234867,0.6203037569944044,0.6148555708390646
3849,0.7228525121555915,YKL205W,0.7145359019264448,0.4853273137697517,0.5955334987593052
3850,0.616580310880829,YKL204W,0.6503067484662577,0.3,0.3990384615384616
3857,0.7387267904509284,YKL195W,0.7590163934426228,0.5805555555555556,0.6486928104575164
3860,0.6605814739688979,YKL191W,0.680628272251309,0.4060066740823137,0.4624829467939973
3861,0.8582317073170732,YKL190W,0.8550873586844809,0.6347593582887701,0.7081218274111675
3862,0.7643678160919541,YKL189W,0.7734375,0.6363636363636364,0.6962025316455697
3869,0.6735042735042736,YKL185W,0.7392197125256673,0.5043988269794721,0.4617346938775511
3872,0.8323823109843081,YKL184W,0.8310428455941795,0.6940572267057961,0.7067783701447068
3873,0.6461538461538462,YKL183W,0.5921787709497207,0.371584699453552,0.4396887159533074
3875,0.7712158808933003,YKL182W,0.7746523388116309,0.619452313503305,0.6276870163370594
3876,0.8587746625129803,YKL182W,0.8756624541377904,0.7575993764614185,0.7600495838498318
3877,0.7068965517241379,YKL182W,0.6557377049180327,0.5549738219895288,0.5737704918032787
3883,0.6278046634403871,YKL181W,0.6414799374674309,0.5132924335378323,0.5308796007485964
3886,0.5857818038597873,YKL180W,0.5802690957713522,0.4482845135796274,0.4537895834476703
3890,0.8121183654297792,YKL175W,0.78505291005291,0.6674806674806675,0.6636771300448431
3892,0.7481751824817519,YKL173W,0.7933333333333333,0.4064516129032258,0.5232558139534884
3894,0.8754901960784314,YKL172W,0.8778220451527224,0.6748152359295054,0.7176470588235294
3897,0.6470588235294118,YKL171W,,0.36607142857142855,0.3425925925925926
3898,0.583508036338225,YKL170W,0.5413060582218725,0.3379424778761062,0.3975026014568158
3903,0.4221635883905013,YKL163W,0.4297297297297297,0.1941391941391941,0.2373417721518987
3904,0.869198312236287,YKL163W,0.8756218905472637,0.7851443768996961,0.7938479174627436
3911,0.7027293653403486,YKL160W,0.7098628925254312,0.43645484949832775,0.4994977398292316
3914,0.5873015873015873,YKL157W,,0.5,
3915,0.8082595870206489,YKL157W,0.8070866141732284,0.8243727598566308,0.8076923076923077
3919,0.5416473425470736,YKL156W,0.5394760696156635,0.4122709163346613,0.4506508733427532
3921,0.5989717223650386,YKL154W,0.5813177648040033,0.3716442953020134,0.3994626063591581
3930,0.5920826161790017,YKL146W,0.5882352941176471,0.3724604966139955,0.38492871690427705
3933,0.7141377524598653,YKL145W,0.7407686510926903,0.4311008468052348,0.5103255162758138
3935,0.9181654676258992,YKL143W,0.9314750290360048,0.7722772277227723,0.8143491124260355
3936,0.478713339640492,YKL142W,0.4765625,0.309431716750967,0.3310640443772063
3938,0.8044217687074829,YKL141W,0.7856420626895855,0.6264617440694955,0.6751152073732719
3939,0.6228373702422145,YKL140W,0.543778801843318,0.4485294117647059,0.5155709342560554
3940,0.456953642384106,YKL139W,0.4528301886792453,0.2748091603053435,0.2426470588235294
3941,0.8431372549019608,YKL137W,0.8312925170068027,0.8092175777063236,0.8179419525065963
3942,0.5277777777777778,YKL136W,0.5283018867924528,,0.4366197183098591
3956,0.7131782945736435,YKL127W,0.7181818181818181,0.5668276972624798,0.6010296010296011
3958,0.7860465116279071,YKL126W,0.7671394799054374,0.7239089184060721,0.7668341708542713
3959,0.5671641791044776,YKL126W,,0.31958762886597936,0.3663366336633663
3960,0.6476964769647696,YKL125W,0.61875,0.4044117647058824,0.4387096774193549
3961,0.6666666666666666,YKL124W,0.6463414634146342,0.5350877192982456,0.4926470588235294
3963,0.5677966101694916,YKL121W,0.5757575757575758,0.2753623188405797,0.3636363636363637
3965,0.9270942867157378,YKL120W,0.9338768115942028,0.8234075608493009,0.8636792452830189
3967,0.7959727568848092,YKL117W,0.8049257232212667,0.6779510022271715,0.6932792061344158
3974,0.7255813953488373,YKL112W,0.6824644549763034,0.4857142857142857,0.5079365079365079
3978,0.8463911165946947,YKL109W,0.8395331874544129,0.7020648967551623,0.7240618101545254
3980,0.6578947368421053,YKL108W,0.6595744680851063,0.4970414201183432,0.5
3984,0.7858627858627859,YKL106W,0.7728983688833124,0.5927947598253275,0.6313513513513513
3989,0.6569200779727096,YKL101W,0.7331606217616581,0.4541062801932367,0.5010060362173038
3990,0.7146282973621103,YKL098W,0.7106109324758842,0.4767123287671233,0.5305039787798409
3991,0.6608195257466019,YKL096W-A,0.6051322335689971,0.35008788430108856,0.3804812507634054
3995,0.9596444871486908,YKL096W,0.9325692963752664,0.8217366599514437,0.8586379256482349
3998,0.7835051546391752,YKL095W,0.7419354838709677,0.6642857142857143,0.54421768707483
3999,0.8854447439353099,YKL094W,0.8865814696485623,0.8119760479041916,0.8293601003764115
4009,0.4260869565217391,YKL088W,0.5106382978723404,0.35897435897435903,0.35294117647058826
4012,0.8455497382198953,YKL085W,0.8364648573416841,0.7605784681306909,0.8050559066601848
4013,0.8435294117647059,YKL084W,0.8215297450424929,0.6822429906542056,0.7138964577656676
4015,0.7611451048951049,YKL081W,0.7514085157476679,0.4657019678149144,0.5214612973233663
4019,0.7146884691288413,YKL080W,0.7164461247637051,0.5143101238786844,0.5546989720998532
4021,0.5391705069124424,YKL079W,0.56875,0.3993055555555556,0.36760124610591904
4023,0.4876237623762376,YKL078W,0.4717607973421927,0.2058823529411765,0.2835820895522388
4024,0.5665584415584416,YKL077W,0.5978142076502733,0.4221028396009209,0.4157303370786517
4025,0.6885676741130092,YKL073W,0.6751269035532995,0.5218216318785579,0.5130890052356021
4033,0.7764705882352941,YKL069W,0.7821939586645469,0.7405764966740577,0.7272727272727273
4034,0.6440489432703004,YKL068W-A,0.6120186697782963,0.3329023917259211,0.4024390243902439
4035,0.5626283367556468,YKL068W,0.6023809523809524,0.4428571428571429,0.4203296703296704
4039,0.4951342934994161,YKL067W,0.4790446146913024,0.2563315425940138,0.3068199968056221
4044,0.6553911205073996,YKL064W,0.6376811594202898,0.4419191919191919,0.4758620689655173
4045,0.6826923076923077,YKL064W,0.6741573033707865,0.52,0.5141700404858299
4050,0.6396396396396397,YKL062W,0.5775862068965517,0.4782608695652174,0.5506329113924051
4051,0.8160919540229885,YKL062W,0.7175925925925926,0.5522041763341067,0.6289978678038379
4052,0.5492700729927007,YKL061W,0.533816425120773,0.31362467866323906,0.3137254901960784
4055,0.7284768211920529,YKL058W,0.7334273624823695,0.6459865685960985,0.6541268950028074
4058,0.7028571428571428,YKL051W,0.7596899224806202,0.5555555555555556,0.6030150753768844
4059,0.7292576419213974,YKL051W,0.7173637515842839,0.5114698385726423,0.5483319076133447
4065,0.37055837563451777,YKL047W,0.35897435897435903,0.2846715328467153,0.2602739726027397
4067,0.5892116182572614,YKL045W,0.6164383561643836,0.4252199413489736,0.478494623655914
4071,0.7095808383233533,YKL043W,0.7034596375617792,0.4385665529010239,0.5544554455445545
4072,0.6907216494845361,YKL042W,0.6984126984126984,0.5053191489361702,0.5544554455445545
4079,0.5769230769230769,YKL039W,0.5862422997946611,0.3643410852713178,0.3937648254828872
4080,0.685,YKL038W,0.6513317191283293,0.7345454545454545,0.6742857142857143
4082,0.631578947368421,YKL038W,0.6219512195121951,0.3947368421052632,0.38461538461538464
4083,0.6868302799861735,YKL035W,0.6956335616438356,0.4863516289991194,0.5306173456635841
4085,0.6763754045307443,YKL034W,0.7658730158730159,0.600896860986547,0.7013574660633484
4086,0.6201550387596899,YKL033W-A,0.5762411347517731,0.5396039603960396,0.571972581873572
4087,0.7777777777777778,YKL033W,0.7806451612903226,0.4666666666666667,0.676923076923077
4089,0.8080808080808081,YKL028W,0.8198198198198198,0.590625,0.6061643835616438
4090,0.8654970760233918,YKL027W,0.8712446351931329,0.7596153846153846,0.7757352941176471
4092,0.7411764705882353,YKL023W,0.7264150943396226,0.6067708333333334,0.621301775147929
4095,0.6445916114790287,YKL019W,0.6253229974160207,0.33064516129032256,0.4786885245901639
4096,0.6061381074168798,YKL018W,0.7013888888888888,0.4695652173913044,0.4925619834710744
4098,0.7147435897435898,YKL015W,0.7478991596638656,0.47200000000000003,0.5309278350515464
4100,0.8122743682310469,YKL012W,0.8421052631578947,0.6892307692307692,0.7719298245614035
4102,0.3240439696547453,YKL009W,0.3403068340306834,0.2102272727272728,0.24314925580748364
4104,0.8945634266886326,YKL007W,0.9012693935119888,0.7392320534223706,0.7741935483870968
4106,0.3551799853616342,YKL006W,0.3060278554032973,0.18450568661729752,0.20371508435263566
4107,0.9287733182589032,YKL004W,0.9284660766961652,0.834592779177162,0.8638095238095238
4110,0.8770491803278688,YKL002W,0.8421052631578947,0.6852207293666027,0.7362637362637363
4112,0.4090909090909091,YKR002W,0.4072727272727273,0.29064039408866993,0.2759856630824373
4113,0.6775956284153005,YKR003W,0.6170598911070779,0.5211912943871707,0.5422535211267606
4116,0.7612403100775194,YKR007W,0.7254509018036072,0.5278113663845224,0.5483668341708543
4118,0.8369565217391305,YKR008W,0.8498498498498499,0.6714285714285714,0.7246753246753247
4126,0.8703976435935199,YKR013W,0.8821428571428571,0.7217857142857143,0.7588603196664351
4131,0.5875706214689266,YKR016W,0.5757575757575758,0.3413566739606127,0.415061295971979
4133,0.8426229508196721,YKR020W,0.8189655172413793,0.6029411764705882,0.6431226765799256
4135,0.6944444444444444,YKR021W,0.7433628318584071,0.6302083333333334,0.6465116279069767
4136,0.5945945945945946,YKR023W,0.5882352941176471,0.4005305039787798,0.4239482200647249
4138,0.8605577689243028,YKR025W,0.8703703703703703,0.6596596596596597,0.7285861713106295
4139,0.7264957264957265,YKR027W,0.7453416149068323,0.4916666666666666,0.552
4141,0.9008620689655172,YKR028W,0.8878048780487805,0.8387681159420289,0.8342440801457195
4143,0.5935984481086324,YKR030W,0.5825977301387137,0.44752915047196,0.4445640473627557
4144,0.5,YKR034W,,0.5158450704225352,0.5896551724137931
4145,0.8955592105263158,YKR035W-A,0.8831578947368421,0.7444176222088111,0.8070371404635577
4148,0.853874883286648,YKR039W,0.8460534898891063,0.8137793310034948,0.8181089743589743
4154,0.6454359136055494,YKR042W,0.6468604047742605,0.5047021943573667,0.5174013921113689
4156,0.6463414634146342,YKR044W,0.6584022038567493,0.4392059553349876,0.4270833333333333
4158,0.8844444444444445,YKR050W,0.8164251207729468,0.5895953757225434,0.7246376811594203
4160,0.9245901639344264,YKR051W,,0.8412698412698413,0.8584474885844748
4165,0.4892703862660944,YKR055W,0.4571428571428571,0.3686635944700461,0.3619246861924686
4167,0.9584973753280841,YKR057W,0.9364854740697578,0.8688930117501547,0.8778958146678613
4168,0.6515151515151515,YKR058W,0.6428571428571429,0.4263157894736842,0.4702702702702703
4170,0.6206453563062042,YKR059W,0.6113800256840858,0.4949364757871478,0.5117366501449546
4171,0.7428571428571429,YKR060W,0.7246835443037974,0.6323024054982818,0.625
4172,0.4761904761904762,YKR061W,0.4854651162790698,0.30505415162454874,0.3429003021148036
4174,0.6673114119922631,YKR062W,0.7293447293447294,0.43830570902394106,0.483065953654189
4175,0.7971014492753623,YKR064W,0.7777777777777778,0.5476190476190477,0.5038759689922481
4177,0.4553990610328639,YKR067W,0.4953560371517028,0.3307860262008734,0.3178114086146682
4180,0.8253968253968254,YKR069W,0.7522123893805309,0.6276595744680851,0.6608695652173913
4181,0.6767036450079239,YKR070W,0.6756756756756757,0.4420432220039293,0.4812398042414356
4186,0.438071995118975,YKR074W,0.4205298013245033,0.3334923664122137,0.3813953488372093
4191,0.5232558139534884,YKR076W,0.4896551724137931,0.3695652173913043,0.3076923076923077
4194,0.703030303030303,YKR077W,0.6725146198830411,0.3143712574850299,0.3762376237623761
4196,0.5939393939393941,YKR078W,0.6511627906976745,0.6733333333333333,0.6242038216560509
4198,0.6896551724137931,YKR080W,0.6909090909090909,0.4589665653495441,0.5408163265306123
4199,0.7168539325842697,YKR082W,0.7528409090909091,0.4542772861356933,0.5278396436525612
4201,0.24175824175824176,YKR086W,0.38235294117647056,,
4203,0.35714285714285715,YKR090W,0.3859649122807017,0.2126436781609196,0.23157894736842105
4208,0.9171741778319124,YKR091W,0.9243986254295532,0.8268259072117593,0.8257473740910315
4211,0.8189033189033189,YKR093W,0.8054607508532423,0.7037845705967977,0.7226683137739345
4214,0.4166666666666667,YKR095W,,,
4216,0.5902255639097744,YKR095W,0.5386416861826698,0.2994011976047904,0.3760504201680672
4217,0.6091245376078915,YKR095W-A,0.618978102189781,0.3772218564845293,0.4694513715710723
4218,0.6333333333333333,YKR096W,0.6083916083916084,0.2824858757062147,0.36538461538461536
4220,0.4795918367346938,YKR096W,,0.21978021978021967,0.3474576271186441
4226,0.4577114427860697,YKR099W,0.4782608695652174,0.4113475177304965,0.3524590163934426
4238,0.7906137184115524,YLL061W,0.7493540051679587,0.5906432748538012,0.6645962732919255
4241,0.576271186440678,YLL058W,0.5609756097560976,0.4345238095238095,0.4178403755868544
4252,0.6243386243386243,YLL049W,0.5890909090909091,0.5463414634146342,0.5608465608465608
4254,0.6464646464646465,YLL043W,0.6161137440758294,0.5320197044334976,0.5084745762711864
4256,0.6594594594594595,YLL035W,0.6713780918727915,0.4562043795620438,0.5090252707581228
4259,0.6490384615384616,YLL033W,0.673202614379085,0.5015974440894568,0.56875
4260,0.3962264150943397,YLL029W,0.4019607843137255,0.16203703703703706,0.18029350104821806
4262,0.8148148148148148,YLL028W,0.8199697428139183,0.6768018018018018,0.7068645640074211
4266,0.5295031055900621,YLL027W,0.5681415929203539,0.3700657894736841,0.4279891304347826
4269,0.8131122833458929,YLL026W,0.815105443845022,0.4653104599969637,0.5603357817418678
4280,0.7627551020408163,YLL021W,0.7661971830985915,0.5130434782608696,0.6313559322033898
4284,0.8770491803278688,YLL015W,0.8655462184873951,0.7161410018552876,0.75
4286,0.9247404844290658,YLL014W,0.9136475074911468,0.8361934477379095,0.8662384808712651
4287,0.7984293193717278,YLL012W,0.8233995584988962,0.5465393794749404,0.5384615384615384
4289,0.4609375,YLL011W,0.4452736318407961,0.2,0.2400513478818999
4293,0.7044638276038995,YLL008W,0.7237276933245208,0.5010615711252654,0.5530179445350734
4295,0.4862204724409449,YLL006W,0.4692982456140351,0.2370820668693009,0.2662420382165605
4296,0.7347826086956522,YLL004W,0.8214285714285714,0.5,0.6118721461187214
4297,0.40540540540540543,YLL003W,0.4634146341463415,0.2095238095238096,0.2017167381974249
4299,0.8576271186440678,YLL002W,0.8878923766816144,0.7159533073929961,0.7640449438202247
4300,0.6731391585760518,YLL001W,0.5665236051502146,0.4306569343065693,0.5121951219512195
4304,0.2716049382716049,YLR005W,0.3349282296650718,0.1323529411764706,0.18138424821002386
4306,0.8746736292428199,YLR007W,0.9051724137931034,0.7056737588652482,0.7546296296296297
4307,0.618763557483731,YLR009W,0.6607378129117261,0.3938213192318397,0.4586466165413534
4309,0.4850746268656717,YLR011W,0.5857142857142857,0.4344827586206896,0.4720812182741117
4311,0.9307692307692308,YLR015W,,0.8316582914572864,0.8930232558139535
4312,0.6550772626931567,YLR017W,0.678117998506348,0.4200807847663012,0.4502320783909232
4315,0.5998225377107365,YLR019W,0.6331018518518519,0.3741258741258741,0.4003807106598985
4317,0.8671679197994987,YLR021W,0.8368580060422961,0.6889264581572274,0.7303005686433793
4322,0.7696019300361882,YLR025W,0.7704402515723271,0.6323987538940811,0.6784694460308395
4329,0.6666666666666666,YLR032W,0.6582278481012658,,0.5652173913043478
4331,0.8886138613861386,YLR033W,0.913793103448276,0.7873303167420814,0.8372549019607843
4345,0.8324790690038852,YLR048W,0.8331953401047194,0.5589875402979873,0.6391102005716165
4350,0.6497584541062802,YLR052W,0.5821917808219178,0.3531669865642994,0.4044715447154472
4353,0.48,YLR056W,,,
4354,0.8132805737603561,YLR056W,0.79316459777527,0.6744884984394868,0.7202656974558216
4356,0.6051401869158879,YLR057W,0.5886075949367089,0.3670886075949367,0.4201030927835052
4362,0.716640502354788,YLR060W,0.7354064375340971,0.4962157048249763,0.5363221253632212
4363,0.7353934899052328,YLR061W,0.7244890641807099,0.521974010804497,0.5680120306587756
4366,0.8004314994606256,YLR064W,0.793010752688172,0.5890688259109311,0.6325791855203621
4367,0.4980750721847931,YLR066W,0.4628841607565012,0.33046538912788426,0.3760027903732125
4368,0.4983660130718954,YLR068W,0.4789808917197452,0.2563025210084033,0.3032739804709937
4374,0.71875,YLR072W,0.75,0.5301204819277109,0.5871559633027523
4376,0.4772727272727273,YLR075W,,,
4377,0.7565217391304347,YLR075W,0.6571428571428571,,0.17105263157894735
4378,0.8208660119949911,YLR075W,0.7988779482482253,0.5779941071119071,0.6242427066828222
4380,0.634020618556701,YLR077W,0.6623376623376623,0.4939024390243902,0.5363128491620112
4381,0.6171875,YLR079W,0.6242661448140899,0.4294541709577755,0.457968476357268
4385,0.6440677966101694,YLR086W,,,
4389,0.863905325443787,YLR088W,0.8754863813229572,0.6355525051475635,0.7007654836464857
4390,0.4059040590405904,YLR090W,0.4786729857819905,0.32432432432432434,0.2808022922636103
4395,0.5714285714285714,YLR092W,0.6172839506172839,,
4397,0.18115942028985507,YLR096W,,,
4400,0.640495867768595,YLR099W-A,0.6582524271844661,0.3725490196078432,0.4260355029585799
4402,0.4860710854947166,YLR100W,0.4797143784485557,0.4010299324106856,0.4176162611641515
4408,0.8415354330708661,YLR104W,0.8317046688382194,0.7201039861351819,0.7140695915279879
4409,0.5373961218836565,YLR107W,0.4713804713804714,0.2829581993569132,0.2585669781931464
4412,0.8982688391038697,YLR109W,0.8820090670484372,0.8007207688200747,0.7929157100688751
4414,0.4180790960451977,YLR112W,0.40963855421686746,,
4416,0.7557251908396947,YLR113W,0.7454545454545455,0.7448275862068966,0.7763157894736842
4417,0.6358267716535433,YLR113W,0.6080114449213162,0.3481481481481481,0.4715025906735752
4418,0.5969696969696969,YLR113W,0.5888111888111888,0.32867883995703545,0.4103072348860258
4423,0.8202764976958525,YLR115W,0.8072916666666666,0.5569620253164557,0.6331360946745562
4424,0.6946564885496184,YLR116W,0.7003891050583657,0.4933920704845815,0.5263157894736842
4425,0.6711956521739131,YLR119W,0.6868327402135231,0.4465317919075145,0.5189189189189191
4427,0.4431818181818182,YLR120W-A,0.4366197183098591,0.3,0.33793103448275863
4429,0.75,YLR120W-A,0.7264957264957265,0.5727272727272728,0.660377358490566
4440,0.7766570605187321,YLR129W,0.7758284600389863,0.6035502958579881,0.6152362584378014
4446,0.7638888888888888,YLR133W,0.7941176470588235,0.6057142857142858,0.6502732240437158
4449,0.6,YLR135W,,0.5851063829787234,0.7326732673267327
4451,0.7094017094017094,YLR137W,0.6951219512195121,0.4465408805031447,0.4830769230769231
4454,0.5426829268292683,YLR138W,0.4845132743362832,0.2916666666666667,0.2799043062200957
4457,0.6438356164383562,YLR141W,0.7033492822966507,0.53156146179402,0.4602076124567474
4458,0.7295597484276729,YLR142W,0.8,0.6595744680851063,0.6681614349775785
4459,0.7817460317460317,YLR142W,0.8146551724137931,0.5390288875230486,0.6151041666666667
4460,0.32231404958677684,YLR143W,0.33707865168539325,,
4463,0.8692493946731235,YLR145W,0.8798449612403101,0.6731843575418994,0.73
4464,0.8723186925434117,YLR146W-A,0.8830670926517572,0.6625124626121635,0.7356377799415774
4465,0.8605769230769231,YLR148W,0.8842105263157894,0.7344262295081967,0.75
4467,0.6772186517161219,YLR150W,0.6964406289186843,0.5699581589958159,0.593819687798662
4486,0.4951630581544962,YLR167W,0.4777997220393534,0.3632475611480277,0.3811384482929898
4490,0.6890756302521008,YLR173W,0.6122448979591837,0.4187192118226601,0.4394463667820069
4493,0.5533632286995516,YLR175W,0.5650054171180932,0.3890923890923891,0.4183556405353728
4498,0.7952380952380952,YLR177W,0.8146067415730337,0.6957671957671958,0.7648401826484018
4502,0.9805954532483592,YLR180W,0.9812152133580704,0.9744820616472966,0.9791914859820506
4505,0.6772486772486772,YLR182W,0.660377358490566,0.4943820224719101,0.5353535353535354
4508,0.852382132969712,YLR185W,0.8681664375594798,0.7705907183472798,0.7907971388540668
4509,0.4666968735840508,YLR186W,0.4665551839464883,0.2987108655616943,0.3552949292859607
4510,0.6764705882352942,YLR187W,0.6666666666666666,0.3942307692307692,0.578125
4511,0.5,YLR187W,,0.2318840579710145,0.275
4512,0.8639896373056994,YLR188W,0.8498168498168498,0.7037861915367484,0.7620041753653445
4515,0.815592203898051,YLR190W,0.8108614232209738,0.5724550898203593,0.6421933085501859
4519,0.807909604519774,YLR191W,0.78,0.6302816901408451,0.7474747474747475
4525,0.8264268960125097,YLR196W,0.8202959830866807,0.7832817337461301,0.7928104575163398
4526,0.8068619246861924,YLR197W,0.7907182320441989,0.6808510638297872,0.7159244264507423
4528,0.6609558160504959,YLR200W,0.6784409257003654,0.5306919642857143,0.5169034786869182
4530,0.9803738317757008,YLR204W,0.9686581782566112,0.9542931766242246,0.9636904761904762
4533,0.8645948945615982,YLR206W,0.869340232858991,0.7893681043129388,0.7952755905511811
4536,0.6466165413533834,YLR207W,0.6173469387755102,0.3979591836734694,0.4861111111111111
4537,0.7071872227151729,YLR208W,0.6836935166994106,0.4537205081669691,0.4858611825192802
4538,0.5864661654135338,YLR210W,0.5221674876847291,0.2888283378746594,0.37057220708446864
4539,0.5333333333333333,YLR214W,0.5433973073617875,0.4071005917159764,0.4103498542274053
4543,0.6881188118811881,YLR219W,0.6621621621621622,0.3743589743589744,0.5132275132275133
4544,0.7128099173553719,YLR220W,0.6837294332723949,0.5179856115107914,0.5658153241650294
4547,0.6858407079646017,YLR224W,0.7374301675977654,0.3582089552238806,0.4127906976744186
4548,0.5995203836930456,YLR224W,0.5474683544303798,0.4270270270270271,0.4481012658227848
4549,0.8548387096774194,YLR226W,0.8419117647058824,0.7689530685920578,0.7054263565891473
4552,0.5,YLR230W,0.6105263157894737,0.2994011976047904,0.2974683544303797
4553,0.5977011494252874,YLR234W,0.589041095890411,0.3414634146341464,0.4086021505376344
4554,0.6145833333333334,YLR237W,0.4931506849315068,0.17159763313609466,0.30985915492957744
4556,0.7263157894736842,YLR238W,0.6818181818181818,0.4962962962962963,0.4714285714285714
4557,0.8072289156626506,YLR240W,0.7747252747252747,0.5547445255474452,0.6033333333333334
4558,0.7777777777777778,YLR241W,0.7820512820512819,0.7121588089330024,0.7667638483965015
4561,0.514820592823713,YLR243W,0.507537688442211,0.2887323943661972,0.35897435897435903
4562,0.7052631578947368,YLR246W,0.7209302325581395,0.4545454545454545,0.4931506849315068
4563,0.6946386946386947,YLR246W,0.6509433962264151,0.5164075993091537,0.5954465849387041
4565,0.8188976377952756,YLR248W,0.7589285714285714,0.5679156908665105,0.6129753914988815
4566,0.4691943127962086,YLR248W,0.5329341317365269,0.3333333333333333,0.3494623655913979
4567,0.29504961596681056,YLR249W,0.2929989215657699,0.11455130582506848,0.14591227900952172
4581,0.8130841121495327,YLR250W,0.7747747747747747,0.6527331189710611,0.6633906633906634
4582,0.5052631578947369,YLR251W,0.6,0.2749391727493917,0.34472934472934474
4583,0.6101364522417154,YLR253W,0.571078431372549,0.41210374639769454,0.40399002493765584
4586,0.5419354838709678,YLR256W,0.631578947368421,0.4155405405405405,0.36156351791530944
4589,0.5209302325581395,YLR257W,0.532258064516129,0.3181818181818182,0.3155893536121673
4590,0.4706833805095026,YLR257W,0.4519961977186312,0.2378449408672799,0.2526389866291344
4591,0.6936936936936937,YLR257W,0.7,0.5548780487804879,0.5982142857142857
4595,0.6437246963562753,YLR258W,0.5621890547263682,0.4381679389312977,0.4826446280991736
4597,0.7676056338028169,YLR260W,0.7157894736842105,0.6487252124645893,0.6541554959785523
4604,0.9278104084141512,YLR264W,0.9059884666568092,0.7253148925660657,0.7532276059929869
4610,0.7680865449628127,YLR268W,0.7817427385892116,0.6259740259740261,0.6739850869925434
4612,0.4693140794223827,YLR270W,0.4632911392405064,0.2256317689530685,0.3151260504201681
4619,0.8007246376811594,YLR274W,0.8049792531120332,0.6051948051948052,0.6039603960396039
4620,0.5127551020408163,YLR275W,0.4744186046511628,0.4198623402163225,0.3967789165446559
4624,0.5425531914893617,YLR283W,0.5116279069767442,0.30666666666666664,0.4533333333333333
4625,0.7777777777777778,YLR283W,0.7755102040816326,0.7358490566037735,0.7267552182163188
4627,0.8014388489208633,YLR285W,0.8169856459330144,0.7439065108514191,0.7787069797362496
4632,0.4434782608695652,YLR289W,0.5316455696202531,0.3284313725490196,0.3412322274881517
4636,0.6637228260869565,YLR297W,0.6992543496271748,0.5414091470951793,0.6028708133971292
4637,0.5967741935483871,YLR297W,0.5319148936170213,0.6625,0.5847457627118644
4640,0.6463414634146342,YLR299W,0.6119402985074627,0.3973063973063973,0.44333333333333336
4643,0.8422058074375955,YLR300W,0.8634531113058721,0.5933730094901077,0.6546241084999416
4648,0.7641025641025642,YLR301W,0.7408450704225352,0.5728346456692913,0.6065969428801288
4651,0.7273047645897942,YLR303W,0.7167283901977779,0.4186738584581047,0.4787265402377911
4655,0.7694915254237288,YLR306W,0.7833333333333333,0.4838709677419355,0.5142857142857142
4662,0.7922651933701658,YLR312W-A,0.7777777777777778,0.6890881913303438,0.7337110481586402
4663,0.7964071856287425,YLR315W,,0.7355371900826446,0.7666666666666667
4667,0.7364620938628159,YLR320W,0.770949720670391,0.5398230088495575,0.5777126099706745
4669,0.9063444108761328,YLR324W,0.8888888888888888,0.7463002114164905,0.7577092511013216
4671,0.7644230769230769,YLR326W,0.844311377245509,0.6095890410958904,0.7215909090909091
4673,0.5975039001560063,YLR328W,0.6003861003861004,0.35036496350364965,0.4130434782608696
4675,0.37119856887298747,YLR330W,0.3874538745387454,0.16985138004246286,0.17647058823529413
4676,0.7152996845425867,YLR332W,0.6859122401847575,0.553743961352657,0.5864116094986808
4678,0.6491228070175439,YLR335W,,,
4679,0.5618860510805501,YLR335W,0.5053475935828877,0.2864406779661017,0.3154761904761905
4682,0.8958076629701344,YLR340W,0.8761765027237112,0.7295735972229418,0.7721878282636391
4687,0.35347142309167623,YLR342W,0.3636127017178553,0.16589044133954314,0.18964022540095365
4696,0.6511757857974388,YLR344W,0.6288634704307617,0.4472516637909786,0.483237896928683
4700,0.6981132075471698,YLR345W,0.7160493827160493,0.5838509316770186,0.5905511811023622
4705,0.8175149014213663,YLR350W,0.8138646288209607,0.625183445846786,0.7033582089552238
4709,0.6203703703703703,YLR352W,0.7096774193548387,0.5888888888888889,0.6120689655172413
4711,0.6666666666666666,YLR353W,0.6721311475409836,0.6012658227848101,0.6227544910179641
4714,0.6044921875,YLR356W,0.608793686583991,0.4587394411955815,0.4856149225418906
