ID,wt_a,pat_a
3415,0.7821168601219752,0.6874497991967872
3419,0.7527272727272727,0.5392011834319527
3420,0.44622464370363535,0.32192855667974396
3423,0.5641487475060962,0.382997472585348
3425,0.6151802071429868,0.47113203307893575
3428,0.8856793508990162,0.7089371980676329
3430,0.7039023379168374,0.698461949791737
3431,0.8354557804963494,0.6477414250909379
3433,0.6549649835377505,0.3929737071499524
3436,0.7535488750436337,0.46819052772578484
3440,0.8905836272848047,0.7697337092731829
3441,0.8927896123750327,0.827782392389134
3444,0.49049515776319896,0.27461685150670256
3446,0.8350171307235151,0.674652691107892
3449,0.800048440636097,0.6800448014209473
3451,0.7270061999052915,0.5203909417892469
3456,0.8711168916839711,0.7623064784249289
3458,0.8970351927450066,0.7964175737228151
3467,0.5535919456480818,0.27995664598474473
3479,0.3872499494847444,0.22799277605779156
3480,0.8876738224796168,0.7124094805910304
3483,0.389549365942029,0.26865364466397246
3484,0.946503614052782,0.9300962886220977
3486,0.5980155265302285,0.29716768111765973
3488,0.3046808072845725,0.14303587400916384
3495,0.8733937115516063,0.7077486416253248
3496,0.5618054016966959,0.39885896993824643
3505,0.7496623577078911,0.6431367363131446
3509,0.6334205020920503,0.4921282294996976
3510,0.5866899531206913,0.4337313872917588
3512,0.681393277238774,0.4754600806196315
3517,0.7211954711954711,0.5417197199916246
3525,0.8136622861393503,0.6903119868637111
3527,0.9068183349566006,0.8134564184120322
3534,0.7784715641706729,0.5885540898745691
3535,0.6967798505566004,0.4850547358400762
3537,0.6904813218390804,0.5357808126388349
3538,0.7730225988700565,0.5441001475558094
3540,0.7084910855648103,0.48346090759978133
3541,0.8452743652983694,0.7180453055522231
3542,0.7934494111504322,0.7012721781162697
3546,0.30009615384615385,0.175179116123998
3552,0.8048731838414378,0.6621046628942404
3554,0.6316876678372236,0.4572116107685366
3557,0.7044044165054804,0.48170862155031025
3566,0.4830747989176767,0.3574911858235782
3567,0.6302447552447552,0.5578701214923126
3569,0.6857923497267759,0.5082684160174935
3573,0.610837276550999,0.5020654558895903
3574,0.5637751004016065,0.44277611748449497
3576,0.831069438799702,0.5928562113941871
3577,0.6331960883947074,0.3991339445617599
3580,0.7439539627039626,0.7521446078431373
3587,0.8510606353430115,0.8277479451705848
3590,0.9167884990253412,0.8611149687530999
3591,0.5842188448132312,0.38579572075589574
3595,0.4126629206774928,0.2329173694662825
3597,0.47547846889952156,
3600,0.713250574460099,0.5020131432802666
3601,0.815572955999841,0.6539028842643301
3603,0.8198930786442612,0.6557646356033453
3607,0.6901552287581699,0.5382137647885041
3610,0.7280106637249495,0.5171732230451092
3614,0.7467001494271958,0.5168810289389068
3617,0.838314290436703,0.7056709840015631
3620,0.5500105033887249,0.33918317542348553
3622,0.747024639702464,0.5841844952720244
3625,0.48495752964077155,0.26394206486732463
3628,0.7119133488909317,0.4727510265024263
3632,0.8779448621553885,0.7238754474490017
3634,0.5500997907353313,0.49699352451433854
3637,0.8144559019411228,0.6851975883556912
3642,0.35299348527905045,0.18701734444095464
3647,0.7026194144838213,0.5246860933428097
3649,0.5067567567567568,0.4175907806044792
3650,0.6118943785823325,0.39385447273397745
3651,0.4983645691556348,0.3052399849983072
3653,0.8975775016123118,0.6869009496083731
3656,0.820919607678766,0.7024627042386928
3657,0.7957296214750407,0.6996451647601203
3658,0.6498842862448987,0.51070088716359
3659,0.7899554675903018,0.5735502752670134
3661,0.7296224489795918,0.4976393771973882
3666,0.8889529113058219,0.7630216484089724
3668,0.839871906351388,0.7562600999661768
3669,0.9277418907172075,0.8438710732380177
3671,0.698005919925222,0.46210423087699637
3674,0.8419188130365924,0.6310434419622294
3675,0.5813968015992004,
3682,0.6981858446015311,0.5192252234932231
3685,0.7399256382130308,0.5547503360704857
3688,0.5039219843120628,0.29847837022132795
3690,0.6424807617060128,0.40158677685950406
3691,0.8765896603667258,0.7395861320914311
3696,0.8687678975330828,0.7792983061787573
3698,0.8614087075450194,0.7494693646526107
3699,0.5865686554381959,0.3029751232631107
3700,0.37988194786030505,0.3331269349845201
3701,0.7056667327125026,0.4770040833870621
3702,0.5960375799225783,0.3925934606820579
3703,0.8247427017022352,0.5966295609152752
3705,0.7226616616122702,0.6905506370235918
3707,0.7481089620834929,0.6984344825558029
3708,0.7731764705882354,0.5057625541357958
3712,0.38498878364905287,0.30186536256107144
3713,0.8668368455527483,0.7243875431660076
3714,0.4737641242937853,0.32091042893187555
3716,0.6230333341682879,0.41977470558115715
3723,0.7984660966574916,0.6387932486115199
3730,0.6975655923024344,0.5623551401869159
3731,0.7246390577507599,0.6171183285974078
3732,0.8062015503875969,0.6334605597964376
3733,0.5713839425179632,0.3928352725045928
3739,0.9299569762558251,0.886593136365424
3741,0.5974297668858338,0.5034117690381499
3743,0.8349683439952515,0.6469126516863637
3744,0.40941678059179276,0.2559787596695949
3747,0.6786779465100087,0.5252951180073759
3748,0.39213688359127175,0.3308792815371763
3750,0.6624577417173767,0.5179443744090766
3752,0.7626187656033697,0.6123959851225786
3758,0.6975721993018089,0.5461303850552801
3759,0.8967097315172994,0.7616092640984395
3764,0.7218007527640555,0.5696075196822379
3768,0.3077152035921803,0.19036181249990355
3769,0.4921506715255528,0.29664402989562216
3774,0.6912426658306087,0.525243108868904
3777,0.4750907204228702,0.3172701255661411
3788,0.6559661361819635,0.5639249395440193
3790,0.8726783968719453,0.6305832346177966
3791,0.5175055251983851,0.46177724950193805
3793,0.6507477277531177,0.5070588235294118
3795,0.6435897435897435,
3798,0.7523849372384936,0.4967825830495751
3799,0.6480016586392778,0.43383653843888625
3801,0.6659589258759038,0.6560174925865263
3803,0.4140064714319597,0.3353566340825376
3805,0.6643319527997249,0.510866952902465
3807,0.6551724137931034,0.5362318840579711
3817,0.6030060962791676,0.33268856323017015
3830,0.7864153655712175,0.7004528301886792
3840,0.7706739339092281,0.654966879821065
3841,0.8771237028898949,0.7334264259820966
3842,0.7519565463072837,0.6376225490196079
3843,0.8009785293442122,0.6455279176493085
3846,0.8143257302921167,0.6208879392212725
3847,0.7186726197749256,0.6175796639167346
3849,0.7186942070410182,0.5404304062645284
3850,0.6334435296735433,0.3495192307692308
3857,0.7488715919467757,0.614624183006536
3860,0.6706048731101034,0.43424481043815555
3861,0.8566595330007771,0.6714405928499687
3862,0.768902658045977,0.666283084004603
3869,0.7063619930149705,0.4830667604285116
3872,0.8317125782892438,0.7004177984252514
3873,0.6191663085517835,0.4056367077034297
3875,0.7729341098524656,0.6235696649201822
3876,0.8672185583253853,0.7588244801556252
3877,0.6813171283210853,0.5643721568964037
3883,0.634642300453909,0.5220860171432143
3886,0.5830254498155698,0.45103704851364884
3890,0.7985856377413446,0.6655788987627553
3892,0.7707542579075426,0.46485371342835713
3894,0.876656120615577,0.6962311473765175
3897,0.6470588235294118,0.3543320105820106
3898,0.5624070472800488,0.367722539666461
3903,0.42594665906011553,0.2157404831455464
3904,0.8724101013917753,0.7894961471812199
3911,0.70629612893289,0.46797629466377966
3914,0.5873015873015873,0.5
3915,0.8076731005969386,0.8160325337744693
3919,0.5405617060813686,0.43146089483870725
3921,0.590144743584521,0.3855534508305858
3930,0.5901589551483244,0.37869460675913624
3933,0.7274532017762778,0.47071318154052433
3935,0.924820248330952,0.7933131700744038
3936,0.47763791982024595,0.32024788056408665
3938,0.7950319156985342,0.6507884757213838
3939,0.5833080860427662,0.48205017301038067
3940,0.45489191553167563,0.2587281095644365
3941,0.8372148859543818,0.81357976510646
3942,0.5280398322851153,0.4366197183098591
3956,0.7156800563777308,0.5839286491460405
3958,0.7765929957666722,0.7453715446301716
3959,0.5671641791044776,0.3429621312646728
3960,0.6332232384823848,0.42156072106261866
3961,0.6565040650406504,0.5138673890608875
3963,0.5717770929635337,0.3194993412384717
3965,0.9304855491549703,0.8435434030661599
3967,0.8004492400530379,0.6856151041807936
3974,0.7040229251625703,0.49682539682539684
3978,0.8429621520245538,0.7130633534548438
3980,0.6587346024636058,0.4985207100591716
3984,0.7793805773730491,0.6120730555883394
3989,0.6950403498671838,0.4775561582052702
3990,0.7126196149189973,0.5036081537734821
3991,0.6329758796577996,0.365284567532247
3995,0.9461068917619786,0.8401872927998393
3998,0.7627203192550716,0.6042517006802721
3999,0.8860131067919361,0.8206680741403016
4009,0.46836262719703975,0.3559577677224737
4012,0.8410072977807896,0.7828171873954378
4013,0.8325295784035993,0.6980697242099365
4015,0.7562768103213864,0.49358163256914034
4019,0.7155672969462732,0.5345045479892687
4021,0.5539602534562211,0.3834534008307373
4023,0.47969227985921514,0.24473222124670763
4024,0.5821863246043575,0.4189165883397863
4025,0.6818472888331544,0.51745531855708
4033,0.7793322734499205,0.7339246119733924
4034,0.6280338065242983,0.36767070805808255
4035,0.5825046445682995,0.4315934065934066
4039,0.48708945409535925,0.28157576969981796
4044,0.6465361399638447,0.45889063044235456
4045,0.6784248055315472,0.5170850202429149
4050,0.6086129232680957,0.5144468904788113
4051,0.7668422733077905,0.5906010220689724
4052,0.5415432490567369,0.31367508442965875
4055,0.7309520918372112,0.650056731799453
4058,0.7312735326688815,0.57928531546622
4059,0.7233106967528407,0.5299008730929935
4065,0.3647663673044384,0.2724727527247275
4067,0.6028249872108224,0.45185728250244384
4071,0.7065202379425662,0.4965109992227892
4072,0.6945671739486172,0.5298872972403623
4079,0.5815826883588691,0.3790529553771025
4080,0.6681658595641646,0.7044155844155844
4082,0.626765083440308,0.38967611336032393
4083,0.6912319208150046,0.5084844873313518
4085,0.7211242102018801,0.6511271635249477
4086,0.5981980867557315,0.5557882711348059
4087,0.7792114695340502,0.5717948717948718
4089,0.8139503139503139,0.5983946917808218
4090,0.8683708556082623,0.7676753393665159
4092,0.733795782463929,0.6140363042406312
4095,0.6349573044475247,0.40466684294024324
4096,0.6537634981528844,0.4810636004311894
4098,0.7313213747037277,0.5014639175257731
4100,0.8271898156944708,0.7305802968960864
4102,0.3321754018427143,0.2266882642673782
4104,0.8979164101003108,0.7567128009047337
4106,0.3306039203824658,0.1941103854849666
4107,0.9286196974775343,0.8492011514933429
4110,0.8595772217428818,0.7107422328151696
4112,0.4081818181818182,0.28331302858555363
4113,0.6473277597611893,0.5317224077569657
4116,0.7433456059405632,0.5380891002776884
4118,0.8434031857944901,0.698051948051948
4126,0.8762702503681885,0.7403230169760746
4131,0.5816640986132512,0.37820898496629585
4133,0.8307942340305257,0.6230319265252569
4135,0.7189036381514258,0.638359980620155
4136,0.5914149443561209,0.4122393620217524
4138,0.8654640696473366,0.6941229154851446
4139,0.7359186707012794,0.5218333333333334
4141,0.8943334735071489,0.8365060980438742
4143,0.5880980891236731,0.4460465989173579
4144,0.5,0.5527501214181642
4145,0.889358552631579,0.7757273813361845
4148,0.8499641865878771,0.8159441526812345
4154,0.646148159189905,0.5110517932343679
4156,0.6523718336356917,0.43314464433416044
4158,0.8504347826086956,0.6571165284409819
4160,0.9245901639344264,0.849858664927158
4165,0.47320662170447575,0.36529414033125734
4167,0.9474914246989209,0.8733944132090079
4168,0.6471861471861472,0.4482930298719773
4170,0.616012690995145,0.5033365629660512
4171,0.7337703435804701,0.6286512027491409
4172,0.480827796234773,0.32397722686967617
4174,0.6983280706684962,0.46068583133906504
4175,0.78743961352657,0.5257475083056479
4177,0.47537754909228336,0.32429871740777083
4180,0.7888046073886781,0.6442645698427382
4181,0.6761896603417998,0.4616415131226824
4186,0.4293008982217391,0.35744385762471154
4191,0.5064554931836407,0.338628762541806
4194,0.687772461456672,0.345304440623703
4196,0.6225510923185342,0.6487685774946921
4198,0.690282131661442,0.49989144594007817
4199,0.7348474208375894,0.49105846489412724
4201,0.3120555914673562,
4203,0.3715538847117794,0.22211131276467033
4208,0.9207864016307328,0.8262866406513953
4211,0.8121820348782807,0.713226442185366
4214,0.4166666666666667,
4216,0.5644336250462221,0.3377258088864288
4217,0.6140513198988362,0.4233366140278008
4218,0.6208624708624708,0.32393524554541503
4220,0.4795918367346938,0.28361892344943185
4226,0.46798615617564354,0.38190326706196953
4238,0.7699838617897555,0.6276197740728633
4241,0.5686233980983878,0.4261820925553319
4252,0.6067147667147668,0.5535940121305976
4254,0.631289195270238,0.520247140352342
4256,0.6654187756661255,0.48261482516008325
4259,0.6611205379587732,0.5351737220447284
4260,0.3990935997040326,0.17116526904262758
4262,0.8173922788143666,0.6918331829046115
4266,0.548822349255208,0.3990274599542334
4269,0.8141088635954574,0.5128231208694157
4280,0.764476142569704,0.5721997052321297
4284,0.871297699407632,0.7330705009276438
4286,0.9191939959601063,0.8512159643045873
4287,0.810914438935312,0.5425004589682394
4289,0.4531055659203981,0.22002567394094996
4293,0.7140957604642102,0.5270397578301693
4295,0.47775935902749,0.2516620525429307
4296,0.7781055900621118,0.5559360730593608
4297,0.43441001977587346,0.20562027386061726
4299,0.872759747662841,0.7399991256066104
4300,0.6198313818631331,0.47142602812889445
4304,0.3032665839683384,0.1568685946932472
4306,0.8899230215179617,0.7301516942474389
4307,0.6397506851977286,0.42623396788659657
4309,0.5353944562899787,0.45328198844740064
4311,0.9307692307692308,0.8623407736356199
4312,0.6665976305997523,0.43515643157861217
4315,0.6164621947812942,0.3872532923928863
4317,0.8520129629208975,0.7096135134003034
4322,0.7700210908042576,0.6554340999624603
4329,0.6624472573839661,0.5652173913043478
4331,0.9012034824172073,0.8122926093514329
4345,0.8328372045543023,0.5990488704348018
4350,0.615975117464099,0.37881926563987334
4353,0.48,
4354,0.803222585767813,0.6973770979476541
4356,0.5968738909262984,0.39359585018922094
4362,0.7260234699444426,0.5162689150940988
4363,0.7299412770429714,0.5449930207316362
4366,0.7967211260743988,0.6108240057156467
4367,0.48047961647064713,0.3532340897505484
4368,0.4886734523958203,0.2797882507396985
4374,0.734375,0.5586382226152315
4376,0.4772727272727273,
4377,0.7068322981366459,0.17105263157894735
4378,0.8098719801216082,0.6011184068973647
4380,0.6481791404471817,0.5151076440932006
4381,0.620726822407045,0.44371132365752175
4385,0.6440677966101694,
4389,0.8696958533833721,0.6681589943970245
4390,0.44228852241129046,0.3025633082939673
4395,0.5943562610229276,
4397,0.18115942028985507,
4400,0.6493741474765305,0.39929226128321155
4402,0.4828927319716362,0.4093230967874185
4408,0.8366200509545427,0.7170867888315848
4409,0.504388296632064,0.2707625887750298
4412,0.8901389530761534,0.7968182394444749
4414,0.41385882513103256,
4416,0.7505898681471201,0.7605716878402904
4417,0.6219191082874298,0.4098253694108617
4418,0.5928904428904429,0.3694930374215306
4423,0.8137840821812596,0.595049059995506
4424,0.6975227968039921,0.5098539299791328
4425,0.6790141961937182,0.4827253554132168
4427,0.4399007682458386,0.31896551724137934
4429,0.7382478632478633,0.6165523156089194
4440,0.7762427602788592,0.6093932771478947
4446,0.7790032679738561,0.6279937548790008
4449,0.6,0.658889825152728
4451,0.7022618303106107,0.4648089017900339
4454,0.5135981005827758,0.2857854864433812
4457,0.6735924493675034,0.4958845371253837
4458,0.7647798742138365,0.6638679515313424
4459,0.7982006020799124,0.5770665270948576
4460,0.32969635063608504,
4463,0.8745471779567168,0.7015921787709497
4464,0.8776928925975844,0.6990751212768704
4465,0.8723937246963562,0.7422131147540983
4467,0.6868296403174031,0.581888923397239
4486,0.4864813900969248,0.37219300472050876
4490,0.6506602641056423,0.42908278930233346
4493,0.5591843229088224,0.4037240148138809
4498,0.8049224184055644,0.7303036892077988
4502,0.9809053333032147,0.9768367738146736
4505,0.6688130178696217,0.5148677789127227
4508,0.8602742852645959,0.7806939286006733
4509,0.4666260287652696,0.3270028974238275
4510,0.6715686274509804,0.4861778846153846
4511,0.5,0.2534420289855073
4512,0.8569032435612747,0.7328951834510464
4515,0.8132268135595124,0.6073241991852726
4519,0.793954802259887,0.6888782188077963
4525,0.8233614395495952,0.788046095631235
4526,0.7987900783651957,0.6983877451402647
4528,0.6696983708754307,0.5237977214863163
4530,0.974516005016156,0.9589918264073505
4533,0.8669675637102946,0.7923218474320599
4536,0.6319817400644467,0.4420351473922902
4537,0.6954403697072917,0.46979084534312465
4538,0.5543168265491314,0.329700272479564
4539,0.5383653203475605,0.40872522297169084
4543,0.6751404870216751,0.4437932437932438
4544,0.6982696753138834,0.5419004678379105
4547,0.7116354377811835,0.3854998264491496
4548,0.5734943690617127,0.43756414642490593
4549,0.8483752371916509,0.7371897125906026
4552,0.5552631578947369,0.29843477601758506
4553,0.5933711226578492,0.3750327825858904
4554,0.55386700913242,0.24072839403283605
4556,0.704066985645933,0.4838624338624339
4557,0.7909770951939628,0.5790389294403893
4558,0.7799145299145298,0.739461328664752
4561,0.511179140632962,0.32385337667027814
4562,0.7130966952264381,0.47384806973848065
4563,0.6727910454325549,0.5559270921239289
4565,0.7889131046119235,0.590445541182696
4566,0.5010642222663677,0.3413978494623656
4567,0.29402426876629023,0.1302317924172951
4581,0.7939294434621538,0.6580618911808622
4582,0.5526315789473684,0.3098342587393682
4583,0.5906074418071322,0.4080468856676752
4586,0.5867572156196944,0.388552029227925
4589,0.5265941485371343,0.3168855858969927
4590,0.4613397891140669,0.24524196374820717
4591,0.6968468468468468,0.5765461672473868
4595,0.6029568755413217,0.4604062835152356
4597,0.7416975537435138,0.6514403542215708
4604,0.9168994375354802,0.7392712492795264
4610,0.7749146417760122,0.6499795564832848
4612,0.4663026093314445,0.2703789096866183
4619,0.8028519453965963,0.6045776006172046
4620,0.49358685334598956,0.4083206283804892
4624,0.5270905492330529,0.38
4625,0.7766439909297052,0.7313021374100461
4627,0.8092122474269388,0.7613067452938344
4632,0.48756191524490916,0.33483180001858565
4636,0.6814885878570657,0.5721399802461542
4637,0.5643445435827041,0.6236228813559321
4640,0.6291408809610484,0.4203198653198653
4643,0.8528294593717338,0.6239985589950247
4648,0.7524738172625497,0.58971579427471
4651,0.7220165773937861,0.4487001993479479
4655,0.776412429378531,0.49907834101382487
4662,0.7850214855739718,0.7113996197444921
4663,0.7964071856287425,0.7511019283746556
4667,0.7537059072666035,0.5587678094101161
4669,0.8976166498825109,0.752004731258906
4671,0.804367227084293,0.6655899750933998
4673,0.5989450002710534,0.38170422088225964
4675,0.37932622170586644,0.17316098413887848
4676,0.7006059623636721,0.5700777854256689
4678,0.6491228070175439,
4679,0.5336168223317189,0.3009584342211461
4682,0.8859920828469228,0.7508807127432904
4687,0.35854206240476577,0.1777653333702484
4696,0.6400196281141003,0.4652447803598308
4700,0.7070812951316096,0.5872010563896903
4705,0.8156897651211634,0.664270827401005
4709,0.6650238948626046,0.6004789272030651
4711,0.6693989071038251,0.6120101569013872
4714,0.6066429370419955,0.47217718186873603
4716,0.6496351886595789,0.42836109035265646
4718,0.7764439120390176,0.7001605731225297
4719,0.8563889132642188,0.7673138458310383
4723,0.7373428474345906,0.5312636165577342
4724,0.9515453883616394,0.8850436303689884
4725,0.7265355722492266,0.4117647058823529
4727,0.9048066734071856,0.8553282658626911
4729,0.6275898520084566,0.5318384779654436
4734,0.5747537486667922,0.30763407950331356
4735,0.45695063742372066,0.34433126483262944
4736,0.6528011204481793,0.5299521635138074
4737,0.3603589695149169,0.22158606723145374
4741,0.7295256406493087,0.5716963448922212
4745,0.637449118046133,0.49738095238095237
4748,0.6416666666666666,0.4456887436316448
4751,0.6375160303837427,0.43949997514787015
4753,0.5742667066826731,0.37064522808119993
4756,0.6568627450980392,0.6054543482975494
4758,0.7713602469520806,0.507914082310829
4761,0.41186687584043025,0.3404255319148936
4769,0.838443582066031,0.6889599089753029
4770,0.9205128205128204,0.8819297197586866
4772,0.4192226312077393,0.36251123090745735
4777,0.7965277777777777,0.6677455357142856
4778,0.7572815533980582,0.5945945945945946
4780,0.841955715468679,0.6614024720365461
4781,0.9015303818830667,0.8106418480029915
4783,0.6323660430189639,0.4012870012870013
4785,0.4795708025037917,0.36014784677516093
4786,0.7095282146160963,0.4146356177606178
4789,0.8165137614678899,0.6232987196289949
4791,0.75,0.6284138655462186
4792,0.8466790042654991,0.647717130179488
4793,0.7906657985813659,0.562038580614432
4795,0.613948455065706,0.4453926392494475
4798,0.46785225718194245,0.27051332597382116
4800,0.6467055593685656,0.47482174688057044
4801,0.6309273063582176,0.5045621536254075
4803,0.16757931579541605,0.05911406536324779
4807,0.798914595829763,0.6791500057857722
4809,0.4846217184926862,0.3500367516865602
4811,0.8417431020082617,0.6661809256299968
4815,0.5814826709072355,0.41916828111939974
4819,0.6081174526074344,0.43654778313751935
4822,0.39730372454448015,0.20896952415992148
4824,0.4545595955667898,0.3268468611287254
4827,0.8960495118549512,0.7870628912432083
4828,0.6262709880259549,0.40754655196828093
4830,0.782689144736842,0.6766324835123008
4832,0.8245197188409441,0.71484593837535
4836,0.7215086569487865,0.5304048776140373
4838,0.6038394567806333,0.3541826132712791
4842,0.29162847168044936,0.17774356914976686
4844,0.6178223914464829,0.50264729075138
4849,0.7546973405790678,0.5282376337617241
4851,0.7636445653002617,0.5517663918253755
4852,0.4817676267735419,0.32363874917996943
4853,0.6124346445910619,0.4554100007520978
4854,0.7638275077005491,0.5660354156419085
4855,0.2338709677419355,0.24122940559558853
4856,0.8444138728554197,0.6318622275846467
4857,0.7318062771953114,0.4845960141362655
4859,0.7101449731321496,0.5931297958828772
4861,0.7034072249589491,0.48747876728949285
4862,0.8840115878052145,0.7507685652576175
4866,0.7759609564164649,0.6751443788901224
4867,0.7864012327093037,0.5001035260533224
4868,0.6961385458236402,0.4896735064407738
4869,0.8114927044118009,0.6297912276080084
4870,0.5672053054362041,0.35301682909805343
4874,0.8557356957642805,0.6192587087126944
4876,0.5321772776907373,0.38696793786874617
4879,0.7387499114166254,0.6933862433862434
4880,0.6315951231858731,0.42781893438084945
4881,0.5549906387883482,0.32089591166945597
4883,0.763004763991562,0.5803439803439803
4893,0.9170066447195686,0.853428199714799
4896,0.7648568051152544,0.582330547818013
4897,0.6621074397966656,0.5506612007405448
4899,0.7724244422082653,0.6204044117647058
4901,0.9320846568392418,0.8740257883679194
4903,0.6498746867167919,0.4727411234764176
4904,0.7486455108359134,0.6371346052861894
4905,0.5179577942845907,0.4183253353106007
4908,0.61,0.18745954382356048
4909,0.8621153906717475,0.7637878787878788
4910,0.6775769211128271,0.4464524028010036
4914,0.6538012961442383,0.4927811992694738
4917,0.5828272772523644,0.38200319040943587
4919,0.8107981220657277,0.6888728980457506
4921,0.7413545085775941,0.5817016251443046
4922,0.8043154550196804,0.6557651837713503
4927,0.6229230598401034,0.43649560534461757
4929,0.7764095285801749,0.6189173625107975
4931,0.7918684171117656,0.5633871505617702
4932,0.611490822744192,0.47517011661058006
4933,0.8803160358954351,0.7664399092970522
4934,0.8272243686533761,0.6817549858829834
4936,0.5931902515002978,0.3878861378214994
4937,0.7931594966754494,0.5901790672526406
4941,0.467769172663568,0.2546326732606667
4943,0.4966666666666667,0.220581553839164
4944,0.8252476099191428,0.5979288937542162
4945,0.5967413000086783,0.4515736868486613
4947,0.8546040648068258,0.7778290858078092
4948,0.8171833929759001,0.669251362928349
4949,0.6533034811671348,0.4684644690271427
4950,0.583898390480291,0.35829143361227034
4952,0.537900683131897,0.35761935424021996
4957,0.701118855465884,0.6424402893407943
4960,0.517074592074592,0.3305976806422837
4963,0.6453745792165959,0.3865186049941076
4966,0.8442005698382606,0.8022626800860431
4968,0.5245499181669394,0.42730796001529325
4969,0.8919082125603864,0.7826515151515152
4971,0.847290121644563,0.6776447105788423
4975,0.44047619047619047,0.33707865168539325
4976,0.7897975312358874,0.649461040960887
4978,0.5773465580781656,0.38736699790824625
4979,0.7714714480153129,0.6206308410261017
4982,0.7693495395758473,0.5390072745347212
4984,0.9456435429909316,0.8680338267526102
4988,0.6194692737430167,0.41887801862864205
4996,0.7872041800419671,0.5286080834770694
4998,0.7117213161989282,0.5745696168507777
5001,0.6959631354101665,0.5711744398267256
5003,0.47791072250345146,0.289118676578695
5005,0.7758525778732546,0.6190201581746284
5009,0.6367225265871737,0.459835876098012
5010,0.7770395791085838,0.6446299030112546
5011,0.759262185755735,0.5592948717948718
5017,0.6289086228341674,0.4842329545454545
5021,0.5370405778627576,0.31932321893707444
5023,0.6028735839093702,0.3551251143070912
5025,0.5930561698363556,0.38800341073068345
5027,0.5731593508692241,0.3053113613906258
5030,0.8559273082733494,0.7295306388526728
5034,0.7100649350649351,0.5328307620383357
5036,0.8733304773667032,0.7418670055629166
5040,0.7535024881591716,0.6561446423524123
5042,0.7307438338592436,0.515372291730241
5043,0.786431435688681,0.6671398993701453
5046,0.6863847534579242,0.4717439293598234
5047,0.578544061302682,0.4506240057571396
5050,0.7368421052631579,0.5871975806451613
5055,0.7422718162195499,0.36314242053243495
5057,0.8356089082496476,0.7457201298472751
5059,0.17611477552509197,0.1584811702458761
5060,0.5012112403100776,0.3416666666666667
5063,0.6787037459079716,0.48959513734806404
5071,0.5913005580712006,0.3716392717919865
5072,0.6973364312893559,0.49669326460362195
5078,0.7324608312224412,0.492459044199754
5080,0.7313979489552009,0.4575301747432895
5084,0.6021953188054883,0.4986027947259443
5086,0.6765189338214,0.43048744472336425
5087,0.4676113360323887,0.3300523483005235
5095,0.7979805431324634,0.5828462536556398
5106,0.6398943273131428,0.422919463287836
5108,0.8322166453588397,0.6250953470633105
5110,0.7517336572438162,0.5193890825073537
5111,0.7264856355765447,0.6288039595348789
5115,0.6697858059421578,0.41802254515822357
5119,0.6417910447761194,0.48336385836385837
5121,0.5674872921812847,0.38112239313914464
5127,0.7568195035978541,0.5352503053087986
5128,0.6697191697191698,0.4216871967151923
5129,0.6907764860715069,0.5376496146909329
5130,0.3708412817368397,0.18522121880549428
5133,0.7219176272418006,0.5021904142268488
5134,0.669706206969044,0.5708333333333333
5135,0.4736842105263158,
5136,0.6081775530986325,0.35458246320985237
5140,0.8123726292984743,0.6984191655801826
5141,0.36535721071632143,0.2270632201806291
5142,0.41997094113235844,0.256595727721983
5143,0.3145989974937343,0.27908357075023743
5144,0.36921052631578943,0.19285439877064925
5145,0.7015007805950395,0.48864101552658135
5147,0.7465549348230912,0.6995865240596586
5150,0.6361402095084608,0.4167327125024767
5151,0.8002195199445423,0.6428885735838212
5153,0.8847609079861929,0.8138385566360952
5156,0.669228519433251,0.5474876481944004
5157,0.6965152986886838,0.5712708120965002
5160,0.47560975609756106,0.25
5163,0.7633770176683523,0.6061616776434464
5165,0.6071652003910069,0.3917495381470854
5172,0.6810924369747899,0.5544554455445545
5177,0.8992000455490079,0.7823606358433649
5183,0.748054718875502,0.5136144049187528
5185,0.7207792207792207,0.5283628735336929
5187,0.746010587520611,0.7077716525259485
5188,0.6491622146673142,0.4995061728395062
5195,0.6710948453186242,0.5015479271236779
5197,0.6349094567404426,0.36570924666162763
5199,0.751435260134224,0.4819762229510298
5206,0.7170845784071715,0.595240417258194
5209,0.7332899429698856,0.6151945970695971
5211,0.6990730987992416,0.5182425611690621
5213,0.7917421882375153,0.6308603274120516
5214,0.6995381341242004,0.566621245254572
5217,0.552812968718478,0.41432476580991434
5222,0.7822822822822824,0.5835035750766088
5223,0.8189397854272559,0.6645125481692429
5226,0.9098504436020266,0.7822429576759276
5227,0.7887874143574476,0.6822233275443188
5232,0.7585540441438174,0.5957334139599171
5233,0.6669030141252363,0.5724344316577326
5234,0.8285166161272356,0.5531070081397658
5236,0.5419018671298307,0.373134328358209
5237,0.9010070073297237,0.7580547485521145
5238,0.5143299851636036,0.3960452197677743
5240,0.5555492678530269,0.34939897630228534
5242,0.7738111367023439,0.5529990044798407
5245,0.5546042063412326,0.45267790379340933
5247,0.8142981877339279,0.6492478069304966
5249,0.7360075158002619,0.5750721194637706
5251,0.7830734929601779,0.6139672833410807
5253,0.655200880572372,0.3748577004390958
5255,0.8177741097590624,0.6908101022149525
5256,0.6575702075702076,0.583554376657825
5258,0.6680521532692192,0.48040920716112534
5259,0.7780110604020151,0.5793569772299887
5260,0.5870915007889307,0.455400154244833
5261,0.5802962679153945,0.2803168033375476
