ID,dcp2_1,Assigned_gene_name,dcp2_2
2769,0.455437448896157,YGR007W,0.3811101905550953
2771,0.6127659574468085,YGR010W,0.6038461538461538
2773,0.5041666666666667,YGR012W,0.4604651162790698
2775,0.6394557823129252,YGR013W,0.5319148936170213
2776,0.6308724832214765,YGR014W,0.7003816793893131
2778,0.7118644067796609,YGR016W,0.6069364161849711
2779,0.788722341184868,YGR017W,0.7494071146245059
2785,0.4194756554307117,YGR021W,0.296551724137931
2788,0.8312958435207825,YGR023W,0.8245798319327731
2790,0.6199177706715395,YGR026W,0.5889295889295889
2791,0.15942028985507245,YGR026W,0.2513089005235602
2793,0.5142045454545454,YGR027W-A,0.4491525423728814
2795,0.5106382978723404,YGR028W,0.5857142857142857
2796,0.5075528700906344,YGR028W,0.49185667752443
2798,0.6606896551724138,YGR029W,0.6161919040479761
2801,0.6455142231947484,YGR031W,0.59958071278826
2802,0.5103448275862069,YGR032W,0.48
2803,0.7656810035842294,YGR032W,0.7074178812268871
2804,0.7535321821036107,YGR032W,0.6927152317880795
2805,0.6059113300492611,YGR032W,0.6040609137055838
2807,0.7393456321912966,YGR034W,0.7128302161414745
2813,0.40828402366863903,YGR038W,0.33170731707317075
2814,0.6105319433306603,YGR038W,0.5795749092794193
2817,0.6590909090909091,YGR039W,0.6329113924050633
2818,0.5147058823529411,YGR040W,0.4565217391304348
2819,0.7756410256410257,YGR040W,0.7810218978102191
2821,0.4224137931034483,YGR041W,0.3888888888888889
2822,0.7368421052631579,YGR041W,0.6808118081180812
2824,0.7242105263157895,YGR042W,0.6302895322939867
2829,0.5583864118895966,YGR046W,0.5515695067264574
2831,0.8198614318706697,YGR048W,0.7902542372881356
2832,0.3667334669338677,YGR049W,0.3057419835943326
2835,0.5106382978723404,YGR052W,
2836,0.6236559139784946,YGR052W,0.6931818181818182
2839,0.5625342841470105,YGR054W,0.501890869800108
2840,0.7386736703873933,YGR055W,0.7041800643086816
2841,0.8310940499040307,YGR056W,0.7761194029850746
2842,0.49812734082397,YGR058W,0.5309446254071661
2844,0.6732900267481849,YGR060W,0.5866562925500876
2850,0.33652530779753764,YGR070W,0.31868131868131866
2851,0.4661246612466125,YGR072W,0.4520884520884521
2853,0.3688647997591087,YGR074W,0.3017910447761194
2856,0.292910447761194,YGR080W,0.2267857142857143
2858,0.231722958529286,YGR082W,0.23343974461292896
2859,0.5167464114832536,YGR088W,0.43315508021390375
2863,0.634469696969697,YGR090W,0.6389228886168911
2864,0.53125,YGR091W,0.6056338028169014
2866,0.5825396825396826,YGR092W,0.5416666666666666
2869,0.6179401993355482,YGR093W,0.5622895622895623
2872,0.5240963855421686,YGR096W,0.5212527964205816
2874,0.5225225225225225,YGR097W,0.3734939759036144
2875,0.7839831401475237,YGR097W,0.7650050864699899
2879,0.6112469437652812,YGR099W,0.6284289276807979
2880,0.47297297297297297,YGR100W,0.5857142857142857
2881,0.8679867986798679,YGR100W,0.8802816901408451
2883,0.7111947318908749,YGR101W,0.6359404096834265
2885,0.6874115983026874,YGR103W,0.6452879581151832
2888,0.6466575716234653,YGR105W,0.5937193326790972
2891,0.2755905511811024,YGR107W,0.2379032258064516
2892,0.3970588235294117,YGR107W,0.4567901234567901
2896,0.7394094993581515,YGR108W,0.6706746826987308
2901,0.7391304347826086,YGR110W,0.7333333333333333
2902,0.8174496644295302,YGR111W,0.7897727272727273
2903,0.5180180180180181,YGR112W,0.4930232558139535
2904,0.6245551601423488,YGR113W,0.4786641929499073
2908,0.4827649097209557,YGR118W,0.40043001945326095
2916,0.6008869179600886,YGR124W,0.543849972421401
2917,0.4096153846153846,YGR125W,0.3556405353728489
2919,0.6401673640167364,YGR126W,0.5565610859728507
2920,0.5125,YGR127W,0.4607843137254902
2921,0.8302469135802469,YGR129W,0.7967479674796748
2925,0.43859649122807015,YGR131W,0.42424242424242425
2926,0.4060475161987041,YGR131W,0.34606741573033706
2927,0.4793187347931874,YGR131W,0.5101123595505618
2928,0.34612105711849955,YGR133W,0.3016759776536313
2929,0.6464088397790055,YGR134W,0.6684210526315789
2931,0.591743119266055,YGR135W,0.5525543159130946
2933,0.5570209464701319,YGR136W,0.4810606060606061
2934,0.3883495145631068,YGR137W,0.3643410852713178
2940,0.5145631067961165,YGR140W,0.4517766497461929
2941,0.5170278637770898,YGR141W,0.4810126582278481
2942,0.5136363636363637,YGR142W,0.4744186046511628
2943,0.6309523809523809,YGR143W,0.497907949790795
2944,0.4826254826254826,YGR143W,0.3890909090909091
2948,0.34795321637426896,YGR145W,0.3471502590673575
2951,0.7234042553191491,YGR149W,0.7570621468926554
2952,0.4830917874396135,YGR149W,0.5069444444444444
2958,0.3,YGR153W,
2961,0.6896254099775592,YGR155W,0.6063032367972743
2962,0.75,YGR156W,0.7323943661971831
2965,0.8346153846153846,YGR157W,0.8008160237388724
2967,0.4608695652173913,YGR161W-C,0.4139784946236559
2968,0.6874368474233749,YGR161W-C,0.6340014847809948
2970,0.8076923076923077,YGR162W,0.7536973833902162
2972,0.3564102564102564,YGR163W,0.2896725440806045
2974,0.5994513031550068,YGR165W,0.5217391304347826
2975,0.7316176470588235,YGR166W,0.6317829457364341
2977,0.50130958617077,YGR167W,0.4410625345877144
2981,0.4352331606217617,YGR170W,0.34210526315789475
2983,0.6177523264137438,YGR173W,0.5355731225296443
2984,0.7402597402597403,YGR174W-A,0.6144578313253012
2990,0.6709876543209876,YGR181W,0.6273885350318471
2992,0.26666666666666666,YGR186W,0.26265060240963856
2996,0.4806201550387597,YGR191W,0.3655172413793104
2997,0.2753959873284055,YGR191W,0.2331831079953263
2998,0.4794520547945205,YGR191W,0.3661971830985916
3001,0.6188496188496189,YGR195W,0.5601750547045952
3003,0.5896551724137931,YGR198W,0.5676959619952494
3004,0.8260869565217391,YGR199W,0.8135593220338984
3007,0.4727272727272727,YGR203W,0.4680851063829787
3008,0.4711155378486056,YGR203W,0.4291986827661911
3009,0.6800847457627118,YGR204W,0.6091658084449022
3012,0.8408239700374532,YGR205W,0.8076923076923077
3014,0.5122324159021406,YGR206W,0.4195501730103806
3015,0.7881136950904393,YGR208W,0.7368421052631579
3016,0.5742904841402338,YGR211W,0.535277516462841
3022,0.5123553331248045,YGR214W,0.4653200115841297
3025,0.4942663922375772,YGR215W,0.4720797720797721
3027,0.4571428571428571,YGR217W,0.5714285714285714
3028,0.7666666666666667,YGR218W,0.6231884057971014
3029,0.6715447154471544,YGR218W,0.7045454545454546
3033,0.4690402476780186,YGR222W,0.3588342440801457
3036,0.8639014906027219,YGR227W,0.831353919239905
3038,0.4656084656084656,YGR230W,0.4352574102964119
3039,0.8204747774480712,YGR232W,0.7912178956089478
3040,0.6484375,YGR234W,0.546875
3041,0.9114076279922116,YGR234W,0.8848344707010319
3054,0.5396533613445378,YGR243W,0.4601275917065391
3057,0.499054820415879,YGR247W,0.4358974358974359
3058,0.7920353982300885,YGR248W,0.7149321266968326
3064,0.4011220196353436,YGR251W,0.2739018087855297
3067,0.5042735042735043,YGR252W,0.39565217391304347
3069,0.2898550724637681,YGR254W,
3071,0.5455825413586766,YGR254W,0.5108937305469098
3079,0.7669902912621359,YGR260W,0.6907216494845361
3080,0.6463414634146342,YGR260W,0.5859872611464968
3082,0.5606694560669456,YGR266W,0.540084388185654
3084,0.7086419753086419,YGR270W,0.6615776081424937
3085,0.5633333333333334,YGR270W,0.4752321981424149
3086,0.7561643835616438,YGR271W,0.7703703703703704
3088,0.6415686274509804,YGR275W,0.6225614927905004
3089,0.4803149606299213,YGR278W,0.4689655172413793
3091,0.4384858044164038,YGR281W,0.4090909090909091
3096,0.6724137931034483,YGR288W,0.609375
3098,0.6491228070175439,YGR292W,0.5094339622641509
3104,0.8287596048298573,YHL048W,0.7592592592592593
3106,0.8576158940397351,YHL044W,0.8277945619335347
3109,0.7194029850746269,YHL039W,0.6803149606299213
3110,0.8716577540106952,YHL036W,0.9009497964721844
3112,0.559322033898305,YHL030W,0.474025974025974
3114,0.5432098765432098,YHL028W,0.5106382978723404
3115,0.2747663551401869,YHL027W,0.2241715399610137
3116,0.6636225266362252,YHL025W,0.7135678391959799
3118,0.5794392523364486,YHL024W,0.4644549763033176
3123,0.7323420074349443,YHL018W,0.7773584905660378
3124,0.8152492668621701,YHL017W,0.8063492063492064
3125,0.4913397369131659,YHL015W,0.4382486575795126
3130,0.4204545454545455,YHL004W,0.3555555555555556
3131,0.7560975609756098,YHL004W,0.7408675799086758
3132,0.463963963963964,YHL002W,0.4302325581395349
3133,0.6297786720321932,YHL002W,0.6040462427745664
3134,0.506429145459416,YHL001W,0.4601002574176941
3135,0.763265306122449,YHR001W,0.7836734693877551
3137,0.4980130344937212,YHR001W-A,0.47408321579689705
3138,0.5,YHR002W,0.5072463768115942
3140,0.64,YHR006W,0.6301369863013698
3141,0.23927765237020315,YHR006W,0.2075098814229249
3145,0.6972780808163044,YHR010W,0.6303728850681706
3148,0.7422680412371134,YHR011W,0.7333333333333333
3150,0.657608695652174,YHR012W,0.5933400605449042
3155,0.6737044145873321,YHR017W,0.6692160611854685
3157,0.4505494505494506,YHR020W,0.4084372003835091
3162,0.6813186813186813,YHR023W,0.5941644562334217
3163,0.7645107794361525,YHR025W,0.7087076710435384
3166,0.7354330708661417,YHR026W,0.6542207792207793
3170,0.3940634595701126,YHR032W,0.3424083769633508
3171,0.3898305084745763,YHR033W,0.3389221556886228
3172,0.6611570247933884,YHR035W,0.5391304347826087
3173,0.5815899581589958,YHR036W,0.5274261603375527
3174,0.6788899900891973,YHR037W,0.5824634655532359
3175,0.4853700516351119,YHR038W,0.4529780564263322
3178,0.4773790951638066,YHR040W,0.4507512520868113
3182,0.5102040816326531,YHR042W,
3184,0.7164667393675027,YHR042W,0.6743674367436744
3188,0.67008547008547,YHR045W,0.6030405405405406
3191,0.3333333333333333,YHR048W,0.33516483516483514
3192,0.5645933014354066,YHR048W,0.4545454545454545
3193,0.24456521739130435,YHR049W,0.21542902125426397
3195,0.6696428571428571,YHR050W,0.6320346320346321
3196,0.5899795501022495,YHR051W,0.5309337958947673
3197,0.5725326991676576,YHR052W,0.5078351712130006
3199,0.4680851063829787,YHR056W-A,
3202,0.7526158445440957,YHR059W,0.7300295857988166
3204,0.7296686746987951,YHR060W,0.7065378900445766
3210,0.5934782608695652,YHR066W,0.5683760683760684
3211,0.6434937611408199,YHR067W,0.5849387040280211
3213,0.4071428571428571,YHR068W,0.36774193548387096
3215,0.6504201680672269,YHR070W,0.6159420289855072
3216,0.7313432835820896,YHR071W,0.7197530864197531
3220,0.6850079744816587,YHR072W,0.6514705882352941
3222,0.6053526876842822,YHR072W-A,0.6046090108751943
3223,0.5494223363286265,YHR073W,0.5087538619979403
3225,0.2944649446494465,YHR074W,0.2867981790591806
3227,0.5823529411764706,YHR076W,0.6045016077170418
3229,0.5,YHR078W,0.5977011494252874
3230,0.5065458207452165,YHR078W,0.4832214765100672
3233,0.5185185185185185,YHR081W,
3234,0.5,YHR081W,0.4430379746835443
3235,0.8664047151277013,YHR081W,0.8323863636363636
3239,0.8839541547277937,YHR083W,0.8236151603498543
3240,0.7672583826429981,YHR084W,0.7096774193548387
3241,0.8483245149911817,YHR085W,0.7748447204968945
3242,0.5113714679531358,YHR086W,0.465
3243,0.5584415584415584,YHR087W,0.5306122448979592
3244,0.3079831932773109,YHR087W,0.2508710801393728
3245,0.5318066157760815,YHR088W,0.4566326530612245
3254,0.8113207547169812,YHR099W,0.7489795918367347
3257,0.6041666666666666,YHR102W,0.5357142857142857
3259,0.5473887814313346,YHR103W,0.5079681274900398
3260,0.6687436847423375,YHR104W,0.5928853754940712
3261,0.5072463768115942,YHR105W,0.4477611940298508
3262,0.42857142857142855,YHR106W,0.4
3265,0.5351882160392799,YHR108W,0.4574468085106383
3266,0.6861313868613139,YHR109W,0.6470588235294118
3267,0.4541336353340884,YHR110W,0.3540772532188841
3269,0.5929203539823009,YHR111W,0.5245098039215687
3270,0.7922077922077922,YHR113W,0.7192982456140351
3271,0.6131979695431472,YHR113W,0.5620437956204379
3273,0.4642857142857143,YHR114W,0.42669584245076586
3277,0.8271604938271605,YHR117W,0.8256130790190735
3280,0.5107142857142857,YHR119W,0.4033707865168539
3284,0.8240000000000001,YHR121W,0.7875116495806151
3285,0.5186721991701245,YHR122W,0.4721627408993576
3286,0.7844727694090382,YHR123W,0.7768052516411379
3290,0.5447316103379721,YHR127W,0.519774011299435
3291,0.5615898390452206,YHR128W,0.5211595429538722
3295,0.7808370044052864,YHR132W-A,0.7544987146529563
3296,0.6870925684485006,YHR134W,0.6737120211360634
3299,0.7890751757706869,YHR137W,0.757420091324201
3304,0.5504400812457685,YHR142W,0.5054413542926239
3305,0.44168734491315137,YHR142W,0.4607438016528926
3307,0.3583617747440273,YHR143W,0.2575757575757576
3308,0.2826325411334552,YHR143W,0.22998656172009985
3314,0.6807695655958911,YHR143W-A,0.6454572069874109
3315,0.6481481481481481,YHR146W,0.5231316725978647
3316,0.6518264840182648,YHR148W,0.6096131301289566
3317,0.6976744186046512,YHR150W,0.5924170616113744
3319,0.8420221169036335,YHR152W,0.7671009771986971
3321,0.4131054131054131,YHR154W,0.3414634146341464
3323,0.7344497607655502,YHR155W,0.6437768240343348
3326,0.4601226993865031,YHR157W,0.42105263157894735
3328,0.6195652173913043,YHR159W,0.5161290322580645
3329,0.41422594142259417,YHR162W,0.323943661971831
3330,0.4735508776162615,YHR162W,0.4111579630230296
3331,0.32038834951456313,YHR162W,0.3673469387755102
3332,0.7379635320631018,YHR163W,0.6661662600863202
3335,0.5986159169550173,YHR167W,0.5801526717557252
3336,0.35353535353535354,YHR168W,0.3113207547169811
3338,0.5722772277227722,YHR169W,0.5085836909871244
3339,0.29000969932104753,YHR170W,0.2277726856095325
3341,0.5355648535564853,YHR172W,0.558303886925795
3343,0.6969752408830345,YHR174W,0.6279408280017603
3352,0.6666666666666666,YHR177W,0.7471264367816092
3354,0.7272727272727273,YHR178W,0.7807017543859649
3356,0.6222098214285714,YHR179W,0.5719489981785064
3362,0.543447792571829,YHR181W,0.5013395847287341
3366,0.5882687927107062,YHR183W,0.5084033613445378
3369,0.8720472440944882,YHR187W,0.8638392857142857
3370,0.5557324840764332,YHR189W,0.5159500693481276
3372,0.8212646608873024,YHR190W,0.7839704069050555
3373,0.5589041095890411,YHR192W,0.5035561877667141
3374,0.4889589905362776,YHR194W,0.4654088050314466
3375,0.5936305732484076,YHR195W,0.5618247298919568
3376,0.3143690736688549,YHR196W,0.26863572433192684
3377,0.8307692307692308,YHR197W,0.8253968253968254
3379,0.4585537918871252,YHR200W,0.3971880492091389
3383,0.6145251396648045,YHR204W,0.5610687022900763
3384,0.34959349593495936,YHR204W,0.3333333333333333
3386,0.44779116465863456,YHR205W,0.4451612903225807
3388,0.3018867924528302,YHR206W,0.2873769024171889
3389,0.6282722513089005,YHR208W,0.58125
3390,0.35607064017660045,YHR208W,0.3051831521165417
3392,0.4640883977900552,YHR209W,0.3712121212121212
3393,0.6345733041575492,YHR209W,0.5688888888888889
3403,0.3333333333333333,YHR216W,0.3231441048034934
3404,0.4844357976653697,YHR216W,0.41
3408,0.7390366642703091,YJL217W,0.6852320675105485
3411,0.6734693877551021,YJL213W,0.6167400881057269
3412,0.5659163987138264,YJL210W,0.487229862475442
3415,0.726027397260274,YJL209W,0.7149758454106279
3419,0.5630769230769229,YJL203W,0.5345911949685535
3420,0.3765957446808511,YJL201W,0.3069977426636569
3423,0.4151696606786427,YJL198W,0.3910891089108911
3425,0.5572289156626506,YJL197W,0.456575682382134
3428,0.7959183673469388,YJL194W,0.7407407407407407
3430,0.6579476861167002,YJL193W,0.6139240506329114
3431,0.7430001352630867,YJL191W,0.6755523877405559
3433,0.4745556367177989,YJL189W,0.4014885549782334
3435,0.5714285714285714,YJL186W,
3436,0.5555555555555556,YJL186W,0.486267166042447
3439,0.375,YJL184W,0.3945945945945946
3440,0.8138987043580683,YJL184W,0.75
3441,0.8317214700193424,YJL183W,0.8085519922254616
3442,0.4406779661016949,YJL181W,0.29411764705882354
3443,0.5714285714285714,YJL179W,
3444,0.3422575976845152,YJL179W,0.2996811902231669
3446,0.692726212837619,YJL177W,0.6468231253577561
3449,0.7033104309806371,YJL174W,0.6668757841907151
3451,0.5558139534883721,YJL172W,0.5018495684340321
3452,0.7362637362637363,YJL169W,0.5154639175257731
3456,0.7842610364683301,YJL167W,0.7551557700745941
3458,0.8326338639652677,YJL166W,0.8071634813694486
3464,0.6530054644808743,YJL161W,0.5797101449275363
3467,0.35569756747328024,YJL159W,0.27716850953571753
3478,0.5416666666666666,YJL150W,0.415929203539823
3479,0.25806451612903225,YJL149W,0.2412451361867705
3480,0.7660743134087238,YJL148W,0.7203918076580588
3483,0.2533333333333333,YJL146W,0.3505747126436782
3484,0.9416666666666668,YJL145W,0.911699779249448
3485,0.4880952380952381,YJL144W,0.4245524296675192
3486,0.35528316229570506,YJL143W,0.2926255998433062
3488,0.18875119161105816,YJL140W,0.15501043841336118
3495,0.7226074895977809,YJL134W,0.7112582781456953
3496,0.4036697247706422,YJL133W,0.3417142857142857
3498,0.6388888888888888,YJL132W,0.5932203389830508
3505,0.6486486486486487,YJL126W,0.5335365853658537
3509,0.5597867479055598,YJL122W,0.5049130763416477
3510,0.4858356940509915,YJL118W,0.4745098039215686
3512,0.5707472178060413,YJL117W,0.5033783783783784
3517,0.5402298850574713,YJL115W,0.5513513513513514
3524,0.6666666666666666,YJL112W,0.5909090909090909
3525,0.7445652173913043,YJL112W,0.7142857142857143
3527,0.8404825737265416,YJL111W,0.8281353682813537
3529,0.6978417266187049,YJL106W,0.6262626262626263
3534,0.64114968696642,YJL104W,0.5755903097209445
3535,0.5536480686695279,YJL102W,0.4724770642201835
3536,0.7428571428571429,YJL100W,0.6881720430107527
3537,0.6066666666666667,YJL100W,0.5231958762886598
3538,0.58,YJL099W,0.5942028985507246
3540,0.5582329317269076,YJL098W,0.4595185995623632
3541,0.7553827751196173,YJL097W,0.7036340852130326
3542,0.7456090651558074,YJL096W,0.7276353276353277
3543,0.4230769230769231,YJL095W,0.4666666666666667
3546,0.20436817472698907,YJL092W,0.16691068814055635
3550,0.8683729433272395,YJL088W,0.8495049504950495
3552,0.7505720823798627,YJL085W,0.7283236994219653
3553,0.8433179723502304,YJL083W,0.8008849557522124
3554,0.6387096774193548,YJL083W,0.4897959183673469
3557,0.5566750629722922,YJL082W,0.4588744588744589
3566,0.3303030303030303,YJL076W,0.3265993265993266
3567,0.6046511627906976,YJL073W,0.5648351648351648
3568,0.4925373134328358,YJL071W,
3569,0.5063938618925832,YJL071W,0.4775725593667546
3572,0.6229508196721312,YJL062W-A,0.5405405405405406
3573,0.5164017585390599,YJL062W-A,0.493961823139852
3574,0.5245901639344263,YJL062W,0.5447470817120622
3576,0.6883780332056194,YJL061W,0.6126526082130965
3577,0.5797950219619327,YJL060W,0.4880573248407643
3580,0.7124183006535948,YJL059W,0.7163636363636363
3587,0.8319435535599743,YJL055W,0.8005801305293692
3590,0.9108910891089108,YJL054W,0.875
3591,0.4451038575667656,YJL053W,0.398876404494382
3593,0.5925925925925926,YJL052W,
3594,0.3414634146341464,YJL052W,0.38144329896907214
3595,0.2781119851920407,YJL052W,0.2190829087540528
3600,0.5882352941176471,YJL050W,0.4939516129032258
3601,0.6884816753926701,YJL049W,0.5935960591133005
3603,0.6855072463768116,YJL046W,0.6069277108433735
3607,0.6527777777777778,YJL042W,0.5192307692307693
3610,0.5569272976680384,YJL041W,0.5266106442577031
3614,0.6752136752136753,YJL036W,0.5718654434250765
3615,0.5544554455445545,YJL034W,0.5
3616,0.3880597014925373,YJL034W,
3617,0.7076728853976715,YJL034W,0.6551585169263837
3620,0.4146054181389871,YJL033W,0.327455919395466
3622,0.6836283185840708,YJL030W,0.6053811659192825
3625,0.33543882978723405,YJL026W,0.289350301406564
3628,0.5315126050420168,YJL025W,0.4958677685950413
3632,0.792332268370607,YJL019W,0.8107255520504731
3634,0.6116838487972509,YJL016W,0.4486373165618449
3635,0.6857142857142857,YJL016W,0.5785123966942148
3637,0.7264248704663212,YJL014W,0.6836734693877551
3642,0.2364793213149523,YJL005W,0.1915467625899281
3646,0.5294117647058824,YJL003W,0.5121951219512195
3647,0.5539033457249071,YJL003W,0.5281385281385281
3649,0.5753424657534246,YJL001W,0.5189873417721519
3650,0.49524427150886297,YJL001W,0.4284810126582279
3651,0.3603057459146021,YJR001W,0.3065415821501014
3653,0.7898322851153041,YJR002W,0.7125382262996942
3656,0.7764227642276422,YJR005W,0.7711111111111111
3657,0.7412687099073414,YJR006W,0.6875862068965517
3658,0.5488287191968361,YJR007W,0.5029019152640742
3659,0.6422413793103449,YJR008W,0.5084745762711864
3660,0.5826330532212886,YJR010W,0.4698795180722892
3661,0.5903954802259888,YJR010W,0.5483028720626631
3666,0.8159126365054602,YJR013W,0.7619760479041916
3668,0.7699461576113559,YJR014W,0.7468805704099821
3669,0.8647506339814032,YJR015W,0.8217357310398749
3671,0.5862068965517241,YJR018W,0.3492063492063492
3672,0.32432432432432434,YJR020W,0.2066115702479339
3674,0.7235449735449735,YJR022W,0.6463595839524517
3675,0.5769230769230769,YJR026W,0.42424242424242425
3682,0.5852842809364549,YJR032W,0.4965277777777778
3685,0.6612515042117929,YJR034W,0.6041546451240624
3686,0.8287292817679558,YJR035W,0.7540983606557377
3687,0.6011904761904762,YJR039W,0.5028571428571429
3688,0.4709677419354839,YJR039W,0.39156626506024095
3690,0.5,YJR040W,0.4340425531914894
3691,0.7788378143972247,YJR042W,0.7223769730733519
3694,0.7310606060606061,YJR046W,0.6778242677824268
3696,0.8244972577696527,YJR048W,0.7831568330811901
3698,0.7463126843657817,YJR050W,0.6826347305389222
3699,0.4020797227036395,YJR051W,0.3858695652173913
3700,0.43478260869565216,YJR052W,0.3625
3701,0.6976744186046512,YJR053W,0.6035502958579881
3702,0.5252100840336135,YJR054W,0.4238683127572017
3703,0.6651376146788991,YJR055W,0.6506550218340611
3705,0.6327944572748267,YJR057W,0.6074074074074074
3707,0.7447833065810594,YJR059W,0.7262658227848101
3708,0.6510638297872341,YJR060W,0.6282051282051282
3712,0.34737545971247075,YJR063W,0.3193130038555906
3713,0.7778925619834711,YJR064W,0.7168742921857305
3714,0.5330739299610895,YJR066W,0.4644549763033176
3716,0.4667832167832168,YJR068W,0.4176470588235294
3723,0.7016611295681063,YJR075W,0.6546717171717171
3730,0.5552631578947368,YJR084W,0.5186104218362283
3731,0.6515837104072398,YJR086W,0.6542288557213929
3732,0.6861313868613139,YJR089W,0.5303030303030303
3733,0.5416666666666666,YJR092W,0.425
3738,0.4,YJR094W-A,
3739,0.9089087265439972,YJR094W-A,0.8901975447124073
3741,0.4969939879759519,YJR096W,0.42322834645669294
3743,0.7291666666666666,YJR097W,0.6185897435897436
3744,0.2822222222222222,YJR099W,0.24875621890547264
3747,0.5733235077376566,YJR101W,0.5242718446601942
3748,0.4534412955465587,YJR103W,0.4103585657370518
3750,0.6282722513089005,YJR105W,0.5388127853881278
3751,0.5384615384615384,YJR105W,0.4259259259259259
3752,0.6767216009417304,YJR105W,0.6010970592716746
3754,0.4719101123595506,YJR106W,0.5350877192982456
3755,0.7005649717514124,YJR106W,0.6527777777777778
3758,0.5714285714285714,YJR112W,0.5835777126099707
3759,0.7747295208655333,YJR112W-A,0.75
3761,0.7370892018779343,YJR115W,0.6708333333333333
3764,0.4545454545454545,YJR116W,0.4816326530612245
3768,0.2036036036036036,YJR117W,0.1784128745837958
3769,0.34608661876092445,YJR121W,0.3052566225165563
3774,0.6441102756892231,YJR122W,0.5860215053763441
3777,0.36446230453393896,YJR123W,0.3095698493195665
3787,0.5,YJR131W,0.4358974358974359
3788,0.6112412177985949,YJR131W,0.5736263736263736
3790,0.6818181818181818,YJR132W,0.7037037037037037
3791,0.4119601328903654,YJR133W,0.4354527938342968
3793,0.5162907268170426,YJR135W-A,0.4956772334293948
3795,0.4912280701754386,YJR138W,0.4782608695652174
3798,0.5220883534136547,YJR141W,0.4699248120300752
3799,0.4591836734693878,YJR142W,0.3804878048780488
3801,0.6276119402985074,YJR144W,0.5958747135217723
3802,0.6624203821656051,YJR146W,0.5822784810126582
3803,0.34843907351460224,YJR147W,0.30049261083743845
3805,0.5319383259911894,YJR148W,0.4770607982096233
3810,0.68,YJR152W,0.6275303643724697
3813,0.5396825396825397,YJR153W,0.3488372093023256
3817,0.6206896551724138,YJR154W,0.6005025125628141
3818,0.5859872611464968,YJR155W,0.4551282051282051
3821,0.7372262773722628,YKL221W,0.6617647058823529
3822,0.5202312138728323,YKL221W,0.3874172185430464
3830,0.7134986225895317,YKL219W,0.7158774373259053
3840,0.6491959499702203,YKL216W,0.6211251435132032
3841,0.7790697674418605,YKL212W,0.7578558225508318
3842,0.6752577319587629,YKL210W,0.6338028169014085
3843,0.7395577395577395,YKL210W,0.6255924170616114
3846,0.7565217391304347,YKL208W,0.6311239193083573
3847,0.6049469964664311,YKL207W,0.5794753086419753
3849,0.5671296296296297,YKL205W,0.4965034965034965
3850,0.4910714285714286,YKL204W,0.4214876033057851
3857,0.6272123893805309,YKL195W,0.6091015169194866
3859,0.5409836065573771,YKL191W,0.5098039215686274
3860,0.5111111111111111,YKL191W,0.43263964950711936
3861,0.7425867507886436,YKL190W,0.6606683804627249
3862,0.75,YKL189W,0.7174721189591078
3868,0.676056338028169,YKL185W,0.5964912280701754
3869,0.5367156208277704,YKL185W,0.509020618556701
3872,0.7248822605965463,YKL184W,0.6916605705925384
3873,0.39748953974895396,YKL183W,0.405
3875,0.6602605863192182,YKL182W,0.6096324461343473
3876,0.7925531914893617,YKL182W,0.7613547884765118
3877,0.5752212389380531,YKL182W,0.5454545454545454
3883,0.6007936507936508,YKL181W,0.5884353741496599
3886,0.4939297721329847,YKL180W,0.4599325726141079
3890,0.6759801712483101,YKL175W,0.654320987654321
3892,0.5656934306569343,YKL173W,0.5017667844522968
3894,0.7563959955506118,YKL172W,0.7086914995224449
3897,0.4732142857142857,YKL171W,0.4244897959183673
3898,0.4473684210526316,YKL170W,0.3902291917973462
3903,0.30837841789735343,YKL163W,0.2732963437188789
3904,0.7539682539682541,YKL163W,0.7078651685393258
3911,0.5489864864864865,YKL160W,0.4851837218490715
3913,0.48,YKL157W,0.36507936507936506
3914,0.4244604316546763,YKL157W,0.4407894736842105
3915,0.8519736842105263,YKL157W,0.8415841584158416
3919,0.4669328917892277,YKL156W,0.4258824944374286
3921,0.4529595015576324,YKL154W,0.4118350268977884
3922,0.4,YKL153W,0.3818181818181817
3925,0.52,YKL150W,0.6349206349206349
3930,0.4588957055214724,YKL146W,0.3866967305524239
3933,0.5314861460957179,YKL145W,0.48080728136129797
3935,0.8503723764387271,YKL143W,0.7884615384615384
3936,0.3154205607476636,YKL142W,0.2791272128447921
3938,0.6872871736662883,YKL141W,0.6295198577356254
3939,0.5450236966824644,YKL140W,0.4654377880184332
3940,0.31413612565445026,YKL139W,0.28800000000000003
3941,0.8005164622336992,YKL137W,0.7931497649429147
3942,0.43478260869565216,YKL136W,0.4305555555555556
3955,0.49206349206349204,YKL127W,0.36607142857142855
3956,0.6221590909090909,YKL127W,0.6295264623955432
3958,0.7261904761904762,YKL126W,0.7262611275964391
3959,0.5081967213114754,YKL126W,0.4507042253521127
3960,0.5174418604651163,YKL125W,0.4171597633136095
3961,0.6534653465346535,YKL124W,0.6118143459915611
3963,0.34177215189873417,YKL121W,0.3364485981308411
3965,0.8683473389355743,YKL120W,0.8441896821261073
3967,0.7260213143872114,YKL117W,0.7057560137457045
3973,0.5882352941176471,YKL112W,0.5185185185185185
3974,0.6017316017316018,YKL112W,0.5169491525423728
3977,0.825,YKL109W,0.7570093457943925
3978,0.7440645773979108,YKL109W,0.6977225672877847
