ID,cap,uncap,wt1,Assigned_gene_name
7404,140,52,0.7291666666666666,YBR129C
7405,333,196,0.6294896030245747,YBR130C
7406,103,58,0.639751552795031,YBR132C
7407,229,299,0.4337121212121212,YBR133C
7408,73,25,0.7448979591836735,YBR138C
7409,359,21,0.9447368421052632,YBR140C
7410,143,64,0.6908212560386473,YBR141C
7411,1981,565,0.7780832678711704,YBR143C
7416,60,26,0.6976744186046512,YBR150C
7417,2058,743,0.7347375937165298,YBR154C
7418,16,24,0.4,YBR154C
7419,40,26,0.6060606060606061,YBR156C
7420,287,83,0.7756756756756756,YBR157C
7422,10,0,1.0,YBR157C
7423,161,66,0.7092511013215859,YBR157C
7427,4380,2819,0.6084178358105292,YBR162C
7428,1582,1004,0.6117556071152359,YBR164C
7430,805,57,0.933874709976798,YBR166C
7431,430,59,0.8793456032719836,YBR167C
7432,25,17,0.5952380952380952,YBR167C
7433,11,5,0.6875,YBR167C
7435,38,14,0.7307692307692307,YBR169C
7436,439,19,0.9585152838427948,YBR170C
7438,357,35,0.9107142857142856,YBR172C
7440,1443,614,0.7015070491006321,YBR173C
7442,660,314,0.6776180698151951,YBR177C
7443,171,41,0.8066037735849056,YBR179C
7448,45804,17846,0.7196229379418696,YBR181C
7449,38,4,0.9047619047619048,YBR182C
7450,42,4,0.9130434782608696,YBR182C
7451,61,29,0.6777777777777778,YBR182C-A
7454,340,43,0.8877284595300261,YBR185C
7457,212,214,0.4976525821596244,YBR188C
7460,356,111,0.7623126338329764,YBR193C
7464,147,87,0.6282051282051282,YBR195C
7465,0,22,0.0,YBR195C
7470,17254,6261,0.7337444184563044,YBR196C
7471,11,4,0.7333333333333333,YBR196C
7472,24,10,0.7058823529411765,YBR196C-A
7473,22,31,0.4150943396226415,YBR196C-B
7474,15,10,0.6,YBR196C-B
7475,375,86,0.8134490238611713,YBR197C
7476,365,78,0.8239277652370203,YBR198C
7479,28,34,0.4516129032258064,YBR201C-A
7482,131,14,0.9034482758620691,YBR204C
7485,146,58,0.7156862745098039,YBR208C
7486,229,111,0.6735294117647059,YBR208C
7488,260,32,0.8904109589041096,YBR211C
7493,40,34,0.5405405405405406,YBR216C
7496,370,188,0.6630824372759857,YBR218C
7497,118,105,0.5291479820627802,YBR220C
7498,21,14,0.6,YBR221C
7499,5147,3467,0.5975156721615974,YBR221C
7501,769,118,0.8669673055242391,YBR222C
7502,29,58,0.3333333333333333,YBR223C
7504,115,25,0.8214285714285714,YBR227C
7505,982,188,0.8393162393162393,YBR229C
7506,824,516,0.6149253731343284,YBR230C
7507,14,1836,0.007567567567567566,YBR230C
7511,62,53,0.5391304347826087,YBR231C
7512,1276,465,0.7329121194715681,YBR234C
7513,104,131,0.4425531914893617,YBR236C
7515,927,635,0.5934699103713188,YBR238C
7516,16,0,1.0,YBR238C
7517,2,1,0.6666666666666666,YBR239C
7518,76,25,0.7524752475247525,YBR239C
7521,2,1,0.6666666666666666,YBR240C
7523,25,7,0.78125,YBR240C
7525,164,87,0.6533864541832669,YBR241C
7526,13,7,0.65,YBR241C
7527,204,67,0.7527675276752768,YBR243C
7529,378,169,0.6910420475319927,YBR247C
7530,323,262,0.5521367521367522,YBR248C
7531,2197,1938,0.5313180169286578,YBR249C
7534,353,93,0.7914798206278026,YBR254C
7535,847,82,0.9117330462863292,YBR255C-A
7536,949,640,0.5972309628697294,YBR256C
7537,235,104,0.6932153392330384,YBR258C
7538,8,1,0.8888888888888888,YBR258C
7540,259,97,0.7275280898876404,YBR260C
7541,342,172,0.6653696498054474,YBR261C
7542,645,750,0.4623655913978494,YBR262C
7543,356,203,0.6368515205724508,YBR264C
7545,838,195,0.8112294288480155,YBR269C
7546,29,8,0.7837837837837838,YBR270C
7547,356,245,0.5923460898502496,YBR272C
7548,454,26,0.9458333333333332,YBR273C
7549,164,16,0.9111111111111112,YBR275C
7550,291,167,0.6353711790393013,YBR276C
7551,12,16,0.42857142857142855,YBR277C
7553,23,12,0.6571428571428571,YBR280C
7554,422,267,0.6124818577648766,YBR281C
7555,1177,372,0.7598450613298903,YBR283C
7560,376,108,0.7768595041322314,YBR288C
7562,514,94,0.8453947368421053,YBR291C
7563,8,2,0.8,YBR292C
7564,219,58,0.7906137184115524,YBR292C
7575,41,4,0.9111111111111112,YBR296C
7576,7,11,0.3888888888888889,YBR296C-A
7577,77,10,0.8850574712643678,YBR298C
7579,3,0,1.0,YBR300C
7580,312,311,0.5008025682182986,YCL064C
7582,62,36,0.6326530612244898,YCL061C
7583,610,196,0.7568238213399504,YCL059C
7584,2071,880,0.7017960013554727,YCL057C-A
7585,221,110,0.6676737160120846,YCL056C
7586,69,17,0.8023255813953488,YCL056C
7592,284,231,0.5514563106796116,YCL052C
7595,3058,487,0.86262341325811,YCL050C
7596,48,13,0.7868852459016393,YCL050C
7599,627,97,0.8660220994475138,YCL049C
7600,10,2,0.8333333333333334,YCL049C
7604,368,112,0.7666666666666667,YCL047C
7605,736,313,0.7016205910390848,YCL045C
7606,2,4,0.3333333333333333,YCL045C
7608,485,161,0.7507739938080495,YCL044C
7613,12461,5569,0.6911259012756517,YCL043C
7616,146,53,0.7336683417085427,YCL038C
7621,1903,287,0.8689497716894977,YCL037C
7622,3340,504,0.8688865764828304,YCL035C
7623,3,3,0.5,YCL035C
7624,710,263,0.7297019527235354,YCL033C
7626,1654,672,0.711092003439381,YCL031C
7629,275,72,0.7925072046109509,YCL030C
7630,4,4,0.5,YCL030C
7631,192,51,0.7901234567901234,YCL029C
7634,115,10,0.92,YCL026C-B
7635,41,0,1.0,YCL026C-A
7636,2,0,1.0,YCL026C-A
7638,818,306,0.7277580071174378,YCL025C
7639,17,20,0.4594594594594595,YCL025C
7642,1346,259,0.8386292834890966,YCL017C
7643,59,36,0.6210526315789474,YCL016C
7644,1,2,0.3333333333333333,YCL016C
7646,628,267,0.7016759776536313,YCL012C
7647,715,439,0.6195840554592721,YCL011C
7648,188,74,0.7175572519083969,YCL010C
7651,9253,3358,0.7337245262072793,YCL009C
7652,737,101,0.8794749403341289,YCL008C
7653,149,17,0.8975903614457831,YCL007C
7656,734,218,0.7710084033613446,YCL002C
7666,470,102,0.8216783216783217,YCR002C
7667,1,2,0.3333333333333333,YCR002C
7668,1,1,0.5,YCR002C
7670,400,123,0.7648183556405354,YCR004C
7671,461,357,0.5635696821515892,YCR004C
7672,389,279,0.5823353293413174,YCR005C
7673,8,4,0.6666666666666666,YCR005C
7674,8,2,0.8,YCR005C
7675,0,1,0.0,YCR006C
7676,72,25,0.7422680412371134,YCR006C
7681,9,13,0.4090909090909091,YCR007C
7682,4,1,0.8,YCR007C
7683,9,22,0.2903225806451613,YCR007C
7684,12,4,0.75,YCR007C
7685,1413,369,0.7929292929292929,YCR009C
7686,5,1,0.8333333333333334,YCR009C
7687,6,1,0.8571428571428571,YCR009C
7688,2,0,1.0,YCR009C
7692,90,7,0.9278350515463918,YCR011C
7693,238,97,0.7104477611940299,YCR011C
7694,5,0,1.0,YCR011C
7695,4,5,0.4444444444444444,YCR011C
7696,1,3,0.25,YCR014C
7697,277,73,0.7914285714285715,YCR015C
7698,390,327,0.5439330543933054,YCR015C
7701,1871,579,0.7636734693877552,YCR017C
7702,54,36,0.6,YCR017C
7706,40,4,0.9090909090909092,YCR018C-A
7707,10,3,0.7692307692307693,YCR018C-A
7708,2,3,0.4,YCR018C-A
7710,10,3,0.7692307692307693,YCR020C
7711,632,171,0.7870485678704857,YCR020C-A
7712,301,120,0.7149643705463183,YCR021C
7713,6,1,0.8571428571428571,YCR021C
7714,4,2,0.6666666666666666,YCR022C
7716,586,195,0.7503201024327785,YCR023C
7717,113,20,0.849624060150376,YCR024C
7718,11,1,0.9166666666666666,YCR024C
7719,3,16,0.15789473684210525,YCR024C-B
7720,2356,784,0.7503184713375797,YCR024C-A
7721,54,12,0.8181818181818182,YCR024C-A
7722,8,4,0.6666666666666666,YCR025C
7723,173,78,0.6892430278884463,YCR026C
7724,6,7,0.4615384615384616,YCR027C
7725,212,180,0.5408163265306123,YCR027C
7729,516,191,0.7298444130127298,YCR028C
7730,4423,1571,0.7379045712379045,YCR028C-A
7731,606,158,0.7931937172774869,YCR030C
7732,167,108,0.6072727272727273,YCR030C
7733,11,12,0.4782608695652174,YCR030C
7734,30,8,0.7894736842105263,YCR030C
7736,15400,26471,0.3677963268133075,YCR031C
7737,69,1825,0.03643083421330517,YCR031C
7738,11,77,0.125,YCR031C
7740,798,148,0.8435517970401691,YCR035C
7741,2,0,1.0,YCR035C
7744,174,140,0.554140127388535,YCR037C
7747,205,110,0.6507936507936508,YCR042C
7748,4291,1830,0.7010292435876491,YCR043C
7749,2163,1267,0.6306122448979592,YCR044C
7751,1061,613,0.6338112305854241,YCR046C
7753,648,68,0.905027932960894,YCR047C
7754,8,0,1.0,YCR050C
7756,310,83,0.7888040712468194,YCR054C
7757,1047,160,0.8674399337199669,YCR057C
7759,797,614,0.5648476257973069,YCR059C
7760,19,16,0.5428571428571428,YCR059C
7761,8,1,0.8888888888888888,YCR059C
7762,14,23,0.3783783783783784,YCR059C
7765,37,36,0.5068493150684932,YCR064C
7766,10,1,0.9090909090909092,YCR064C
7769,662,128,0.8379746835443038,YCR067C
7770,4,1,0.8,YCR067C
7772,410,139,0.7468123861566485,YCR071C
7773,152,36,0.8085106382978723,YCR072C
7775,130,37,0.7784431137724551,YCR073C
7778,325,112,0.7437070938215103,YCR075C
7780,258,46,0.8486842105263158,YCR076C
7782,836,185,0.8188050930460333,YCR077C
7784,26,3,0.8965517241379308,YCR081C-A
7787,1,3,0.25,YCR084C
7788,888,378,0.7014218009478673,YCR084C
7789,71,21,0.7717391304347826,YCR084C
7790,1007,653,0.6066265060240964,YCR087C-A
7791,4,0,1.0,YCR087C-A
7793,577,834,0.408929836995039,YCR090C
7794,133,56,0.7037037037037037,YCR092C
7795,4,1,0.8,YCR092C
7796,232,224,0.5087719298245614,YCR095C
7798,16,7,0.6956521739130435,YCR096C
7801,478,16,0.9676113360323888,YCR098C
7802,3,19,0.13636363636363635,YCR098C
7803,43,12,0.7818181818181819,YCR098C
7804,2,0,1.0,YCR098C
7807,142,64,0.6893203883495146,YCR101C
7808,0,2,0.0,YCR101C
7810,32,3,0.9142857142857144,YCR102C
7811,5,3,0.625,YCR102C
7820,62,14,0.8157894736842105,YDL243C
7821,8,0,1.0,YDL243C
7822,28,8,0.7777777777777778,YDL243C
7830,105,30,0.7777777777777778,YDL238C
7831,1194,2533,0.320364904749128,YDL235C
7833,160,74,0.6837606837606838,YDL234C
7835,494,133,0.7878787878787878,YDL231C
7836,355,2,0.9943977591036416,YDL227C
7837,519,177,0.7456896551724138,YDL226C
7838,789,172,0.8210197710718002,YDL224C
7842,1,0,1.0,YDL223C
7846,8,4,0.6666666666666666,YDL222C
7847,5,10,0.3333333333333333,YDL222C
7849,184,49,0.7896995708154506,YDL220C
7850,185,59,0.7581967213114754,YDL217C
7851,38,37,0.5066666666666667,YDL216C
7853,82,35,0.7008547008547008,YDL215C
7854,1562,323,0.8286472148541114,YDL213C
7855,38,9,0.8085106382978723,YDL213C
7856,71,29,0.71,YDL211C
7857,128,14,0.9014084507042254,YDL209C
7859,807,519,0.6085972850678733,YDL205C
7860,91,56,0.6190476190476191,YDL203C
7862,153,110,0.5817490494296578,YDL200C
7863,56,15,0.7887323943661971,YDL199C
7865,1600,624,0.7194244604316546,YDL198C
7866,22,37,0.3728813559322034,YDL197C
7867,77,28,0.7333333333333333,YDL197C
7869,480,73,0.8679927667269439,YDL190C
7870,984,435,0.693446088794926,YDL188C
7871,94,31,0.752,YDL187C
7872,13601,257,0.9814547553759562,YDL184C
7873,34,6,0.85,YDL183C
7874,13,9,0.5909090909090909,YDL183C
7882,123,53,0.6988636363636364,YDL177C
7883,82,78,0.5125,YDL175C
7885,798,210,0.7916666666666666,YDL174C
7886,29,5,0.8529411764705882,YDL174C
7887,75,41,0.646551724137931,YDL171C
7888,1142,323,0.7795221843003413,YDL171C
7889,31,27,0.5344827586206896,YDL169C
7890,613,376,0.6198179979777553,YDL167C
7892,165,141,0.5392156862745098,YDL166C
7893,2,5,0.2857142857142857,YDL166C
7895,166,53,0.7579908675799086,YDL164C
7896,22,4,0.8461538461538461,YDL164C
7897,506,169,0.7496296296296296,YDL160C-A
7898,3,0,1.0,YDL160C-A
7901,1058,197,0.8430278884462151,YDL160C
7902,918,1662,0.3558139534883721,YDL157C
7904,529,541,0.494392523364486,YDL153C
7906,408,263,0.6080476900149031,YDL148C
7907,1401,518,0.7300677436164669,YDL145C
7908,717,225,0.7611464968152867,YDL144C
7910,123,165,0.4270833333333333,YDL142C
7913,1151,527,0.6859356376638855,YDL140C
7915,34,35,0.4927536231884058,YDL139C
7919,887,854,0.5094773118897186,YDL135C
7920,10,22,0.3125,YDL135C
7921,24,12,0.6666666666666666,YDL134C
7922,1206,883,0.5773097175682145,YDL134C
7923,14735,3759,0.7967448902346707,YDL133C-A
7924,1,8,0.1111111111111111,YDL133C-A
7925,15,2,0.8823529411764706,YDL133C-A
7926,14,25,0.35897435897435903,YDL133C-A
7935,1171,830,0.5852073963018489,YDL126C
7936,5311,3446,0.6064862395797648,YDL125C
7937,19,5,0.7916666666666666,YDL125C
7940,1809,1823,0.4980726872246696,YDL121C
7944,132,58,0.6947368421052632,YDL119C
7945,11,0,1.0,YDL119C
7948,317,45,0.8756906077348067,YDL115C
7949,9,1,0.9,YDL115C
7950,125,109,0.5341880341880342,YDL113C
7951,1852,178,0.9123152709359604,YDL111C
7952,201,112,0.6421725239616614,YDL110C
7953,5,5,0.5,YDL109C
7954,31,6,0.8378378378378378,YDL109C
7955,8,7,0.5333333333333333,YDL109C
7956,63,54,0.5384615384615384,YDL106C
7957,2,0,1.0,YDL106C
7958,37,40,0.4805194805194805,YDL104C
7959,344,289,0.5434439178515008,YDL103C
7960,182,79,0.6973180076628352,YDL101C
7961,3283,480,0.8724422003720436,YDL100C
7962,295,120,0.7108433734939759,YDL098C
7963,889,386,0.6972549019607843,YDL097C
7964,3,0,1.0,YDL094C
7966,176,128,0.5789473684210527,YDL091C
7968,186,115,0.6179401993355482,YDL090C
7969,17,1,0.9444444444444444,YDL090C
7970,105,24,0.813953488372093,YDL088C
7971,28,80,0.25925925925925924,YDL088C
7972,46,104,0.30666666666666664,YDL087C
7973,25,5,0.8333333333333334,YDL087C
7974,79,16,0.8315789473684211,YDL086C-A
7975,670,295,0.6943005181347149,YDL085C-A
7979,42146,46583,0.4749969006750893,YDL083C
7981,49916,16312,0.7536993416681766,YDL081C
7983,59,24,0.7108433734939759,YDL080C
7984,73,57,0.5615384615384615,YDL080C
7985,3,2,0.6,YDL079C
7986,26,1,0.9629629629629628,YDL079C
7987,1221,283,0.8118351063829787,YDL078C
7988,13,11,0.5416666666666666,YDL077C
7989,95,78,0.5491329479768786,YDL077C
7990,245,54,0.8193979933110368,YDL076C
7991,28,51,0.35443037974683544,YDL076C
7994,788,181,0.8132094943240454,YDL074C
7995,2431,259,0.9037174721189593,YDL072C
7996,20,6,0.7692307692307693,YDL072C
7997,31,59,0.34444444444444444,YDL072C
7998,252,136,0.6494845360824743,YDL069C
7999,2555,1406,0.6450391315324413,YDL067C
8000,5,0,1.0,YDL067C
8001,235,80,0.7460317460317459,YDL065C
8002,457,184,0.7129485179407177,YDL063C
8004,50960,9449,0.8435829098313166,YDL061C
8006,91,35,0.7222222222222222,YDL059C
8011,9994,4789,0.6760468105256038,YDL055C
8014,180,217,0.4534005037783375,YDL054C
8016,15,13,0.5357142857142857,YDL053C
8017,462,25,0.9486652977412732,YDL053C
8018,2305,1603,0.5898157625383829,YDL052C
8021,68,33,0.6732673267326733,YDL049C
8022,13,2,0.8666666666666667,YDL049C
8024,746,1335,0.3584814992791927,YDL048C
8025,16,0,1.0,YDL048C
8026,23,19,0.5476190476190477,YDL048C
8027,3,4,0.42857142857142855,YDL048C
8029,12,2,0.8571428571428571,YDL045C
8030,202,199,0.5037406483790524,YDL045C
8031,44,34,0.5641025641025641,YDL044C
8032,89,342,0.20649651972157773,YDL043C
8034,140,84,0.625,YDL042C
8035,1381,239,0.8524691358024692,YDL040C
8037,415,166,0.7142857142857143,YDL037C
8038,13,14,0.4814814814814815,YDL037C
8040,97,266,0.2672176308539945,YDL036C
8041,16,7,0.6956521739130435,YDL035C
8042,99,22,0.8181818181818182,YDL035C
8044,219,97,0.6930379746835443,YDL033C
8046,57,30,0.6551724137931034,YDL028C
8048,75,111,0.4032258064516129,YDL027C
8049,9,9,0.5,YDL025C
8050,81,30,0.7297297297297297,YDL025C
8051,19,7,0.7307692307692307,YDL025C
8052,16,2,0.8888888888888888,YDL024C
8057,23,15,0.6052631578947368,YDL020C
8058,331,242,0.5776614310645725,YDL020C
8059,1,3,0.25,YDL019C
8060,278,107,0.7220779220779221,YDL019C
8062,573,128,0.8174037089871612,YDL018C
8063,3331,554,0.8574002574002574,YDL015C
8066,497,365,0.5765661252900232,YDL012C
8067,101,89,0.531578947368421,YDL012C
8068,88,12,0.88,YDL009C
8071,247,60,0.8045602605863192,YDL005C
8074,459,130,0.7792869269949066,YDL002C
8075,3,1,0.75,YDL002C
8076,89,36,0.7120000000000001,YDR001C
8077,307,291,0.5133779264214047,YDR001C
8080,299,269,0.5264084507042254,YDR005C
8081,389,177,0.6872791519434629,YDR006C
8083,8,10,0.4444444444444444,YDR008C
8088,588,84,0.875,YDR016C
8091,157,43,0.785,YDR017C
8092,25,18,0.5813953488372093,YDR017C
8093,14,6,0.7,YDR018C
8094,147,32,0.8212290502793296,YDR019C
8095,0,1,0.0,YDR019C
8096,2,1,0.6666666666666666,YDR019C
8098,271,99,0.7324324324324324,YDR020C
8099,200,34,0.8547008547008547,YDR022C
8100,156,31,0.8342245989304813,YDR022C
8101,7,3,0.7,YDR026C
8102,162,75,0.6835443037974683,YDR026C
8103,114,29,0.7972027972027972,YDR027C
8104,0,14,0.0,YDR028C
8105,577,302,0.6564277588168373,YDR028C
8106,11,28,0.28205128205128205,YDR028C
8107,78,20,0.7959183673469388,YDR030C
8109,2161,381,0.8501180173092053,YDR032C
8113,20,40,0.3333333333333333,YDR034C
8114,184,99,0.6501766784452296,YDR034C
8115,39,12,0.7647058823529411,YDR034C
8116,11,248,0.04247104247104247,YDR034C-D
8117,322,181,0.6401590457256461,YDR036C
8118,0,2,0.0,YDR036C
8119,0,4,0.0,YDR036C
8121,41,16,0.7192982456140351,YDR039C
8122,16,4,0.8,YDR040C
8124,13,7,0.65,YDR042C
8125,82,97,0.4581005586592179,YDR042C
8128,217,130,0.6253602305475504,YDR043C
8132,1389,267,0.8387681159420289,YDR045C
8134,1168,828,0.5851703406813628,YDR046C
8136,2,0,1.0,YDR048C
8139,45964,10501,0.8140263880279819,YDR050C
8140,400,64,0.8620689655172413,YDR051C
8141,120,79,0.6030150753768844,YDR052C
8142,270,219,0.5521472392638037,YDR054C
8143,1597,1125,0.5867009551800147,YDR056C
8144,10,62,0.1388888888888889,YDR058C
8145,406,206,0.6633986928104575,YDR059C
8146,5,1,0.8333333333333334,YDR059C
8150,170,39,0.8133971291866029,YDR066C
8151,7,2,0.7777777777777778,YDR066C
8152,211,97,0.685064935064935,YDR067C
8153,128,62,0.6736842105263158,YDR069C
8154,11,0,1.0,YDR069C
8155,51,4,0.9272727272727272,YDR070C
8156,21,6,0.7777777777777778,YDR070C
8158,1976,946,0.676249144421629,YDR071C
8160,600,170,0.7792207792207793,YDR072C
8170,77,85,0.4753086419753086,YDR078C
8171,11,11,0.5,YDR078C
8172,636,318,0.6666666666666666,YDR079C-A
8173,10,7,0.5882352941176471,YDR079C-A
8174,94,77,0.5497076023391813,YDR081C
8175,1007,677,0.5979809976247031,YDR084C
8176,80,73,0.5228758169934641,YDR085C
8177,4,5,0.4444444444444444,YDR085C
8178,2,1,0.6666666666666666,YDR085C
8180,8042,6056,0.5704355227691871,YDR086C
8181,654,311,0.677720207253886,YDR087C
8182,101,10,0.90990990990991,YDR088C
8187,301,238,0.5584415584415584,YDR090C
8188,583,952,0.3798045602605864,YDR091C
8189,8,5,0.6153846153846154,YDR091C
8191,77,69,0.5273972602739726,YDR097C
8194,1496,557,0.7286897223575256,YDR098C
8198,3254,434,0.8823210412147505,YDR101C
8199,66,21,0.7586206896551724,YDR104C
8200,229,97,0.7024539877300614,YDR105C
8201,2,4,0.3333333333333333,YDR105C
8203,315,59,0.8422459893048129,YDR107C
8204,30,41,0.4225352112676056,YDR109C
8205,6,17,0.2608695652173913,YDR109C
8207,45,44,0.5056179775280899,YDR111C
8208,172,24,0.8775510204081632,YDR113C
8209,9,3,0.75,YDR114C
8210,540,168,0.7627118644067796,YDR116C
8211,311,65,0.8271276595744681,YDR117C
8214,449,274,0.6210235131396957,YDR120C
8215,245,49,0.8333333333333334,YDR123C
8216,6,2,0.75,YDR123C
8218,60,12,0.8333333333333334,YDR125C
8219,9,2,0.8181818181818182,YDR125C
8222,1254,293,0.8106011635423399,YDR129C
8223,152,40,0.7916666666666666,YDR130C
8225,122,40,0.7530864197530864,YDR131C
8226,211,91,0.6986754966887417,YDR132C
8227,15874,1651,0.9057917261055636,YDR133C
8228,2,1,0.6666666666666666,YDR133C
8230,2715,571,0.8262325015216068,YDR135C
8231,991,477,0.6750681198910081,YDR139C
8232,6,5,0.5454545454545454,YDR139C
8233,400,149,0.7285974499089253,YDR141C
8234,244,101,0.7072463768115942,YDR142C
8235,358,54,0.8689320388349514,YDR143C
8236,592,473,0.5558685446009389,YDR144C
8237,133,60,0.6891191709844561,YDR146C
8240,427,341,0.5559895833333334,YDR148C
8241,107,96,0.5270935960591133,YDR148C
8244,407,129,0.7593283582089553,YDR151C
8245,226,161,0.5839793281653747,YDR153C
8246,3,390,0.0076335877862595426,YDR154C
8247,27327,20958,0.5659521590556074,YDR155C
8250,16,7,0.6956521739130435,YDR162C
8251,139,19,0.8797468354430379,YDR162C
8252,293,101,0.7436548223350253,YDR164C
8254,187,252,0.42596810933940776,YDR166C
8255,7,1,0.875,YDR169C
8256,174,33,0.8405797101449275,YDR169C
8258,11,9,0.55,YDR170C
8259,450,137,0.7666098807495741,YDR170C
8260,22,23,0.4888888888888889,YDR173C
8261,519,132,0.7972350230414746,YDR175C
8262,6,3,0.6666666666666666,YDR175C
8264,250,56,0.8169934640522876,YDR179C
8267,108,57,0.6545454545454545,YDR181C
8271,937,453,0.6741007194244605,YDR184C
8272,73,139,0.3443396226415094,YDR185C
8273,275,38,0.8785942492012779,YDR186C
8274,31,26,0.543859649122807,YDR186C
8276,2126,749,0.7394782608695653,YDR190C
8277,83,11,0.8829787234042553,YDR192C
8278,651,167,0.7958435207823961,YDR194C
8279,765,181,0.8086680761099366,YDR196C
8280,122,93,0.5674418604651162,YDR198C
8281,108,86,0.5567010309278351,YDR200C
8282,189,38,0.8325991189427313,YDR202C
8285,83,33,0.7155172413793104,YDR207C
8289,133,49,0.7307692307692307,YDR217C
8291,112,67,0.6256983240223464,YDR219C
8299,10799,2311,0.82372234935164,YDR224C
8302,88,78,0.5301204819277109,YDR228C
8303,251,90,0.7360703812316716,YDR228C
8304,228,102,0.6909090909090909,YDR231C
8307,9889,3728,0.7262245722258941,YDR233C
8308,71,68,0.5107913669064749,YDR233C
8309,576,97,0.8558692421991084,YDR236C
8310,23,20,0.5348837209302325,YDR236C
8312,1052,103,0.9108225108225108,YDR238C
8314,103,44,0.7006802721088435,YDR239C
8315,124,39,0.7607361963190185,YDR240C
8316,145,83,0.6359649122807017,YDR243C
8319,478,50,0.9053030303030304,YDR248C
8320,3,0,1.0,YDR248C
8321,220,96,0.6962025316455697,YDR249C
8322,46,40,0.5348837209302325,YDR249C
8323,3,0,1.0,YDR250C
8326,26,22,0.5416666666666666,YDR253C
8327,150,49,0.7537688442211056,YDR255C
8330,454,229,0.6647144948755489,YDR257C
8331,192,100,0.6575342465753424,YDR258C
8332,38,43,0.4691358024691358,YDR259C
8334,380,199,0.6563039723661486,YDR260C
8335,9,7,0.5625,YDR260C
8336,167,213,0.4394736842105263,YDR261C
8340,27,4,0.8709677419354839,YDR263C
8342,881,301,0.745346869712352,YDR264C
8343,3,6,0.3333333333333333,YDR264C
8344,292,49,0.8563049853372434,YDR266C
8345,309,72,0.8110236220472441,YDR267C
8346,50,34,0.5952380952380952,YDR267C
8350,18052,10515,0.6319179472818287,YDR276C
8351,30,21,0.5882352941176471,YDR276C
8352,16,37,0.3018867924528302,YDR277C
8355,1083,176,0.8602065131056394,YDR281C
8356,63,208,0.2324723247232472,YDR282C
8357,3,11,0.21428571428571427,YDR283C
8358,79,42,0.6528925619834711,YDR283C
8360,988,206,0.8274706867671692,YDR284C
8361,14,10,0.5833333333333334,YDR284C
8362,55,76,0.4198473282442748,YDR286C
8363,9,8,0.5294117647058824,YDR286C
8365,273,55,0.8323170731707317,YDR289C
8366,276,112,0.711340206185567,YDR292C
8368,60,84,0.4166666666666667,YDR293C
8369,22,2,0.9166666666666666,YDR293C
8370,576,258,0.6906474820143885,YDR293C
8371,1293,491,0.7247757847533632,YDR294C
8372,6,3,0.6666666666666666,YDR295C
8373,51,29,0.6375,YDR295C
8375,2303,1214,0.6548194483935172,YDR298C
8376,191,152,0.5568513119533528,YDR300C
8377,1,1,0.5,YDR303C
8378,55,128,0.3005464480874317,YDR303C
8379,202,81,0.7137809187279152,YDR303C
8381,2076,1186,0.6364193746167995,YDR304C
8382,74,24,0.7551020408163265,YDR305C
8383,243,89,0.7319277108433735,YDR306C
8384,220,100,0.6875,YDR308C
8386,372,155,0.7058823529411765,YDR309C
8387,92,80,0.5348837209302325,YDR310C
8389,24,6,0.8,YDR313C
8390,99,45,0.6875,YDR314C
8392,228,49,0.8231046931407943,YDR315C
8398,561,270,0.6750902527075813,YDR319C
8399,191,55,0.7764227642276422,YDR320C
8400,756,546,0.5806451612903226,YDR320C-A
8401,2739,1307,0.6769649036085023,YDR322C-A
8402,72,12,0.8571428571428571,YDR322C-A
8403,30,35,0.4615384615384616,YDR323C
8404,478,279,0.6314398943196831,YDR324C
8405,367,241,0.6036184210526315,YDR326C
8407,1341,441,0.7525252525252525,YDR328C
8409,200,89,0.6920415224913494,YDR329C
8412,236,92,0.7195121951219512,YDR333C
8416,134,64,0.6767676767676768,YDR338C
8417,17,15,0.53125,YDR338C
8418,1397,765,0.6461609620721555,YDR339C
8419,2038,703,0.7435242612185334,YDR341C
8420,58,93,0.3841059602649007,YDR342C
8421,27,17,0.6136363636363636,YDR342C
8423,52,12,0.8125,YDR344C
8426,589,332,0.6395222584147665,YDR345C
8429,1441,382,0.7904552934722984,YDR346C
8431,375,87,0.8116883116883117,YDR348C
8432,3,3,0.5,YDR349C
8433,832,520,0.6153846153846154,YDR349C
8434,11,8,0.5789473684210527,YDR349C
8436,410,68,0.8577405857740585,YDR350C
8440,274,200,0.5780590717299579,YDR357C
8442,205,54,0.7915057915057915,YDR359C
8443,467,352,0.5702075702075702,YDR361C
8444,102,28,0.7846153846153846,YDR362C
8446,201,106,0.6547231270358306,YDR364C
8447,876,452,0.6596385542168675,YDR365C
8448,2,2,0.5,YDR365C
8450,66,40,0.6226415094339622,YDR369C
8451,205,59,0.7765151515151515,YDR370C
8452,31,4,0.8857142857142857,YDR372C
8453,784,709,0.5251172136637642,YDR372C
8456,520,30,0.9454545454545454,YDR375C
8457,1526,785,0.6603202077022934,YDR378C
8458,4,8,0.3333333333333333,YDR378C
8459,5,4,0.5555555555555556,YDR378C
8460,145,71,0.6712962962962963,YDR379C-A
8461,92,14,0.8679245283018868,YDR379C-A
8464,356,52,0.8725490196078431,YDR381C-A
8465,24,6,0.8,YDR381C-A
8466,128,18,0.8767123287671232,YDR383C
8468,197,557,0.2612732095490716,YDR384C
8469,15,3,0.8333333333333334,YDR384C
