ID,s1,s2
3556,0.724801957,0.715827086
3557,0.724801426,0.715825702
3563,0.724801317,0.71582731
3564,0.724806502,0.71582347
3565,0.724812083,0.715821505
3566,0.724814214,0.715783191
3567,0.724810638,0.715777756
3568,0.72480929,0.715777711
3569,0.724808038,0.715777146
3572,0.724810011,0.715776924
3573,0.724809147,0.715706084
3574,0.7248091,0.715694654
3576,0.724776272,0.715715644
3577,0.724767693,0.715688795
3580,0.724767413,0.715689723
3587,0.724764055,0.715738938
3590,0.724762527,0.715767568
3591,0.724668015,0.715758869
3593,0.724656952,0.715756383
3594,0.724675941,0.7157543
3595,0.724644719,0.715587713
3597,0.724645562,0.715583801
3600,0.72464468,0.715584273
3601,0.724689492,0.715587262
3603,0.724720501,0.715596309
3607,0.724710111,0.715593249
3610,0.724708117,0.715594485
3614,0.72470568,0.715595009
3615,0.724501158,0.715594478
3616,0.724495866,0.715593705
3617,0.724493014,0.715918528
3620,0.724498088,0.715873115
3622,0.724508178,0.715877659
3624,0.724504641,0.715878382
3625,0.724505589,0.715610449
3628,0.724509072,0.71561127
3632,0.724508358,0.715621357
3634,0.724507217,0.715604913
3635,0.724808254,0.715605148
3637,0.724768812,0.715638644
3642,0.724770402,0.715596317
3645,0.724771002,0.715596074
3646,0.724436177,0.715598396
3647,0.724434316,0.715598868
3649,0.724444366,0.715594647
3650,0.724422433,0.715494262
3651,0.724422189,0.715337993
3653,0.724453747,0.715411064
3656,0.724408815,0.71541654
3657,0.72440884,0.715429531
3658,0.724410363,0.715364861
3659,0.724408375,0.715366199
3660,0.724404034,0.715367785
3661,0.72428659,0.715370197
3665,0.724130474,0.715369388
3666,0.724204896,0.715389857
3668,0.724213651,0.715443079
3669,0.724230577,0.715584915
3671,0.724174029,0.715581491
3672,0.72417682,0.715579035
3674,0.724179952,0.71558728
3675,0.724179689,0.71558089
3682,0.724178243,0.71557784
3685,0.7242036,0.715582376
3686,0.724251737,0.715584759
3687,0.724402535,0.715584671
3688,0.724403763,0.715582165
3690,0.72439684,0.715573819
3691,0.72440975,0.715608158
3694,0.724406615,0.715614003
3695,0.724405543,0.715616024
3696,0.724409877,0.715757211
3697,0.724412988,0.715757488
3698,0.724413195,0.715767
3699,0.724407549,0.715743898
3700,0.7243948,0.715734369
3701,0.724430243,0.715735008
3702,0.724435646,0.715727939
3703,0.724437673,0.715733557
3704,0.724551301,0.715733636
3705,0.72455159,0.715734319
3707,0.72456274,0.715739372
3708,0.724544673,0.715742545
3709,0.724536381,0.71574246
3710,0.724534578,0.715742937
3712,0.724524806,0.715527566
3713,0.724529398,0.715598066
3714,0.724529405,0.715584167
3716,0.724530327,0.715573184
3719,0.724532695,0.715574375
3722,0.724532835,0.715573934
3723,0.724532859,0.715619494
3725,0.724308151,0.715620045
3727,0.724372494,0.715619229
3730,0.724360302,0.715616554
3731,0.724340733,0.715615191
3732,0.724341715,0.715617953
3733,0.724341607,0.715613922
3736,0.724376582,0.715613402
3737,0.724376705,0.71561364
3738,0.724375315,0.715614156
3739,0.724375374,0.716869039
3741,0.724378957,0.716862833
3743,0.724381485,0.716869452
3744,0.724376786,0.716836565
3747,0.724376158,0.71682393
3748,0.724376249,0.716777784
3750,0.724376174,0.716776414
3751,0.725740975,0.716776608
3752,0.725731465,0.716906124
3754,0.725739195,0.716906131
3755,0.72569738,0.716910828
3757,0.725685531,0.716907436
3758,0.725645228,0.716904142
3759,0.725641178,0.716938853
3761,0.725640534,0.71693971
3762,0.725690545,0.716939982
3764,0.725691105,0.716940857
3768,0.725697529,0.716647971
3769,0.725696182,0.716272815
3774,0.725696457,0.716267931
3776,0.725729853,0.716268674
3777,0.725729846,0.710152477
3782,0.725730064,0.710152095
3787,0.725729066,0.710152068
3788,0.72537491,0.710148671
3790,0.7248982,0.710156856
3791,0.724898752,0.710127307
3793,0.724899107,0.71011855
3795,0.71791388,0.71011731
3798,0.717913615,0.710119996
3799,0.717914458,0.710117555
3801,0.717911107,0.710097191
3802,0.71792161,0.710097156
3803,0.717885208,0.709993947
3805,0.717875054,0.70996603
3807,0.717873907,0.709966528
3810,0.717875383,0.709967601
3811,0.717867932,0.709967453
3813,0.717854399,0.709966654
3817,0.717854877,0.709965695
3818,0.717740471,0.709965252
3821,0.717701422,0.70996505
3822,0.71770059,0.709965376
3827,0.717702187,0.70996443
3829,0.71770277,0.709963745
3830,0.71770237,0.70997018
3840,0.717699628,0.709988045
3841,0.717699452,0.71005502
3842,0.717699436,0.710055453
3843,0.717699815,0.710074159
3846,0.71769961,0.710075905
3847,0.71769964,0.710084624
3849,0.717705949,0.710085306
3850,0.717706014,0.71008269
3857,0.717722208,0.710090701
3859,0.717801874,0.710090666
3860,0.717808551,0.710083117
3861,0.717828839,0.710120959
3862,0.71783376,0.710123133
3868,0.717827114,0.710124237
3869,0.717827824,0.710128037
3872,0.717823349,0.710168134
3873,0.717826958,0.710162472
3874,0.717827151,0.710162705
3875,0.717807773,0.710217357
3876,0.717849929,0.710542812
3877,0.717851781,0.710541918
3883,0.717852644,0.71050651
3885,0.717846708,0.710506637
3886,0.717883433,0.708862212
3890,0.717880234,0.708892589
3892,0.717880428,0.708895929
3894,0.717929537,0.708929463
3897,0.718238753,0.708929135
3898,0.718238453,0.708872989
3903,0.718191616,0.708845773
3904,0.718191119,0.708854606
3911,0.716676615,0.708855206
3913,0.716722362,0.708855709
3914,0.716724302,0.708854769
3915,0.716760751,0.708861339
3918,0.716759684,0.708857046
3919,0.716716781,0.707878661
3921,0.716691666,0.707838947
3922,0.716699797,0.707839068
3925,0.716690246,0.707838962
3930,0.716690433,0.707827257
3933,0.716688601,0.707838692
3934,0.716695579,0.707839709
3935,0.716690745,0.707890067
3936,0.715846415,0.707828132
3937,0.715805747,0.707828743
3938,0.715805073,0.707848859
3939,0.715804426,0.707839553
3940,0.715788353,0.707832488
3941,0.715787641,0.707856201
3942,0.715789323,0.707853715
3946,0.715839607,0.707854554
3955,0.715783616,0.707852893
3956,0.715783997,0.707854674
3958,0.715807277,0.707867775
3959,0.715801277,0.707866398
3960,0.715792548,0.70785895
3961,0.715818648,0.707857632
3963,0.715815626,0.707854217
3965,0.715815529,0.707984484
3967,0.715814591,0.708049168
3972,0.71581406,0.708049408
3973,0.71582754,0.708049648
3974,0.715825317,0.70804824
3977,0.715819707,0.708050656
3978,0.715818588,0.708097657
3980,0.715814691,0.708096468
3981,0.715949109,0.708096588
3984,0.716009326,0.708110051
3989,0.716010209,0.708112572
3990,0.716009728,0.708112774
3991,0.716010186,0.706997466
3994,0.71601436,0.706997359
3995,0.716061432,0.707215344
3998,0.716059955,0.707216175
3999,0.716060019,0.707245089
4000,0.716074972,0.707244977
4003,0.716068215,0.707244896
4005,0.716068081,0.707245015
4006,0.715455093,0.70724626
4009,0.715455343,0.707241501
4010,0.715678947,0.707241696
4011,0.715680394,0.707240948
4012,0.715708096,0.707288747
4013,0.715708372,0.707309503
4014,0.715710137,0.70730843
4015,0.71571001,0.707552824
4019,0.715711312,0.70755884
4021,0.715703988,0.70755316
4023,0.715704363,0.707535011
4024,0.715704199,0.707509344
4025,0.715758714,0.707504452
4028,0.715782582,0.707510518
4030,0.715783702,0.70751129
4032,0.716055772,0.707511888
4033,0.716054713,0.707523893
4034,0.716046335,0.707482076
4035,0.716026194,0.7074708
4036,0.715986015,0.707471379
4038,0.715981463,0.707470083
4039,0.71598708,0.707340684
4040,0.715986165,0.707338318
4041,0.715986254,0.707337054
4042,0.715995225,0.707337185
4043,0.71596702,0.707337054
4044,0.71595074,0.707330919
4045,0.715950388,0.707330166
4050,0.715950448,0.707326324
4051,0.715826847,0.70732689
4052,0.715826654,0.707308558
4055,0.71582525,0.707327448
4056,0.715825681,0.707326807
4058,0.715825449,0.70732853
4059,0.715819222,0.707330549
4065,0.715818471,0.707320157
4066,0.715816629,0.707320201
4067,0.71582233,0.707315127
4069,0.715802451,0.707315425
4070,0.715809117,0.707316893
4071,0.715808292,0.707316296
4072,0.715807798,0.70731601
4073,0.71581048,0.707316458
4074,0.715795677,0.707323153
4078,0.715796264,0.707323924
4079,0.715789625,0.707263837
4080,0.715789687,0.707257953
4081,0.715790447,0.707257643
4082,0.715789545,0.707255861
4083,0.715788487,0.70724895
4085,0.715788608,0.70725271
4086,0.715795236,0.707215104
4087,0.71579653,0.707218
4088,0.715718802,0.707217672
4089,0.71571613,0.707224033
4090,0.715714842,0.707233756
4092,0.715712409,0.707234274
4095,0.715694254,0.707226209
4096,0.715691615,0.707225782
4098,0.715670198,0.707228244
4100,0.715672505,0.707235414
4102,0.715671683,0.706767593
4104,0.715677644,0.70683763
4105,0.715688772,0.70684261
4106,0.715689713,0.697974605
4107,0.715682719,0.698052187
4110,0.715673419,0.69807732
4112,0.715673356,0.698057474
4113,0.715679165,0.6980464
4116,0.71513076,0.698049792
4118,0.71520157,0.698062333
4126,0.715209953,0.69819011
4131,0.708309457,0.698182098
4132,0.70839232,0.698181382
4133,0.708422917,0.698188328
4135,0.708404732,0.698189593
4136,0.708399943,0.698185887
4138,0.70840718,0.698206626
4139,0.708417225,0.698208506
4141,0.708533912,0.698237398
4142,0.708524826,0.69823799
4143,0.70852411,0.698215273
4144,0.708532787,0.69821358
4145,0.708532357,0.698257095
4146,0.708527885,0.698257552
4147,0.708552167,0.698258639
4148,0.708553057,0.698314731
4153,0.708581442,0.698317447
4154,0.708583065,0.698268397
4156,0.708557931,0.698264818
4158,0.708555543,0.698270867
4159,0.708603742,0.698271091
4160,0.708604359,0.698282481
4165,0.708606395,0.698272046
4167,0.708672319,0.698977565
4168,0.708673103,0.698976597
4170,0.708588237,0.698758526
4171,0.708581758,0.698760541
4172,0.708590129,0.698742499
4174,0.708590376,0.69874514
4175,0.708604311,0.698747239
4177,0.708593501,0.698731088
4180,0.709236305,0.698732574
4181,0.709235501,0.698729638
4185,0.708988865,0.698729837
4186,0.708992107,0.69862662
4188,0.708970512,0.698626842
4189,0.708965982,0.69862667
4190,0.70896854,0.698626721
4191,0.708945823,0.698619276
4194,0.708948909,0.698618179
4196,0.708944631,0.698616675
4198,0.708944761,0.698616363
4199,0.708851445,0.698621051
4201,0.70885133,0.698615768
4203,0.708851093,0.698602636
4206,0.708850979,0.698602074
4207,0.708844269,0.698601085
4208,0.708844068,0.69863336
4210,0.708840083,0.698638692
4211,0.708839265,0.698700151
4214,0.708840014,0.698695133
4215,0.708831083,0.698694915
4216,0.708820737,0.698678142
4217,0.708820596,0.698664746
4218,0.70882058,0.698661578
4219,0.708856518,0.698661481
4220,0.708861262,0.698657571
4222,0.708925309,0.698657645
4226,0.708922363,0.698648939
4227,0.708922398,0.698647897
4234,0.708909141,0.698647114
4235,0.708892155,0.698647335
4238,0.708889776,0.69865215
4241,0.708889688,0.698647995
4246,0.708884971,0.698648886
4247,0.708874375,0.698651204
4248,0.708872954,0.698651604
4249,0.708872542,0.698652689
4252,0.708872454,0.698645299
4253,0.708881958,0.698645571
4254,0.708878674,0.698641299
4256,0.708878724,0.698639407
4259,0.708878249,0.698638452
4260,0.708878429,0.698616188
4262,0.708878655,0.698635857
4263,0.70887195,0.698636032
4266,0.708871424,0.698617956
4267,0.708867535,0.69861895
4269,0.708863699,0.698677152
4275,0.708861089,0.698676252
4276,0.708833282,0.698676131
4277,0.708850687,0.698676111
4279,0.708851481,0.698676185
4280,0.708827259,0.698682058
4284,0.708827403,0.698711245
4286,0.708885412,0.698904366
4287,0.708884613,0.698918168
4289,0.708883992,0.698893217
4293,0.708884347,0.698902408
4295,0.708888773,0.6988768
4296,0.708923162,0.698882674
4297,0.709079869,0.698870869
4299,0.70909416,0.698881177
4300,0.709067564,0.698873636
4303,0.709065687,0.698873931
4304,0.709042003,0.698855331
4305,0.709043242,0.698852941
4306,0.70902679,0.698882198
4307,0.70903596,0.698868047
4309,0.70903364,0.698864175
4310,0.709033378,0.698863834
4311,0.709003736,0.69888112
4312,0.7090015,0.698874328
4315,0.709028038,0.698860449
4316,0.708993245,0.698860743
4317,0.708986973,0.698883052
4320,0.708987094,0.698882345
4321,0.709005173,0.698882057
4322,0.708984757,0.698893169
4328,0.708959059,0.698893269
4329,0.708958352,0.698892484
4331,0.70898472,0.698907699
4338,0.708984397,0.698906875
4339,0.708984291,0.69890656
4345,0.708994784,0.701660307
4350,0.708994739,0.701651966
4353,0.708994155,0.701649894
4354,0.709009307,0.701785429
4356,0.709008354,0.70177689
4360,0.709008335,0.701776626
4361,0.711771659,0.70177653
4362,0.711766419,0.70179124
4363,0.711764054,0.701941308
4364,0.711931333,0.701897522
4366,0.711922021,0.701913588
4367,0.711922079,0.701793833
4368,0.711921617,0.701752408
4374,0.711924065,0.701754282
4376,0.712096772,0.701753297
4377,0.712080596,0.701751818
4378,0.712097148,0.702746002
4380,0.712007306,0.702743815
4381,0.711954494,0.702734416
4382,0.711954758,0.702734505
4385,0.711952673,0.702733472
4388,0.711953708,0.702734213
4389,0.712945748,0.702775821
4390,0.712942685,0.702764743
4392,0.712930423,0.702768243
4394,0.712929114,0.702768819
4395,0.712928301,0.702767197
4397,0.712928848,0.702754906
4400,0.712969675,0.702749537
4401,0.712953031,0.702749664
4402,0.712957985,0.70258882
4407,0.712958761,0.702588144
4408,0.712956185,0.702615972
4409,0.712941509,0.702599902
4411,0.712934497,0.702599453
4412,0.712932675,0.703300479
4414,0.712743933,0.703289117
4416,0.712744058,0.703290198
4417,0.712770197,0.703274678
4418,0.712757551,0.70325561
4423,0.712756555,0.703260264
4424,0.713481473,0.703260092
4425,0.71347107,0.703259016
4427,0.713472171,0.703254606
4428,0.71345648,0.703253703
4429,0.713433545,0.703254336
4439,0.713438156,0.703265365
4440,0.713437177,0.703282703
4444,0.713434086,0.703282375
4445,0.713429358,0.703282186
4446,0.713429562,0.703284343
4447,0.713430668,0.703291987
4449,0.713441476,0.703292105
4451,0.713458916,0.703291793
4454,0.713459087,0.703268769
4455,0.713458945,0.703268997
4456,0.713460388,0.703268404
4457,0.713465548,0.703268408
4458,0.713464194,0.703271673
4459,0.713464006,0.703277689
4460,0.713447308,0.703270102
4461,0.713448364,0.703270189
4463,0.713448141,0.703280793
4464,0.713445112,0.703346263
4465,0.713445621,0.703354259
4467,0.713449041,0.703337622
4480,0.713439638,0.703340409
4481,0.713439808,0.703339319
4482,0.713452593,0.703339681
4485,0.713514368,0.70333976
4486,0.713520443,0.700512967
4487,0.713415308,0.700512829
4490,0.713420363,0.700510846
4491,0.713418784,0.700510892
4492,0.713419068,0.700511166
4493,0.713418674,0.70045386
4497,0.710731596,0.700454221
4498,0.710731883,0.700458875
4501,0.710731379,0.700459605
4502,0.710731245,0.70101317
4505,0.71073108,0.701011693
4507,0.710662481,0.701012577
4508,0.71066246,0.702445763
4509,0.710665931,0.702349883
4510,0.710666388,0.702348743
4511,0.711219936,0.702348134
4512,0.711218683,0.702366374
4514,0.711218895,0.702366859
4515,0.712539171,0.702393101
4516,0.712434372,0.702392551
4519,0.712433192,0.702395187
4525,0.71243155,0.702420441
4526,0.712454145,0.702510812
4528,0.712453605,0.702506343
4530,0.712480168,0.702567781
4531,0.712479101,0.702560579
4532,0.712482362,0.702560097
4533,0.71251049,0.702589239
4534,0.712619172,0.702589349
4536,0.712608129,0.702585573
4537,0.712663341,0.702581226
4538,0.71265596,0.70257295
4539,0.71265602,0.702447479
4542,0.712682395,0.702447613
4543,0.712682176,0.702446267
4544,0.71267879,0.702443956
4547,0.712677598,0.70244537
4548,0.712671132,0.702434315
4549,0.712511176,0.702442878
4551,0.712511342,0.702443587
4552,0.712510393,0.702441616
4553,0.712510421,0.702439748
4554,0.712509262,0.702436299
4556,0.712500197,0.70243589
4557,0.712510383,0.702438859
4558,0.712510775,0.702443064
4560,0.712505461,0.702443265
4561,0.712503539,0.70242576
4562,0.712501731,0.702426119
4563,0.712501984,0.702422425
4564,0.712506521,0.702424299
4565,0.712510814,0.702431438
4566,0.712510732,0.702425052
4567,0.712486363,0.69618358
4580,0.712486231,0.696182292
4581,0.712484759,0.696191982
4582,0.712486287,0.696190272
4583,0.712499279,0.696178934
4585,0.712489409,0.696181499
4586,0.705452488,0.696177955
4588,0.70545069,0.696178427
4589,0.705461573,0.696171656
4590,0.705457978,0.696057613
4591,0.705448737,0.696057683
4593,0.705450964,0.696057796
4594,0.705441386,0.696057206
4595,0.705441886,0.696051234
4597,0.705434391,0.69605165
4600,0.705324748,0.696050105
4601,0.705324504,0.696051117
4603,0.705325996,0.696050904
4604,0.705325131,0.697614879
4609,0.705322258,0.697614971
4610,0.705323928,0.697637299
4612,0.705320865,0.697616913
4614,0.705322812,0.697617369
4615,0.705322957,0.697617072
4619,0.70654656,0.69762277
4620,0.706546292,0.697591071
4624,0.706563381,0.69758755
4625,0.706538706,0.697591753
4627,0.706538647,0.697635688
4629,0.706538467,0.697631968
4632,0.706543347,0.697629082
4636,0.706514831,0.697629513
4637,0.706511939,0.6976278
4638,0.706516031,0.697627933
4639,0.706553161,0.69762715
4640,0.706551888,0.697623361
4642,0.706546213,0.69762396
4643,0.70653439,0.69783184
4648,0.706533114,0.69783855
4651,0.706533169,0.697891072
4655,0.706534093,0.697895564
4657,0.706531316,0.697895528
4662,0.706531844,0.697908441
4663,0.706731334,0.697914999
4664,0.706739712,0.697913776
4665,0.706794198,0.697914086
4666,0.706797651,0.697913968
4667,0.706797858,0.697916831
4668,0.706812298,0.697916877
4669,0.706815091,0.697928169
4670,0.70681409,0.697928459
4671,0.706815021,0.697933813
4673,0.706815099,0.697922748
4675,0.706816632,0.697867486
4676,0.70682896,0.697865219
4678,0.706829452,0.697864688
4679,0.706831689,0.697848929
4682,0.706818609,0.700314989
4687,0.706748594,0.700035995
4688,0.706750617,0.700034054
4695,0.706750004,0.700035671
4696,0.70673625,0.699721706
4700,0.709110336,0.699722274
4702,0.708769121,0.699721995
4704,0.70876665,0.699722406
4705,0.708767184,0.699767285
4707,0.7085405,0.699767221
4708,0.708540095,0.699767028
4709,0.708539453,0.699767226
4711,0.708540482,0.699766141
4712,0.708584025,0.69976715
4713,0.708583749,0.699767195
4714,0.708583757,0.699749881
4716,0.708582011,0.699746891
4718,0.708580145,0.699751413
4719,0.708580267,0.699762651
4722,0.708580693,0.699763145
4723,0.708561171,0.699763857
4724,0.708557424,0.699840469
4725,0.708562712,0.699840217
4726,0.708575616,0.699840432
4727,0.708575448,0.700399023
4729,0.708575954,0.70039769
4732,0.708652504,0.70039818
4733,0.708653997,0.700406846
4734,0.708655284,0.700390797
4735,0.709172679,0.70019595
4736,0.709171034,0.700194665
4737,0.709171655,0.700044694
4741,0.709183986,0.70004657
4745,0.709171016,0.700045609
4746,0.708927099,0.700045438
4747,0.708926303,0.700045481
4748,0.708753139,0.700043814
4751,0.708754915,0.700040416
4752,0.708754279,0.700041932
4753,0.708754286,0.699830433
4755,0.708753184,0.699830945
4756,0.708752978,0.69983018
4758,0.708745767,0.699993811
4760,0.708746767,0.699994513
4761,0.708499605,0.699988261
4767,0.708499688,0.69998792
4769,0.70849914,0.699997661
4770,0.708636416,0.700015183
4772,0.708636816,0.699982927
4777,0.708632146,0.699988966
4778,0.7086311,0.69999022
4780,0.708638166,0.700013987
4781,0.708653158,0.700376116
4783,0.708625467,0.700374475
4784,0.708631072,0.700374049
4785,0.708631981,0.700355218
4786,0.708652681,0.700355034
4788,0.709000135,0.700353908
4789,0.708999271,0.700355939
4791,0.708999252,0.70035727
4792,0.708974663,0.700371931
4793,0.708975277,0.700375794
4795,0.708973592,0.700353142
4798,0.708975714,0.700334092
4800,0.708976308,0.700332519
4801,0.708997222,0.700300491
4803,0.709003608,0.700216796
4806,0.708970273,0.70021546
4807,0.708945615,0.70022034
4808,0.70894568,0.700220594
4809,0.70888455,0.700206576
4811,0.708786473,0.700215902
4812,0.708785741,0.700214757
4813,0.708793563,0.700214521
4815,0.708794089,0.699555405
4818,0.708772484,0.699555386
4819,0.7087827,0.699543367
4822,0.708782177,0.699502157
4824,0.70878294,0.699494528
4826,0.708014247,0.69949436
4827,0.708015011,0.699514918
4828,0.707995222,0.699511706
4830,0.707943768,0.69951412
4832,0.707935874,0.699525715
4835,0.707935912,0.699525547
4836,0.707955344,0.699526132
4838,0.707947921,0.699512987
4842,0.707948235,0.699475111
4843,0.707950101,0.699474736
4844,0.707968802,0.699468489
4845,0.707969064,0.699468069
4846,0.707971177,0.699469146
4847,0.707951785,0.699469399
4848,0.707917151,0.6994682
4849,0.707917415,0.699476829
4851,0.707915975,0.699485829
4852,0.707915497,0.699466335
4853,0.707915828,0.699463963
4854,0.707913826,0.699467438
4855,0.707918165,0.699457058
4856,0.707923525,0.699485135
4857,0.707899848,0.699494797
4859,0.707893197,0.699493384
4860,0.707895444,0.699493742
4861,0.707884903,0.699494525
4862,0.707923668,0.699514543
4866,0.707941258,0.699527819
4867,0.707943904,0.699535697
4868,0.70794448,0.699533075
4869,0.707943518,0.699541216
4870,0.707965639,0.69952849
4874,0.707979266,0.69954216
4875,0.707986613,0.699542812
4876,0.70798559,0.699515005
4877,0.707994294,0.699515194
4879,0.707983782,0.699516943
4880,0.708001192,0.699498873
4881,0.708001484,0.699421142
4883,0.707973182,0.69944099
4892,0.707973033,0.699441538
4893,0.707975223,0.699475106
4896,0.707956385,0.69948143
4897,0.707915097,0.699482011
4899,0.70792918,0.699483768
4900,0.707928415,0.699482198
4901,0.707963629,0.700767674
4903,0.707971047,0.700767454
4904,0.707967967,0.700767764
4905,0.707970697,0.700080557
4908,0.707967414,0.700074196
4909,0.709035258,0.700080172
4910,0.709033331,0.70006781
4914,0.709035212,0.700042948
4917,0.708280318,0.700039315
4919,0.708268277,0.700043048
4921,0.708277662,0.70009601
4922,0.708268225,0.700102862
4927,0.708255685,0.700079952
4929,0.708246138,0.700082185
4931,0.708250412,0.700115614
4932,0.708300715,0.700103469
4933,0.708306292,0.700112966
4934,0.708297049,0.700641212
4936,0.708302485,0.700634561
4937,0.70833741,0.702179936
4941,0.708326181,0.70160476
4942,0.708334628,0.701604456
4943,0.708882447,0.701601311
4944,0.708876584,0.701636877
4945,0.71125276,0.701630103
4947,0.711018541,0.701634737
4948,0.711018544,0.701643699
4949,0.71101449,0.701588467
4950,0.711051357,0.701577068
4951,0.711045785,0.701578732
4952,0.71105256,0.701554915
4953,0.711059842,0.701554411
4957,0.711002861,0.701555851
4958,0.71097991,0.701556451
4959,0.710981761,0.701556208
4960,0.710959313,0.701551748
4962,0.710958735,0.701552276
4963,0.71095661,0.701525755
4965,0.710957253,0.701524945
4966,0.710956991,0.701649201
4968,0.710952254,0.701625779
4969,0.710952837,0.701634911
4971,0.710923973,0.701642674
4974,0.710923297,0.701642928
4975,0.711058572,0.701633469
4976,0.711035175,0.701637908
4977,0.711043851,0.701637686
4978,0.711057386,0.701624141
4979,0.711057265,0.70163702
4980,0.711053441,0.701637738
4981,0.711057694,0.701638274
4982,0.711057329,0.701651981
4984,0.711040729,0.701790199
4988,0.711053239,0.701785882
4996,0.71105352,0.701791531
4998,0.711053846,0.701796962
5001,0.711066153,0.701795961
5002,0.711207389,0.701798276
5003,0.711201139,0.701776434
5005,0.711206571,0.701780853
5007,0.711205704,0.701780919
5008,0.711205188,0.701781099
5009,0.711208461,0.701779679
5010,0.711178777,0.701787542
5011,0.711181302,0.701791304
5017,0.711182082,0.701788496
5021,0.711181525,0.701777156
5022,0.711180075,0.701777328
5023,0.711184482,0.701764124
5024,0.711191379,0.701764011
5025,0.711188849,0.701761876
5027,0.711172659,0.701751349
5030,0.711172344,0.701756647
5033,0.711163367,0.70175762
5034,0.711164325,0.70175737
5036,0.711162002,0.701782737
5037,0.711148055,0.701782449
5039,0.711154516,0.701782688
5040,0.711154206,0.701843118
5041,0.711154659,0.701843156
5042,0.71118079,0.70184659
5043,0.711180483,0.701857597
5045,0.711180411,0.701857695
5046,0.711231567,0.701855831
5047,0.711231544,0.701851915
5050,0.71123352,0.70185333
5052,0.711242425,0.701853403
5053,0.711242379,0.701854307
5055,0.71124331,0.701856912
5056,0.711233524,0.701856067
5057,0.711233855,0.701928264
5059,0.711233646,0.701910845
5060,0.711233547,0.701907777
5061,0.711232889,0.701908025
5063,0.711232091,0.701891943
5070,0.711290418,0.701891697
5071,0.711272371,0.701881706
5072,0.711268582,0.7018811
5075,0.711269019,0.701880659
5077,0.711237536,0.701880498
5078,0.711237834,0.701882554
5080,0.711229643,0.701882656
5082,0.711224321,0.70188354
5083,0.711223985,0.701882417
5084,0.711224083,0.701878462
5086,0.711224181,0.701875845
5087,0.71122429,0.701870658
5088,0.71122528,0.701870696
5089,0.711227501,0.701870874
5090,0.71122678,0.701869565
5094,0.711223912,0.701868225
5095,0.711216306,0.701874548
5096,0.711210244,0.701873526
5103,0.711210319,0.70187398
5104,0.711210398,0.701873459
5105,0.711210786,0.701874169
5106,0.711209846,0.701843343
5108,0.711222681,0.701849851
5110,0.71122213,0.701853114
5111,0.711221051,0.701854327
5115,0.711220859,0.701851444
5116,0.711220752,0.70185144
5119,0.711183803,0.701849972
5120,0.711194064,0.70185066
5121,0.711195831,0.701505364
5124,0.711195982,0.701505423
5125,0.711194507,0.70150375
5126,0.711194221,0.701498225
5127,0.711193432,0.701546531
5128,0.711193756,0.701545522
5129,0.710940609,0.701545711
5130,0.710940034,0.701451068
5133,0.71093883,0.701452256
5134,0.710935785,0.701449313
5135,0.710966165,0.701447218
5136,0.710965709,0.701425855
5140,0.710965061,0.701435894
5141,0.710852593,0.701420229
5142,0.710852801,0.701410933
5143,0.710850252,0.701400976
5144,0.710847967,0.701394399
5145,0.710823108,0.701394622
5147,0.710831248,0.701395469
5148,0.710815549,0.701395859
5150,0.71080925,0.701394011
5151,0.710801048,0.701400723
5152,0.710795552,0.701399439
5153,0.710718214,0.701475773
5155,0.710719686,0.701476398
5156,0.710720029,0.701474801
5157,0.710716807,0.701473549
5159,0.710724301,0.701474253
5160,0.710723744,0.701468499
5163,0.710806535,0.701476333
5164,0.710806834,0.701475721
5165,0.710806111,0.701468867
5171,0.710807383,0.701468571
5172,0.710807748,0.701468355
5177,0.710804519,0.701517701
5178,0.710812169,0.701516558
5179,0.710810697,0.701515682
5180,0.710806274,0.701515738
5181,0.710806013,0.701515913
5182,0.710805427,0.701516104
5183,0.710862083,0.701519609
5185,0.710860585,0.70152061
5187,0.710860274,0.701523267
5188,0.710860423,0.701521623
5195,0.71086045,0.701517493
5197,0.710860232,0.701516579
5199,0.710860398,0.701640395
5206,0.710860547,0.701642513
5207,0.710865609,0.701642746
5208,0.710864615,0.701642609
5209,0.710860811,0.701651255
5211,0.710858478,0.701650302
5213,0.710923333,0.701656791
5214,0.710922716,0.701675775
5216,0.710922509,0.701676981
5217,0.710922157,0.701644231
5218,0.710922127,0.701642503
5221,0.710922921,0.701645484
5222,0.710930706,0.701651018
5223,0.710861973,0.701686549
5225,0.710864287,0.701687032
5226,0.71081759,0.702270177
5227,0.710815042,0.702402195
5228,0.710817614,0.702402495
5231,0.710823124,0.702403379
5232,0.710859189,0.702420824
5233,0.710859001,0.702420638
5234,0.71085946,0.702426319
5236,0.711409523,0.702424684
5237,0.711522508,0.702449836
5238,0.711523281,0.702366061
5239,0.711523329,0.702365143
5240,0.711524001,0.702141647
5242,0.711535162,0.702144174
5245,0.711532201,0.702088339
5247,0.711537577,0.702099789
5249,0.711536346,0.702100993
5250,0.711561669,0.702101595
5251,0.711468601,0.702748967
5253,0.711468064,0.702747616
5255,0.711239755,0.702760119
5256,0.711240554,0.702759687
5258,0.711182003,0.702746212
5259,0.711193353,0.70275658
5260,0.711194135,0.702739807
5261,0.711194607,0.702683041
5262,0.711890617,0.702685895
5265,0.711888597,0.702684853
5266,0.711897653,0.702635993
5267,0.711896545,0.702636908
5271,0.711885333,0.702638185
5274,0.711894769,0.702633071
